mc	mn	quarterbeats	duration_qb	keysig	timesig	act_dur	mc_offset	numbering_offset	dont_count	barline	breaks	repeats	next
1	1	0	4.5	-4	9/8	9/8	0					firstMeasure	2
2	2	9/2	4.5	-4	9/8	9/8	0						3
3	3	9	4.5	-4	9/8	9/8	0						4
4	4	27/2	4.5	-4	9/8	9/8	0						5
5	5	18	4.5	-4	9/8	9/8	0				line		6
6	6	45/2	4.5	-4	9/8	9/8	0						7
7	7	27	4.5	-4	9/8	9/8	0						8
8	8	63/2	4.5	-4	9/8	9/8	0						9
9	9	36	4.5	-4	9/8	9/8	0						10
10	10	81/2	4.5	-4	9/8	9/8	0						11
11	11	45	4.5	-4	9/8	9/8	0						12
12	12	99/2	4.5	-4	9/8	9/8	0						13
13	13	54	4.5	-4	9/8	9/8	0						14
14	14	117/2	4.5	-4	9/8	9/8	0				page		15
15	15	63	4.5	-4	9/8	9/8	0						16
16	16	135/2	4.5	-4	9/8	9/8	0						17
17	17	72	4.5	-4	9/8	9/8	0				line		18
18	18	153/2	4.5	-4	9/8	9/8	0						19
19	19	81	4.5	-4	9/8	9/8	0						20
20	20	171/2	4.5	-4	9/8	9/8	0				line		21
21	21	90	4.5	-4	9/8	9/8	0						22
22	22	189/2	4.5	-4	9/8	9/8	0						23
23	23	99	4.5	-4	9/8	9/8	0				line		24
24	24	207/2	4.5	-4	9/8	9/8	0						25
25	25	108	4.5	-4	9/8	9/8	0						26
26	26	225/2	4.5	-4	9/8	9/8	0				line		27
27	27	117	4.5	-4	9/8	9/8	0						28
28	28	243/2	4.5	-4	9/8	9/8	0						29
29	29	126	4.5	-4	9/8	9/8	0				line		30
30	30	261/2	4.5	-4	9/8	9/8	0						31
31	31	135	4.5	-4	9/8	9/8	0						32
32	32	279/2	4.5	-4	9/8	9/8	0				page		33
33	33	144	4.5	-4	9/8	9/8	0						34
34	34	297/2	4.5	-4	9/8	9/8	0						35
35	35	153	4.5	-4	9/8	9/8	0						36
36	36	315/2	4.5	-4	9/8	9/8	0				line		37
37	37	162	4.5	-4	9/8	9/8	0						38
38	38	333/2	4.5	-4	9/8	9/8	0				line		39
39	39	171	4.5	-4	9/8	9/8	0						40
40	40	351/2	4.5	-4	9/8	9/8	0						41
41	41	180	4.5	-4	9/8	9/8	0				line		42
42	42	369/2	4.5	-4	9/8	9/8	0						43
43	43	189	4.5	-4	9/8	9/8	0						44
44	44	387/2	4.5	-4	9/8	9/8	0				line		45
45	45	198	4.5	-4	9/8	9/8	0						46
46	46	405/2	4.5	-4	9/8	9/8	0						47
47	47	207	4.5	-4	9/8	9/8	0				line		48
48	48	423/2	4.5	-4	9/8	9/8	0						49
49	49	216	4.5	-4	9/8	9/8	0			end	page & section	lastMeasure	-1
