mc	mn	quarterbeats	duration_qb	keysig	timesig	act_dur	mc_offset	numbering_offset	dont_count	barline	breaks	repeats	next
1	1	0	5.125	2	2/4	41/32	0				line	firstMeasure	2
2	2	41/8	2.0	2	2/4	1/2	0						3
3	3	57/8	4.0	2	4/4	1	0				line		4
4	4	89/8	4.0	2	4/4	1	0						5
5	5	121/8	4.0	2	4/4	1	0						6
6	6	153/8	4.0	2	4/4	1	0						7
7	7	185/8	5.0	2	4/4	5/4	0						8
8	8	225/8	2.0	2	2/4	1/2	0						9
9	9	241/8	4.0	2	4/4	1	0				line		10
10	10	273/8	4.5	2	4/4	9/8	0				line		11
11	11	309/8	5.375	2	4/4	43/32	0				page		12
12	12	44	12.25	2	4/4	49/16	0				line		13
13	13	225/4	14.0	2	4/4	7/2	0				line		14
14	14	281/4	6.0	2	4/4	3/2	0						15
15	15	305/4	18.0	2	18/4	9/2	0						16
16	16	377/4	12.0	2	12/4	3	0						17
17	17	425/4	6.0	2	6/4	3/2	0						18
18	18	449/4	6.0	2	6/4	3/2	0					lastMeasure	-1
