mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	1	0	0	2/4	2	1	G.I{		G	I		I	I						{	M	0	0	1, 5, 2		1	1	3	7	0.3	0.125	0.875	0.125
2	2	0	0	2/4	2	1	#viio7/vi		G	I		#viio7/vi	#vii	o	7		vi			o7	0	0	9, 6, 3, 0		9	9	2	3	0.4	0.125	0.625	0.16666666666666666
2	2	3/8	3/8	2/4	2	1	vi		G	I		vi	vi							m	0	0	4, 1, 5		4	4	0	3	0.0	0.0	0.375	0.0
3	3	0	0	2/4	2	1	IV		G	I		IV	IV							M	0	0	0, 4, 1		0	0	0	5	0.0	0.0	1.125	0.0
3	3	1/4	1/4	2/4	2	1	I6		G	I		I6	I		6					M	0	0	5, 2, 1		1	5	0	2	0.0	0.0	0.375	0.0
4	4	0	0	2/4	2	1	viio6		G	I		viio6	vii	o	6					o	0	0	3, 0, 6		6	3	1	3	0.25	0.0	0.375	0.0
4	4	1/8	1/8	2/4	2	1	I|IAC}		G	I		I	I					IAC	}	M	0	0	1, 5, 2		1	1	0	3	0.0	0.0	0.375	0.0
5	5	0	0	2/4	2	1	IV{		G	I		IV	IV						{	M	0	0	0, 4, 1		0	0	0	2	0.0	0.0	0.375	0.0
5	5	1/4	1/4	2/4	2	1	ii6		G	I		ii6	ii		6					m	0	0	0, 4, 3		3	0	1	4	0.2	0.0625	0.4375	0.125
6	6	0	0	2/4	2	1	V(4)		G	I		V(4)	V			4				M	0	0	2, 1, 3		2	2	0	2	0.0	0.0	0.375	0.0
6	6	1/4	1/4	2/4	2	1	V	iii6	G	I		V	V							M	0	0	2, 6, 3		2	2	2	3	0.4	0.125	0.375	0.25
7	7	0	0	2/4	2	1	vi		G	I		vi	vi							m	0	0	4, 1, 5		4	4	1	4	0.2	0.0625	0.3125	0.16666666666666666
7	7	1/4	1/4	2/4	2	1	V65		G	I		V65	V		65					Mm7	0	0	6, 3, 0, 2		2	6	0	3	0.0	0.0	0.25	0.0
7	7	3/8	3/8	2/4	2	1	I		G	I		I	I							M	0	0	1, 5, 2		1	1	0	2	0.0	0.0	0.1875	0.0
8	8	0	0	2/4	2	1	V(64)		G	I		V(64)	V			64				M	0	0	2, 1, 5		2	2	0	2	0.0	0.0	0.375	0.0
8	8	1/8	1/8	2/4	2	1	V|HC}		G	I		V	V					HC	}	M	0	0	2, 6, 3		2	2	2	3	0.4	0.125	0.25	0.3333333333333333
9	9	0	0	2/4	2	1	I{		G	I		I	I						{	M	0	0	1, 5, 2		1	1	0	9	0.0	0.0	1.0	0.0
10	10	0	0	2/4	2	1	V.I6		G	V		I6	I		6					M	0	0	6, 3, 2		2	6	1	10	0.09090909090909091	0.0625	0.9375	0.0625
11	11	0	0	2/4	2	1	ii		G	V		ii	ii							m	0	0	4, 1, 5		4	4	3	4	0.42857142857142855	0.125	0.375	0.25
11	11	1/4	1/4	2/4	2	1	V		G	V		V	V							M	0	0	3, 7, 4		3	3	3	4	0.42857142857142855	0.125	0.375	0.25
12	12	0	0	2/4	2	1	I(4)		G	V		I(4)	I			4				M	0	0	2, 1, 3		2	2	0	3	0.0	0.0	0.25	0.0
