mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
17	17	0	0	2/4	2	1	V.viio6	F	V		viio6		vii	o	6					o	0	0	2, -1, 5		5	2	1	4	0.2	0.08333333333333333	0.6666666666666666	0.1111111111111111
17	17	1/4	1/4	2/4	2	1	V65	F	V		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5	1	4	0.2	0.08333333333333333	0.6666666666666666	0.1111111111111111
18	18	0	0	2/4	2	1	I	F	V		I		I							M	0	0	0, 4, 1		0	0	3	6	0.3333333333333333	0.25	1.0	0.2
19	19	0	0	2/4	2	1	IV	F	V		IV		IV							M	0	0	-1, 3, 0		-1	-1	1	3	0.25	0.08333333333333333	0.4166666666666667	0.16666666666666666
19	19	1/4	1/4	2/4	2	1	V65/V	F	V		V65/V		V		65		V			Mm7	0	0	6, 3, 0, 2		2	6	1	3	0.25	0.08333333333333333	0.4166666666666667	0.16666666666666666
20	20	0	0	2/4	2	1	V|HC}	F	V		V		V					HC	}	M	0	0	1, 5, 2		1	1	9	16	0.36	0.6666666666666666	3.5833333333333335	0.1568627450980392
25	25	0	0	2/4	2	1	ii65	F	V		ii65		ii		65					mm7	0	0	-1, 3, 0, 2		2	-1	0	4	0.0	0.0	0.5	0.0
26	26	0	0	2/4	2	1	Fr43	F	V		Fr43	Fr	V		43	b5	V			Fr	0	0	-4, 0, 2, 6		2	-4	1	8	0.1111111111111111	0.08333333333333333	0.9791666666666666	0.0784313725490196
28	28	0	0	2/4	2	1	V|HC}	F	V		V		V					HC	}	M	0	0	1, 5, 2		1	1	2	3	0.4	0.0625	0.9375	0.0625
29	29	0	0	2/4	2	1	V65/V/V{	F	V		V65/V/V		V		65		V/V		{	Mm7	0	0	7, 4, 1, 3		3	7	0	6	0.0	0.0	1.5	0.0
30	30	0	0	2/4	2	1	V/V	F	V		V/V		V				V			M	0	0	2, 6, 3		2	2	0	3	0.0	0.0	0.75	0.0
31	31	0	0	2/4	2	1	V65	F	V		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5	0	6	0.0	0.0	1.5	0.0
32	32	0	0	2/4	2	1	I	F	V		I		I							M	0	0	0, 4, 1		0	0	0	3	0.0	0.0	0.75	0.0
33	33	0	0	2/4	2	1	I6	F	V		I6		I		6					M	0	0	4, 1, 0		0	4	1	4	0.2	0.0625	0.9375	0.0625
34	34	0	0	2/4	2	2	IV	F	V		IV		IV							M	0	0	-1, 3, 0		-1	-1	2	3	0.4	0.25	0.75	0.25
35	35	0	0	2/4	2	2	V7	F	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1	2	6	0.25	0.16666666666666666	1.0833333333333333	0.13333333333333333
36	36	0	0	2/4	2	2	VI|DC}	F	V		VI		VI					DC	}	M	0	0	3, 7, 4		3	3	1	2	0.3333333333333333	0.25	0.5	0.3333333333333333
37	37	0	0	2/4	2	2	V65/V/V{	F	V		V65/V/V		V		65		V/V		{	Mm7	0	0	7, 4, 1, 3		3	7	1	6	0.14285714285714285	0.08333333333333333	1.4166666666666667	0.05555555555555555
38	38	0	0	2/4	2	1	VM7/V	F	V		VM7/V		V	M	7		V			MM7	0	0	2, 6, 3, 7		2	2	1	5	0.16666666666666666	0.08333333333333333	0.9166666666666666	0.08333333333333333
39	39	0	0	2/4	2	1	V6	F	V		V6		V		6					M	0	0	5, 2, 1		1	5	4	5	0.4444444444444444	0.3125	1.1875	0.20833333333333334
40	40	0	0	2/4	2	1	I(4)}	F	V		I(4)		I			4			}	M	0	0	0, -1, 1		0	0	0	3	0.0	0.0	1.5	0.0
41	41	0	0	2/4	2	1	I|IAC	F	V		I		I					IAC		M	0	0	0, 4, 1		0	0	0	3	0.0	0.0	0.75	0.0
42	42	0	0	2/4	2	1	V65/V/V{	F	V		V65/V/V		V		65		V/V		{	Mm7	0	0	7, 4, 1, 3		3	7	0	6	0.0	0.0	1.5	0.0
43	43	0	0	2/4	2	1	V/V	F	V		V/V		V				V			M	0	0	2, 6, 3		2	2	0	3	0.0	0.0	0.75	0.0
44	44	0	0	2/4	2	1	V65	F	V		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5	0	6	0.0	0.0	1.5	0.0
45	45	0	0	2/4	2	1	V	F	V		V		V							M	0	0	1, 5, 2		1	1	2	1	0.6666666666666666	0.5	0.25	0.6666666666666666
46	46	0	0	2/4	2	1	I6	F	V		I6		I		6					M	0	0	4, 1, 0		0	4	1	4	0.2	0.0625	0.9375	0.0625
47	47	0	0	2/4	2	1	IV	F	V		IV		IV							M	0	0	-1, 3, 0		-1	-1	2	3	0.4	0.25	0.75	0.25
48	48	0	0	2/4	2	2	V(4)	F	V		V(4)		V			4				M	0	0	1, 0, 2		1	1	0	2	0.0	0.0	0.75	0.0
48	48	1/4	1/4	2/4	2	2	V7	F	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1	0	2	0.0	0.0	0.5	0.0
49	49	0	0	2/4	2	1	I|PAC}{	F	V		I		I					PAC	}{	M	0	0	0, 4, 1		0	0	0	5	0.0	0.0	1.0	0.0
50	50	0	0	2/4	2	1	I6	F	V		I6		I		6					M	0	0	4, 1, 0		0	4	0	5	0.0	0.0	1.0	0.0
51	51	0	0	2/4	2	1	ii65	F	V		ii65		ii		65					mm7	0	0	-1, 3, 0, 2		2	-1	0	7	0.0	0.0	1.0	0.0
52	52	0	0	2/4	2	1	V7	F	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1	2	7	0.2222222222222222	0.16666666666666666	1.0833333333333333	0.13333333333333333
53	53	0	0	2/4	2	1	I}{	F	V		I		I						}{	M	0	0	0, 4, 1		0	0	0	5	0.0	0.0	1.0	0.0
54	54	0	0	2/4	2	1	I6	F	V		I6		I		6					M	0	0	4, 1, 0		0	4	1	4	0.2	0.08333333333333333	0.6666666666666666	0.1111111111111111
54	54	1/4	1/4	2/4	2	1	ii65	F	V		ii65		ii		65					mm7	0	0	-1, 3, 0, 2		2	-1	1	4	0.2	0.08333333333333333	0.6666666666666666	0.1111111111111111
55	55	0	0	2/4	2	1	I64	F	V		I64		I		64					M	0	0	1, 0, 4		0	1	1	4	0.2	0.08333333333333333	0.6666666666666666	0.1111111111111111
55	55	1/4	1/4	2/4	2	1	vi	F	V		vi		vi							m	0	0	3, 0, 4		3	3	1	4	0.2	0.08333333333333333	0.6666666666666666	0.1111111111111111
56	56	0	0	2/4	2	1	ii6	F	V		ii6		ii		6					m	0	0	-1, 3, 2		2	-1	1	4	0.2	0.08333333333333333	0.6666666666666666	0.1111111111111111
56	56	1/4	1/4	2/4	2	1	V7	F	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1	1	4	0.2	0.08333333333333333	0.6666666666666666	0.1111111111111111
57	57	0	0	2/4	2	1	I|PAC}	F	V		I		I					PAC	}	M	0	0	0, 4, 1		0	0	4	50	0.07407407407407407	0.3333333333333333	6.0	0.05263157894736842
64	64	0	0	2/4	2	1	I.V	F	I		V		V							M	0	0	0, 4, 1		0	0	2	10	0.16666666666666666	0.16666666666666666	0.8333333333333334	0.16666666666666666
65	65	0	0	2/4	2	1	I	F	I		I		I							M	0	0	-1, 3, 0		-1	-1	4	60	0.0625	0.3333333333333333	6.5	0.04878048780487805
72	72	0	0	2/4	2	1	V7/IV	F	I		V7/IV		V		7		IV			Mm7	0	0	-1, 3, 0, -3		-1	-1	0	12	0.0	0.0	1.0	0.0
73	73	0	0	2/4	2	1	IV	F	I		IV		IV							M	0	0	-2, 2, -1		-2	-2	0	18	0.0	0.0	1.5	0.0
74	74	1/4	1/4	2/4	2	1	V6/V	F	I		V6/V		V		6		V			M	0	0	5, 2, 1		1	5	0	6	0.0	0.0	0.5	0.0
75	75	0	0	2/4	2	1	V	F	I		V		V							M	0	0	0, 4, 1		0	0	0	18	0.0	0.0	1.5	0.0
76	76	1/4	1/4	2/4	2	1	vi.V6	F	vi		V6		V		6					M	0	1	7, 4, 3		3	7	0	6	0.0	0.0	0.5	0.0
77	77	0	0	2/4	2	1	i	F	vi		i		i							m	0	1	2, -1, 3		2	2	4	43	0.0851063829787234	0.3333333333333333	5.75	0.0547945205479452
83	83	0	0	2/4	2	1	V65	F	vi		V65		V		65					Mm7	0	1	7, 4, 1, 3		3	7	0	5	0.0	0.0	0.75	0.0
84	84	0	0	2/4	2	1	i	F	vi		i		i							m	0	1	2, -1, 3		2	2	1	3	0.25	0.08333333333333333	0.4166666666666667	0.16666666666666666
84	84	1/4	1/4	2/4	2	1	ii6	F	vi		ii6		ii		6					m	0	1	1, 5, 4		4	1	1	3	0.25	0.08333333333333333	0.4166666666666667	0.16666666666666666
85	85	0	0	2/4	2	1	V|HC}	F	vi		V		V					HC	}	M	0	1	3, 7, 4		3	3	9	16	0.36	0.6666666666666666	3.5833333333333335	0.1568627450980392
90	90	0	0	2/4	2	1	viio65/iv	F	vi		viio65/iv		vii	o	65		iv			o7	0	1	-4, -7, -10, -1		-1	-4	4	0	1.0	0.5	0.0	1.0
91	91	0	0	2/4	2	1	iv6	F	vi		iv6		iv		6					m	0	1	-2, 2, 1		1	-2	1	3	0.25	0.08333333333333333	0.4166666666666667	0.16666666666666666
92	92	0	0	2/4	2	1	Ger65	F	vi		Ger65	Ger	vii	o	65	b3	V			Ger	0	1	-2, 2, -1, 8		8	-2	1	6	0.14285714285714285	0.08333333333333333	0.6666666666666666	0.1111111111111111
93	93	0	0	2/4	2	1	V}	F	vi		V		V						}	M	0	1	3, 7, 4		3	3	1	3	0.25	0.1875	0.8125	0.1875
94	94	0	0	2/4	2	1	#viio6/iv{	F	vi		#viio6/iv		#vii	o	6		iv		{	o	0	1	3, 0, 6		6	3	0	6	0.0	0.0	1.5	0.0
95	95	0	0	2/4	2	1	iv	F	vi		iv		iv							m	0	1	1, -2, 2		1	1	0	3	0.0	0.0	0.75	0.0
96	96	0	0	2/4	2	1	viio6/V	F	vi		viio6/V		vii	o	6		V			o	0	1	5, 2, 8		8	5	0	6	0.0	0.0	1.5	0.0
97	97	0	0	2/4	2	1	V6	F	vi		V6		V		6					M	0	1	7, 4, 3		3	7	0	3	0.0	0.0	0.75	0.0
98	98	0	0	2/4	2	3	V43(9)	F	vi		V43(9)		V		43	9				Mm7	0	1	4, 1, 3, 7	-2	3	4	0	7	0.0	0.0	2.0	0.0
99	99	0	0	2/4	2	1	i6	F	vi		i6		i		6					m	0	1	-1, 3, 2		2	-1	1	4	0.2	0.08333333333333333	0.6666666666666666	0.1111111111111111
99	99	1/4	1/4	2/4	2	1	iv	F	vi		iv		iv							m	0	1	1, -2, 2		1	1	1	3	0.25	0.08333333333333333	0.4166666666666667	0.16666666666666666
100	100	0	0	2/4	2	3	V6	F	vi		V6		V		6					M	0	1	7, 4, 3		3	7	3	5	0.375	0.25	1.0	0.2
101	101	0	0	2/4	2	1	VI|DC}	F	vi		VI		VI					DC	}	M	0	1	-2, 2, -1		-2	-2	0	3	0.0	0.0	0.75	0.0
102	102	0	0	2/4	2	1	VI6{	F	vi		VI6		VI		6				{	M	0	1	2, -1, -2		-2	2	1	5	0.16666666666666666	0.0625	1.4375	0.041666666666666664
103	103	0	0	2/4	2	1	V6	F	vi		V6		V		6					M	0	1	7, 4, 3		3	7	0	3	0.0	0.0	0.75	0.0
104	104	0	0	2/4	2	1	viio43/IV	F	vi		viio43/IV		vii	o	43		IV			o7	0	1	0, -3, 6, 3		6	0	0	6	0.0	0.0	1.5	0.0
105	105	0	0	2/4	2	1	IV6	F	vi		IV6		IV		6					M	0	1	5, 2, 1		1	5	0	3	0.0	0.0	0.75	0.0
106	106	0	0	2/4	2	2	ii%43	F	vi		ii%43		ii	%	43					%7	0	1	-2, 2, 4, 1		4	-2	1	6	0.14285714285714285	0.0625	1.4375	0.041666666666666664
107	107	0	0	2/4	2	2	i64	F	vi		i64		i		64					m	0	1	3, 2, -1		2	3	0	4	0.0	0.0	0.75	0.0
107	107	1/4	1/4	2/4	2	2	iv	F	vi		iv		iv							m	0	1	1, -2, 2		1	1	2	3	0.4	0.0625	0.4375	0.125
108	108	0	0	2/4	2	1	V(6)	F	vi		V(6)		V			6				M	0	1	3, 7, -1		3	3	0	2	0.0	0.0	0.5	0.0
108	108	1/4	1/4	2/4	2	1	V	F	vi		V		V							M	0	1	3, 7, 4		3	3	0	2	0.0	0.0	0.5	0.0
109	109	0	0	2/4	2	1	i|PAC}{	F	vi		i		i					PAC	}{	m	0	1	2, -1, 3		2	2	0	4	0.0	0.0	0.75	0.0
110	110	0	0	2/4	2	1	i6	F	vi		i6		i		6					m	0	1	-1, 3, 2		2	-1	1	4	0.2	0.08333333333333333	0.6666666666666666	0.1111111111111111
110	110	1/4	1/4	2/4	2	1	ii%65	F	vi		ii%65		ii	%	65					%7	0	1	1, -2, 2, 4		4	1	1	4	0.2	0.08333333333333333	0.6666666666666666	0.1111111111111111
111	111	0	0	2/4	2	1	i64	F	vi		i64		i		64					m	0	1	3, 2, -1		2	3	1	4	0.2	0.08333333333333333	0.6666666666666666	0.1111111111111111
111	111	1/4	1/4	2/4	2	1	iv6	F	vi		iv6		iv		6					m	0	1	-2, 2, 1		1	-2	1	4	0.2	0.08333333333333333	0.6666666666666666	0.1111111111111111
112	112	0	0	2/4	2	1	iio6	F	vi		iio6		ii	o	6					o	0	1	1, -2, 4		4	1	1	4	0.2	0.08333333333333333	0.6666666666666666	0.1111111111111111
112	112	1/4	1/4	2/4	2	1	V7	F	vi		V7		V		7					Mm7	0	1	3, 7, 4, 1		3	3	1	4	0.2	0.08333333333333333	0.6666666666666666	0.1111111111111111
113	113	0	0	2/4	2	1	i|PAC}	F	vi		i		i					PAC	}	m	0	1	2, -1, 3		2	2	6	6	0.5	0.5	0.5	0.5
114	114	0	0	2/4	2	1	I.I{	F	I		I		I						{	M	0	0	-1, 3, 0		-1	-1	4	31	0.11428571428571428	0.3333333333333333	4.75	0.06557377049180328
119	119	0	0	2/4	2	1	viio	F	I		viio		vii	o						o	0	0	4, 1, -2		4	4	1	5	0.16666666666666666	0.03125	0.71875	0.041666666666666664
120	120	0	0	2/4	2	1	I	F	I		I		I							M	0	0	-1, 3, 0		-1	-1	1	3	0.25	0.08333333333333333	0.4166666666666667	0.16666666666666666
120	120	1/4	1/4	2/4	2	1	IV	F	I		IV		IV							M	0	0	-2, 2, -1		-2	-2	1	3	0.25	0.08333333333333333	0.4166666666666667	0.16666666666666666
121	121	0	0	2/4	2	1	V|HC}	F	I		V		V					HC	}	M	0	0	0, 4, 1		0	0	1	2	0.3333333333333333	0.0	1.0	0.0
122	122	0	0	2/4	2	1	#viio7/ii{	F	I		#viio7/ii		#vii	o	7		ii		{	o7	0	0	6, 3, 0, -3		6	6	0	6	0.0	0.0	0.75	0.0
123	123	0	0	2/4	2	2	ii	F	I		ii		ii							m	0	0	1, -2, 2		1	1	0	2	0.0	0.0	0.5	0.0
123	123	1/4	1/4	2/4	2	2	vii%7	F	I		vii%7		vii	%	7					%7	0	0	4, 1, -2, 2		4	4	0	4	0.0	0.0	0.5	0.0
124	124	0	0	2/4	2	2	I	F	I		I		I							M	0	0	-1, 3, 0		-1	-1	1	7	0.125	0.08333333333333333	0.9166666666666666	0.08333333333333333
125	125	0	0	2/4	2	2	V}	F	I		V		V						}	M	0	0	0, 4, 1		0	0	0	4	0.0	0.0	0.5	0.0
126	126	0	0	2/4	2	1	viio6{	F	I		viio6		vii	o	6				{	o	0	0	1, -2, 4		4	1	2	4	0.3333333333333333	0.16666666666666666	0.3333333333333333	0.3333333333333333
127	127	0	0	2/4	2	2	I64	F	I		I64		I		64					M	0	0	0, -1, 3		-1	0	2	9	0.18181818181818182	0.16666666666666666	1.0833333333333333	0.13333333333333333
129	129	0	0	2/4	2	2	V7(9)	F	I		V7(9)		V		7	9				Mm7	0	0	0, 4, 1, -2	2	0	0	1	6	0.14285714285714285	0.08333333333333333	0.6666666666666666	0.1111111111111111
130	130	0	0	2/4	2	2	I64	F	I		I64		I		64					M	0	0	0, -1, 3		-1	0	4	7	0.36363636363636365	0.3333333333333333	0.5833333333333334	0.3636363636363636
131	131	0	0	2/4	2	2	V|HC}	F	I		V		V					HC	}	M	0	0	0, 4, 1		0	0	2	3	0.4	0.25	0.5	0.3333333333333333
132	132	0	0	2/4	2	1	V65/V/V{	F	I		V65/V/V		V		65		V/V		{	Mm7	0	0	6, 3, 0, 2		2	6	0	5	0.0	0.0	1.0	0.0
133	133	0	0	2/4	2	1	V/V	F	I		V/V		V				V			M	0	0	1, 5, 2		1	1	0	2	0.0	0.0	0.5	0.0
134	134	0	0	2/4	2	1	V65	F	I		V65		V		65					Mm7	0	0	4, 1, -2, 0		0	4	0	6	0.0	0.0	1.5	0.0
135	135	0	0	2/4	2	1	I	F	I		I		I							M	0	0	-1, 3, 0		-1	-1	0	3	0.0	0.0	0.75	0.0
136	136	0	0	2/4	2	1	I+6	F	I		I+6		I	+	6					+	0	0	3, 7, -1		-1	3	0	5	0.0	0.0	1.0	0.0
137	137	0	0	2/4	2	1	ii6	F	I		ii6		ii		6					m	0	0	-2, 2, 1		1	-2	1	4	0.2	0.1875	0.8125	0.1875
138	138	0	0	2/4	2	3	V(6)	F	I		V(6)		V			6				M	0	0	0, 4, 3		0	0	1	3	0.25	0.08333333333333333	0.6666666666666666	0.1111111111111111
138	138	1/4	1/4	2/4	2	3	V7	F	I		V7		V		7					Mm7	0	0	0, 4, 1, -2		0	0	1	3	0.25	0.08333333333333333	0.4166666666666667	0.16666666666666666
139	139	0	0	2/4	2	1	vi|DC}	F	I		vi		vi					DC	}	m	0	0	2, -1, 3		2	2	0	3	0.0	0.0	0.75	0.0
140	140	0	0	2/4	2	1	V65/V/V{	F	I		V65/V/V		V		65		V/V		{	Mm7	0	0	6, 3, 0, 2		2	6	1	6	0.14285714285714285	0.08333333333333333	1.4166666666666667	0.05555555555555555
141	141	0	0	2/4	2	1	VM7/V	F	I		VM7/V		V	M	7		V			MM7	0	0	1, 5, 2, 6		1	1	1	5	0.16666666666666666	0.08333333333333333	0.9166666666666666	0.08333333333333333
142	142	0	0	2/4	2	1	V6	F	I		V6		V		6					M	0	0	4, 1, 0		0	4	4	5	0.4444444444444444	0.3125	1.1875	0.20833333333333334
143	143	0	0	2/4	2	1	I(4)}	F	I		I(4)		I			4			}	M	0	0	-1, -2, 0		-1	-1	1	5	0.16666666666666666	0.25	2.0	0.1111111111111111
145	145	0	0	2/4	2	1	V65/V/V{	F	I		V65/V/V		V		65		V/V		{	Mm7	0	0	6, 3, 0, 2		2	6	0	6	0.0	0.0	1.5	0.0
146	146	0	0	2/4	2	1	V/V	F	I		V/V		V				V			M	0	0	1, 5, 2		1	1	0	3	0.0	0.0	0.75	0.0
147	147	0	0	2/4	2	1	V65	F	I		V65		V		65					Mm7	0	0	4, 1, -2, 0		0	4	0	6	0.0	0.0	1.5	0.0
148	148	0	0	2/4	2	1	I	F	I		I		I							M	0	0	-1, 3, 0		-1	-1	0	3	0.0	0.0	0.75	0.0
149	149	0	0	2/4	2	1	I+6	F	I		I+6		I	+	6					+	0	0	3, 7, -1		-1	3	0	5	0.0	0.0	1.0	0.0
150	150	0	0	2/4	2	1	ii6	F	I		ii6		ii		6					m	0	0	-2, 2, 1		1	-2	1	4	0.2	0.1875	0.8125	0.1875
151	151	0	0	2/4	2	3	V(4)	F	I		V(4)		V			4				M	0	0	0, -1, 1		0	0	0	2	0.0	0.0	0.75	0.0
151	151	1/4	1/4	2/4	2	3	V7	F	I		V7		V		7					Mm7	0	0	0, 4, 1, -2		0	0	0	2	0.0	0.0	0.5	0.0
152	152	0	0	2/4	2	1	I}{	F	I		I		I						}{	M	0	0	-1, 3, 0		-1	-1	0	5	0.0	0.0	1.0	0.0
153	153	0	0	2/4	2	1	I6	F	I		I6		I		6					M	0	0	3, 0, -1		-1	3	0	5	0.0	0.0	1.0	0.0
154	154	0	0	2/4	2	1	ii65	F	I		ii65		ii		65					mm7	0	0	-2, 2, -1, 1		1	-2	0	7	0.0	0.0	1.0	0.0
155	155	0	0	2/4	2	1	V(6)	F	I		V(6)		V			6				M	0	0	0, 4, 3		0	0	1	3	0.25	0.08333333333333333	0.4166666666666667	0.16666666666666666
155	155	1/4	1/4	2/4	2	1	V7	F	I		V7		V		7					Mm7	0	0	0, 4, 1, -2		0	0	1	4	0.2	0.08333333333333333	0.6666666666666666	0.1111111111111111
156	156	0	0	2/4	2	1	I}{	F	I		I		I						}{	M	0	0	-1, 3, 0		-1	-1	0	5	0.0	0.0	1.0	0.0
157	157	0	0	2/4	2	1	I6	F	I		I6		I		6					M	0	0	3, 0, -1		-1	3	1	4	0.2	0.08333333333333333	0.6666666666666666	0.1111111111111111
157	157	1/4	1/4	2/4	2	1	ii65	F	I		ii65		ii		65					mm7	0	0	-2, 2, -1, 1		1	-2	1	4	0.2	0.08333333333333333	0.6666666666666666	0.1111111111111111
158	158	0	0	2/4	2	1	I64	F	I		I64		I		64					M	0	0	0, -1, 3		-1	0	1	4	0.2	0.08333333333333333	0.6666666666666666	0.1111111111111111
158	158	1/4	1/4	2/4	2	1	IVM65	F	I		IVM65		IV	M	65					MM7	0	0	2, -1, 3, -2		-2	2	0	5	0.0	0.0	0.75	0.0
159	159	0	0	2/4	2	1	ii65	F	I		ii65		ii		65					mm7	0	0	-2, 2, -1, 1		1	-2	1	4	0.2	0.08333333333333333	0.6666666666666666	0.1111111111111111
159	159	1/4	1/4	2/4	2	1	V7	F	I		V7		V		7					Mm7	0	0	0, 4, 1, -2		0	0	1	4	0.2	0.08333333333333333	0.6666666666666666	0.1111111111111111
160	160	0	0	2/4	2	1	I|PAC}	F	I		I		I					PAC	}	M	0	0	-1, 3, 0		-1	-1	0	2	0.0	0.0	0.5	0.0
