mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	volta	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
27	27	1/8	1/8	2/4	2	1	I6						G	V		I6		I		6					M	0	0	6, 3, 2		2	6	0	5	0.0	0.0	0.25	0.0
27	27	1/4	1/4	2/4	2	1	IV					ii6	G	V		IV		IV							M	0	0	1, 5, 2		1	1	2	3	0.4	0.0625	0.1875	0.25
27	27	3/8	3/8	2/4	2	1	V						G	V		V		V							M	0	0	3, 7, 4		3	3	2	3	0.4	0.0625	0.1875	0.25
28	28	0	0	2/4	2	1	I|IAC}				1		G	V		I		I					IAC	}	M	0	0	2, 6, 3		2	2	0	2	0.0	0.0	0.5	0.0
28	28	1/4	1/4	2/4	2	1	V7/IV				1		G	V		V7/IV		V		7		IV			Mm7	0	0	2, 6, 3, 0		2	2	0	4	0.0	0.0	1.0	0.0
29	28	0	0	2/4	2	1	I|IAC}				2		G	V		I		I					IAC	}	M	0	0	2, 6, 3		2	2	0	2	0.0	0.0	0.5	0.0
29	28	1/4	1/4	2/4	2	1	#viio6/v				2		G	V		#viio6/v		#vii	o	6		v			o	0	0	5, 2, 8		8	5	0	8	0.0	0.0	2.0	0.0
30	29	0	0	2/4	2	1	ii.i[i{						G	ii	i	i		i						{	m	0	1	3, 0, 4		3	3	3	8	0.2727272727272727	0.25	1.0	0.2
31	30	0	0	2/4	2	1	IV6						G	ii	i	IV6		IV		6					M	0	1	6, 3, 2		2	6	1	3	0.25	0.03125	0.34375	0.08333333333333333
31	30	1/8	1/8	2/4	2	1	#viio6						G	ii	i	#viio6		#vii	o	6					o	0	1	5, 2, 8		8	5	2	2	0.5	0.15625	0.21875	0.4166666666666667
31	30	1/4	1/4	2/4	2	1	i}						G	ii	i	i		i						}	m	0	1	3, 0, 4		3	3	4	13	0.23529411764705882	0.3125	1.4375	0.17857142857142858
33	32	0	0	2/4	2	1	IV6						G	ii	i	IV6		IV		6					M	0	1	6, 3, 2		2	6	1	3	0.25	0.03125	0.34375	0.08333333333333333
33	32	1/8	1/8	2/4	2	1	#viio6						G	ii	i	#viio6		#vii	o	6					o	0	1	5, 2, 8		8	5	2	2	0.5	0.15625	0.21875	0.4166666666666667
33	32	1/4	1/4	2/4	2	1	i]}						G	ii	i	i		i						}	m	0	1	3, 0, 4		3	3	1	5	0.16666666666666666	0.0625	0.4375	0.125
34	33	0	0	2/4	2	1	I.V65{						G	I		V65		V		65				{	Mm7	0	0	6, 3, 0, 2		2	6	5	7	0.4166666666666667	0.25	0.5	0.3333333333333333
35	34	0	0	2/4	2	1	I	0.183521	2.94944	/			G	I		I		I							M	0	0	1, 5, 2		1	1	3	5	0.375	0.125	0.375	0.25
35	34	1/4	1/4	2/4	2	1	viio						G	I		viio		vii	o						o	0	0	6, 3, 0		6	6	1	5	0.16666666666666666	0.041666666666666664	0.3333333333333333	0.1111111111111111
36	35	0	0	2/4	2	1	vii%7						G	I		vii%7		vii	%	7					%7	0	0	6, 3, 0, 4		6	6	1	3	0.25	0.041666666666666664	0.20833333333333334	0.16666666666666666
36	35	1/8	1/8	2/4	2	1	I						G	I		I		I							M	0	0	1, 5, 2		1	1	1	3	0.25	0.041666666666666664	0.20833333333333334	0.16666666666666666
36	35	1/4	1/4	2/4	2	1	IV						G	I		IV		IV							M	0	0	0, 4, 1		0	0	1	3	0.25	0.041666666666666664	0.20833333333333334	0.16666666666666666
36	35	3/8	3/8	2/4	2	1	vii%7/V						G	I		vii%7/V		vii	%	7		V			%7	0	0	7, 4, 1, 5		7	7	1	3	0.25	0.041666666666666664	0.20833333333333334	0.16666666666666666
37	36	0	0	2/4	2	1	V|HC}						G	I		V		V					HC	}	M	0	0	2, 6, 3		2	2	0	5	0.0	0.0	0.75	0.0
37	36	1/4	1/4	2/4	2	1	#viio6/iii						G	I		#viio6/iii		#vii	o	6		iii			o	0	0	7, 4, 10		10	7	0	8	0.0	0.0	2.0	0.0
38	37	0	0	2/4	2	1	iii.i[i{						G	iii	i	i		i						{	m	0	1	5, 2, 6		5	5	3	8	0.2727272727272727	0.25	1.0	0.2
39	38	0	0	2/4	2	1	IV6						G	iii	i	IV6		IV		6					M	0	1	8, 5, 4		4	8	1	3	0.25	0.03125	0.34375	0.08333333333333333
39	38	1/8	1/8	2/4	2	1	#viio						G	iii	i	#viio		#vii	o						o	0	1	10, 7, 4		10	10	2	2	0.5	0.15625	0.21875	0.4166666666666667
39	38	1/4	1/4	2/4	2	1	i}						G	iii	i	i		i						}	m	0	1	5, 2, 6		5	5	4	13	0.23529411764705882	0.3125	1.4375	0.17857142857142858
41	40	0	0	2/4	2	1	IV6						G	iii	i	IV6		IV		6					M	0	1	8, 5, 4		4	8	1	3	0.25	0.03125	0.34375	0.08333333333333333
41	40	1/8	1/8	2/4	2	1	#viio						G	iii	i	#viio		#vii	o						o	0	1	10, 7, 4		10	10	2	2	0.5	0.15625	0.21875	0.4166666666666667
41	40	1/4	1/4	2/4	2	1	i]}						G	iii	i	i		i						}	m	0	1	5, 2, 6		5	5	1	5	0.16666666666666666	0.0625	0.4375	0.125
42	41	0	0	2/4	2	1	iv{						G	iii		iv		iv						{	m	0	1	4, 1, 5		4	4	3	6	0.3333333333333333	0.09375	0.28125	0.25
42	41	1/4	1/4	2/4	2	1	i6						G	iii		i6		i		6					m	0	1	2, 6, 5		5	2	1	4	0.2	0.03125	0.21875	0.125
42	41	3/8	3/8	2/4	2	1	ii%7					#viio6(2)	G	iii		ii%7		ii	%	7					%7	0	1	7, 4, 1, 5		7	7	1	4	0.2	0.03125	0.21875	0.125
43	42	0	0	2/4	2	1	i						G	iii		i		i							m	0	1	5, 2, 6		5	5	3	6	0.3333333333333333	0.09375	0.28125	0.25
43	42	1/4	1/4	2/4	2	1	iv						G	iii		iv		iv							m	0	1	4, 1, 5		4	4	4	4	0.5	0.125	0.125	0.5
44	43	0	0	2/4	2	1	i6						G	iii		i6		i		6					m	0	1	2, 6, 5		5	2	2	7	0.2222222222222222	0.0625	0.375	0.14285714285714285
44	43	1/4	1/4	2/4	2	1	iv						G	iii		iv		iv							m	0	1	4, 1, 5		4	4	0	2	0.0	0.0	0.25	0.0
44	43	3/8	3/8	2/4	2	1	V						G	iii		V		V							M	0	1	6, 10, 7		6	6	0	2	0.0	0.0	0.25	0.0
45	44	0	0	2/4	2	1	i|PAC}						G	iii		i		i					PAC	}	m	0	1	5, 2, 6		5	5	0	6	0.0	0.0	1.0	0.0
46	45	0	0	2/4	2	1	#viio65/vii						G	iii		#viio65/vii		#vii	o	65		vii			o7	0	1	5, 2, -1, 8		8	5	0	10	0.0	0.0	1.25	0.0
47	46	0	0	2/4	2	1	vii						G	iii		vii		vii							m	0	1	3, 0, 4		3	3	8	8	0.5	0.4166666666666667	1.3333333333333333	0.2380952380952381
48	47	1/4	1/4	2/4	2	1	I.viio6						G	I		viio6		vii	o	6					o	0	0	3, 0, 6		6	3	3	4	0.42857142857142855	0.125	0.25	0.3333333333333333
49	48	0	0	2/4	2	1	I[I}{						G	I	I	I		I						}{	M	0	0	1, 5, 2		1	1	3	8	0.2727272727272727	0.25	1.0	0.2
50	49	0	0	2/4	2	1	IV6						G	I	I	IV6		IV		6					M	0	0	4, 1, 0		0	4	1	3	0.25	0.03125	0.34375	0.08333333333333333
50	49	1/8	1/8	2/4	2	1	viio						G	I	I	viio		vii	o						o	0	0	6, 3, 0		6	6	2	2	0.5	0.15625	0.21875	0.4166666666666667
50	49	1/4	1/4	2/4	2	1	I}						G	I	I	I		I						}	M	0	0	1, 5, 2		1	1	4	13	0.23529411764705882	0.3125	1.4375	0.17857142857142858
52	51	0	0	2/4	2	1	IV6						G	I	I	IV6		IV		6					M	0	0	4, 1, 0		0	4	1	3	0.25	0.03125	0.34375	0.08333333333333333
52	51	1/8	1/8	2/4	2	1	viio						G	I	I	viio		vii	o						o	0	0	6, 3, 0		6	6	2	2	0.5	0.15625	0.21875	0.4166666666666667
52	51	1/4	1/4	2/4	2	1	I]}						G	I	I	I		I						}	M	0	0	1, 5, 2		1	1	1	5	0.16666666666666666	0.0625	0.4375	0.125
53	52	0	0	2/4	2	1	IV{						G	I		IV		IV						{	M	0	0	0, 4, 1		0	0	2	2	0.5	0.25	0.1875	0.5714285714285714
53	52	1/4	1/4	2/4	2	1	V65/ii						G	I		V65/ii		V		65		ii			Mm7	0	0	8, 5, 2, 4		4	8	1	6	0.14285714285714285	0.03125	0.34375	0.08333333333333333
54	53	0	0	2/4	2	1	II						G	I		II		II							M	0	0	3, 7, 4		3	3	2	2	0.5	0.25	0.1875	0.5714285714285714
54	53	1/4	1/4	2/4	2	1	V65						G	I		V65		V		65					Mm7	0	0	6, 3, 0, 2		2	6	1	6	0.14285714285714285	0.03125	0.34375	0.08333333333333333
55	54	0	0	2/4	2	1	I						G	I		I		I							M	0	0	1, 5, 2		1	1	2	2	0.5	0.25	0.1875	0.5714285714285714
55	54	1/4	1/4	2/4	2	1	viio7/V						G	I		viio7/V		vii	o	7		V			o7	0	0	7, 4, 1, -2		7	7	2	5	0.2857142857142857	0.0625	0.3125	0.16666666666666666
56	55	0	0	2/4	2	1	V(b64)}						G	I		V(b64)		V			b64			}	M	0	0	2, 1, -2		2	2	1	2	0.3333333333333333	0.0	0.25	0.0
56	55	1/8	1/8	2/4	2	1	V|HC						G	I		V		V					HC		M	0	0	2, 6, 3		2	2	0	2	0.0	0.0	0.25	0.0
56	55	1/4	1/4	2/4	2	1	I6{						G	I		I6		I		6				{	M	0	0	5, 2, 1		1	5	2	5	0.2857142857142857	0.0625	0.3125	0.16666666666666666
57	56	0	0	2/4	2	1	ii6						G	I		ii6		ii		6					m	0	0	0, 4, 3		3	0	3	7	0.3	0.125	0.5	0.2
58	57	0	0	2/4	2	1	I64						G	I		I64		I		64					M	0	0	2, 1, 5		1	2	3	8	0.2727272727272727	0.125	0.625	0.16666666666666666
59	58	0	0	2/4	2	1	IV6						G	I		IV6		IV		6					M	0	0	4, 1, 0		0	4	2	6	0.25	0.0625	0.4375	0.125
59	58	1/4	1/4	2/4	2	1	V7/V						G	I		V7/V		V		7		V			Mm7	0	0	3, 7, 4, 1		3	3	2	6	0.25	0.0625	0.4375	0.125
60	59	0	0	2/4	2	1	V|HC}{						G	I		V		V					HC	}{	M	0	0	2, 6, 3		2	2	4	6	0.4	0.22916666666666666	0.7708333333333334	0.22916666666666666
61	60	0	0	2/4	2	1	I64						G	I		I64		I		64					M	0	0	2, 1, 5		1	2	7	7	0.5	0.4375	0.4375	0.5
62	61	0	0	2/4	2	1	I6						G	I		I6		I		6					M	0	0	5, 2, 1		1	5	3	6	0.3333333333333333	0.15625	0.34375	0.3125
62	61	1/4	1/4	2/4	2	1	IVM7						G	I		IVM7		IV	M	7					MM7	0	0	0, 4, 1, 5		0	0	1	4	0.2	0.03125	0.21875	0.125
62	61	3/8	3/8	2/4	2	1	I64						G	I		I64		I		64					M	0	0	2, 1, 5		1	2	1	4	0.2	0.03125	0.21875	0.125
63	62	0	0	2/4	2	1	IVM65						G	I		IVM65		IV	M	65					MM7	0	0	4, 1, 5, 0		0	4	1	4	0.2	0.03125	0.21875	0.125
63	62	1/8	1/8	2/4	2	1	I64						G	I		I64		I		64					M	0	0	2, 1, 5		1	2	1	4	0.2	0.03125	0.21875	0.125
63	62	1/4	1/4	2/4	2	1	IVM7						G	I		IVM7		IV	M	7					MM7	0	0	0, 4, 1, 5		0	0	1	4	0.2	0.03125	0.21875	0.125
63	62	3/8	3/8	2/4	2	1	I64						G	I		I64		I		64					M	0	0	2, 1, 5		1	2	1	4	0.2	0.03125	0.21875	0.125
64	63	0	0	2/4	2	1	Fr6						G	I		Fr6	Fr	V		43	b5	V			Fr	0	0	-3, 1, 3, 7		3	-3	1	4	0.2	0.03125	0.21875	0.125
64	63	1/8	1/8	2/4	2	1	V(b64)						G	I		V(b64)		V			b64				M	0	0	2, 1, -2		2	2	1	4	0.2	0.03125	0.21875	0.125
64	63	1/4	1/4	2/4	2	1	viio7/V						G	I		viio7/V		vii	o	7		V			o7	0	0	7, 4, 1, -2		7	7	2	8	0.2	0.0625	0.4375	0.125
65	64	0	0	2/4	2	1	V2						G	I		V2		V		2					Mm7	0	0	0, 2, 6, 3		2	0	0	5	0.0	0.0	0.25	0.0
65	64	1/8	1/8	2/4	2	1	I6						G	I		I6		I		6					M	0	0	5, 2, 1		1	5	0	3	0.0	0.0	0.125	0.0
65	64	3/16	3/16	2/4	2	1	IV						G	I		IV		IV							M	0	0	0, 4, 1		0	0	0	3	0.0	0.0	0.125	0.0
65	64	1/4	1/4	2/4	2	1	V(64)						G	I		V(64)		V			64				M	0	0	2, 1, 5		2	2	0	2	0.0	0.0	0.25	0.0
65	64	3/8	3/8	2/4	2	1	V						G	I		V		V							M	0	0	2, 6, 3		2	2	0	2	0.0	0.0	0.25	0.0
66	65	0	0	2/4	2	1	I[I|PAC}{						G	I	I	I		I					PAC	}{	M	0	0	1, 5, 2		1	1	2	5	0.2857142857142857	0.1875	0.8125	0.1875
67	66	0	0	2/4	2	1	IV6						G	I	I	IV6		IV		6					M	0	0	4, 1, 0		0	4	0	3	0.0	0.0	0.625	0.0
67	66	1/8	1/8	2/4	2	1	viio						G	I	I	viio		vii	o						o	0	0	6, 3, 0		6	6	0	2	0.0	0.0	0.125	0.0
67	66	1/4	1/4	2/4	2	1	I						G	I	I	I		I							M	0	0	1, 5, 2		1	1	0	2	0.0	0.0	0.125	0.0
67	66	3/8	3/8	2/4	2	1	ii						G	I	I	ii		ii							m	0	0	3, 0, 4		3	3	0	2	0.0	0.0	0.125	0.0
68	67	0	0	2/4	2	1	iii]						G	I	I	iii		iii							m	0	0	5, 2, 6		5	5	1	2	0.3333333333333333	0.25	0.125	0.6666666666666666
68	67	1/8	1/8	2/4	2	1	I						G	I		I		I							M	0	0	1, 5, 2		1	1	0	6	0.0	0.0	0.375	0.0
69	68	0	0	2/4	2	1	IV					ii6	G	I		IV		IV							M	0	0	0, 4, 1		0	0	3	4	0.42857142857142855	0.046875	0.328125	0.125
69	68	1/4	1/4	2/4	2	1	V(64)						G	I		V(64)		V			64				M	0	0	2, 1, 5		2	2	0	2	0.0	0.0	0.25	0.0
69	68	3/8	3/8	2/4	2	1	V						G	I		V		V							M	0	0	2, 6, 3		2	2	0	2	0.0	0.0	0.25	0.0
70	69	0	0	2/4	2	1	I|PAC}						G	I		I		I					PAC	}	M	0	0	1, 5, 2		1	1	0	3	0.0	0.0	0.5	0.0
70	69	1/4	1/4	2/4	2	1	ii{						G	I		ii		ii						{	m	0	0	3, 0, 4		3	3	1	1	0.5	0.03125	0.09375	0.25
70	69	3/8	3/8	2/4	2	1	viio						G	I		viio		vii	o						o	0	0	6, 3, 0		6	6	0	2	0.0	0.0	0.125	0.0
71	70	0	0	2/4	2	1	I						G	I		I		I							M	0	0	1, 5, 2		1	1	1	1	0.5	0.03125	0.09375	0.25
71	70	1/8	1/8	2/4	2	1	I6						G	I		I6		I		6					M	0	0	5, 2, 1		1	5	0	5	0.0	0.0	0.25	0.0
71	70	1/4	1/4	2/4	2	1	IV					ii6	G	I		IV		IV							M	0	0	0, 4, 1		0	0	2	3	0.4	0.0625	0.1875	0.25
71	70	3/8	3/8	2/4	2	1	V						G	I		V		V							M	0	0	2, 6, 3		2	2	2	3	0.4	0.0625	0.1875	0.25
72	71	0	0	2/4	2	1	I|PAC}				1		G	I		I		I					PAC	}	M	0	0	1, 5, 2		1	1	0	2	0.0	0.0	0.5	0.0
72	71	1/4	1/4	2/4	2	1	#viio6/ii				1		G	I		#viio6/ii		#vii	o	6		ii			o	0	0	5, 2, 8		8	5	0	8	0.0	0.0	2.0	0.0
73	71	0	0	2/4	2	1	I|PAC}				2		G	I		I		I					PAC	}	M	0	0	1, 5, 2		1	1	0	2	0.0	0.0	0.5	0.0
73	71	1/4	1/4	2/4	2	1	#viio6/ii				2		G	I		#viio6/ii		#vii	o	6		ii			o	0	0	5, 2, 8		8	5	1	7	0.125	0.25	1.75	0.125
