mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	1	0	0	2/4	2	1	d.i{	d	i		i	i						{	m	1	1	2, -1, 3		2	2	0	5	0.0	0.0	1.0	0.0
1	1	1/4	1/4	2/4	2	1	#viio6	d	i		#viio6	#vii	o	6					o	1	1	4, 1, 7		7	4	0	4	0.0	0.0	0.75	0.0
2	2	0	0	2/4	2	1	i6	d	i		i6	i		6					m	1	1	-1, 3, 2		2	-1	3	6	0.3333333333333333	0.125	1.125	0.1
2	2	3/8	3/8	2/4	2	1	i	d	i		i	i							m	1	1	2, -1, 3		2	2	0	2	0.0	0.0	0.25	0.0
3	3	0	0	2/4	2	1	iio6	d	i		iio6	ii	o	6					o	1	1	1, -2, 4		4	1	1	3	0.25	0.125	0.75	0.14285714285714285
3	3	1/4	1/4	2/4	2	1	V7	d	i		V7	V		7					Mm7	1	1	3, 7, 4, 1		3	3	0	3	0.0	0.0	0.625	0.0
4	4	0	0	2/4	2	1	VI	d	i		VI	VI							M	1	1	-2, 2, -1		-2	-2	3	5	0.375	0.125	0.75	0.14285714285714285
4	4	3/8	3/8	2/4	2	1	V6/iv	d	i		V6/iv	V		6		iv			M	1	1	6, 3, 2		2	6	0	3	0.0	0.0	0.375	0.0
5	5	0	0	2/4	2	1	VI/iv	d	i		VI/iv	VI				iv			M	1	1	-3, 1, -2		-3	-3	2	4	0.3333333333333333	0.0625	0.5	0.1111111111111111
5	5	3/16	3/16	2/4	2	1	#viio6/iv	d	i		#viio6/iv	#vii	o	6		iv			o	1	1	3, 0, 6		6	3	0	3	0.0	0.0	0.1875	0.0
5	5	1/4	1/4	2/4	2	1	iv6	d	i		iv6	iv		6					m	1	1	-2, 2, 1		1	-2	2	4	0.3333333333333333	0.0625	0.5	0.1111111111111111
5	5	7/16	7/16	2/4	2	1	V6/iv	d	i		V6/iv	V		6		iv			M	1	1	6, 3, 2		2	6	0	3	0.0	0.0	0.1875	0.0
6	6	0	0	2/4	2	1	iv(^2)	d	i		iv(^2)	iv			^2				m	1	1	1, 3, 2		1	1	0	3	0.0	0.0	1.125	0.0
6	6	1/4	1/4	2/4	2	1	iv	d	i		iv	iv							m	1	1	1, -2, 2		1	1	1	1	0.5	0.0625	0.0625	0.5
