mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	1	0	0	3/4	2	1	a.i{		a	i		i	i						{	m	1	1	3, 0, 4		3	3	0	9	0.0	0.0	1.5	0.0
2	2	0	0	3/4	2	1	V(^4)		a	i		V(^4)	V			^4				M	1	1	4, 8, 3		4	4	0	3	0.0	0.0	0.75	0.0
2	2	1/4	1/4	3/4	2	1	V		a	i		V	V							M	1	1	4, 8, 5		4	4	0	13	0.0	0.0	2.125	0.0
4	4	0	0	3/4	2	1	i(^2)}		a	i		i(^2)	i			^2			}	m	1	1	3, 5, 4		3	3	0	2	0.0	0.0	0.5	0.0
4	4	1/4	1/4	3/4	2	1	i|IAC		a	i		i	i					IAC		m	1	1	3, 0, 4		3	3	0	8	0.0	0.0	1.5	0.0
5	5	1/2	1/2	3/4	2	1	VI		a	i		VI	VI							M	1	1	-1, 3, 0		-1	-1	0	3	0.0	0.0	0.5	0.0
6	6	0	0	3/4	2	1	VII		a	i		VII	VII							M	1	1	1, 5, 2		1	1	0	5	0.0	0.0	1.0	0.0
6	6	1/2	1/2	3/4	2	1	v		a	i		v	v							m	1	1	4, 1, 5		4	4	0	3	0.0	0.0	0.5	0.0
7	7	0	0	3/4	2	1	VI		a	i		VI	VI							M	1	1	-1, 3, 0		-1	-1	1	5	0.16666666666666666	0.25	1.0	0.2
7	7	1/2	1/2	3/4	2	1	iv		a	i		iv	iv							m	1	1	2, -1, 3		2	2	0	3	0.0	0.0	0.5	0.0
8	8	0	0	3/4	2	1	V(4)}		a	i		V(4)	V			4			}	M	1	1	4, 3, 5		4	4	0	2	0.0	0.0	0.375	0.0
8	8	1/4	1/4	3/4	2	1	V|HC		a	i		V	V					HC		M	1	1	4, 8, 5		4	4	3	5	0.375	0.375	0.625	0.375
9	9	0	0	3/4	2	1	V/iv		a	i		V/iv	V				iv			M	1	1	3, 7, 4		3	3	4	4	0.5	0.625	0.625	0.5
10	10	0	0	3/4	2	1	iv(4)		a	i		iv(4)	iv			4				m	1	1	2, 1, 3		2	2	0	2	0.0	0.0	0.375	0.0
10	10	1/4	1/4	3/4	2	1	iv		a	i		iv	iv							m	1	1	2, -1, 3		2	2	4	4	0.5	0.5	0.5	0.5
11	11	0	0	3/4	2	1	III.V		a	III		V	V							M	1	0	1, 5, 2		1	1	4	4	0.5	0.625	0.625	0.5
12	12	0	0	3/4	2	1	I(4)}		a	III		I(4)	I			4			}	M	1	0	0, -1, 1		0	0	0	2	0.0	0.0	0.375	0.0
12	12	1/4	1/4	3/4	2	1	I|IAC		a	III		I	I					IAC		M	1	0	0, 4, 1		0	0	0	4	0.0	0.0	0.5	0.0
12	12	1/2	1/2	3/4	2	1	V43		a	III		V43	V		43					Mm7	1	0	2, -1, 1, 5		1	2	0	4	0.0	0.0	0.5	0.0
13	13	0	0	3/4	2	1	I6		a	III		I6	I		6					M	1	0	4, 1, 0		0	4	6	18	0.25	0.625	2.25	0.21739130434782608
15	15	0	0	3/4	2	1	V6		a	III		V6	V		6					M	1	0	5, 2, 1		1	5	5	19	0.20833333333333334	0.5625	2.3125	0.1956521739130435
17	17	0	0	3/4	2	1	I		a	III		I	I							M	1	0	0, 4, 1		0	0	2	10	0.16666666666666666	0.1875	1.1875	0.13636363636363635
18	18	0	0	3/4	2	1	V6		a	III		V6	V		6					M	1	0	5, 2, 1		1	5	6	7	0.46153846153846156	0.375	1.125	0.25
19	19	0	0	3/4	2	1	I		a	III		I	I							M	1	0	0, 4, 1		0	0	1	4	0.2	0.0625	0.4375	0.125
19	19	1/4	1/4	3/4	2	1	IV6		a	III		IV6	IV		6					M	1	0	3, 0, -1		-1	3	3	4	0.42857142857142855	0.1875	0.4375	0.3
19	19	5/8	5/8	3/4	2	1	ii6		a	III		ii6	ii		6					m	1	0	-1, 3, 2		2	-1	1	2	0.3333333333333333	0.0625	0.1875	0.25
20	20	0	0	3/4	2	1	V		a	III		V	V							M	1	0	1, 5, 2		1	1	7	9	0.4375	0.5	0.875	0.36363636363636365
21	21	0	0	3/4	2	1	I|IAC}{		a	III		I	I					IAC	}{	M	1	0	0, 4, 1		0	0	0	3	0.0	0.0	0.5	0.0
21	21	1/4	1/4	3/4	2	1	I6		a	III		I6	I		6					M	1	0	4, 1, 0		0	4	0	6	0.0	0.0	0.8125	0.0
22	22	0	0	3/4	2	1	IV		a	III		IV	IV							M	1	0	-1, 3, 0		-1	-1	0	3	0.0	0.0	0.5	0.0
22	22	1/4	1/4	3/4	2	1	viio/V		a	III		viio/V	vii	o			V			o	1	0	6, 3, 0		6	6	0	3	0.0	0.0	0.5	0.0
22	22	1/2	1/2	3/4	2	1	V		a	III		V	V							M	1	0	1, 5, 2		1	1	0	3	0.0	0.0	0.5	0.0
23	23	0	0	3/4	2	1	#viio/vi		a	III		#viio/vi	#vii	o			vi			o	1	0	8, 5, 2		8	8	0	3	0.0	0.0	0.5	0.0
23	23	1/4	1/4	3/4	2	1	vi		a	III		vi	vi							m	1	0	3, 0, 4		3	3	0	3	0.0	0.0	0.5	0.0
23	23	1/2	1/2	3/4	2	1	IV6		a	III		IV6	IV		6					M	1	0	3, 0, -1		-1	3	0	4	0.0	0.0	0.5	0.0
24	24	0	0	3/4	2	1	V6		a	III		V6	V		6					M	1	0	5, 2, 1		1	5	0	4	0.0	0.0	0.5	0.0
