mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
3	3	1/4	1/4	4/4	2	1	V43		E	I		V43		V		43					Mm7	0	0	6, 3, 5, 9		5	6	0	3	0.0	0.0	0.375	0.0
3	3	3/8	3/8	4/4	2	1	I		E	I		I		I							M	0	0	4, 8, 5		4	4	0	3	0.0	0.0	0.375	0.0
3	3	1/2	1/2	4/4	2	1	V6		E	I		V6		V		6					M	0	0	9, 6, 5		5	9	0	3	0.0	0.0	0.375	0.0
3	3	5/8	5/8	4/4	2	1	viio6/V		E	I		viio6/V		vii	o	6		V			o	0	0	7, 4, 10		10	7	0	3	0.0	0.0	0.375	0.0
3	3	3/4	3/4	4/4	2	1	V(4)		E	I		V(4)		V			4				M	0	0	5, 4, 6		5	5	0	4	0.0	0.0	0.75	0.0
3	3	7/8	7/8	4/4	2	1	V		E	I		V		V							M	0	0	5, 9, 6		5	5	0	1	0.0	0.0	0.125	0.0
4	4	0	0	4/4	2	1	I6		E	I		I6		I		6					M	0	0	8, 5, 4		4	8	0	4	0.0	0.0	0.75	0.0
4	4	1/4	1/4	4/4	2	1	ii6		E	I		ii6		ii		6					m	0	0	3, 7, 6		6	3	4	5	0.4444444444444444	0.25	0.5	0.3333333333333333
4	4	1/2	1/2	4/4	2	1	V(64)		E	I		V(64)		V			64				M	0	0	5, 4, 8		5	5	0	3	0.0	0.0	0.375	0.0
4	4	5/8	5/8	4/4	2	1	V		E	I		V		V							M	0	0	5, 9, 6		5	5	0	3	0.0	0.0	0.375	0.0
4	4	3/4	3/4	4/4	2	1	I|PAC}		E	I		I		I					PAC	}	M	0	0	4, 8, 5		4	4	0	7	0.0	0.0	1.0	0.0
5	5	1/8	1/8	4/4	2	1	V6		E	I		V6		V		6					M	0	0	9, 6, 5		5	9	0	4	0.0	0.0	0.5	0.0
5	5	1/4	1/4	4/4	2	1	V43		E	I		V43		V		43					Mm7	0	0	6, 3, 5, 9		5	6	0	4	0.0	0.0	0.5	0.0
5	5	3/8	3/8	4/4	2	1	I		E	I		I		I							M	0	0	4, 8, 5		4	4	0	4	0.0	0.0	0.5	0.0
5	5	1/2	1/2	4/4	2	1	V6		E	I		V6		V		6					M	0	0	9, 6, 5		5	9	0	4	0.0	0.0	0.5	0.0
5	5	5/8	5/8	4/4	2	1	viio6/V		E	I		viio6/V		vii	o	6		V			o	0	0	7, 4, 10		10	7	0	4	0.0	0.0	0.5	0.0
5	5	3/4	3/4	4/4	2	1	V(4)		E	I		V(4)		V			4				M	0	0	5, 4, 6		5	5	0	5	0.0	0.0	1.125	0.0
5	5	7/8	7/8	4/4	2	1	V		E	I		V		V							M	0	0	5, 9, 6		5	5	0	1	0.0	0.0	0.125	0.0
6	6	0	0	4/4	2	1	I6		E	I		I6		I		6					M	0	0	8, 5, 4		4	8	0	3	0.0	0.0	0.5	0.0
6	6	1/4	1/4	4/4	2	1	ii6		E	I		ii6		ii		6					m	0	0	3, 7, 6		6	3	4	5	0.4444444444444444	0.25	0.5	0.3333333333333333
6	6	1/2	1/2	4/4	2	1	V7		E	I		V7		V		7					Mm7	0	0	5, 9, 6, 3		5	5	4	5	0.4444444444444444	0.25	0.5	0.3333333333333333
6	6	3/4	3/4	4/4	2	1	I(94)}		E	I		I(94)		I			94			}	M	0	0	4, 3, 5	6	4	4	1	4	0.2	0.0	0.5	0.0
6	6	7/8	7/8	4/4	2	1	I|IAC		E	I		I		I					IAC		M	0	0	4, 8, 5		4	4	0	6	0.0	0.0	0.625	0.0
7	7	1/8	1/8	4/4	2	1	V6		E	I		V6		V		6					M	0	0	9, 6, 5		5	9	0	4	0.0	0.0	0.375	0.0
7	7	1/4	1/4	4/4	2	1	V43		E	I		V43		V		43					Mm7	0	0	6, 3, 5, 9		5	6	0	4	0.0	0.0	0.375	0.0
7	7	3/8	3/8	4/4	2	1	I		E	I		I		I							M	0	0	4, 8, 5		4	4	0	4	0.0	0.0	0.375	0.0
7	7	1/2	1/2	4/4	2	1	V6		E	I		V6		V		6					M	0	0	9, 6, 5		5	9	0	4	0.0	0.0	0.375	0.0
7	7	5/8	5/8	4/4	2	1	viio6/V		E	I		viio6/V		vii	o	6		V			o	0	0	7, 4, 10		10	7	0	5	0.0	0.0	0.4375	0.0
7	7	3/4	3/4	4/4	2	1	V(4)		E	I		V(4)		V			4				M	0	0	5, 4, 6		5	5	0	5	0.0	0.0	1.125	0.0
7	7	7/8	7/8	4/4	2	1	V		E	I		V		V							M	0	0	5, 9, 6		5	5	0	1	0.0	0.0	0.125	0.0
8	8	0	0	4/4	2	1	I6		E	I		I6		I		6					M	0	0	8, 5, 4		4	8	1	4	0.2	0.0625	0.4375	0.125
8	8	1/4	1/4	4/4	2	1	ii6		E	I		ii6		ii		6					m	0	0	3, 7, 6		6	3	4	4	0.5	0.125	0.375	0.25
8	8	1/2	1/2	4/4	2	1	V(^4)		E	I		V(^4)		V			^4				M	0	0	5, 9, 4		5	5	0	2	0.0	0.0	0.25	0.0
8	8	5/8	5/8	4/4	2	1	V		E	I		V		V							M	0	0	5, 9, 6		5	5	0	2	0.0	0.0	0.25	0.0
8	8	3/4	3/4	4/4	2	1	I|PAC}		E	I		I		I					PAC	}	M	0	0	4, 8, 5		4	4	0	3	0.0	0.0	0.5	0.0
9	9	0	0	4/4	2	1	V.viio64{		E	V		viio64		vii	o	64				{	o	0	0	4, 10, 7		10	4	2	3	0.4	0.25	0.75	0.25
9	9	1/4	1/4	4/4	2	1	#viio6/ii		E	V		#viio6/ii		#vii	o	6		ii			o	0	0	9, 6, 12		12	9	0	3	0.0	0.0	0.5	0.0
9	9	1/2	1/2	4/4	2	1	ii(#7^2)		E	V		ii(#7^2)		ii			#7^2				m	0	0	7, 9, 8	12	7	7	0	5	0.0	0.0	0.5	0.0
9	9	5/8	5/8	4/4	2	1	ii		E	V		ii		ii							m	0	0	7, 4, 8		7	7	2	2	0.5	0.125	0.125	0.5
9	9	3/4	3/4	4/4	2	1	V(64)		E	V		V(64)		V			64				M	0	0	6, 5, 9		6	6	0	3	0.0	0.0	0.5	0.0
9	9	7/8	7/8	4/4	2	1	V		E	V		V		V							M	0	0	6, 10, 7		6	6	0	2	0.0	0.0	0.25	0.0
10	10	0	0	4/4	2	1	#viio64/ii		E	V		#viio64/ii		#vii	o	64		ii			o	0	0	6, 12, 9		12	6	2	3	0.4	0.25	0.75	0.25
10	10	1/4	1/4	4/4	2	1	ii6		E	V		ii6		ii		6					m	0	0	4, 8, 7		7	4	0	3	0.0	0.0	0.5	0.0
10	10	1/2	1/2	4/4	2	1	iii%7		E	V		iii%7		iii	%	7					%7	0	0	9, 6, 3, 7		9	9	4	5	0.4444444444444444	0.25	0.5	0.3333333333333333
10	10	3/4	3/4	4/4	2	1	vii(64)		E	V		vii(64)		vii			64				m	0	0	10, 9, 6		10	10	3	0	1.0	0.5	0.0	1.0
10	10	7/8	7/8	4/4	2	1	vii		E	V		vii		vii							m	0	0	10, 7, 11		10	10	2	0	1.0	0.25	0.0	1.0
11	11	0	0	4/4	2	1	viio64		E	V		viio64		vii	o	64					o	0	0	4, 10, 7		10	4	2	3	0.4	0.25	0.5	0.3333333333333333
11	11	1/4	1/4	4/4	2	1	I6		E	V		I6		I		6					M	0	0	9, 6, 5		5	9	0	4	0.0	0.0	0.75	0.0
11	11	1/2	1/2	4/4	2	1	viio6		E	V		viio6		vii	o	6					o	0	0	7, 4, 10		10	7	0	4	0.0	0.0	0.75	0.0
11	11	3/4	3/4	4/4	2	1	I		E	V		I		I							M	0	0	5, 9, 6		5	5	0	4	0.0	0.0	0.75	0.0
12	12	0	0	4/4	2	1	ii6		E	V		ii6		ii		6					m	0	0	4, 8, 7		7	4	4	9	0.3076923076923077	0.25	1.9375	0.11428571428571428
12	12	3/4	3/4	4/4	2	1	V[V(4)		E	V	V	V(4)		V			4				M	0	0	6, 5, 7		6	6	0	3	0.0	0.0	0.625	0.0
12	12	7/8	7/8	4/4	2	1	V		E	V	V	V		V							M	0	0	6, 10, 7		6	6	0	1	0.0	0.0	0.125	0.0
13	13	0	0	4/4	2	1	I		E	V	V	I		I							M	0	0	5, 9, 6		5	5	4	5	0.4444444444444444	0.5	1.5	0.25
14	14	0	0	4/4	2	1	V7]		E	V	V	V7		V		7					Mm7	0	0	6, 10, 7, 4		6	6	3	6	0.3333333333333333	0.375	1.625	0.1875
15	15	0	0	4/4	2	1	V65/vi		E	V		V65/vi		V		65		vi			Mm7	0	0	13, 10, 7, 9		9	13	0	6	0.0	0.0	0.75	0.0
15	15	1/8	1/8	4/4	2	1	vi		E	V		vi		vi							m	0	0	8, 5, 9		8	8	0	6	0.0	0.0	0.75	0.0
15	15	1/4	1/4	4/4	2	1	V7/V		E	V		V7/V		V		7		V			Mm7	0	0	7, 11, 8, 5		7	7	0	5	0.0	0.0	0.625	0.0
15	15	3/8	3/8	4/4	2	1	vi/V		E	V		vi/V		vi				V			m	0	0	9, 6, 10		9	9	0	5	0.0	0.0	0.625	0.0
15	15	1/2	1/2	4/4	2	1	viio/V		E	V		viio/V		vii	o			V			o	0	0	11, 8, 5		11	11	0	3	0.0	0.0	0.75	0.0
15	15	3/4	3/4	4/4	2	1	V		E	V		V		V							M	0	0	6, 10, 7		6	6	0	3	0.0	0.0	0.5	0.0
16	16	0	0	4/4	2	1	I6		E	V		I6		I		6					M	0	0	9, 6, 5		5	9	1	4	0.2	0.0625	0.4375	0.125
16	16	1/4	1/4	4/4	2	1	ii6		E	V		ii6		ii		6					m	0	0	4, 8, 7		7	4	2	5	0.2857142857142857	0.0625	0.4375	0.125
16	16	1/2	1/2	4/4	2	1	V(^4)		E	V		V(^4)		V			^4				M	0	0	6, 10, 5		6	6	0	2	0.0	0.0	0.25	0.0
16	16	5/8	5/8	4/4	2	1	V		E	V		V		V							M	0	0	6, 10, 7		6	6	0	2	0.0	0.0	0.25	0.0
16	16	3/4	3/4	4/4	2	1	I|PAC}		E	V		I		I					PAC	}	M	0	0	5, 9, 6		5	5	0	3	0.0	0.0	0.5	0.0
17	17	0	0	4/4	2	1	I.V[V{		E	I	V	V		V						{	M	0	0	5, 9, 6		5	5	0	3	0.0	0.0	0.5	0.0
17	17	1/8	1/8	4/4	2	1	I		E	I	V	I		I							M	0	0	4, 8, 5		4	4	0	3	0.0	0.0	0.75	0.0
17	17	3/8	3/8	4/4	2	1	V7		E	I	V	V7		V		7					Mm7	0	0	5, 9, 6, 3		5	5	0	3	0.0	0.0	0.75	0.0
17	17	5/8	5/8	4/4	2	1	I		E	I	V	I		I							M	0	0	4, 8, 5		4	4	0	2	0.0	0.0	0.25	0.0
17	17	3/4	3/4	4/4	2	1	V(64)		E	I	V	V(64)		V			64				M	0	0	5, 4, 8		5	5	2	3	0.4	0.0	0.5	0.0
17	17	7/8	7/8	4/4	2	1	V		E	I	V	V		V							M	0	0	5, 9, 6		5	5	0	2	0.0	0.0	0.25	0.0
18	18	0	0	4/4	2	1	I		E	I	V	I		I							M	0	0	4, 8, 5		4	4	0	3	0.0	0.0	0.5	0.0
18	18	1/8	1/8	4/4	2	1	V7		E	I	V	V7		V		7					Mm7	0	0	5, 9, 6, 3		5	5	0	3	0.0	0.0	0.75	0.0
18	18	3/8	3/8	4/4	2	1	I		E	I	V	I		I							M	0	0	4, 8, 5		4	4	0	3	0.0	0.0	0.75	0.0
18	18	5/8	5/8	4/4	2	1	V7		E	I	V	V7		V		7					Mm7	0	0	5, 9, 6, 3		5	5	0	2	0.0	0.0	0.25	0.0
18	18	3/4	3/4	4/4	2	1	I(94)		E	I	V	I(94)		I			94				M	0	0	4, 3, 5	6	4	4	1	4	0.2	0.0	0.5	0.0
18	18	7/8	7/8	4/4	2	1	I]		E	I	V	I		I							M	0	0	4, 8, 5		4	4	0	2	0.0	0.0	0.25	0.0
19	19	0	0	4/4	2	1	IV		E	I		IV		IV							M	0	0	3, 7, 4		3	3	0	3	0.0	0.0	0.375	0.0
19	19	1/8	1/8	4/4	2	1	I6		E	I		I6		I		6					M	0	0	8, 5, 4		4	8	0	3	0.0	0.0	0.375	0.0
19	19	1/4	1/4	4/4	2	1	V43/IV		E	I		V43/IV		V		43		IV			Mm7	0	0	5, 2, 4, 8		4	5	0	3	0.0	0.0	0.375	0.0
19	19	3/8	3/8	4/4	2	1	IV		E	I		IV		IV							M	0	0	3, 7, 4		3	3	0	3	0.0	0.0	0.375	0.0
19	19	1/2	1/2	4/4	2	1	I6		E	I		I6		I		6					M	0	0	8, 5, 4		4	8	0	3	0.0	0.0	0.375	0.0
19	19	5/8	5/8	4/4	2	1	viio6		E	I		viio6		vii	o	6					o	0	0	6, 3, 9		9	6	1	2	0.3333333333333333	0.125	0.25	0.3333333333333333
19	19	3/4	3/4	4/4	2	1	viio		E	I		viio		vii	o						o	0	0	9, 6, 3		9	9	0	3	0.0	0.0	0.375	0.0
19	19	7/8	7/8	4/4	2	1	I		E	I		I		I							M	0	0	4, 8, 5		4	4	0	3	0.0	0.0	0.375	0.0
20	20	0	0	4/4	2	1	V65/ii		E	I		V65/ii		V		65		ii			Mm7	0	0	11, 8, 5, 7		7	11	0	13	0.0	0.0	1.25	0.0
20	20	1/4	1/4	4/4	2	1	ii		E	I		ii		ii							m	0	0	6, 3, 7		6	6	9	12	0.42857142857142855	0.3125	0.9375	0.25
20	20	3/4	3/4	4/4	2	1	V(64)}		E	I		V(64)		V			64			}	M	0	0	5, 4, 8		5	5	0	3	0.0	0.0	0.5	0.0
20	20	7/8	7/8	4/4	2	1	V|HC		E	I		V		V					HC		M	0	0	5, 9, 6		5	5	0	2	0.0	0.0	0.25	0.0
21	21	0	0	4/4	2	1	I{		E	I		I		I						{	M	0	0	4, 8, 5		4	4	0	3	0.0	0.0	0.375	0.0
21	21	1/8	1/8	4/4	2	1	V6		E	I		V6		V		6					M	0	0	9, 6, 5		5	9	0	3	0.0	0.0	0.375	0.0
21	21	1/4	1/4	4/4	2	1	V43		E	I		V43		V		43					Mm7	0	0	6, 3, 5, 9		5	6	0	3	0.0	0.0	0.375	0.0
21	21	3/8	3/8	4/4	2	1	I		E	I		I		I							M	0	0	4, 8, 5		4	4	0	3	0.0	0.0	0.375	0.0
21	21	1/2	1/2	4/4	2	1	V6		E	I		V6		V		6					M	0	0	9, 6, 5		5	9	0	3	0.0	0.0	0.375	0.0
21	21	5/8	5/8	4/4	2	1	viio6/V		E	I		viio6/V		vii	o	6		V			o	0	0	7, 4, 10		10	7	0	3	0.0	0.0	0.375	0.0
21	21	3/4	3/4	4/4	2	1	V(4)		E	I		V(4)		V			4				M	0	0	5, 4, 6		5	5	0	4	0.0	0.0	0.75	0.0
21	21	7/8	7/8	4/4	2	1	V		E	I		V		V							M	0	0	5, 9, 6		5	5	0	1	0.0	0.0	0.125	0.0
22	22	0	0	4/4	2	1	I6		E	I		I6		I		6					M	0	0	8, 5, 4		4	8	0	4	0.0	0.0	0.75	0.0
22	22	1/4	1/4	4/4	2	1	ii6		E	I		ii6		ii		6					m	0	0	3, 7, 6		6	3	4	5	0.4444444444444444	0.25	0.5	0.3333333333333333
22	22	1/2	1/2	4/4	2	1	V7		E	I		V7		V		7					Mm7	0	0	5, 9, 6, 3		5	5	4	5	0.4444444444444444	0.25	0.5	0.3333333333333333
22	22	3/4	3/4	4/4	2	1	I(94)}		E	I		I(94)		I			94			}	M	0	0	4, 3, 5	6	4	4	1	4	0.2	0.0	0.5	0.0
22	22	7/8	7/8	4/4	2	1	I|IAC		E	I		I		I					IAC		M	0	0	4, 8, 5		4	4	0	6	0.0	0.0	0.46875	0.0
23	23	1/8	1/8	4/4	2	1	V6		E	I		V6		V		6					M	0	0	9, 6, 5		5	9	0	4	0.0	0.0	0.21875	0.0
23	23	1/4	1/4	4/4	2	1	V43		E	I		V43		V		43					Mm7	0	0	6, 3, 5, 9		5	6	0	4	0.0	0.0	0.21875	0.0
23	23	3/8	3/8	4/4	2	1	I		E	I		I		I							M	0	0	4, 8, 5		4	4	0	4	0.0	0.0	0.21875	0.0
23	23	1/2	1/2	4/4	2	1	V6		E	I		V6		V		6					M	0	0	9, 6, 5		5	9	0	4	0.0	0.0	0.21875	0.0
23	23	5/8	5/8	4/4	2	1	viio6/V		E	I		viio6/V		vii	o	6		V			o	0	0	7, 4, 10		10	7	0	4	0.0	0.0	0.21875	0.0
23	23	3/4	3/4	4/4	2	1	V(4)		E	I		V(4)		V			4				M	0	0	5, 4, 6		5	5	0	4	0.0	0.0	0.21875	0.0
23	23	7/8	7/8	4/4	2	1	V2		E	I		V2		V		2					Mm7	0	0	3, 5, 9, 6		5	3	0	4	0.0	0.0	0.21875	0.0
24	24	0	0	4/4	2	1	I6		E	I		I6		I		6					M	0	0	8, 5, 4		4	8	0	8	0.0	0.0	0.25	0.0
24	24	1/4	1/4	4/4	2	1	ii6		E	I		ii6		ii		6					m	0	0	3, 7, 6		6	3	3	5	0.375	0.09375	0.15625	0.375
24	24	1/2	1/2	4/4	2	1	V(64)		E	I		V(64)		V			64				M	0	0	5, 4, 8		5	5	0	5	0.0	0.0	0.25	0.0
24	24	5/8	5/8	4/4	2	1	V7		E	I		V7		V		7					Mm7	0	0	5, 9, 6, 3		5	5	0	5	0.0	0.0	0.25	0.0
24	24	3/4	3/4	4/4	2	1	I|PAC}		E	I		I		I					PAC	}	M	0	0	4, 8, 5		4	4	0	7	0.0	0.0	0.5	0.0
25	25	0	0	4/4	2	1	V2/IV{		E	I		V2/IV		V		2		IV		{	Mm7	0	0	2, 4, 8, 5		4	2	0	7	0.0	0.0	0.5	0.0
25	25	1/4	1/4	4/4	2	1	iv6		E	I		iv6		iv		6					m	0	0	0, 4, 3		3	0	0	7	0.0	0.0	0.5	0.0
26	26	0	0	4/4	2	1	V65/bVI		E	I		V65/bVI		V		65		bVI			Mm7	0	0	5, 2, -1, 1		1	5	0	7	0.0	0.0	0.5	0.0
26	26	1/4	1/4	4/4	2	1	V2/bII}		E	I		V2/bII		V		2		bII		}	Mm7	0	0	-2, 0, 4, 1		0	-2	0	7	0.0	0.0	0.5	0.0
27	27	0	0	4/4	2	1	bII.I{		E	bII		I		I						{	M	0	0	-1, 3, 0		-1	-1	0	3	0.0	0.0	0.375	0.0
27	27	1/8	1/8	4/4	2	1	V6		E	bII		V6		V		6					M	0	0	4, 1, 0		0	4	0	3	0.0	0.0	0.375	0.0
27	27	1/4	1/4	4/4	2	1	V43		E	bII		V43		V		43					Mm7	0	0	1, -2, 0, 4		0	1	0	3	0.0	0.0	0.375	0.0
27	27	3/8	3/8	4/4	2	1	I		E	bII		I		I							M	0	0	-1, 3, 0		-1	-1	0	3	0.0	0.0	0.375	0.0
27	27	1/2	1/2	4/4	2	1	V6		E	bII		V6		V		6					M	0	0	4, 1, 0		0	4	0	3	0.0	0.0	0.375	0.0
27	27	5/8	5/8	4/4	2	1	viio6/V		E	bII		viio6/V		vii	o	6		V			o	0	0	2, -1, 5		5	2	0	3	0.0	0.0	0.375	0.0
27	27	3/4	3/4	4/4	2	1	V(4)		E	bII		V(4)		V			4				M	0	0	0, -1, 1		0	0	0	4	0.0	0.0	0.75	0.0
27	27	7/8	7/8	4/4	2	1	V		E	bII		V		V							M	0	0	0, 4, 1		0	0	0	1	0.0	0.0	0.125	0.0
28	28	0	0	4/4	2	1	I6		E	bII		I6		I		6					M	0	0	3, 0, -1		-1	3	0	4	0.0	0.0	0.75	0.0
28	28	1/4	1/4	4/4	2	1	ii6		E	bII		ii6		ii		6					m	0	0	-2, 2, 1		1	-2	4	5	0.4444444444444444	0.25	0.5	0.3333333333333333
28	28	1/2	1/2	4/4	2	1	V7		E	bII		V7		V		7					Mm7	0	0	0, 4, 1, -2		0	0	4	5	0.4444444444444444	0.25	0.5	0.3333333333333333
28	28	3/4	3/4	4/4	2	1	I(94)}		E	bII		I(94)		I			94			}	M	0	0	-1, -2, 0	1	-1	-1	1	4	0.2	0.0	0.5	0.0
28	28	7/8	7/8	4/4	2	1	I|IAC		E	bII		I		I					IAC		M	0	0	-1, 3, 0		-1	-1	0	7	0.0	0.0	0.59375	0.0
29	29	1/8	1/8	4/4	2	1	V6		E	bII		V6		V		6					M	0	0	4, 1, 0		0	4	0	5	0.0	0.0	0.34375	0.0
29	29	1/4	1/4	4/4	2	1	V43		E	bII		V43		V		43					Mm7	0	0	1, -2, 0, 4		0	1	0	5	0.0	0.0	0.34375	0.0
29	29	3/8	3/8	4/4	2	1	I		E	bII		I		I							M	0	0	-1, 3, 0		-1	-1	0	5	0.0	0.0	0.34375	0.0
29	29	1/2	1/2	4/4	2	1	V6		E	bII		V6		V		6					M	0	0	4, 1, 0		0	4	2	8	0.2	0.25	0.4375	0.36363636363636365
29	29	3/4	3/4	4/4	2	1	V		E	bII		V		V							M	0	0	0, 4, 1		0	0	2	8	0.2	0.25	0.4375	0.36363636363636365
30	30	0	0	4/4	2	1	I6		E	bII		I6		I		6					M	0	0	3, 0, -1		-1	3	4	5	0.4444444444444444	0.125	0.375	0.25
30	30	1/4	1/4	4/4	2	1	ii6		E	bII		ii6		ii		6					m	0	0	-2, 2, 1		1	-2	3	6	0.3333333333333333	0.09375	0.40625	0.1875
30	30	1/2	1/2	4/4	2	1	V(64)		E	bII		V(64)		V			64				M	0	0	0, -1, 3		0	0	0	4	0.0	0.0	0.21875	0.0
30	30	5/8	5/8	4/4	2	1	V		E	bII		V		V							M	0	0	0, 4, 1		0	0	0	4	0.0	0.0	0.21875	0.0
30	30	3/4	3/4	4/4	2	1	I|PAC}		E	bII		I		I					PAC	}	M	0	0	-1, 3, 0		-1	-1	0	5	0.0	0.0	0.75	0.0
31	31	1/8	1/8	4/4	2	1	V6		E	bII		V6		V		6					M	0	0	4, 1, 0		0	4	0	2	0.0	0.0	0.25	0.0
31	31	1/4	1/4	4/4	2	1	IV6		E	bII		IV6		IV		6					M	0	0	2, -1, -2		-2	2	0	2	0.0	0.0	0.25	0.0
31	31	3/8	3/8	4/4	2	1	I6	iii6	E	bII		I6		I		6					M	0	0	3, 0, -1		-1	3	0	2	0.0	0.0	0.25	0.0
31	31	1/2	1/2	4/4	2	1	IV		E	bII		IV		IV							M	0	0	-2, 2, -1		-2	-2	0	2	0.0	0.0	0.25	0.0
31	31	5/8	5/8	4/4	2	1	I6		E	bII		I6		I		6					M	0	0	3, 0, -1		-1	3	0	2	0.0	0.0	0.25	0.0
31	31	3/4	3/4	4/4	2	1	ii	viio6	E	bII		ii		ii							m	0	0	1, -2, 2		1	1	0	2	0.0	0.0	0.25	0.0
31	31	7/8	7/8	4/4	2	1	vi6	I	E	bII		vi6		vi		6					m	0	0	-1, 3, 2		2	-1	0	2	0.0	0.0	0.25	0.0
32	32	0	0	4/4	2	1	iv.V		E	iv		V		V							M	0	1	4, 8, 5		4	4	0	4	0.0	0.0	0.125	0.0
32	32	1/8	1/8	4/4	2	1	V2		E	iv		V2		V		2					Mm7	0	1	2, 4, 8, 5		4	2	1	3	0.25	0.03125	0.09375	0.25
32	32	1/4	1/4	4/4	2	1	i6		E	iv		i6		i		6					m	0	1	0, 4, 3		3	0	0	4	0.0	0.0	0.125	0.0
32	32	3/8	3/8	4/4	2	1	V43		E	iv		V43		V		43					Mm7	0	1	5, 2, 4, 8		4	5	0	4	0.0	0.0	0.125	0.0
32	32	1/2	1/2	4/4	2	1	i		E	iv		i		i							m	0	1	3, 0, 4		3	3	2	2	0.5	0.041666666666666664	0.14583333333333334	0.2222222222222222
32	32	5/8	5/8	4/4	2	1	viio7/V		E	iv		viio7/V		vii	o	7		V			o7	0	1	9, 6, 3, 0		9	9	0	4	0.0	0.0	0.3125	0.0
32	32	3/4	3/4	4/4	2	1	V(64)}		E	iv		V(64)		V			64			}	M	0	1	4, 3, 0		4	4	2	3	0.4	0.0	0.5	0.0
32	32	7/8	7/8	4/4	2	1	V|HC		E	iv		V		V					HC		M	0	1	4, 8, 5		4	4	0	5	0.0	0.0	0.3125	0.0
33	33	1/16	1/16	4/4	2	1	V7		E	iv		V7		V		7					Mm7	0	1	4, 8, 5, 2		4	4	0	3	0.0	0.0	0.0625	0.0
33	33	1/8	1/8	4/4	2	1	V(64)		E	iv		V(64)		V			64				M	0	1	4, 3, 0		4	4	0	3	0.0	0.0	0.0625	0.0
33	33	3/16	3/16	4/4	2	1	V		E	iv		V		V							M	0	1	4, 8, 5		4	4	0	3	0.0	0.0	0.0625	0.0
33	33	1/4	1/4	4/4	2	1	i		E	iv		i		i							m	0	1	3, 0, 4		3	3	0	3	0.0	0.0	0.0625	0.0
33	33	5/16	5/16	4/4	2	1	V2/iv		E	iv		V2/iv		V		2		iv			Mm7	0	1	1, 3, 7, 4		3	1	0	3	0.0	0.0	0.0625	0.0
33	33	3/8	3/8	4/4	2	1	iv6		E	iv		iv6		iv		6					m	0	1	-1, 3, 2		2	-1	1	2	0.3333333333333333	0.020833333333333332	0.041666666666666664	0.3333333333333333
33	33	7/16	7/16	4/4	2	1	#viio6/iv		E	iv		#viio6/iv		#vii	o	6		iv			o	0	1	4, 1, 7		7	4	0	3	0.0	0.0	0.0625	0.0
