mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	1	0	0	3/8	2	1	A.V/vi{		A	I		V/vi	V				vi		{	M	0	0	7, 11, 8		7	7	0	3	0.0	0.0	0.25	0.0
1	1	1/8	1/8	3/8	2	1	V(64)/vi		A	I		V(64)/vi	V			64	vi			M	0	0	7, 6, 3		7	7	3	3	0.5	0.125	0.375	0.25
1	1	1/4	1/4	3/8	2	1	V/vi		A	I		V/vi	V				vi			M	0	0	7, 11, 8		7	7	0	6	0.0	0.0	0.5	0.0
2	2	1/8	1/8	3/8	2	1	V(6)/vi		A	I		V(6)/vi	V			6	vi			M	0	0	7, 11, 3		7	7	1	4	0.2	0.0625	0.4375	0.125
2	2	1/4	1/4	3/8	2	1	V7/vi		A	I		V7/vi	V		7		vi			Mm7	0	0	7, 11, 8, 5		7	7	0	3	0.0	0.0	0.25	0.0
3	3	0	0	3/8	2	1	V7/vi		A	I		V7/vi	V		7		vi			Mm7	0	0	7, 11, 8, 5		7	7	1	3	0.25	0.03125	0.21875	0.125
3	3	1/8	1/8	3/8	2	1	V(6)/vi		A	I		V(6)/vi	V			6	vi			M	0	0	7, 11, 3		7	7	2	3	0.4	0.125	0.375	0.25
3	3	1/4	1/4	3/8	2	1	V7/vi		A	I		V7/vi	V		7		vi			Mm7	0	0	7, 11, 8, 5		7	7	0	3	0.0	0.0	0.25	0.0
4	4	0	0	3/8	2	1	viio7/V/vi}		A	I		viio7/V/vi	vii	o	7		V/vi		}	o7	0	0	12, 9, 6, 3		12	12	2	3	0.4	0.0	0.375	0.0
4	4	1/8	1/8	3/8	2	1	V/vi|HC		A	I		V/vi	V				vi	HC		M	0	0	7, 11, 8		7	7	3	6	0.3333333333333333	0.1875	0.4375	0.3
5	5	0	0	3/8	2	1	V7(9)/vi		A	I		V7(9)/vi	V		7	9	vi			Mm7	0	0	7, 11, 8, 5	2	7	7	1	3	0.25	0.0625	0.3125	0.16666666666666666
5	5	1/8	1/8	3/8	2	1	V(64)/vi		A	I		V(64)/vi	V			64	vi			M	0	0	7, 6, 3		7	7	0	3	0.0	0.0	0.375	0.0
5	5	1/4	1/4	3/8	2	1	V7/vi		A	I		V7/vi	V		7		vi			Mm7	0	0	7, 11, 8, 5		7	7	2	5	0.2857142857142857	0.041666666666666664	0.20833333333333334	0.16666666666666666
6	6	0	0	3/8	2	1	viio7/V/vi}		A	I		viio7/V/vi	vii	o	7		V/vi		}	o7	0	0	12, 9, 6, 3		12	12	2	3	0.4	0.0	0.375	0.0
6	6	1/8	1/8	3/8	2	1	V/vi|HC		A	I		V/vi	V				vi	HC		M	0	0	7, 11, 8		7	7	2	4	0.3333333333333333	0.125	0.3125	0.2857142857142857
7	7	0	0	3/8	2	1	iii6		A	I		iii6	iii		6					m	0	0	4, 8, 7		7	4	0	5	0.0	0.0	0.3125	0.0
7	7	1/4	1/4	3/8	2	1	V7/ii		A	I		V7/ii	V		7		ii			Mm7	0	0	6, 10, 7, 4		6	6	1	3	0.25	0.0625	0.1875	0.25
8	8	0	0	3/8	2	1	ii6		A	I		ii6	ii		6					m	0	0	2, 6, 5		5	2	6	7	0.46153846153846156	0.34375	0.40625	0.4583333333333333
9	9	0	0	3/8	2	1	V		A	I		V	V							M	0	0	4, 8, 5		4	4	2	3	0.4	0.0625	0.1875	0.25
9	9	1/8	1/8	3/8	2	1	V7		A	I		V7	V		7					Mm7	0	0	4, 8, 5, 2		4	4	2	7	0.2222222222222222	0.0625	0.4375	0.125
10	10	0	0	3/8	2	1	I}{		A	I		I	I						}{	M	0	0	3, 7, 4		3	3	2	4	0.3333333333333333	0.03125	0.46875	0.0625
