mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	1	0	0	9/8	2	1	f.i{		f	i		i	i						{	m	1	1	-1, -4, 0		-1	-1	0	9	0.0	0.0	1.5	0.0
1	1	3/4	3/4	9/8	2	1	#viio		f	i		#viio	#vii	o						o	1	1	4, 1, -2		4	4	0	4	0.0	0.0	0.625	0.0
2	2	0	0	9/8	2	1	i		f	i		i	i							m	1	1	-1, -4, 0		-1	-1	0	9	0.0	0.0	1.5	0.0
2	2	3/4	3/4	9/8	2	1	V65		f	i		V65	V		65					Mm7	1	1	4, 1, -2, 0		0	4	0	4	0.0	0.0	0.625	0.0
3	3	0	0	9/8	2	1	i		f	i		i	i							m	1	1	-1, -4, 0		-1	-1	0	10	0.0	0.0	1.5	0.0
3	3	3/4	3/4	9/8	2	1	V7/VII		f	i		V7/VII	V		7		VII			Mm7	1	1	-2, 2, -1, -4		-2	-2	2	5	0.2857142857142857	0.25	0.75	0.25
4	4	0	0	9/8	2	1	VII		f	i		VII	VII							M	1	1	-3, 1, -2		-3	-3	1	4	0.2	0.125	0.625	0.16666666666666666
4	4	3/8	3/8	9/8	2	1	ii7/VI		f	i		ii7/VI	ii		7		VI			mm7	1	1	-3, -6, -2, -5		-3	-3	0	4	0.0	0.0	0.625	0.0
4	4	3/4	3/4	9/8	2	1	V7/VI		f	i		V7/VI	V		7		VI			Mm7	1	1	-4, 0, -3, -6		-4	-4	0	4	0.0	0.0	0.625	0.0
5	5	0	0	9/8	2	1	VI		f	i		VI	VI							M	1	1	-5, -1, -4		-5	-5	0	9	0.0	0.0	1.875	0.0
5	5	3/4	3/4	9/8	2	1	i64		f	i		i64	i		64					m	1	1	0, -1, -4		-1	0	0	5	0.0	0.0	1.125	0.0
6	6	0	0	9/8	2	1	V65/V		f	i		V65/V	V		65		V			Mm7	1	1	5, 2, -1, 1		1	5	0	5	0.0	0.0	1.125	0.0
6	6	3/8	3/8	9/8	2	1	#viio43		f	i		#viio43	#vii	o	43					o7	1	1	-2, -5, 4, 1		4	-2	0	6	0.0	0.0	1.5	0.0
6	6	3/4	3/4	9/8	2	1	i6		f	i		i6	i		6					m	1	1	-4, 0, -1		-1	-4	0	5	0.0	0.0	1.125	0.0
7	7	0	0	9/8	2	1	ii%7		f	i		ii%7	ii	%	7					%7	1	1	1, -2, -5, -1		1	1	2	6	0.25	0.25	0.875	0.2222222222222222
7	7	3/8	3/8	9/8	2	1	iM7(4)		f	i		iM7(4)	i	M	7	4				mM7	1	1	-1, -2, 0, 4		-1	-1	0	6	0.0	0.0	1.0	0.0
