mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	1	0	0	3/4	2	1	d.i{		d	i		i	i						{	m	1	1	2, -1, 3		2	2	2	6	0.25	0.0625	0.9375	0.0625
1	1	1/2	1/2	3/4	2	1	iv		d	i		iv	iv							m	1	1	1, -2, 2		1	1	0	2	0.0	0.0	0.5	0.0
2	2	0	0	3/4	2	1	V(6)		d	i		V(6)	V			6				M	1	1	3, 7, -1		3	3	2	3	0.4	0.25	0.75	0.25
2	2	1/4	1/4	3/4	2	1	V7		d	i		V7	V		7					Mm7	1	1	3, 7, 4, 1		3	3	0	3	0.0	0.0	0.75	0.0
2	2	1/2	1/2	3/4	2	1	i		d	i		i	i							m	1	1	2, -1, 3		2	2	2	9	0.18181818181818182	0.0625	1.4375	0.041666666666666664
3	3	1/2	1/2	3/4	2	1	iv		d	i		iv	iv							m	1	1	1, -2, 2		1	1	1	2	0.3333333333333333	0.03125	0.21875	0.125
4	4	0	0	3/4	2	1	V(6)		d	i		V(6)	V			6				M	1	1	3, 7, -1		3	3	1	3	0.25	0.03125	0.46875	0.0625
4	4	1/4	1/4	3/4	2	1	V7		d	i		V7	V		7					Mm7	1	1	3, 7, 4, 1		3	3	1	3	0.25	0.03125	0.46875	0.0625
4	4	1/2	1/2	3/4	2	1	i}		d	i		i	i						}	m	1	1	2, -1, 3		2	2	3	7	0.3	0.09375	0.90625	0.09375
5	5	1/4	1/4	3/4	2	1	iv6		d	i		iv6	iv		6					m	1	1	-2, 2, 1		1	-2	0	8	0.0	0.0	0.75	0.0
6	6	0	0	3/4	2	1	VII		d	i		VII	VII							M	1	1	0, 4, 1		0	0	2	4	0.3333333333333333	0.0625	0.4375	0.125
6	6	1/4	1/4	3/4	2	1	III6		d	i		III6	III		6					M	1	1	3, 0, -1		-1	3	0	8	0.0	0.0	0.75	0.0
7	7	0	0	3/4	2	1	VI		d	i		VI	VI							M	1	1	-2, 2, -1		-2	-2	2	4	0.3333333333333333	0.0625	0.4375	0.125
7	7	1/4	1/4	3/4	2	1	iio6		d	i		iio6	ii	o	6					o	1	1	1, -2, 4		4	1	0	8	0.0	0.0	0.75	0.0
8	8	0	0	3/4	2	1	V(^4)}		d	i		V(^4)	V			^4			}	M	1	1	3, 7, 2		3	3	1	6	0.14285714285714285	0.0625	0.8125	0.07142857142857142
