mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
11	10	1/4	1/4	2/4	2	1	I6	F	V		I6		I		6					M	0	0	4, 1, 0		0	4	5	4	0.5555555555555556	0.15625	0.34375	0.3125
12	11	0	0	2/4	2	1	ii6	F	V		ii6		ii		6					m	0	0	-1, 3, 2		2	-1	3	5	0.375	0.09375	0.34375	0.21428571428571427
12	11	1/4	1/4	2/4	2	4	V(#4)	F	V		V(#4)		V			#4				M	0	0	1, 5, 7		1	1	1	1	0.5	0.125	0.25	0.3333333333333333
12	11	3/8	3/8	2/4	2	4	V7	F	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1	0	3	0.0	0.0	0.375	0.0
13	12	0	0	2/4	2	4	I}	F	V		I		I						}	M	0	0	0, 4, 1		0	0	0	8	0.0	0.0	0.875	0.0
14	13	0	0	2/4	2	1	I[viio64{	F	V	I	viio64		vii	o	64				{	o	0	0	-1, 5, 2		5	-1	4	6	0.4	0.375	0.5	0.42857142857142855
15	14	0	0	2/4	2	1	I]	F	V	I	I		I							M	0	0	0, 4, 1		0	0	3	5	0.375	0.1875	0.5625	0.25
15	14	3/8	3/8	2/4	2	1	I.#viio65/ii	F	I		#viio65/ii		#vii	o	65		ii			o7	0	0	3, 0, -3, 6		6	3	0	4	0.0	0.0	0.3125	0.0
16	15	0	0	2/4	2	1	ii6	F	I		ii6		ii		6					m	0	0	-2, 2, 1		1	-2	0	4	0.0	0.0	0.3125	0.0
16	15	1/8	1/8	2/4	2	1	iio6/ii	F	I		iio6/ii		ii	o	6		ii			o	0	0	0, -3, 3		3	0	0	4	0.0	0.0	0.3125	0.0
16	15	1/4	1/4	2/4	2	1	V(64)/ii	F	I		V(64)/ii		V			64	ii			M	0	0	2, 1, -2		2	2	0	4	0.0	0.0	0.3125	0.0
16	15	3/8	3/8	2/4	2	1	V7/ii	F	I		V7/ii		V		7		ii			Mm7	0	0	2, 6, 3, 0		2	2	0	4	0.0	0.0	0.3125	0.0
17	16	0	0	2/4	2	1	ii}	F	I		ii		ii						}	m	0	0	1, -2, 2		1	1	12	19	0.3870967741935484	0.3854166666666667	0.9583333333333334	0.2868217054263566
19	18	0	0	2/4	2	1	ii7	F	I		ii7		ii		7					mm7	0	0	1, -2, 2, -1		1	1	0	3	0.0	0.0	0.5	0.0
19	18	1/4	1/4	2/4	2	1	viio6	F	I		viio6		vii	o	6					o	0	0	1, -2, 4		4	1	0	3	0.0	0.0	0.375	0.0
19	18	3/8	3/8	2/4	2	1	I6	F	I		I6		I		6					M	0	0	3, 0, -1		-1	3	2	4	0.3333333333333333	0.0390625	0.2109375	0.15625
20	19	0	0	2/4	2	1	IV(4)	F	I		IV(4)		IV			4				M	0	0	-2, 4, -1		-2	-2	0	3	0.0	0.0	0.25	0.0
20	19	1/8	1/8	2/4	2	1	IV	F	I		IV		IV							M	0	0	-2, 2, -1		-2	-2	2	3	0.4	0.0390625	0.0859375	0.3125
20	19	1/4	1/4	2/4	2	1	IV(9)	F	I		IV(9)		IV			9				M	0	0	-2, 2, -1	0	-2	-2	0	3	0.0	0.0	0.25	0.0
20	19	3/8	3/8	2/4	2	1	IV	F	I		IV		IV							M	0	0	-2, 2, -1		-2	-2	2	3	0.4	0.0390625	0.0859375	0.3125
21	20	0	0	2/4	2	1	V(6)	F	I		V(6)		V			6				M	0	0	0, 4, 3		0	0	0	2	0.0	0.0	0.125	0.0
21	20	1/16	1/16	2/4	2	1	V	F	I		V		V							M	0	0	0, 4, 1		0	0	0	2	0.0	0.0	0.125	0.0
21	20	1/8	1/8	2/4	2	1	V7	F	I		V7		V		7					Mm7	0	0	0, 4, 1, -2		0	0	5	7	0.4166666666666667	0.15625	0.5625	0.21739130434782608
22	21	0	0	2/4	2	1	iii6	F	I		iii6		iii		6					m	0	0	0, 4, 3		3	0	7	9	0.4375	0.25	0.65625	0.27586206896551724
23	22	0	0	2/4	2	1	vii%7/V	F	I		vii%7/V		vii	%	7		V			%7	0	0	5, 2, -1, 3		5	5	0	2	0.0	0.0	0.1875	0.0
23	22	1/8	1/8	2/4	2	1	V	F	I		V		V							M	0	0	0, 4, 1		0	0	0	2	0.0	0.0	0.1875	0.0
23	22	3/16	3/16	2/4	2	1	#viio/vi	F	I		#viio/vi		#vii	o			vi			o	0	0	7, 4, 1		7	7	0	1	0.0	0.0	0.0625	0.0
23	22	1/4	1/4	2/4	2	1	vi	F	I		vi		vi							m	0	0	2, -1, 3		2	2	0	1	0.0	0.0	0.0625	0.0
23	22	5/16	5/16	2/4	2	1	V65/IV	F	I		V65/IV		V		65		IV			Mm7	0	0	3, 0, -3, -1		-1	3	0	4	0.0	0.0	0.4375	0.0
24	23	0	0	2/4	2	1	viio43/V	F	I		viio43/V		vii	o	43		V			o7	0	0	-1, -4, 5, 2		5	-1	2	4	0.3333333333333333	0.125	0.3125	0.2857142857142857
24	23	1/4	1/4	2/4	2	1	V6	F	I		V6		V		6					M	0	0	4, 1, 0		0	4	0	3	0.0	0.0	0.3125	0.0
24	23	3/8	3/8	2/4	2	1	vii%43/IV	F	I		vii%43/IV		vii	%	43		IV			%7	0	0	-3, 1, 3, 0		3	-3	0	2	0.0	0.0	0.1875	0.0
25	24	0	0	2/4	2	1	IV6	F	I		IV6		IV		6					M	0	0	2, -1, -2		-2	2	0	3	0.0	0.0	0.3125	0.0
25	24	1/8	1/8	2/4	2	1	ii43	F	I		ii43		ii		43					mm7	0	0	2, -1, 1, -2		1	2	0	2	0.0	0.0	0.1875	0.0
25	24	1/4	1/4	2/4	2	1	V6/vi	F	I		V6/vi		V		6		vi			M	0	0	7, 4, 3		3	7	0	3	0.0	0.0	0.3125	0.0
25	24	3/8	3/8	2/4	2	1	vii%43/V/V	F	I		vii%43/V/V		vii	%	43		V/V			%7	0	0	0, 4, 6, 3		6	0	1	2	0.3333333333333333	0.0	0.1875	0.0
26	25	0	0	2/4	2	1	V6/V	F	I		V6/V		V		6		V			M	0	0	5, 2, 1		1	5	1	3	0.25	0.0	0.3125	0.0
26	25	1/8	1/8	2/4	2	1	vii%43	F	I		vii%43		vii	%	43					%7	0	0	-2, 2, 4, 1		4	-2	0	2	0.0	0.0	0.1875	0.0
26	25	1/4	1/4	2/4	2	1	I6	F	I		I6		I		6					M	0	0	3, 0, -1		-1	3	9	8	0.5294117647058824	0.28125	0.34375	0.45
27	26	1/4	1/4	2/4	2	1	V65/ii	F	I		V65/ii		V		65		ii			Mm7	0	0	6, 3, 0, 2		2	6	3	5	0.375	0.09375	0.15625	0.375
28	27	0	0	2/4	2	1	ii6	F	I		ii6		ii		6					m	0	0	-2, 2, 1		1	-2	2	6	0.25	0.03125	0.34375	0.08333333333333333
28	27	1/4	1/4	2/4	2	1	V(^4)	F	I		V(^4)		V			^4				M	0	0	0, 4, -1		0	0	0	2	0.0	0.0	0.25	0.0
28	27	3/8	3/8	2/4	2	1	V7	F	I		V7		V		7					Mm7	0	0	0, 4, 1, -2		0	0	0	4	0.0	0.0	0.5	0.0
29	28	0	0	2/4	2	1	I|PAC}	F	I		I		I					PAC	}	M	0	0	-1, 3, 0		-1	-1	3	6	0.3333333333333333	0.1875	0.5625	0.25
30	29	0	0	2/4	2	1	iii.iio6{	F	iii		iio6		ii	o	6				{	o	0	1	2, -1, 5		5	2	1	3	0.25	0.0625	0.25	0.2
30	29	1/4	1/4	2/4	2	1	V43/iv	F	iii		V43/iv		V		43		iv			Mm7	0	1	4, 1, 3, 7		3	4	0	4	0.0	0.0	0.3125	0.0
31	30	0	0	2/4	2	1	Ger65	F	iii		Ger65	Ger	vii	o	65	b3	V			Ger	0	1	-1, 3, 0, 9		9	-1	2	7	0.2222222222222222	0.125	0.6875	0.15384615384615385
32	31	0	0	2/4	2	1	Fr43	F	iii		Fr43	Fr	V		43	b5	V			Fr	0	1	-1, 3, 5, 9		5	-1	2	7	0.2222222222222222	0.1875	0.78125	0.1935483870967742
33	32	0	0	2/4	2	1	V(4)}	F	iii		V(4)		V			4			}	M	0	1	4, 3, 5		4	4	1	3	0.25	0.0	0.625	0.0
33	32	1/4	1/4	2/4	2	1	V|HC	F	iii		V		V					HC		M	0	1	4, 8, 5		4	4	0	1	0.0	0.0	0.125	0.0
