mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
16	15	1/8	1/8	2/4	2	1	iv	b	v		iv		iv							m	1	1	5, 2, 6		5	5	2	3	0.4	0.0625	0.1875	0.25
16	15	1/4	1/4	2/4	2	1	V(6)	b	v		V(6)		V			6				M	1	1	7, 11, 3		7	7	0	2	0.0	0.0	0.25	0.0
16	15	3/8	3/8	2/4	2	1	V	b	v		V		V							M	1	1	7, 11, 8		7	7	0	2	0.0	0.0	0.25	0.0
17	16	0	0	2/4	2	1	i|PAC}{	b	v		i		i					PAC	}{	m	1	1	6, 3, 7		6	6	0	4	0.0	0.0	0.5	0.0
17	16	1/4	1/4	2/4	2	1	i6	b	v		i6		i		6					m	1	1	3, 7, 6		6	3	2	8	0.2	0.125	0.5	0.2
18	17	1/4	1/4	2/4	2	1	ii	b	v		ii		ii							m	1	1	8, 5, 9		8	8	0	3	0.0	0.0	0.3125	0.0
18	17	3/8	3/8	2/4	2	1	V	b	v		V		V							M	1	1	7, 11, 8		7	7	0	2	0.0	0.0	0.1875	0.0
19	18	0	0	2/4	2	1	VI+	b	v		VI+		VI	+						+	1	1	2, 6, 10		2	2	1	4	0.2	0.0625	0.4375	0.125
19	18	1/4	1/4	2/4	2	1	V6/iv	b	v		V6/iv		V		6		iv			M	1	1	10, 7, 6		6	10	1	3	0.25	0.0625	0.25	0.2
20	19	0	0	2/4	2	1	iv	b	v		iv		iv							m	1	1	5, 2, 6		5	5	2	4	0.3333333333333333	0.08333333333333333	0.22916666666666666	0.26666666666666666
20	19	1/4	1/4	2/4	2	1	V(6)	b	v		V(6)		V			6				M	1	1	7, 11, 3		7	7	0	2	0.0	0.0	0.25	0.0
20	19	3/8	3/8	2/4	2	1	V	b	v		V		V							M	1	1	7, 11, 8		7	7	0	2	0.0	0.0	0.25	0.0
21	20	0	0	1/8	2	1	i|PAC}	b	v		i		i					PAC	}	m	1	1	6, 3, 7		6	6	0	5	0.0	0.0	0.625	0.0
22	20	0	0	1/8	2	1	i64	b	v		i64		i		64					m	1	1	7, 6, 3		6	7	0	3	0.0	0.0	0.125	0.0
23	21	0	0	2/4	2	1	III.V65/V{	b	III		V65/V		V		65		V		{	Mm7	1	0	8, 5, 2, 4		4	8	0	4	0.0	0.0	0.5	0.0
23	21	1/4	1/4	2/4	2	1	V	b	III		V		V							M	1	0	3, 7, 4		3	3	1	6	0.14285714285714285	0.041666666666666664	0.4583333333333333	0.08333333333333333
24	22	0	0	2/4	2	1	ii6	b	III		ii6		ii		6					m	1	0	1, 5, 4		4	1	9	11	0.45	0.9375	1.0625	0.46875
25	23	3/8	3/8	2/4	2	1	V7	b	III		V7		V		7					Mm7	1	0	3, 7, 4, 1		3	3						
25	23	0	0	2/4	2	3	I6	b	III		I6		I		6					M	1	0	6, 3, 2		2	6	0	4	0.0	0.0	0.4375	0.0
25	23	1/8	1/8	2/4	2	1	IV	b	III		IV		IV							M	1	0	1, 5, 2		1	1	0	3	0.0	0.0	0.25	0.0
25	23	1/4	1/4	2/4	2	1	V(6)	b	III		V(6)		V			6				M	1	0	3, 7, 6		3	3	2	4	0.3333333333333333	0.25	0.5	0.3333333333333333
26	24	0	0	2/4	2	1	I|IAC}	b	III		I		I					IAC	}	M	1	0	2, 6, 3		2	2	3	7	0.3	0.125	0.5833333333333334	0.1764705882352941
26	24	3/8	3/8	2/4	2	1	VI.V	b	VI		V		V							M	1	0	2, 6, 3		2	2	8	7	0.5333333333333333	0.3333333333333333	0.2916666666666667	0.5333333333333333
28	26	0	0	2/4	2	1	I(4)	b	VI		I(4)		I			4				M	1	0	1, 0, 2		1	1	1	3	0.25	0.0	0.15625	0.0
28	26	1/8	1/8	2/4	2	1	I	b	VI		I		I							M	1	0	1, 5, 2		1	1	2	6	0.25	0.046875	0.484375	0.08823529411764706
29	27	0	0	2/4	2	1	I6	b	VI		I6		I		6					M	1	0	5, 2, 1		1	5	3	4	0.42857142857142855	0.1875	0.375	0.3333333333333333
29	27	3/8	3/8	2/4	2	1	IV	b	VI		IV		IV							M	1	0	0, 4, 1		0	0	2	5	0.2857142857142857	0.375	0.4375	0.46153846153846156
30	28	1/8	1/8	2/4	2	3	V7	b	VI		V7		V		7					Mm7	1	0	2, 6, 3, 0		2	2	0	2	0.0	0.0	0.25	0.0
30	28	1/4	1/4	2/4	2	3	I	b	VI		I		I							M	1	0	1, 5, 2		1	1	0	2	0.0	0.0	0.25	0.0
30	28	3/8	3/8	2/4	2	1	bII.IV6	b	bII		IV6		IV		6					M	1	0	3, 0, -1		-1	3						
30	28	0	0	2/4	2	3	V(4)	b	VI		V(4)		V			4				M	1	0	2, 1, 3		2	2	6	6	0.5	0.75	0.875	0.46153846153846156
31	29	0	0	2/4	2	1	V7	b	bII		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1	1	5	0.16666666666666666	0.0625	0.5625	0.1
31	29	1/8	1/8	2/4	2	1	ii6	b	bII		ii6		ii		6					m	1	0	-1, 3, 2		2	-1	0	5	0.0	0.0	0.5	0.0
31	29	1/4	1/4	2/4	2	2	V(4)	b	bII		V(4)		V			4				M	1	0	1, 0, 2		1	1	0	2	0.0	0.0	0.375	0.0
31	29	3/8	3/8	2/4	2	2	V7	b	bII		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1	0	3	0.0	0.0	0.375	0.0
32	30	0	0	2/4	2	2	I}{	b	bII		I		I						}{	M	1	0	0, 4, 1		0	0	3	14	0.17647058823529413	0.09375	1.40625	0.0625
33	31	0	0	2/4	2	1	V65	b	bII		V65		V		65					Mm7	1	0	5, 2, -1, 1		1	5	2	8	0.2	0.15625	0.71875	0.17857142857142858
33	31	3/8	3/8	2/4	2	1	V65/vi	b	bII		V65/vi		V		65		vi			Mm7	1	0	8, 5, 2, 4		4	8	0	3	0.0	0.0	0.3125	0.0
34	32	0	0	2/4	2	1	vi	b	bII		vi		vi							m	1	0	3, 0, 4		3	3	2	5	0.2857142857142857	0.125	0.5	0.2
34	32	3/8	3/8	2/4	2	1	i.It6	b	i		It6	It	vii	o	6	b3	V			It	1	1	1, 5, 11		11	1	1	3	0.25	0.0625	0.3125	0.16666666666666666
35	33	0	0	2/4	2	1	V7	b	i		V7		V		7					Mm7	1	1	6, 10, 7, 4		6	6	3	14	0.17647058823529413	0.1875	1.25	0.13043478260869565
36	34	0	0	2/4	2	1	V(64)	b	i		V(64)		V			64				M	1	1	6, 5, 2		6	6	7	7	0.5	0.3333333333333333	0.5	0.4
37	35	0	0	2/4	2	1	V7	b	i		V7		V		7					Mm7	1	1	6, 10, 7, 4		6	6	5	7	0.4166666666666667	0.2916666666666667	0.4583333333333333	0.3888888888888889
38	36	0	0	2/4	2	1	V65(9)	b	i		V65(9)		V		65	9				Mm7	1	1	10, 7, 4, 6	1	6	10	0	11	0.0	0.0	1.15625	0.0
39	37	0	0	2/4	2	1	i	b	i		i		i							m	1	1	5, 2, 6		5	5	0	3	0.0	0.0	0.25	0.0
39	37	1/8	1/8	2/4	2	1	iv	b	i		iv		iv							m	1	1	4, 1, 5		4	4	2	3	0.4	0.0625	0.1875	0.25
39	37	1/4	1/4	2/4	2	1	V(6)	b	i		V(6)		V			6				M	1	1	6, 10, 2		6	6	0	2	0.0	0.0	0.25	0.0
39	37	3/8	3/8	2/4	2	1	V	b	i		V		V							M	1	1	6, 10, 7		6	6	0	2	0.0	0.0	0.25	0.0
40	38	0	0	2/4	2	1	I|PAC}{	b	i		I		I					PAC	}{	M	1	1	5, 9, 6		5	5	1	3	0.25	0.0625	0.4375	0.125
40	38	1/4	1/4	2/4	2	1	i6	b	i		i6		i		6					m	1	1	2, 6, 5		5	2	2	8	0.2	0.125	0.5	0.2
41	39	1/4	1/4	2/4	2	1	ii	b	i		ii		ii							m	1	1	7, 4, 8		7	7	0	3	0.0	0.0	0.3125	0.0
41	39	3/8	3/8	2/4	2	1	V	b	i		V		V							M	1	1	6, 10, 7		6	6	0	2	0.0	0.0	0.1875	0.0
42	40	0	0	2/4	2	1	VI+	b	i		VI+		VI	+						+	1	1	1, 5, 9		1	1	1	4	0.2	0.0625	0.3125	0.16666666666666666
42	40	1/4	1/4	2/4	2	1	V6/iv	b	i		V6/iv		V		6		iv			M	1	1	9, 6, 5		5	9	1	3	0.25	0.0625	0.25	0.2
43	41	0	0	2/4	2	1	iv	b	i		iv		iv							m	1	1	4, 1, 5		4	4	2	4	0.3333333333333333	0.08333333333333333	0.22916666666666666	0.26666666666666666
43	41	1/4	1/4	2/4	2	2	V(6)	b	i		V(6)		V			6				M	1	1	6, 10, 2		6	6	0	2	0.0	0.0	0.25	0.0
43	41	3/8	3/8	2/4	2	2	V	b	i		V		V							M	1	1	6, 10, 7		6	6	0	2	0.0	0.0	0.25	0.0
44	42	0	0	2/4	2	2	i|PAC}	b	i		i		i					PAC	}	m	1	1	5, 2, 6		5	5	0	8	0.0	0.0	0.75	0.0
