mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	1	0	0	2/4	2	1	F.I{		F	I		I	I						{	M	0	0	-1, 3, 0		-1	-1	1	4	0.2	0.0625	0.3125	0.16666666666666666
1	1	1/4	1/4	2/4	2	1	viio6		F	I		viio6	vii	o	6					o	0	0	1, -2, 4		4	1	1	2	0.3333333333333333	0.0625	0.1875	0.25
1	1	3/8	3/8	2/4	2	1	I6		F	I		I6	I		6					M	0	0	3, 0, -1		-1	3	1	2	0.3333333333333333	0.0625	0.1875	0.25
2	2	0	0	2/4	2	1	IV		F	I		IV	IV							M	0	0	-2, 2, -1		-2	-2	0	2	0.0	0.0	0.5	0.0
2	2	1/4	1/4	2/4	2	1	I6		F	I		I6	I		6					M	0	0	3, 0, -1		-1	3	0	4	0.0	0.0	0.75	0.0
3	3	1/4	1/4	2/4	2	1	viio6		F	I		viio6	vii	o	6					o	0	0	1, -2, 4		4	1	0	2	0.0	0.0	0.25	0.0
3	3	3/8	3/8	2/4	2	1	I		F	I		I	I							M	0	0	-1, 3, 0		-1	-1	0	2	0.0	0.0	0.25	0.0
4	4	0	0	2/4	2	1	viio(^4)}		F	I		viio(^4)	vii	o		^4			}	o	0	0	4, 1, 3		4	4	0	2	0.0	0.0	0.4375	0.0
4	4	3/16	3/16	2/4	2	1	viio		F	I		viio	vii	o						o	0	0	4, 1, -2		4	4	1	1	0.5	0.03125	0.03125	0.5
4	4	1/4	1/4	2/4	2	1	I|IAC		F	I		I	I					IAC		M	0	0	-1, 3, 0		-1	-1	0	2	0.0	0.0	0.5	0.0
5	5	0	0	2/4	2	1	IV{		F	I		IV	IV						{	M	0	0	-2, 2, -1		-2	-2	1	4	0.2	0.0625	0.625	0.09090909090909091
5	5	1/4	1/4	2/4	2	1	ii6		F	I		ii6	ii		6					m	0	0	-2, 2, 1		1	-2	1	3	0.25	0.0625	0.1875	0.25
6	6	0	0	2/4	2	1	I6		F	I		I6	I		6					M	0	0	3, 0, -1		-1	3	2	7	0.2222222222222222	0.125	0.8125	0.13333333333333333
7	7	0	0	2/4	2	1	viio6		F	I		viio6	vii	o	6					o	0	0	1, -2, 4		4	1	0	4	0.0	0.0	0.4375	0.0
7	7	1/4	1/4	2/4	2	1	I		F	I		I	I							M	0	0	-1, 3, 0		-1	-1	0	5	0.0	0.0	0.5	0.0
8	8	0	0	2/4	2	1	V(64)}		F	I		V(64)	V			64			}	M	0	0	0, -1, 3		0	0	1	3	0.25	0.0	0.375	0.0
8	8	1/8	1/8	2/4	2	1	V|HC		F	I		V	V					HC		M	0	0	0, 4, 1		0	0	0	1	0.0	0.0	0.125	0.0
8	8	1/4	1/4	2/4	2	1	V.I{		F	V		I	I						{	M	0	0	0, 4, 1		0	0	0	3	0.0	0.0	0.75	0.0
10	10	0	0	2/4	2	1	V		F	V		V	V							M	0	0	1, 5, 2		1	1	0	1	0.0	0.0	0.25	0.0
10	10	1/4	1/4	2/4	2	1	V64		F	V		V64	V		64					M	0	0	2, 1, 5		1	2	2	3	0.4	0.125	0.375	0.25
11	11	0	0	2/4	2	1	V6		F	V		V6	V		6					M	0	0	5, 2, 1		1	5	2	3	0.4	0.125	0.375	0.25
11	11	1/4	1/4	2/4	2	1	V		F	V		V	V							M	0	0	1, 5, 2		1	1	2	3	0.4	0.125	0.375	0.25
12	12	0	0	2/4	2	1	I}		F	V		I	I						}	M	0	0	0, 4, 1		0	0	1	13	0.07142857142857142	0.0625	1.1875	0.05
14	14	0	0	2/4	2	1	IV		F	V		IV	IV							M	0	0	-1, 3, 0		-1	-1	2	4	0.3333333333333333	0.0625	0.1875	0.25
14	14	1/4	1/4	2/4	2	1	I		F	V		I	I							M	0	0	0, 4, 1		0	0	0	2	0.0	0.0	0.375	0.0
15	15	0	0	2/4	2	1	V6	V	F	V		V6	V		6					M	0	0	5, 2, 1		1	5	4	5	0.4444444444444444	0.3125	0.5	0.38461538461538464
16	16	0	0	2/4	2	1	I}{		F	V		I	I						}{	M	0	0	0, 4, 1		0	0	6	9	0.4	0.25	1.0	0.2
18	18	0	0	2/4	2	1	vi		F	V		vi	vi							m	0	0	3, 0, 4		3	3	3	4	0.42857142857142855	0.125	0.375	0.25
19	19	0	0	2/4	2	1	viio2/V		F	V		viio2/V	vii	o	2		V			o7	0	0	-3, 6, 3, 0		6	-3	0	5	0.0	0.0	1.25	0.0
20	20	0	0	2/4	2	1	viio6		F	V		viio6	vii	o	6					o	0	0	2, -1, 5		5	2	0	4	0.0	0.0	0.625	0.0
20	20	1/4	1/4	2/4	2	1	I		F	V		I	I							M	0	0	0, 4, 1		0	0	0	4	0.0	0.0	0.625	0.0
21	21	0	0	2/4	2	1	ii65		F	V		ii65	ii		65					mm7	0	0	-1, 3, 0, 2		2	-1	0	4	0.0	0.0	0.625	0.0
21	21	1/4	1/4	2/4	2	1	V7		F	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1	0	5	0.0	0.0	0.75	0.0
22	22	0	0	2/4	2	1	I[I|PAC}{		F	V	I	I	I					PAC	}{	M	0	0	0, 4, 1		0	0	3	22	0.12	0.125	2.625	0.045454545454545456
25	25	0	0	2/4	2	1	viio		F	V	I	viio	vii	o						o	0	0	5, 2, -1		5	5	5	5	0.5	0.75	0.75	0.5
26	26	0	0	2/4	2	1	I]		F	V	I	I	I							M	0	0	0, 4, 1		0	0	0	11	0.0	0.0	1.4375	0.0
28	28	0	0	2/4	2	1	vi.V{		F	vi		V	V						{	M	0	1	3, 7, 4		3	3	1	28	0.034482758620689655	0.125	2.5	0.047619047619047616
31	31	1/8	1/8	2/4	2	1	V6		F	vi		V6	V		6					M	0	1	7, 4, 3		3	7	1	4	0.2	0.0625	0.4375	0.125
31	31	3/8	3/8	2/4	2	1	V7		F	vi		V7	V		7					Mm7	0	1	3, 7, 4, 1		3	3	0	2	0.0	0.0	0.25	0.0
32	32	0	0	2/4	2	1	i}{		F	vi		i	i						}{	m	0	1	2, -1, 3		2	2	1	5	0.16666666666666666	0.0625	0.4375	0.125
32	32	1/4	1/4	2/4	2	1	#viio6		F	vi		#viio6	#vii	o	6					o	0	1	4, 1, 7		7	4	1	2	0.3333333333333333	0.0625	0.1875	0.25
32	32	3/8	3/8	2/4	2	1	i6		F	vi		i6	i		6					m	0	1	-1, 3, 2		2	-1	1	2	0.3333333333333333	0.0625	0.1875	0.25
33	33	0	0	2/4	2	1	iv		F	vi		iv	iv							m	0	1	1, -2, 2		1	1	0	2	0.0	0.0	0.5	0.0
33	33	1/4	1/4	2/4	2	1	i6		F	vi		i6	i		6					m	0	1	-1, 3, 2		2	-1	0	4	0.0	0.0	0.75	0.0
34	34	1/4	1/4	2/4	2	1	#viio6		F	vi		#viio6	#vii	o	6					o	0	1	4, 1, 7		7	4	0	2	0.0	0.0	0.25	0.0
34	34	3/8	3/8	2/4	2	1	i		F	vi		i	i							m	0	1	2, -1, 3		2	2	0	2	0.0	0.0	0.25	0.0
35	35	0	0	2/4	2	1	#viio(^4)}		F	vi		#viio(^4)	#vii	o		^4			}	o	0	1	7, 4, -1		7	7	0	2	0.0	0.0	0.4375	0.0
35	35	3/16	3/16	2/4	2	1	#viio		F	vi		#viio	#vii	o						o	0	1	7, 4, 1		7	7	1	1	0.5	0.03125	0.03125	0.5
35	35	1/4	1/4	2/4	2	1	i|IAC		F	vi		i	i					IAC		m	0	1	2, -1, 3		2	2	0	2	0.0	0.0	0.5	0.0
36	36	0	0	2/4	2	1	bVII.V7{		F	bVII		V7	V		7				{	Mm7	0	0	-2, 2, -1, -4		-2	-2	0	29	0.0	0.0	2.625	0.0
39	39	1/8	1/8	2/4	2	1	V6		F	bVII		V6	V		6					M	0	0	2, -1, -2		-2	2	1	4	0.2	0.0625	0.4375	0.125
39	39	3/8	3/8	2/4	2	1	V7		F	bVII		V7	V		7					Mm7	0	0	-2, 2, -1, -4		-2	-2	0	2	0.0	0.0	0.25	0.0
40	40	0	0	2/4	2	1	I}{		F	bVII		I	I						}{	M	0	0	-3, 1, -2		-3	-3	1	5	0.16666666666666666	0.0625	0.4375	0.125
40	40	1/4	1/4	2/4	2	1	viio6		F	bVII		viio6	vii	o	6					o	0	0	-1, -4, 2		2	-1	1	2	0.3333333333333333	0.0625	0.1875	0.25
40	40	3/8	3/8	2/4	2	1	I6		F	bVII		I6	I		6					M	0	0	1, -2, -3		-3	1	1	2	0.3333333333333333	0.0625	0.1875	0.25
41	41	0	0	2/4	2	1	IV		F	bVII		IV	IV							M	0	0	-4, 0, -3		-4	-4	0	2	0.0	0.0	0.5	0.0
41	41	1/4	1/4	2/4	2	1	I6		F	bVII		I6	I		6					M	0	0	1, -2, -3		-3	1	0	4	0.0	0.0	0.75	0.0
42	42	1/4	1/4	2/4	2	1	viio6		F	bVII		viio6	vii	o	6					o	0	0	-1, -4, 2		2	-1	0	2	0.0	0.0	0.25	0.0
42	42	3/8	3/8	2/4	2	1	I		F	bVII		I	I							M	0	0	-3, 1, -2		-3	-3	0	2	0.0	0.0	0.25	0.0
43	43	0	0	2/4	2	1	viio(^4)}		F	bVII		viio(^4)	vii	o		^4			}	o	0	0	2, -1, 1		2	2	0	2	0.0	0.0	0.4375	0.0
43	43	3/16	3/16	2/4	2	1	viio		F	bVII		viio	vii	o						o	0	0	2, -1, -4		2	2	1	1	0.5	0.03125	0.03125	0.5
43	43	1/4	1/4	2/4	2	1	I|IAC		F	bVII		I	I					IAC		M	0	0	-3, 1, -2		-3	-3	0	2	0.0	0.0	0.5	0.0
44	44	0	0	2/4	2	1	I.I{		F	I		I	I						{	M	0	0	-1, 3, 0		-1	-1	1	4	0.2	0.0625	0.3125	0.16666666666666666
44	44	1/4	1/4	2/4	2	1	viio6		F	I		viio6	vii	o	6					o	0	0	1, -2, 4		4	1	1	2	0.3333333333333333	0.0625	0.1875	0.25
44	44	3/8	3/8	2/4	2	1	I6		F	I		I6	I		6					M	0	0	3, 0, -1		-1	3	1	2	0.3333333333333333	0.0625	0.1875	0.25
45	45	0	0	2/4	2	1	IV		F	I		IV	IV							M	0	0	-2, 2, -1		-2	-2	0	5	0.0	0.0	0.5	0.0
45	45	1/4	1/4	2/4	2	1	I6		F	I		I6	I		6					M	0	0	3, 0, -1		-1	3	0	8	0.0	0.0	0.875	0.0
46	46	1/4	1/4	2/4	2	1	viio6		F	I		viio6	vii	o	6					o	0	0	1, -2, 4		4	1	0	2	0.0	0.0	0.25	0.0
46	46	3/8	3/8	2/4	2	1	I		F	I		I	I							M	0	0	-1, 3, 0		-1	-1	0	2	0.0	0.0	0.25	0.0
47	47	0	0	2/4	2	1	viio(^4)}		F	I		viio(^4)	vii	o		^4			}	o	0	0	4, 1, 3		4	4	0	2	0.0	0.0	0.4375	0.0
47	47	3/16	3/16	2/4	2	1	viio		F	I		viio	vii	o						o	0	0	4, 1, -2		4	4	1	1	0.5	0.03125	0.03125	0.5
47	47	1/4	1/4	2/4	2	1	I|IAC		F	I		I	I					IAC		M	0	0	-1, 3, 0		-1	-1	0	2	0.0	0.0	0.5	0.0
48	48	0	0	2/4	2	1	IV{		F	I		IV	IV						{	M	0	0	-2, 2, -1		-2	-2	1	4	0.2	0.0625	0.625	0.09090909090909091
48	48	1/4	1/4	2/4	2	1	ii6		F	I		ii6	ii		6					m	0	0	-2, 2, 1		1	-2	1	3	0.25	0.0625	0.1875	0.25
49	49	0	0	2/4	2	1	iii6		F	I		iii6	iii		6					m	0	0	0, 4, 3		3	0	1	4	0.2	0.0625	0.6875	0.08333333333333333
50	50	0	0	2/4	2	1	vi		F	I		vi	vi							m	0	0	2, -1, 3		2	2	1	4	0.2	0.0625	0.625	0.09090909090909091
50	50	1/4	1/4	2/4	2	1	IV6		F	I		IV6	IV		6					M	0	0	2, -1, -2		-2	2	1	3	0.25	0.0625	0.1875	0.25
51	51	0	0	2/4	2	1	V6		F	I		V6	V		6					M	0	0	4, 1, 0		0	4	4	9	0.3076923076923077	0.1875	1.0625	0.15
53	53	0	0	2/4	2	1	V2		F	I		V2	V		2					Mm7	0	0	-2, 0, 4, 1		0	-2	0	5	0.0	0.0	0.5625	0.0
54	54	0	0	2/4	2	1	I}		F	I		I	I						}	M	0	0	-1, 3, 0		-1	-1	0	7	0.0	0.0	1.0	0.0
56	56	0	0	2/4	2	1	V		F	I		V	V							M	0	0	0, 4, 1		0	0	0	1	0.0	0.0	0.25	0.0
56	56	1/4	1/4	2/4	2	1	V64		F	I		V64	V		64					M	0	0	1, 0, 4		0	1	2	3	0.4	0.125	0.375	0.25
57	57	0	0	2/4	2	1	V6		F	I		V6	V		6					M	0	0	4, 1, 0		0	4	2	3	0.4	0.125	0.375	0.25
57	57	1/4	1/4	2/4	2	1	V		F	I		V	V							M	0	0	0, 4, 1		0	0	2	3	0.4	0.125	0.375	0.25
58	58	0	0	2/4	2	1	I}		F	I		I	I						}	M	0	0	-1, 3, 0		-1	-1	4	18	0.18181818181818182	0.1875	1.6875	0.1
61	61	0	0	2/4	2	1	V6	V	F	I		V6	V		6					M	0	0	4, 1, 0		0	4	4	5	0.4444444444444444	0.3125	0.5	0.38461538461538464
62	62	0	0	2/4	2	1	I}{		F	I		I	I						}{	M	0	0	-1, 3, 0		-1	-1	6	9	0.4	0.25	1.0	0.2
64	64	0	0	2/4	2	1	vi		F	I		vi	vi							m	0	0	2, -1, 3		2	2	3	4	0.42857142857142855	0.125	0.375	0.25
65	65	0	0	2/4	2	1	viio2/V		F	I		viio2/V	vii	o	2		V			o7	0	0	-4, 5, 2, -1		5	-4	0	5	0.0	0.0	1.25	0.0
66	66	0	0	2/4	2	1	viio6		F	I		viio6	vii	o	6					o	0	0	1, -2, 4		4	1	0	4	0.0	0.0	0.625	0.0
66	66	1/4	1/4	2/4	2	1	I		F	I		I	I							M	0	0	-1, 3, 0		-1	-1	0	4	0.0	0.0	0.625	0.0
67	67	0	0	2/4	2	1	ii65		F	I		ii65	ii		65					mm7	0	0	-2, 2, -1, 1		1	-2	0	4	0.0	0.0	0.625	0.0
67	67	1/4	1/4	2/4	2	1	V7		F	I		V7	V		7					Mm7	0	0	0, 4, 1, -2		0	0	0	5	0.0	0.0	0.75	0.0
68	68	0	0	2/4	2	1	I[I|PAC}{		F	I	I	I	I					PAC	}{	M	0	0	-1, 3, 0		-1	-1	3	22	0.12	0.125	2.625	0.045454545454545456
71	71	0	0	2/4	2	1	viio		F	I	I	viio	vii	o						o	0	0	4, 1, -2		4	4	5	5	0.5	0.75	0.75	0.5
72	72	0	0	2/4	2	1	I]		F	I	I	I	I							M	0	0	-1, 3, 0		-1	-1	0	11	0.0	0.0	1.4375	0.0
