mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	volta	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
28	28	0	0	2/4	2	1	IV			F	V		IV		IV							M	0	0	-1, 3, 0		-1	-1	3	4	0.42857142857142855	0.046875	0.453125	0.09375
28	28	1/4	1/4	2/4	2	1	V7			F	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1	3	6	0.3333333333333333	0.15625	0.5	0.23809523809523808
29	29	0	0	2/4	2	1	I}{	1		F	V		I		I						}{	M	0	0	0, 4, 1		0	0	4	3	0.5714285714285714	0.5	1.0	0.3333333333333333
29	29	3/8	3/8	2/4	2	1	V2	1		F	I		V2		V		2					Mm7	0	0	-2, 0, 4, 1		0	-2						
29	29	1/8	1/8	2/4	2	3	I.V7	1		F	I		V7		V		7					Mm7	0	0	0, 4, 1, -2		0	0	2	4	0.3333333333333333	0.25	0.5	0.3333333333333333
30	30	0	0	2/4	2	2	I6	1		F	I		I6		I		6					M	0	0	3, 0, -1		-1	3	0	3	0.0	0.0	0.375	0.0
30	30	1/8	1/8	2/4	2	2	V65	1		F	I		V65		V		65					Mm7	0	0	4, 1, -2, 0		0	4	0	4	0.0	0.0	0.75	0.0
30	30	1/4	1/4	2/4	2	2	I[I	1		F	I	I	I		I							M	0	0	-1, 3, 0		-1	-1	0	3	0.0	0.0	0.5	0.0
30	30	3/8	3/8	2/4	2	2	V2	1		F	I	I	V2		V		2					Mm7	0	0	-2, 0, 4, 1		0	-2	1	5	0.16666666666666666	0.21875	0.625	0.25925925925925924
31	31	1/8	1/8	2/4	2	2	I]	1		F	I	I	I		I							M	0	0	-1, 3, 0		-1	-1	0	6	0.0	0.0	0.40625	0.0
31	31	1/4	1/4	2/4	2	2	V65	1		F	I		V65		V		65					Mm7	0	0	4, 1, -2, 0		0	4	1	6	0.14285714285714285	0.125	0.625	0.16666666666666666
32	29	0	0	2/4	2	2	I}	2		F	V		I		I						}	M	0	0	0, 4, 1		0	0	0	5	0.0	0.0	0.875	0.0
33	30	0	0	2/4	2	1	V7/ii{			F	V		V7/ii		V		7		ii		{	Mm7	0	0	3, 7, 4, 1		3	3	2	3	0.4	0.25	0.46875	0.34782608695652173
33	30	1/4	1/4	2/4	2	1	I6		ii64	F	V		I6		I		6					M	0	0	4, 1, 0		0	4	2	1	0.6666666666666666	0.15625	0.09375	0.625
33	30	3/8	3/8	2/4	2	1	ii.iv7			F	ii		iv7		iv		7					mm7	0	1	0, -3, 1, -2		0	0	1	4	0.2	0.09375	0.40625	0.1875
34	31	0	0	2/4	2	1	V(64)			F	ii		V(64)		V			64				M	0	1	2, 1, -2		2	2	0	3	0.0	0.0	0.75	0.0
34	31	1/4	1/4	2/4	2	1	V			F	ii		V		V							M	0	1	2, 6, 3		2	2	0	4	0.0	0.0	0.5625	0.0
34	31	15/32	15/32	2/4	2	1	i6			F	ii		i6		i		6					m	0	1	-2, 2, 1		1	-2	0	4	0.0	0.0	0.125	0.0
35	32	0	0	2/4	2	1	iv			F	ii		iv		iv							m	0	1	0, -3, 1		0	0	1	3	0.25	0.0625	0.3125	0.16666666666666666
35	32	1/8	1/8	2/4	2	1	iio			F	ii		iio		ii	o						o	0	1	3, 0, -3		3	3	2	4	0.3333333333333333	0.03125	0.21875	0.125
35	32	1/4	1/4	2/4	2	1	V(4)			F	ii		V(4)		V			4				M	0	1	2, 1, 3		2	2	0	2	0.0	0.0	0.25	0.0
35	32	3/8	3/8	2/4	2	1	V7			F	ii		V7		V		7					Mm7	0	1	2, 6, 3, 0		2	2	0	3	0.0	0.0	0.21875	0.0
36	33	0	0	2/4	2	1	i|IAC}{			F	ii		i		i					IAC	}{	m	0	1	1, -2, 2		1	1	1	14	0.06666666666666667	0.03125	1.09375	0.027777777777777776
37	34	0	0	2/4	2	1	V65			F	ii		V65		V		65					Mm7	0	1	6, 3, 0, 2		2	6	0	21	0.0	0.0	1.53125	0.0
38	35	0	0	2/4	2	1	i6			F	ii		i6		i		6					m	0	1	-2, 2, 1		1	-2	0	22	0.0	0.0	1.5	0.0
39	36	0	0	2/4	2	1	V65			F	ii		V65		V		65					Mm7	0	1	6, 3, 0, 2		2	6	0	12	0.0	0.0	0.875	0.0
39	36	1/4	1/4	2/4	2	1	i6			F	ii		i6		i		6					m	0	1	-2, 2, 1		1	-2	0	9	0.0	0.0	0.625	0.0
40	37	0	0	2/4	2	1	V65			F	ii		V65		V		65					Mm7	0	1	6, 3, 0, 2		2	6	0	10	0.0	0.0	0.875	0.0
40	37	1/4	1/4	2/4	2	1	i6			F	ii		i6		i		6					m	0	1	-2, 2, 1		1	-2	0	8	0.0	0.0	0.625	0.0
41	38	0	0	2/4	2	1	iv			F	ii		iv		iv							m	0	1	0, -3, 1		0	0	1	7	0.125	0.125	0.875	0.125
41	38	1/4	1/4	2/4	2	1	VII6			F	ii		VII6		VII		6					M	0	1	3, 0, -1		-1	3	1	5	0.16666666666666666	0.125	0.375	0.25
42	39	0	0	2/4	2	1	III			F	ii		III		III							M	0	1	-2, 2, -1		-2	-2	1	7	0.125	0.125	0.875	0.125
42	39	1/4	1/4	2/4	2	1	VI			F	ii		VI		VI							M	0	1	-3, 1, -2		-3	-3	1	5	0.16666666666666666	0.125	0.375	0.25
43	40	0	0	2/4	2	1	iio			F	ii		iio		ii	o						o	0	1	3, 0, -3		3	3	1	7	0.125	0.125	0.625	0.16666666666666666
43	40	1/4	1/4	2/4	2	1	V65			F	ii		V65		V		65					Mm7	0	1	6, 3, 0, 2		2	6	0	9	0.0	0.0	0.59375	0.0
44	41	0	0	2/4	2	1	i			F	ii		i		i							m	0	1	1, -2, 2		1	1	0	16	0.0	0.0	0.71875	0.0
44	41	1/4	1/4	2/4	2	1	V2/iv			F	ii		V2/iv		V		2		iv			Mm7	0	1	-1, 1, 5, 2		1	-1	1	17	0.05555555555555555	0.09375	0.84375	0.1
45	42	0	0	2/4	2	1	IVM65			F	ii		IVM65		IV	M	65					MM7	0	1	4, 1, 5, 0		0	4	0	18	0.0	0.0	0.9375	0.0
45	42	1/4	1/4	2/4	2	1	Ger65			F	ii		Ger65	Ger	vii	o	65	b3	V			Ger	0	1	-3, 1, -2, 7		7	-3	2	10	0.16666666666666666	0.1875	0.625	0.23076923076923078
46	43	0	0	2/4	2	1	V|HC}			F	ii		V		V					HC	}	M	0	1	2, 6, 3		2	2	4	4	0.5	0.3125	0.6875	0.3125
46	43	1/4	1/4	2/4	2	1	#viio2{			F	ii		#viio2		#vii	o	2				{	o7	0	1	-3, 6, 3, 0		6	-3	0	64	0.0	0.0	3.796875	0.0
48	45	0	0	2/4	2	1	viio6/V			F	ii		viio6/V		vii	o	6		V			o	0	1	4, 1, 7		7	4	2	5	0.2857142857142857	0.28125	0.9375	0.23076923076923078
49	46	0	0	2/4	2	1	V(64)			F	ii		V(64)		V			64				M	0	1	2, 1, -2		2	2	2	8	0.2	0.0625	0.9375	0.0625
49	46	3/8	3/8	2/4	2	1	V7			F	ii		V7		V		7					Mm7	0	1	2, 6, 3, 0		2	2	1	5	0.16666666666666666	0.03125	0.375	0.07692307692307693
50	47	0	0	2/4	2	1	i|PAC}{			F	ii		i		i					PAC	}{	m	0	1	1, -2, 2		1	1	2	9	0.18181818181818182	0.1875	0.96875	0.16216216216216217
50	47	3/8	3/8	2/4	2	1	V7			F	ii		V7		V		7					Mm7	0	1	2, 6, 3, 0		2	2	3	6	0.3333333333333333	0.09375	0.28125	0.25
51	48	0	0	2/4	2	1	i			F	ii		i		i							m	0	1	1, -2, 2		1	1	4	7	0.36363636363636365	0.4375	0.5625	0.4375
51	48	3/8	3/8	2/4	2	1	I.V65			F	I		V65		V		65					Mm7	0	0	4, 1, -2, 0		0	4	1	5	0.16666666666666666	0.03125	0.25	0.1111111111111111
52	49	0	0	2/4	2	1	I			F	I		I		I							M	0	0	-1, 3, 0		-1	-1	2	9	0.18181818181818182	0.1875	0.8125	0.1875
52	49	3/8	3/8	2/4	2	1	V7			F	I		V7		V		7					Mm7	0	0	0, 4, 1, -2		0	0	3	6	0.3333333333333333	0.09375	0.28125	0.25
53	50	0	0	2/4	2	1	I			F	I		I		I							M	0	0	-1, 3, 0		-1	-1	6	5	0.5454545454545454	0.375	0.625	0.375
53	50	3/8	3/8	2/4	2	1	V65/V			F	I		V65/V		V		65		V			Mm7	0	0	5, 2, -1, 1		1	5	3	3	0.5	0.09375	0.1875	0.3333333333333333
54	51	0	0	2/4	2	1	V7}			F	I		V7		V		7				}	Mm7	0	0	0, 4, 1, -2		0	0	4	11	0.26666666666666666	0.16666666666666666	0.9270833333333334	0.15238095238095237
55	52	0	0	2/4	2	1	I{			F	I		I		I						{	M	0	0	-1, 3, 0		-1	-1	0	8	0.0	0.0	1.0	0.0
55	52	1/4	1/4	2/4	2	1	V65			F	I		V65		V		65					Mm7	0	0	4, 1, -2, 0		0	4	1	6	0.14285714285714285	0.125	0.53125	0.19047619047619047
56	53	0	0	2/4	2	1	I			F	I		I		I							M	0	0	-1, 3, 0		-1	-1	2	6	0.25	0.15625	0.78125	0.16666666666666666
57	54	0	0	2/4	2	1	ii65			F	I		ii65		ii		65					mm7	0	0	-2, 2, -1, 1		1	-2	1	3	0.25	0.0625	0.4375	0.125
57	54	1/8	1/8	2/4	2	1	V65/V			F	I		V65/V		V		65		V			Mm7	0	0	5, 2, -1, 1		1	5	0	3	0.0	0.0	0.25	0.0
57	54	1/4	1/4	2/4	2	1	V7			F	I		V7		V		7					Mm7	0	0	0, 4, 1, -2		0	0	3	7	0.3	0.125	0.625	0.16666666666666666
58	55	0	0	2/4	2	1	I|IAC}			F	I		I		I					IAC	}	M	0	0	-1, 3, 0		-1	-1	7	6	0.5384615384615384	0.3125	0.4375	0.4166666666666667
59	56	0	0	2/4	2	1	IV{			F	I		IV		IV						{	M	0	0	-2, 2, -1		-2	-2	0	3	0.0	0.0	0.625	0.0
59	56	1/4	1/4	2/4	2	1	ii6			F	I		ii6		ii		6					m	0	0	-2, 2, 1		1	-2	2	5	0.2857142857142857	0.03125	0.59375	0.05
60	57	0	0	2/4	2	1	V64(6)/iii			F	I		V64(6)/iii		V		64	6	iii			M	0	0	0, 4, 8		4	0	0	3	0.0	0.0	0.625	0.0
60	57	1/4	1/4	2/4	2	1	iii6			F	I		iii6		iii		6					m	0	0	0, 4, 3		3	0	2	5	0.2857142857142857	0.03125	0.59375	0.05
61	58	0	0	2/4	2	1	IV6			F	I		IV6		IV		6					M	0	0	2, -1, -2		-2	2	2	5	0.2857142857142857	0.03125	0.59375	0.05
61	58	1/4	1/4	2/4	2	1	V6			F	I		V6		V		6					M	0	0	4, 1, 0		0	4	4	5	0.4444444444444444	0.03125	0.59375	0.05
62	59	0	0	2/4	2	1	vi6			F	I		vi6		vi		6					m	0	0	-1, 3, 2		2	-1	4	5	0.4444444444444444	0.03125	0.59375	0.05
62	59	1/4	1/4	2/4	2	1	viio6			F	I		viio6		vii	o	6					o	0	0	1, -2, 4		4	1	4	5	0.4444444444444444	0.03125	0.59375	0.05
63	60	0	0	2/4	2	1	I			F	I		I		I							M	0	0	-1, 3, 0		-1	-1	1	4	0.2	0.03125	0.59375	0.05
63	60	1/4	1/4	2/4	2	1	IV			F	I		IV		IV							M	0	0	-2, 2, -1		-2	-2	4	4	0.5	0.046875	0.453125	0.09375
64	61	0	0	2/4	2	1	V}			F	I		V		V						}	M	0	0	0, 4, 1		0	0	4	6	0.4	0.1875	0.53125	0.2608695652173913
64	61	15/32	15/32	2/4	2	1	V65			F	I		V65		V		65					Mm7	0	0	4, 1, -2, 0		0	4	0	3	0.0	0.0	0.09375	0.0
65	62	0	0	2/4	2	1	I{			F	I		I		I						{	M	0	0	-1, 3, 0		-1	-1	2	6	0.25	0.08333333333333333	0.7916666666666666	0.09523809523809523
65	62	1/4	1/4	2/4	2	1	V65/vi			F	I		V65/vi		V		65		vi			Mm7	0	0	7, 4, 1, 3		3	7	0	8	0.0	0.0	0.875	0.0
66	63	0	0	2/4	2	1	vi			F	I		vi		vi							m	0	0	2, -1, 3		2	2	5	4	0.5555555555555556	0.28125	0.34375	0.45
66	63	15/32	15/32	2/4	2	1	ii6			F	I		ii6		ii		6					m	0	0	-2, 2, 1		1	-2	0	3	0.0	0.0	0.09375	0.0
67	64	0	0	2/4	2	1	viio6/ii			F	I		viio6/ii		vii	o	6		ii			o	0	0	-4, -7, -1		-1	-4	9	0	1.0	0.71875	0.0	1.0
67	64	1/4	1/4	2/4	2	3	V65/ii			F	I		V65/ii		V		65		ii			Mm7	0	0	6, 3, 0, 2		2	6	3	6	0.3333333333333333	0.046875	0.578125	0.075
68	65	0	0	2/4	2	1	ii(4)}			F	I		ii(4)		ii			4			}	m	0	0	1, 0, 2		1	1	1	4	0.2	0.0625	0.4375	0.125
68	65	1/4	1/4	2/4	2	1	ii|IAC			F	I		ii		ii					IAC		m	0	0	1, -2, 2		1	1	0	1	0.0	0.0	0.125	0.0
68	65	15/32	15/32	2/4	2	1	V65/IV			F	I		V65/IV		V		65		IV			Mm7	0	0	3, 0, -3, -1		-1	3	0	3	0.0	0.0	0.09375	0.0
69	66	0	0	2/4	2	1	IV{			F	I		IV		IV						{	M	0	0	-2, 2, -1		-2	-2	1	3	0.25	0.125	0.53125	0.19047619047619047
69	66	7/32	7/32	2/4	2	1	V			F	I		V		V							M	0	0	0, 4, 1		0	0	0	3	0.0	0.0	0.09375	0.0
69	66	1/4	1/4	2/4	2	1	iio6/V			F	I		iio6/V		ii	o	6		V			o	0	0	-1, -4, 2		2	-1	2	2	0.5	0.21875	0.4375	0.3333333333333333
69	66	15/32	15/32	2/4	2	1	It6			F	I		It6	It	vii	o	6	b3	V			It	0	0	-5, -1, 5		5	-5	0	3	0.0	0.0	0.09375	0.0
70	67	0	0	2/4	2	1	V			F	I		V		V							M	0	0	0, 4, 1		0	0	7	8	0.4666666666666667	0.359375	0.609375	0.3709677419354839
71	68	0	0	2/4	2	1	I			F	I		I		I							M	0	0	-1, 3, 0		-1	-1	3	4	0.42857142857142855	0.078125	0.171875	0.3125
71	68	1/8	1/8	2/4	2	1	ii6			F	I		ii6		ii		6					m	0	0	-2, 2, 1		1	-2	1	4	0.2	0.03125	0.1875	0.14285714285714285
71	68	1/4	1/4	2/4	2	1	V(^4)			F	I		V(^4)		V			^4				M	0	0	0, 4, -1		0	0	0	2	0.0	0.0	0.25	0.0
71	68	3/8	3/8	2/4	2	1	V			F	I		V		V							M	0	0	0, 4, 1		0	0	0	2	0.0	0.0	0.25	0.0
72	69	0	0	2/4	2	1	I|PAC}{			F	I		I		I					PAC	}{	M	0	0	-1, 3, 0		-1	-1	0	14	0.0	0.0	1.125	0.0
73	70	0	0	2/4	2	1	V65			F	I		V65		V		65					Mm7	0	0	4, 1, -2, 0		0	4	0	22	0.0	0.0	1.5	0.0
74	71	0	0	2/4	2	1	I6			F	I		I6		I		6					M	0	0	3, 0, -1		-1	3	0	22	0.0	0.0	1.5	0.0
75	72	0	0	2/4	2	1	V65			F	I		V65		V		65					Mm7	0	0	4, 1, -2, 0		0	4	0	11	0.0	0.0	0.78125	0.0
75	72	1/4	1/4	2/4	2	1	I6			F	I		I6		I		6					M	0	0	3, 0, -1		-1	3	0	10	0.0	0.0	0.53125	0.0
76	73	0	0	2/4	2	1	V65			F	I		V65		V		65					Mm7	0	0	4, 1, -2, 0		0	4	0	14	0.0	0.0	0.75	0.0
76	73	1/4	1/4	2/4	2	1	I6			F	I		I6		I		6					M	0	0	3, 0, -1		-1	3	2	8	0.2	0.1875	0.375	0.3333333333333333
77	74	0	0	2/4	2	1	viio43			F	I		viio43		vii	o	43					o7	0	0	-2, -5, 4, 1		4	-2	2	3	0.4	0.08333333333333333	0.16666666666666666	0.3333333333333333
77	74	1/8	1/8	2/4	2	1	I6			F	I		I6		I		6					M	0	0	3, 0, -1		-1	3	5	5	0.5	0.375	0.375	0.5
78	75	0	0	2/4	2	1	iii6			F	I		iii6		iii		6					m	0	0	0, 4, 3		3	0	2	3	0.4	0.08333333333333333	0.16666666666666666	0.3333333333333333
78	75	1/8	1/8	2/4	2	1	I			F	I		I		I							M	0	0	-1, 3, 0		-1	-1	1	2	0.3333333333333333	0.125	0.375	0.25
78	75	15/32	15/32	2/4	2	1	IV			F	I		IV		IV							M	0	0	-2, 2, -1		-2	-2	0	2	0.0	0.0	0.0625	0.0
79	76	0	0	2/4	2	1	V(^4)			F	I		V(^4)		V			^4				M	0	0	0, 4, -1		0	0	3	8	0.2727272727272727	0.046875	0.453125	0.09375
79	76	1/4	1/4	2/4	2	1	V7			F	I		V7		V		7					Mm7	0	0	0, 4, 1, -2		0	0	0	4	0.0	0.0	0.625	0.0
80	77	0	0	2/4	2	2	I|PAC}	1		F	I		I		I					PAC	}	M	0	0	-1, 3, 0		-1	-1	2	7	0.2222222222222222	0.125	0.875	0.125
81	77	0	0	2/4	2	2	I|PAC}	2		F	I		I		I					PAC	}	M	0	0	-1, 3, 0		-1	-1	0	5	0.0	0.0	0.8125	0.0
81	77	1/4	1/4	2/4	2	2	iv.V2	2		F	iv		V2		V		2					Mm7	0	1	-3, -1, 3, 0		-1	-3	0	5	0.0	0.0	0.53125	0.0
82	77	0	0	2/4	2	2	i6			F	iv		i6		i		6					m	0	1	-5, -1, -2		-2	-5	0	9	0.0	0.0	0.84375	0.0
82	77	1/4	1/4	2/4	2	2	V64			F	iv		V64		V		64					M	0	1	0, -1, 3		-1	0	0	5	0.0	0.0	0.5625	0.0
83	77	0	0	2/4	2	2	i			F	iv		i		i							m	0	1	-2, -5, -1		-2	-2	1	7	0.125	0.125	0.65625	0.16
83	77	1/4	1/4	2/4	2	2	V6			F	iv		V6		V		6					M	0	1	3, 0, -1		-1	3	0	5	0.0	0.0	0.53125	0.0
84	77	0	0	2/4	2	2	i6			F	iv		i6		i		6					m	0	1	-5, -1, -2		-2	-5	1	5	0.16666666666666666	0.125	0.6875	0.15384615384615385
84	77	1/4	1/4	2/4	2	2	v6			F	iv		v6		v		6					m	0	1	-4, 0, -1		-1	-4	1	5	0.16666666666666666	0.0625	0.5	0.1111111111111111
