mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	0	0	1/2	3/4	2	1	c.i{					c	i		i	i						{	m	1	1	0, -3, 1		0	0	3	6	0.3333333333333333	0.10416666666666667	1.1458333333333333	0.08333333333333334
3	2	0	0	3/4	2	1	V6					c	i		V6	V		6					M	1	1	5, 2, 1		1	5	3	7	0.3	0.10416666666666667	1.3958333333333333	0.06944444444444445
4	3	1/2	1/2	3/4	2	1	#viio					c	i		#viio	#vii	o						o	1	1	5, 2, -1		5	5	0	2	0.0	0.0	0.5	0.0
5	4	0	0	3/4	2	1	i|IAC}					c	i		i	i					IAC	}	m	1	1	0, -3, 1		0	0	0	7	0.0	0.0	1.25	0.0
6	5	1/4	1/4	3/4	2	1	VI					c	i		VI	VI							M	1	1	-4, 0, -3		-4	-4	0	6	0.0	0.0	1.0	0.0
7	6	1/4	1/4	3/4	2	1	iv6					c	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4	0	6	0.0	0.0	1.0	0.0
8	7	1/4	1/4	3/4	2	1	V/III					c	i		V/III	V				III			M	1	1	-2, 2, -1		-2	-2	2	3	0.4	0.16666666666666666	1.0833333333333333	0.13333333333333333
8	7	1/2	1/2	3/4	2	1	V7/III					c	i		V7/III	V		7		III			Mm7	1	1	-2, 2, -1, -4		-2	-2	1	3	0.25	0.08333333333333333	0.4166666666666667	0.16666666666666666
9	8	0	0	3/4	2	1	III(74)					c	i		III(74)	III			74				M	1	1	-3, -4, -2	2	-3	-3	0	3	0.0	0.0	1.0	0.0
9	8	1/4	1/4	3/4	2	1	III|PAC}					c	i		III	III					PAC	}	M	1	1	-3, 1, -2		-3	-3	0	3	0.0	0.0	0.75	0.0
10	9	0	0	3/4	2	1	i					c	i		i	i							m	1	1	0, -3, 1		0	0	3	8	0.2727272727272727	0.10416666666666667	0.8958333333333334	0.10416666666666667
