mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
14	14	0	0	3/4	2	1	vi	C	V		vi		vi							m	0	0	4, 1, 5		4	4	0	3	0.0	0.0	0.75	0.0
14	14	1/4	1/4	3/4	2	1	iii6	C	V		iii6		iii		6					m	0	0	2, 6, 5		5	2	0	6	0.0	0.0	0.9375	0.0
15	15	0	0	3/4	2	1	IV	C	V		IV		IV							M	0	0	0, 4, 1		0	0	1	4	0.2	0.03125	0.71875	0.041666666666666664
15	15	1/4	1/4	3/4	2	1	I6	C	V		I6		I		6					M	0	0	5, 2, 1		1	5	0	6	0.0	0.0	1.3125	0.0
16	16	0	0	3/4	2	1	IV	C	V		IV		IV							M	0	0	0, 4, 1		0	0	2	4	0.3333333333333333	0.0625	0.6875	0.08333333333333333
16	16	1/4	1/4	3/4	2	1	V(64)	C	V		V(64)		V			64				M	0	0	2, 1, 5		2	2	0	3	0.0	0.0	0.75	0.0
16	16	1/2	1/2	3/4	2	1	V	C	V		V		V							M	0	0	2, 6, 3		2	2	1	3	0.25	0.0625	0.6875	0.08333333333333333
17	17	0	0	3/4	2	1	I|IAC}{	C	V		I		I					IAC	}{	M	0	0	1, 5, 2		1	1	2	3	0.4	0.0625	0.9375	0.0625
17	17	1/4	1/4	3/4	2	1	I(^4)	C	V		I(^4)		I			^4				M	0	0	1, 5, 0		1	1	0	2	0.0	0.0	0.3125	0.0
17	17	1/2	1/2	3/4	2	1	I6	C	V		I6		I		6					M	0	0	5, 2, 1		1	5	0	2	0.0	0.0	0.25	0.0
17	17	11/16	11/16	3/4	2	1	I	C	V		I		I							M	0	0	1, 5, 2		1	1	0	2	0.0	0.0	0.125	0.0
18	18	0	0	3/4	2	1	IV	C	V		IV		IV							M	0	0	0, 4, 1		0	0	1	3	0.25	0.125	0.375	0.25
18	18	1/4	1/4	3/4	2	1	V(64)	C	V		V(64)		V			64				M	0	0	2, 1, 5		2	2	1	4	0.2	0.125	0.5	0.2
18	18	1/2	1/2	3/4	2	1	V	C	V		V		V							M	0	0	2, 6, 3		2	2	0	3	0.0	0.0	0.625	0.0
19	19	0	0	3/4	2	1	I|IAC}{	C	V		I		I					IAC	}{	M	0	0	1, 5, 2		1	1	9	15	0.375	0.5625	1.4375	0.28125
20	20	1/2	1/2	3/4	2	1	vi7/IV	C	V		vi7/IV		vi		7		IV			mm7	0	0	3, 0, 4, 1		3	3	0	3	0.0	0.0	0.375	0.0
20	20	5/8	5/8	3/4	2	1	viio/IV	C	V		viio/IV		vii	o			IV			o	0	0	5, 2, -1		5	5	0	3	0.0	0.0	0.375	0.0
21	21	0	0	3/4	2	1	I.I	C	I		I		I							M	0	0	0, 4, 1		0	0	9	14	0.391304347826087	0.5625	1.1875	0.32142857142857145
22	22	1/2	1/2	3/4	2	1	vi7/IV	C	I		vi7/IV		vi		7		IV			mm7	0	0	2, -1, 3, 0		2	2	0	3	0.0	0.0	0.375	0.0
22	22	5/8	5/8	3/4	2	1	viio/IV	C	I		viio/IV		vii	o			IV			o	0	0	4, 1, -2		4	4	0	3	0.0	0.0	0.375	0.0
23	23	0	0	3/4	2	1	IV}	C	I		IV		IV						}	M	0	0	-1, 3, 0		-1	-1	0	2	0.0	0.0	0.5	0.0
23	23	1/4	1/4	3/4	2	1	i6/ii{	C	I		i6/ii		i		6		ii		{	m	0	0	-1, 3, 2		2	-1	0	4	0.0	0.0	1.0	0.0
23	23	1/2	1/2	3/4	2	1	V43/ii	C	I		V43/ii		V		43		ii			Mm7	0	0	4, 1, 3, 7		3	4	2	10	0.16666666666666666	0.0625	1.875	0.03225806451612903
24	24	1/4	1/4	3/4	2	1	i6/ii	C	I		i6/ii		i		6		ii			m	0	0	-1, 3, 2		2	-1	0	9	0.0	0.0	1.125	0.0
25	25	0	0	3/4	2	1	#viio6/ii	C	I		#viio6/ii		#vii	o	6		ii			o	0	0	4, 1, 7		7	4	1	3	0.25	0.0	0.75	0.0
25	25	1/4	1/4	3/4	2	1	i/ii}	C	I		i/ii		i				ii		}	m	0	0	2, -1, 3		2	2	0	3	0.0	0.0	0.75	0.0
26	26	0	0	3/4	2	1	I6{	C	I		I6		I		6				{	M	0	0	4, 1, 0		0	4	5	9	0.35714285714285715	0.3125	1.1875	0.20833333333333334
27	27	0	0	3/4	2	1	V64	C	I		V64		V		64					M	0	0	2, 1, 5		1	2	3	4	0.42857142857142855	0.09375	0.65625	0.125
27	27	1/4	1/4	3/4	2	1	I6	C	I		I6		I		6					M	0	0	4, 1, 0		0	4	1	5	0.16666666666666666	0.03125	0.84375	0.03571428571428571
27	27	5/8	5/8	3/4	2	1	ii6	C	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1	2	3	0.4	0.0625	0.125	0.3333333333333333
28	28	0	0	3/4	2	1	viio6	C	I		viio6		vii	o	6					o	0	0	2, -1, 5		5	2	1	3	0.25	0.0	0.75	0.0
28	28	1/4	1/4	3/4	2	1	I}	C	I		I		I						}	M	0	0	0, 4, 1		0	0	0	3	0.0	0.0	0.75	0.0
29	29	0	0	3/4	2	1	ii6{	C	I		ii6		ii		6				{	m	0	0	-1, 3, 2		2	-1	4	11	0.26666666666666666	0.25	2.125	0.10526315789473684
30	30	0	0	3/4	2	1	viio7/V	C	I		viio7/V		vii	o	7		V			o7	0	0	6, 3, 0, -3		6	6	5	11	0.3125	0.3125	2.3125	0.11904761904761904
31	31	0	0	3/4	2	1	V(b64)	C	I		V(b64)		V			b64				M	0	0	1, 0, -3		1	1	4	8	0.3333333333333333	0.25	2.25	0.1
31	31	1/2	1/2	3/4	2	1	bVI	C	I		bVI		bVI							M	0	0	-4, 0, -3		-4	-4	1	4	0.2	0.0625	0.4375	0.125
32	32	0	0	3/4	2	1	It6	C	I		It6	It	vii	o	6	b3	V			It	0	0	-4, 0, 6		6	-4	1	3	0.25	0.0	0.75	0.0
32	32	1/4	1/4	3/4	2	1	V|HC}	C	I		V		V					HC	}	M	0	0	1, 5, 2		1	1	0	3	0.0	0.0	0.75	0.0
33	33	0	0	3/4	2	1	IV(#2){	C	I		IV(#2)		IV			#2			{	M	0	0	-1, 8, 0		-1	-1	0	1	0.0	0.0	0.25	0.0
33	33	1/4	1/4	3/4	2	1	IV	C	I		IV		IV							M	0	0	-1, 3, 0		-1	-1	0	4	0.0	0.0	0.75	0.0
33	33	1/2	1/2	3/4	2	1	ii6	C	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1	2	4	0.3333333333333333	0.0625	0.6875	0.08333333333333333
34	34	0	0	3/4	2	1	V2	C	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1	1	4	0.2	0.0	1.0	0.0
34	34	1/4	1/4	3/4	2	1	I6}	C	I		I6		I		6				}	M	0	0	4, 1, 0		0	4	0	8	0.0	0.0	2.25	0.0
35	35	1/2	1/2	3/4	2	1	V64	C	I		V64		V		64					M	0	0	2, 1, 5		1	2	0	2	0.0	0.0	0.5	0.0
36	36	0	0	3/4	2	1	V2	C	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1	0	3	0.0	0.0	1.0	0.0
36	36	1/4	1/4	3/4	2	1	I6	C	I		I6		I		6					M	0	0	4, 1, 0		0	4	0	2	0.0	0.0	0.5	0.0
36	36	1/2	1/2	3/4	2	1	I	C	I		I		I							M	0	0	0, 4, 1		0	0	0	3	0.0	0.0	0.75	0.0
37	37	0	0	3/4	2	1	V6	C	I		V6		V		6					M	0	0	5, 2, 1		1	5	2	3	0.4	0.0625	0.6875	0.08333333333333333
37	37	1/4	1/4	3/4	2	1	I}	C	I		I		I						}	M	0	0	0, 4, 1		0	0	0	3	0.0	0.0	1.5	0.0
38	38	0	0	3/4	2	1	vii%7/V{	C	I		vii%7/V		vii	%	7		V		{	%7	0	0	6, 3, 0, 4		6	6	0	7	0.0	0.0	1.75	0.0
38	38	1/4	1/4	3/4	2	1	V	C	I		V		V							M	0	0	1, 5, 2		1	1	0	2	0.0	0.0	0.75	0.0
38	38	1/2	1/2	3/4	2	1	#viio7/vi	C	I		#viio7/vi		#vii	o	7		vi			o7	0	0	8, 5, 2, -1		8	8	0	3	0.0	0.0	0.75	0.0
39	39	0	0	3/4	2	1	vi|DC	C	I		vi		vi					DC		m	0	0	3, 0, 4		3	3	4	8	0.3333333333333333	0.25	0.875	0.2222222222222222
39	39	5/8	5/8	3/4	2	1	viio/IV	C	I		viio/IV		vii	o			IV			o	0	0	4, 1, -2		4	4	0	3	0.0	0.0	0.25	0.0
40	40	0	0	3/4	2	1	IV	C	I		IV		IV							M	0	0	-1, 3, 0		-1	-1	0	4	0.0	0.0	0.4375	0.0
40	40	1/8	1/8	3/4	2	1	ii6	C	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1	2	2	0.5	0.125	0.125	0.5
40	40	1/4	1/4	3/4	2	1	V(64)	C	I		V(64)		V			64				M	0	0	1, 0, 4		1	1	0	3	0.0	0.0	0.75	0.0
40	40	1/2	1/2	3/4	2	1	V	C	I		V		V							M	0	0	1, 5, 2		1	1	0	3	0.0	0.0	0.75	0.0
41	41	0	0	3/4	2	1	I|PAC}	C	I		I		I					PAC	}	M	0	0	0, 4, 1		0	0	0	2	0.0	0.0	1.0	0.0
