mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	1	0	0	4/4	2	1	d.i{	d	i		i	i						{	m	1	1	2, -1, 3		2	2	0	14	0.0	0.0	0.875	0.0
1	1	1/2	1/2	4/4	2	1	V6	d	i		V6	V		6					M	1	1	7, 4, 3		3	7	0	11	0.0	0.0	0.625	0.0
1	1	7/8	7/8	4/4	2	1	V65	d	i		V65	V		65					Mm7	1	1	7, 4, 1, 3		3	7	1	3	0.25	0.041666666666666664	0.20833333333333334	0.16666666666666666
2	2	0	0	4/4	2	1	I	d	i		I	I							M	1	1	2, 6, 3		2	2	4	10	0.2857142857142857	0.16666666666666666	0.7083333333333334	0.19047619047619047
2	2	1/2	1/2	4/4	2	1	V7	d	i		V7	V		7					Mm7	1	1	3, 7, 4, 1		3	3	3	8	0.2727272727272727	0.125	0.5	0.2
2	2	7/8	7/8	4/4	2	1	V65	d	i		V65	V		65					Mm7	1	1	7, 4, 1, 3		3	7	1	3	0.25	0.041666666666666664	0.20833333333333334	0.16666666666666666
3	3	0	0	4/4	2	1	i	d	i		i	i							m	1	1	2, -1, 3		2	2	2	5	0.2857142857142857	0.08333333333333333	0.4166666666666667	0.16666666666666666
3	3	1/4	1/4	4/4	2	1	iv	d	i		iv	iv							m	1	1	1, -2, 2		1	1	2	5	0.2857142857142857	0.08333333333333333	0.4166666666666667	0.16666666666666666
3	3	1/2	1/2	4/4	2	1	V7/III	d	i		V7/III	V		7		III			Mm7	1	1	0, 4, 1, -2		0	0	2	6	0.25	0.08333333333333333	0.4166666666666667	0.16666666666666666
3	3	3/4	3/4	4/4	2	1	III	d	i		III	III							M	1	1	-1, 3, 0		-1	-1	0	7	0.0	0.0	0.5	0.0
4	4	0	0	4/4	2	1	VI	d	i		VI	VI							M	1	1	-2, 2, -1		-2	-2	2	5	0.2857142857142857	0.08333333333333333	0.4166666666666667	0.16666666666666666
4	4	1/4	1/4	4/4	2	1	iio	d	i		iio	ii	o						o	1	1	4, 1, -2		4	4	2	5	0.2857142857142857	0.08333333333333333	0.4166666666666667	0.16666666666666666
4	4	1/2	1/2	4/4	2	1	V7	d	i		V7	V		7					Mm7	1	1	3, 7, 4, 1		3	3	2	6	0.25	0.08333333333333333	0.4166666666666667	0.16666666666666666
4	4	3/4	3/4	4/4	2	1	i	d	i		i	i							m	1	1	2, -1, 3		2	2	2	5	0.2857142857142857	0.08333333333333333	0.4166666666666667	0.16666666666666666
5	5	0	0	4/4	2	1	iv6	d	i		iv6	iv		6					m	1	1	-2, 2, 1		1	-2	2	5	0.2857142857142857	0.08333333333333333	0.4166666666666667	0.16666666666666666
5	5	1/4	1/4	4/4	2	1	i64	d	i		i64	i		64					m	1	1	3, 2, -1		2	3	2	5	0.2857142857142857	0.08333333333333333	0.4166666666666667	0.16666666666666666
5	5	1/2	1/2	4/4	2	1	ii%65	d	i		ii%65	ii	%	65					%7	1	1	1, -2, 2, 4		4	1	1	6	0.14285714285714285	0.041666666666666664	0.4583333333333333	0.08333333333333333
5	5	3/4	3/4	4/4	2	1	i6	d	i		i6	i		6					m	1	1	-1, 3, 2		2	-1	2	5	0.2857142857142857	0.08333333333333333	0.4166666666666667	0.16666666666666666
6	6	0	0	4/4	2	1	iv6	d	i		iv6	iv		6					m	1	1	-2, 2, 1		1	-2	2	4	0.3333333333333333	0.08333333333333333	0.16666666666666666	0.3333333333333333
6	6	1/4	1/4	4/4	2	1	i64	d	i		i64	i		64					m	1	1	3, 2, -1		2	3	2	4	0.3333333333333333	0.08333333333333333	0.16666666666666666	0.3333333333333333
6	6	1/2	1/2	4/4	2	1	ii%65	d	i		ii%65	ii	%	65					%7	1	1	1, -2, 2, 4		4	1	2	4	0.3333333333333333	0.08333333333333333	0.16666666666666666	0.3333333333333333
6	6	3/4	3/4	4/4	2	1	i6	d	i		i6	i		6					m	1	1	-1, 3, 2		2	-1	0	6	0.0	0.0	0.25	0.0
7	7	0	0	4/4	2	1	iv	d	i		iv	iv							m	1	1	1, -2, 2		1	1	1	3	0.25	0.041666666666666664	0.20833333333333334	0.16666666666666666
7	7	1/8	1/8	4/4	2	1	V65/V	d	i		V65/V	V		65		V			Mm7	1	1	8, 5, 2, 4		4	8	1	3	0.25	0.041666666666666664	0.20833333333333334	0.16666666666666666
7	7	1/4	1/4	4/4	2	1	V	d	i		V	V							M	1	1	3, 7, 4		3	3	1	3	0.25	0.041666666666666664	0.20833333333333334	0.16666666666666666
7	7	3/8	3/8	4/4	2	1	V65	d	i		V65	V		65					Mm7	1	1	7, 4, 1, 3		3	7	1	3	0.25	0.041666666666666664	0.20833333333333334	0.16666666666666666
7	7	1/2	1/2	4/4	2	1	i	d	i		i	i							m	1	1	2, -1, 3		2	2	0	4	0.0	0.0	0.25	0.0
7	7	5/8	5/8	4/4	2	1	V7	d	i		V7	V		7					Mm7	1	1	3, 7, 4, 1		3	3	0	4	0.0	0.0	0.25	0.0
7	7	3/4	3/4	4/4	2	1	i|PAC}	d	i		i	i					PAC	}	m	1	1	2, -1, 3		2	2	0	2	0.0	0.0	0.5	0.0
