mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	1	0	0	3/4	2	1	d.i		d	i		i	i							m	1	1	2, -1, 3		2	2	2	6	0.25	0.08333333333333333	0.6666666666666666	0.1111111111111111
1	1	1/4	1/4	3/4	2	1	ii%2		d	i		ii%2	ii	%	2					%7	1	1	2, 4, 1, -2		4	2	0	4	0.0	0.0	1.0	0.0
1	1	1/2	1/2	3/4	2	1	iv64		d	i		iv64	iv		64					m	1	1	2, 1, -2		1	2	0	3	0.0	0.0	0.75	0.0
2	2	0	0	3/4	2	1	V65		d	i		V65	V		65					Mm7	1	1	7, 4, 1, 3		3	7	2	6	0.25	0.08333333333333333	0.6666666666666666	0.1111111111111111
2	2	1/4	1/4	3/4	2	1	i		d	i		i	i							m	1	1	2, -1, 3		2	2	0	5	0.0	0.0	1.25	0.0
3	3	0	0	3/4	2	1	i6		d	i		i6	i		6					m	1	1	-1, 3, 2		2	-1	0	5	0.0	0.0	1.25	0.0
3	3	1/4	1/4	3/4	2	1	iv		d	i		iv	iv							m	1	1	1, -2, 2		1	1	1	5	0.16666666666666666	0.0	1.75	0.0
3	3	1/2	1/2	3/4	2	1	iio6		d	i		iio6	ii	o	6					o	1	1	1, -2, 4		4	1	1	2	0.3333333333333333	0.0	0.5	0.0
4	4	0	0	3/4	2	1	i64		d	i		i64	i		64					m	1	1	3, 2, -1		2	3	1	3	0.25	0.25	0.625	0.2857142857142857
4	4	1/4	1/4	3/4	2	1	V		d	i		V	V							M	1	1	3, 7, 4		3	3	0	3	0.0	0.0	0.625	0.0
4	4	1/2	1/2	3/4	2	1	i		d	i		i	i							m	1	1	2, -1, 3		2	2	3	9	0.25	0.20833333333333334	1.2916666666666667	0.1388888888888889
5	5	1/4	1/4	3/4	2	1	ii%2		d	i		ii%2	ii	%	2					%7	1	1	2, 4, 1, -2		4	2	0	4	0.0	0.0	1.0	0.0
5	5	1/2	1/2	3/4	2	1	V2/iv		d	i		V2/iv	V		2		iv			Mm7	1	1	0, 2, 6, 3		2	0	2	6	0.25	0.08333333333333333	0.6666666666666666	0.1111111111111111
6	6	0	0	3/4	2	1	iv6		d	i		iv6	iv		6					m	1	1	-2, 2, 1		1	-2	0	4	0.0	0.0	0.75	0.0
6	6	1/4	1/4	3/4	2	1	V6/iv		d	i		V6/iv	V		6		iv			M	1	1	6, 3, 2		2	6	0	4	0.0	0.0	0.75	0.0
6	6	1/2	1/2	3/4	2	1	iv		d	i		iv	iv							m	1	1	1, -2, 2		1	1	2	4	0.3333333333333333	0.0625	0.6875	0.08333333333333333
7	7	0	0	3/4	2	1	III.V(4)		d	III		V(4)	V			4				M	1	0	0, -1, 1		0	0	0	2	0.0	0.0	0.5	0.0
7	7	1/4	1/4	3/4	2	1	V		d	III		V	V							M	1	0	0, 4, 1		0	0	1	2	0.3333333333333333	0.0625	0.4375	0.125
7	7	1/2	1/2	3/4	2	1	V7		d	III		V7	V		7					Mm7	1	0	0, 4, 1, -2		0	0	0	6	0.0	0.0	0.75	0.0
8	8	0	0	3/4	2	1	V(64)		d	III		V(64)	V			64				M	1	0	0, -1, 3		0	0	1	3	0.25	0.0	0.75	0.0
8	8	1/4	1/4	3/4	2	1	V		d	III		V	V							M	1	0	0, 4, 1		0	0	0	4	0.0	0.0	0.5625	0.0
8	8	1/2	1/2	3/4	2	1	V43		d	III		V43	V		43					Mm7	1	0	1, -2, 0, 4		0	1	1	3	0.25	0.0625	0.1875	0.25
9	9	0	0	3/4	2	1	I6		d	III		I6	I		6					M	1	0	3, 0, -1		-1	3	0	3	0.0	0.0	0.5625	0.0
9	9	1/2	1/2	3/4	2	1	V65		d	III		V65	V		65					Mm7	1	0	4, 1, -2, 0		0	4	1	3	0.25	0.03125	0.46875	0.0625
10	10	0	0	3/4	2	1	I		d	III		I	I							M	1	0	-1, 3, 0		-1	-1	1	2	0.3333333333333333	0.0	0.5	0.0
10	10	1/4	1/4	3/4	2	1	V		d	III		V	V							M	1	0	0, 4, 1		0	0	0	3	0.0	0.0	0.4375	0.0
10	10	1/2	1/2	3/4	2	1	V43		d	III		V43	V		43					Mm7	1	0	1, -2, 0, 4		0	1	1	3	0.25	0.0625	0.1875	0.25
11	11	0	0	3/4	2	1	I6		d	III		I6	I		6					M	1	0	3, 0, -1		-1	3	2	3	0.4	0.041666666666666664	0.5208333333333334	0.07407407407407407
11	11	1/2	1/2	3/4	2	1	V65		d	III		V65	V		65					Mm7	1	0	4, 1, -2, 0		0	4	1	4	0.2	0.0625	0.4375	0.125
