mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	1	0	0	3/4	2	1	F.V7/ii{		F	I		V7/ii	V		7		ii		{	Mm7	0	0	2, 6, 3, 0		2	2	4	10	0.2857142857142857	1.0	3.0	0.25
3	3	0	0	3/4	2	1	V7(9)/ii		F	I		V7(9)/ii	V		7	9	ii			Mm7	0	0	2, 6, 3, 0	-3	2	2	0	3	0.0	0.0	0.75	0.0
3	3	1/4	1/4	3/4	2	1	#vi%7/ii		F	I		#vi%7/ii	#vi	%	7		ii			%7	0	0	4, 1, -2, 2		4	4	0	3	0.0	0.0	0.875	0.0
3	3	1/2	1/2	3/4	2	1	#viio/ii	V6/ii	F	I		#viio/ii	#vii	o			ii			o	0	0	6, 3, 0		6	6	1	4	0.2	0.041666666666666664	0.5833333333333334	0.06666666666666667
4	4	0	0	3/4	2	1	i/ii		F	I		i/ii	i				ii			m	0	0	1, -2, 2		1	1	2	3	0.4	0.15625	0.34375	0.3125
4	4	1/4	1/4	3/4	2	1	V/ii|HC}		F	I		V/ii	V				ii	HC	}	M	0	0	2, 6, 3		2	2	0	2	0.0	0.0	0.5	0.0
5	5	0	0	3/4	2	1	i6/ii{		F	I		i6/ii	i		6		ii		{	m	0	0	-2, 2, 1		1	-2	1	7	0.125	0.0	1.5	0.0
6	6	0	0	3/4	2	1	ii%65/ii		F	I		ii%65/ii	ii	%	65		ii			%7	0	0	0, -3, 1, 3		3	0	1	8	0.1111111111111111	0.0	1.75	0.0
6	6	1/2	1/2	3/4	2	1	V65/V/ii		F	I		V65/V/ii	V		65		V/ii			Mm7	0	0	7, 4, 1, 3		3	7	0	3	0.0	0.0	0.5	0.0
7	7	0	0	3/4	2	1	V(64)/ii		F	I		V(64)/ii	V			64	ii			M	0	0	2, 1, -2		2	2	1	7	0.125	0.03125	1.46875	0.020833333333333332
7	7	1/2	1/2	3/4	2	1	V/ii		F	I		V/ii	V				ii			M	0	0	2, 6, 3		2	2	1	3	0.25	0.0625	0.6875	0.08333333333333333
8	8	0	0	3/4	2	1	i/ii|PAC}{		F	I		i/ii	i				ii	PAC	}{	m	0	0	1, -2, 2		1	1	2	8	0.2	0.5	1.75	0.2222222222222222
9	9	0	0	3/4	2	1	vii%7		F	I		vii%7	vii	%	7					%7	0	0	4, 1, -2, 2		4	4	2	6	0.25	0.5	1.25	0.2857142857142857
10	10	0	0	3/4	2	1	V7		F	I		V7	V		7					Mm7	0	0	0, 4, 1, -2		0	0	0	8	0.0	0.0	1.75	0.0
11	11	0	0	3/4	2	1	I		F	I		I	I							M	0	0	-1, 3, 0		-1	-1	2	3	0.4	0.25	0.75	0.25
11	11	1/4	1/4	3/4	2	1	I(^4^2)		F	I		I(^4^2)	I			^4^2				M	0	0	-1, 1, -2		-1	-1	0	3	0.0	0.0	0.75	0.0
11	11	1/2	1/2	3/4	2	1	I		F	I		I	I							M	0	0	-1, 3, 0		-1	-1	0	3	0.0	0.0	0.5	0.0
12	12	0	0	3/4	2	1	IV		F	I		IV	IV							M	0	0	-2, 2, -1		-2	-2	2	3	0.4	0.25	0.75	0.25
12	12	1/4	1/4	3/4	2	1	ii6(112)		F	I		ii6(112)	ii		6	112				m	0	0	-2, 2, 3	0	1	-2	0	2	0.0	0.0	0.5	0.0
12	12	1/2	1/2	3/4	2	1	ii65		F	I		ii65	ii		65					mm7	0	0	-2, 2, -1, 1		1	-2	3	4	0.42857142857142855	0.1875	0.5625	0.25
13	13	0	0	3/4	2	1	V(64)		F	I		V(64)	V			64				M	0	0	0, -1, 3		0	0	1	3	0.25	0.0	0.75	0.0
13	13	1/4	1/4	3/4	2	1	V|HC}		F	I		V	V					HC	}	M	0	0	0, 4, 1		0	0	0	3	0.0	0.0	0.75	0.0
14	14	0	0	3/4	2	1	i.V65{		F	i		V65	V		65				{	Mm7	0	1	4, 1, -2, 0		0	4	0	4	0.0	0.0	1.0	0.0
14	14	1/2	1/2	3/4	2	1	i		F	i		i	i							m	0	1	-1, -4, 0		-1	-1	0	7	0.0	0.0	2.0	0.0
15	15	1/2	1/2	3/4	2	1	V6		F	i		V6	V		6					M	0	1	4, 1, 0		0	4	0	6	0.0	0.0	1.5	0.0
16	16	1/2	1/2	3/4	2	1	V43		F	i		V43	V		43					Mm7	0	1	1, -2, 0, 4		0	1	0	4	0.0	0.0	1.0	0.0
17	17	1/4	1/4	3/4	2	1	V65		F	i		V65	V		65					Mm7	0	1	4, 1, -2, 0		0	4	0	3	0.0	0.0	1.0	0.0
17	17	1/2	1/2	3/4	2	1	i}		F	i		i	i						}	m	0	1	-1, -4, 0		-1	-1	0	2	0.0	0.0	0.5	0.0
18	18	0	0	3/4	2	1	iv{		F	i		iv	iv						{	m	0	1	-2, -5, -1		-2	-2	0	3	0.0	0.0	0.625	0.0
18	18	1/4	1/4	3/4	2	1	V7/III		F	i		V7/III	V		7		III			Mm7	0	1	-3, 1, -2, -5		-3	-3	3	4	0.42857142857142855	0.09375	0.78125	0.10714285714285714
19	19	0	0	3/4	2	1	III		F	i		III	III							M	0	1	-4, 0, -3		-4	-4	1	3	0.25	0.03125	0.59375	0.05
19	19	1/4	1/4	3/4	2	1	VIM7		F	i		VIM7	VI	M	7					MM7	0	1	-5, -1, -4, 0		-5	-5	3	4	0.42857142857142855	0.09375	0.78125	0.10714285714285714
20	20	0	0	3/4	2	1	iv6		F	i		iv6	iv		6					m	0	1	-5, -1, -2		-2	-5	1	3	0.25	0.03125	0.59375	0.05
20	20	1/4	1/4	3/4	2	1	III6		F	i		III6	III		6					M	0	1	0, -3, -4		-4	0	0	3	0.0	0.0	0.75	0.0
20	20	1/2	1/2	3/4	2	1	bII6		F	i		bII6	bII		6					M	0	1	-2, -5, -6		-6	-2	0	3	0.0	0.0	0.625	0.0
21	21	0	0	3/4	2	1	V2		F	i		V2	V		2					Mm7	0	1	-2, 0, 4, 1		0	-2	1	3	0.25	0.0	0.75	0.0
21	21	1/4	1/4	3/4	2	1	i6}		F	i		i6	i		6				}	m	0	1	-4, 0, -1		-1	-4	0	3	0.0	0.0	1.5	0.0
22	22	0	0	3/4	2	1	V7/V{		F	i		V7/V	V		7		V		{	Mm7	0	1	1, 5, 2, -1		1	1	0	12	0.0	0.0	2.75	0.0
23	23	0	0	3/4	2	1	V7		F	i		V7	V		7					Mm7	0	1	0, 4, 1, -2		0	0	0	11	0.0	0.0	2.0	0.0
24	24	0	0	3/4	2	1	i64		F	i		i64	i		64					m	0	1	0, -1, -4		-1	0	0	13	0.0	0.0	2.0	0.0
25	25	0	0	3/4	2	1	V(64)		F	i		V(64)	V			64				M	0	1	0, -1, -4		0	0	2	3	0.4	0.0	1.25	0.0
25	25	1/4	1/4	3/4	2	1	V|HC}		F	i		V	V					HC	}	M	0	1	0, 4, 1		0	0	0	2	0.0	0.0	1.0	0.0
