mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	1	0	0	2/4	2	1	A.viio6{		A	I		viio6	vii	o	6				{	o	0	0	5, 2, 8		8	5	2	11	0.15384615384615385	0.1875	1.0625	0.15
2	2	0	0	2/4	2	1	i6		A	I		i6	i		6					m	0	0	0, 4, 3		3	0	3	10	0.23076923076923078	0.1875	1.0625	0.15
3	3	0	0	2/4	2	1	#viio6/ii		A	I		#viio6/ii	#vii	o	6		ii			o	0	0	7, 4, 10		10	7	3	10	0.23076923076923078	0.25	1.0	0.2
4	4	0	0	2/4	2	1	ii6		A	I		ii6	ii		6					m	0	0	2, 6, 5		5	2	4	14	0.2222222222222222	0.25	1.4375	0.14814814814814814
5	5	1/4	1/4	2/4	2	1	V65/V		A	I		V65/V	V		65		V			Mm7	0	0	9, 6, 3, 5		5	9	0	4	0.0	0.0	0.5	0.0
6	6	0	0	2/4	2	1	V2		A	I		V2	V		2					Mm7	0	0	2, 4, 8, 5		4	2	6	10	0.375	0.1875	0.5625	0.25
7	7	0	0	2/4	2	1	I6		A	I		I6	I		6					M	0	0	7, 4, 3		3	7	1	4	0.2	0.03125	0.40625	0.07142857142857142
7	7	1/4	1/4	2/4	2	1	viio6		A	I		viio6	vii	o	6					o	0	0	5, 2, 8		8	5	0	3	0.0	0.0	0.3125	0.0
7	7	3/8	3/8	2/4	2	1	I		A	I		I	I							M	0	0	3, 7, 4		3	3	0	3	0.0	0.0	0.3125	0.0
8	8	0	0	2/4	2	1	V(64)}		A	I		V(64)	V			64			}	M	0	0	4, 3, 7		4	4	0	3	0.0	0.0	1.0	0.0
8	8	1/4	1/4	2/4	2	1	V|HC		A	I		V	V					HC		M	0	0	4, 8, 5		4	4	0	2	0.0	0.0	0.5	0.0
9	9	0	0	2/4	2	1	I6{	iii{	A	I		I6	I		6				{	M	0	0	7, 4, 3		3	7	0	8	0.0	0.0	0.4375	0.0
9	9	1/4	1/4	2/4	2	1	V43		A	I		V43	V		43					Mm7	0	0	5, 2, 4, 8		4	5	0	8	0.0	0.0	0.4375	0.0
10	10	0	0	2/4	2	1	I		A	I		I	I							M	0	0	3, 7, 4		3	3	0	8	0.0	0.0	0.4375	0.0
10	10	1/4	1/4	2/4	2	1	V2/IV		A	I		V2/IV	V		2		IV			Mm7	0	0	1, 3, 7, 4		3	1	0	12	0.0	0.0	0.9375	0.0
11	11	0	0	2/4	2	1	IV6		A	I		IV6	IV		6					M	0	0	6, 3, 2		2	6	0	10	0.0	0.0	0.6875	0.0
11	11	1/4	1/4	2/4	2	1	V43/IV		A	I		V43/IV	V		43		IV			Mm7	0	0	4, 1, 3, 7		3	4	0	10	0.0	0.0	0.6875	0.0
12	12	0	0	2/4	2	1	IV		A	I		IV	IV							M	0	0	2, 6, 3		2	2	0	10	0.0	0.0	0.6875	0.0
12	12	1/4	1/4	2/4	2	1	vii%7		A	I		vii%7	vii	%	7					%7	0	0	8, 5, 2, 6		8	8	0	8	0.0	0.0	0.4375	0.0
13	13	0	0	2/4	2	1	iii7		A	I		iii7	iii		7					mm7	0	0	7, 4, 8, 5		7	7	0	8	0.0	0.0	0.4375	0.0
13	13	1/4	1/4	2/4	2	1	vi7		A	I		vi7	vi		7					mm7	0	0	6, 3, 7, 4		6	6	0	8	0.0	0.0	0.4375	0.0
