mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
7	7	1/4	1/4	3/8	2	1	I	F	I		I		I							M	0	0	-1, 3, 0		-1	-1	0	3	0.0	0.0	0.375	0.0
8	8	0	0	3/8	2	1	V(64)}	F	I		V(64)		V			64			}	M	0	0	0, -1, 3		0	0	1	4	0.2	0.0	0.375	0.0
8	8	1/8	1/8	3/8	2	1	V|HC	F	I		V		V					HC		M	0	0	0, 4, 1		0	0	2	4	0.3333333333333333	0.125	0.375	0.25
9	9	0	0	3/8	2	1	vi6{	F	I		vi6		vi		6				{	m	0	0	-1, 3, 2		2	-1	2	10	0.16666666666666666	0.1875	1.4375	0.11538461538461539
11	11	0	0	3/8	2	1	V6	F	I		V6		V		6					M	0	0	4, 1, 0		0	4	2	10	0.16666666666666666	0.1875	1.4375	0.11538461538461539
13	13	0	0	3/8	2	1	V.ii(4)	F	V		ii(4)		ii			4				m	0	0	2, 1, 3		2	2	0	2	0.0	0.0	0.375	0.0
13	13	1/8	1/8	3/8	2	1	ii	F	V		ii		ii							m	0	0	2, -1, 3		2	2	0	2	0.0	0.0	0.125	0.0
13	13	1/4	1/4	3/8	2	1	viio	F	V		viio		vii	o						o	0	0	5, 2, -1		5	5	0	3	0.0	0.0	0.25	0.0
14	14	0	0	3/8	2	1	I(4)	F	V		I(4)		I			4				M	0	0	0, -1, 1		0	0	0	2	0.0	0.0	0.375	0.0
14	14	1/8	1/8	3/8	2	1	I	F	V		I		I							M	0	0	0, 4, 1		0	0	0	2	0.0	0.0	0.125	0.0
14	14	1/4	1/4	3/8	2	1	I6	F	V		I6		I		6					M	0	0	4, 1, 0		0	4	0	3	0.0	0.0	0.25	0.0
15	15	0	0	3/8	2	1	ii6	F	V		ii6		ii		6					m	0	0	-1, 3, 2		2	-1	1	4	0.2	0.0625	0.4375	0.125
15	15	1/4	1/4	3/8	2	1	viio/V	F	V		viio/V		vii	o			V			o	0	0	6, 3, 0		6	6	0	3	0.0	0.0	0.25	0.0
16	16	0	0	3/8	2	1	V|HC}	F	V		V		V					HC	}	M	0	0	1, 5, 2		1	1	1	6	0.14285714285714285	0.041666666666666664	0.5833333333333334	0.06666666666666667
17	17	0	0	3/8	2	1	V7{	F	V		V7		V		7				{	Mm7	0	0	1, 5, 2, -1		1	1	1	6	0.14285714285714285	0.041666666666666664	0.7083333333333334	0.05555555555555555
18	18	0	0	3/8	2	1	I64	F	V		I64		I		64					M	0	0	1, 0, 4		0	1	2	13	0.13333333333333333	0.10416666666666667	1.2708333333333333	0.07575757575757576
20	20	0	0	3/8	2	1	V7	F	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1	1	7	0.125	0.0625	0.5625	0.1
21	21	0	0	3/8	2	1	V65	F	V		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5	2	4	0.3333333333333333	0.125	0.5625	0.18181818181818182
22	22	0	0	3/8	2	1	I	F	V		I		I							M	0	0	0, 4, 1		0	0	0	3	0.0	0.0	0.25	0.0
22	22	1/8	1/8	3/8	2	1	viio6	F	V		viio6		vii	o	6					o	0	0	2, -1, 5		5	2	0	3	0.0	0.0	0.25	0.0
22	22	1/4	1/4	3/8	2	1	I6	F	V		I6		I		6					M	0	0	4, 1, 0		0	4	0	2	0.0	0.0	0.25	0.0
23	23	0	0	3/8	2	1	IV	F	V		IV		IV							M	0	0	-1, 3, 0		-1	-1	0	3	0.0	0.0	0.25	0.0
23	23	1/8	1/8	3/8	2	1	V	F	V		V		V							M	0	0	1, 5, 2		1	1	1	3	0.25	0.0	0.5	0.0
24	24	0	0	3/8	2	1	I|PAC}{	F	V		I		I					PAC	}{	M	0	0	0, 4, 1		0	0	0	6	0.0	0.0	0.75	0.0
25	25	0	0	3/8	2	1	V(64)	F	V		V(64)		V			64				M	0	0	1, 0, 4		1	1	0	3	0.0	0.0	0.625	0.0
25	25	1/4	1/4	3/8	2	1	V7	F	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1	0	4	0.0	0.0	0.375	0.0
26	26	0	0	3/8	2	1	I	F	V		I		I							M	0	0	0, 4, 1		0	0	0	7	0.0	0.0	0.875	0.0
27	27	0	0	3/8	2	1	V(64)	F	V		V(64)		V			64				M	0	0	1, 0, 4		1	1	0	3	0.0	0.0	0.625	0.0
27	27	1/4	1/4	3/8	2	1	V7	F	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1	0	3	0.0	0.0	0.375	0.0
28	28	0	0	3/8	2	1	I|PAC}	F	V		I		I					PAC	}	M	0	0	0, 4, 1		0	0	2	26	0.07142857142857142	0.125	2.875	0.041666666666666664
32	32	0	0	3/8	2	1	I.I[I{	F	I	I	I		I						{	M	0	0	-1, 3, 0		-1	-1	0	5	0.0	0.0	0.625	0.0
32	32	1/4	1/4	3/8	2	1	ii6	F	I	I	ii6		ii		6					m	0	0	-2, 2, 1		1	-2	1	2	0.3333333333333333	0.125	0.25	0.3333333333333333
33	33	0	0	3/8	2	1	I(42)	F	I	I	I(42)		I			42				M	0	0	1, -2, 0		-1	1	2	3	0.4	0.125	0.25	0.3333333333333333
33	33	1/8	1/8	3/8	2	1	I	F	I	I	I		I							M	0	0	-1, 3, 0		-1	-1	0	9	0.0	0.0	1.125	0.0
34	34	1/4	1/4	3/8	2	1	viio	F	I	I	viio		vii	o						o	0	0	4, 1, -2		4	4	0	2	0.0	0.0	0.125	0.0
35	35	0	0	3/8	2	1	I(4)	F	I	I	I(4)		I			4				M	0	0	-1, -2, 0		-1	-1	0	4	0.0	0.0	0.25	0.0
35	35	1/8	1/8	3/8	2	1	I]	F	I	I	I		I							M	0	0	-1, 3, 0		-1	-1	0	3	0.0	0.0	0.375	0.0
36	36	0	0	3/8	2	1	I6	F	I		I6		I		6					M	0	0	3, 0, -1		-1	3	0	4	0.0	0.0	0.75	0.0
36	36	1/4	1/4	3/8	2	1	V64	F	I		V64		V		64					M	0	0	1, 0, 4		0	1	0	2	0.0	0.0	0.1875	0.0
37	37	0	0	3/8	2	1	V2	F	I		V2		V		2					Mm7	0	0	-2, 0, 4, 1		0	-2	0	4	0.0	0.0	0.6875	0.0
37	37	1/8	1/8	3/8	2	1	I6	F	I		I6		I		6					M	0	0	3, 0, -1		-1	3	0	2	0.0	0.0	0.25	0.0
37	37	1/4	1/4	3/8	2	1	I	F	I		I		I							M	0	0	-1, 3, 0		-1	-1	0	2	0.0	0.0	0.1875	0.0
38	38	0	0	3/8	2	1	V65	F	I		V65		V		65					Mm7	0	0	4, 1, -2, 0		0	4	1	5	0.16666666666666666	0.0625	0.6875	0.08333333333333333
38	38	1/4	1/4	3/8	2	1	I	F	I		I		I							M	0	0	-1, 3, 0		-1	-1	0	3	0.0	0.0	0.25	0.0
39	39	0	0	3/8	2	1	V(64)}	F	I		V(64)		V			64			}	M	0	0	0, -1, 3		0	0	1	2	0.3333333333333333	0.0	0.25	0.0
39	39	1/8	1/8	3/8	2	1	V|HC	F	I		V		V					HC		M	0	0	0, 4, 1		0	0	2	3	0.4	0.125	0.25	0.3333333333333333
40	40	0	0	3/8	2	1	vi6{	F	I		vi6		vi		6				{	m	0	0	-1, 3, 2		2	-1	5	9	0.35714285714285715	0.3125	1.0	0.23809523809523808
42	42	0	0	3/8	2	1	V6	F	I		V6		V		6					M	0	0	4, 1, 0		0	4	5	9	0.35714285714285715	0.3125	1.0	0.23809523809523808
44	44	0	0	3/8	2	1	V.ii	F	V		ii		ii							m	0	0	2, -1, 3		2	2	2	3	0.4	0.125	0.375	0.25
44	44	1/4	1/4	3/8	2	1	vii%7	F	V		vii%7		vii	%	7					%7	0	0	5, 2, -1, 3		5	5	0	3	0.0	0.0	0.25	0.0
45	45	0	0	3/8	2	1	I	F	V		I		I							M	0	0	0, 4, 1		0	0	2	3	0.4	0.125	0.375	0.25
45	45	1/4	1/4	3/8	2	1	I6	F	V		I6		I		6					M	0	0	4, 1, 0		0	4	0	3	0.0	0.0	0.25	0.0
46	46	0	0	3/8	2	1	ii6	F	V		ii6		ii		6					m	0	0	-1, 3, 2		2	-1	2	5	0.2857142857142857	0.125	0.625	0.16666666666666666
47	47	0	0	3/8	2	1	V(4)}	F	V		V(4)		V			4			}	M	0	0	1, 0, 2		1	1	0	2	0.0	0.0	0.25	0.0
47	47	1/8	1/8	3/8	2	1	V|HC	F	V		V		V					HC		M	0	0	1, 5, 2		1	1	0	3	0.0	0.0	0.375	0.0
48	48	0	0	3/8	2	1	V7{	F	V		V7		V		7				{	Mm7	0	0	1, 5, 2, -1		1	1	0	6	0.0	0.0	0.75	0.0
49	49	0	0	3/8	2	1	I64	F	V		I64		I		64					M	0	0	1, 0, 4		0	1	2	11	0.15384615384615385	0.125	1.25	0.09090909090909091
51	51	0	0	3/8	2	1	V7	F	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1	2	5	0.2857142857142857	0.125	0.5	0.2
52	52	0	0	3/8	2	1	vii%7	F	V		vii%7		vii	%	7					%7	0	0	5, 2, -1, 3		5	5	2	4	0.3333333333333333	0.125	0.5625	0.18181818181818182
53	53	0	0	3/8	2	1	I	F	V		I		I							M	0	0	0, 4, 1		0	0	1	2	0.3333333333333333	0.0625	0.1875	0.25
53	53	1/8	1/8	3/8	2	1	V64	F	V		V64		V		64					M	0	0	2, 1, 5		1	2	0	3	0.0	0.0	0.25	0.0
53	53	1/4	1/4	3/8	2	1	I6	F	V		I6		I		6					M	0	0	4, 1, 0		0	4	1	2	0.3333333333333333	0.0625	0.1875	0.25
54	54	0	0	3/8	2	1	IV	F	V		IV		IV							M	0	0	-1, 3, 0		-1	-1	0	3	0.0	0.0	0.25	0.0
54	54	1/8	1/8	3/8	2	1	V	F	V		V		V							M	0	0	1, 5, 2		1	1	1	3	0.25	0.0	0.5	0.0
55	55	0	0	3/8	2	1	I|PAC}{	F	V		I		I					PAC	}{	M	0	0	0, 4, 1		0	0	0	6	0.0	0.0	0.75	0.0
56	56	0	0	3/8	2	1	V(64)	F	V		V(64)		V			64				M	0	0	1, 0, 4		1	1	0	3	0.0	0.0	0.625	0.0
56	56	1/4	1/4	3/8	2	1	V7	F	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1	0	3	0.0	0.0	0.375	0.0
57	57	0	0	3/8	2	1	I	F	V		I		I							M	0	0	0, 4, 1		0	0	0	7	0.0	0.0	0.875	0.0
58	58	0	0	3/8	2	1	V(64)	F	V		V(64)		V			64				M	0	0	1, 0, 4		1	1	0	3	0.0	0.0	0.625	0.0
58	58	1/4	1/4	3/8	2	1	V7	F	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1	0	3	0.0	0.0	0.375	0.0
59	59	0	0	3/8	2	1	I|PAC}	F	V		I		I					PAC	}	M	0	0	0, 4, 1		0	0	0	28	0.0	0.0	2.8125	0.0
63	63	0	0	3/8	2	1	I.V65/ii{	F	I		V65/ii		V		65		ii		{	Mm7	0	0	6, 3, 0, 2		2	6	0	11	0.0	0.0	1.5	0.0
64	64	0	0	3/8	2	1	ii(42)	F	I		ii(42)		ii			42				m	0	0	3, 0, 2		1	3	0	4	0.0	0.0	0.25	0.0
64	64	1/8	1/8	3/8	2	1	ii	F	I		ii		ii							m	0	0	1, -2, 2		1	1	0	4	0.0	0.0	0.5	0.0
65	65	0	0	3/8	2	1	V65	F	I		V65		V		65					Mm7	0	0	4, 1, -2, 0		0	4	0	11	0.0	0.0	1.5	0.0
66	66	0	0	3/8	2	1	I(42)	F	I		I(42)		I			42				M	0	0	1, -2, 0		-1	1	0	4	0.0	0.0	0.25	0.0
66	66	1/8	1/8	3/8	2	1	I	F	I		I		I							M	0	0	-1, 3, 0		-1	-1	0	4	0.0	0.0	0.5	0.0
67	67	0	0	3/8	2	1	vi.i	F	vi		i		i							m	0	1	2, -1, 3		2	2	0	3	0.0	0.0	0.625	0.0
67	67	1/4	1/4	3/8	2	1	v6	F	vi		v6		v		6					m	0	1	0, 4, 3		3	0	0	2	0.0	0.0	0.25	0.0
68	68	0	0	3/8	2	1	VIM7(4)	F	vi		VIM7(4)		VI	M	7	4				MM7	0	1	-2, 4, -1, 3		-2	-2	0	3	0.0	0.0	0.75	0.0
68	68	1/4	1/4	3/8	2	1	VIM7	F	vi		VIM7		VI	M	7					MM7	0	1	-2, 2, -1, 3		-2	-2	1	2	0.3333333333333333	0.125	0.25	0.3333333333333333
69	69	0	0	3/8	2	1	It6	F	vi		It6	It	vii	o	6	b3	V			It	0	1	-2, 2, 8		8	-2	2	4	0.3333333333333333	0.125	0.625	0.16666666666666666
70	70	0	0	3/8	2	1	V(#7)}	F	vi		V(#7)		V			#7			}	M	0	1	3, 7, 4	8	3	3	0	2	0.0	0.0	0.25	0.0
70	70	1/8	1/8	3/8	2	1	V|HC	F	vi		V		V					HC		M	0	1	3, 7, 4		3	3	0	3	0.0	0.0	0.375	0.0
71	71	0	0	3/8	2	1	V7{	F	vi		V7		V		7				{	Mm7	0	1	3, 7, 4, 1		3	3	1	6	0.14285714285714285	0.041666666666666664	0.7083333333333334	0.05555555555555555
72	72	0	0	3/8	2	1	i64	F	vi		i64		i		64					m	0	1	3, 2, -1		2	3	2	13	0.13333333333333333	0.10416666666666667	1.2708333333333333	0.07575757575757576
74	74	0	0	3/8	2	1	V7	F	vi		V7		V		7					Mm7	0	1	3, 7, 4, 1		3	3	1	7	0.125	0.0625	0.5625	0.1
75	75	0	0	3/8	2	1	V65	F	vi		V65		V		65					Mm7	0	1	7, 4, 1, 3		3	7	2	4	0.3333333333333333	0.125	0.5625	0.18181818181818182
76	76	0	0	3/8	2	1	i	F	vi		i		i							m	0	1	2, -1, 3		2	2	0	3	0.0	0.0	0.25	0.0
76	76	1/8	1/8	3/8	2	1	#viio6	F	vi		#viio6		#vii	o	6					o	0	1	4, 1, 7		7	4	0	3	0.0	0.0	0.25	0.0
76	76	1/4	1/4	3/8	2	1	i6	F	vi		i6		i		6					m	0	1	-1, 3, 2		2	-1	0	2	0.0	0.0	0.25	0.0
77	77	0	0	3/8	2	1	iv	F	vi		iv		iv							m	0	1	1, -2, 2		1	1	0	3	0.0	0.0	0.25	0.0
77	77	1/8	1/8	3/8	2	1	V	F	vi		V		V							M	0	1	3, 7, 4		3	3	1	3	0.25	0.0	0.5	0.0
78	78	0	0	3/8	2	1	i|PAC}{	F	vi		i		i					PAC	}{	m	0	1	2, -1, 3		2	2	0	6	0.0	0.0	0.75	0.0
79	79	0	0	3/8	2	1	V(64)	F	vi		V(64)		V			64				M	0	1	3, 2, -1		3	3	0	3	0.0	0.0	0.625	0.0
79	79	1/4	1/4	3/8	2	1	V7	F	vi		V7		V		7					Mm7	0	1	3, 7, 4, 1		3	3	0	3	0.0	0.0	0.375	0.0
80	80	0	0	3/8	2	1	i	F	vi		i		i							m	0	1	2, -1, 3		2	2	0	7	0.0	0.0	0.875	0.0
81	81	0	0	3/8	2	1	V(64)	F	vi		V(64)		V			64				M	0	1	3, 2, -1		3	3	0	3	0.0	0.0	0.625	0.0
81	81	1/4	1/4	3/8	2	1	V	F	vi		V		V							M	0	1	3, 7, 4		3	3	1	2	0.3333333333333333	0.125	0.25	0.3333333333333333
82	82	0	0	3/8	2	1	i(94)	F	vi		i(94)		i			94				m	0	1	2, 1, 3	4	2	2	0	3	0.0	0.0	1.125	0.0
83	83	0	0	3/8	2	1	i|IAC}	F	vi		i		i					IAC	}	m	0	1	2, -1, 3		2	2	0	3	0.0	0.0	0.375	0.0
84	84	0	0	3/8	2	1	I.I[I{	F	I	I	I		I						{	M	0	0	-1, 3, 0		-1	-1	0	5	0.0	0.0	0.625	0.0
84	84	1/4	1/4	3/8	2	1	ii6	F	I	I	ii6		ii		6					m	0	0	-2, 2, 1		1	-2	1	2	0.3333333333333333	0.125	0.25	0.3333333333333333
85	85	0	0	3/8	2	1	I(42)	F	I	I	I(42)		I			42				M	0	0	1, -2, 0		-1	1	2	3	0.4	0.125	0.25	0.3333333333333333
85	85	1/8	1/8	3/8	2	1	I	F	I	I	I		I							M	0	0	-1, 3, 0		-1	-1	0	10	0.0	0.0	1.25	0.0
86	86	1/4	1/4	3/8	2	1	ii	F	I	I	ii		ii							m	0	0	1, -2, 2		1	1	1	2	0.3333333333333333	0.125	0.25	0.3333333333333333
87	87	0	0	3/8	2	1	I(42)	F	I	I	I(42)		I			42				M	0	0	1, -2, 0		-1	1	1	4	0.2	0.125	0.25	0.3333333333333333
87	87	1/8	1/8	3/8	2	1	I]	F	I	I	I		I							M	0	0	-1, 3, 0		-1	-1	0	4	0.0	0.0	0.5	0.0
88	88	0	0	3/8	2	1	I6	F	I		I6		I		6					M	0	0	3, 0, -1		-1	3	0	3	0.0	0.0	0.625	0.0
88	88	1/4	1/4	3/8	2	1	V64	F	I		V64		V		64					M	0	0	1, 0, 4		0	1	0	2	0.0	0.0	0.25	0.0
89	89	0	0	3/8	2	1	V2	F	I		V2		V		2					Mm7	0	0	-2, 0, 4, 1		0	-2	0	3	0.0	0.0	0.375	0.0
89	89	1/8	1/8	3/8	2	1	I6	F	I		I6		I		6					M	0	0	3, 0, -1		-1	3	0	3	0.0	0.0	0.5	0.0
89	89	1/4	1/4	3/8	2	1	I	F	I		I		I							M	0	0	-1, 3, 0		-1	-1	0	2	0.0	0.0	0.25	0.0
90	90	0	0	3/8	2	1	V65	F	I		V65		V		65					Mm7	0	0	4, 1, -2, 0		0	4	0	5	0.0	0.0	0.75	0.0
90	90	1/4	1/4	3/8	2	1	I	F	I		I		I							M	0	0	-1, 3, 0		-1	-1	0	3	0.0	0.0	0.375	0.0
91	91	0	0	3/8	2	1	V(64)}	F	I		V(64)		V			64			}	M	0	0	0, -1, 3		0	0	1	4	0.2	0.0	0.375	0.0
91	91	1/8	1/8	3/8	2	1	V|HC	F	I		V		V					HC		M	0	0	0, 4, 1		0	0	0	3	0.0	0.0	0.375	0.0
92	92	0	0	3/8	2	1	I6/IV{	F	I		I6/IV		I		6		IV		{	M	0	0	2, -1, -2		-2	2	0	3	0.0	0.0	0.625	0.0
92	92	1/4	1/4	3/8	2	1	V64/IV	F	I		V64/IV		V		64		IV			M	0	0	0, -1, 3		-1	0	0	2	0.0	0.0	0.25	0.0
93	93	0	0	3/8	2	1	V2/IV	F	I		V2/IV		V		2		IV			Mm7	0	0	-3, -1, 3, 0		-1	-3	0	3	0.0	0.0	0.625	0.0
93	93	1/8	1/8	3/8	2	1	I6/IV	F	I		I6/IV		I		6		IV			M	0	0	2, -1, -2		-2	2	0	2	0.0	0.0	0.25	0.0
93	93	1/4	1/4	3/8	2	1	I/IV	F	I		I/IV		I				IV			M	0	0	-2, 2, -1		-2	-2	0	2	0.0	0.0	0.25	0.0
94	94	0	0	3/8	2	1	I6/V	F	I		I6/V		I		6		V			M	0	0	4, 1, 0		0	4	0	3	0.0	0.0	0.625	0.0
94	94	1/4	1/4	3/8	2	1	V64/V	F	I		V64/V		V		64		V			M	0	0	2, 1, 5		1	2	0	2	0.0	0.0	0.25	0.0
95	95	0	0	3/8	2	1	V2/V	F	I		V2/V		V		2		V			Mm7	0	0	-1, 1, 5, 2		1	-1	0	3	0.0	0.0	0.625	0.0
95	95	1/8	1/8	3/8	2	1	I6/V	F	I		I6/V		I		6		V			M	0	0	4, 1, 0		0	4	0	2	0.0	0.0	0.25	0.0
95	95	1/4	1/4	3/8	2	1	I/V	F	I		I/V		I				V			M	0	0	0, 4, 1		0	0	0	2	0.0	0.0	0.25	0.0
96	96	0	0	3/8	2	1	V65	F	I		V65		V		65					Mm7	0	0	4, 1, -2, 0		0	4	0	3	0.0	0.0	0.5	0.0
96	96	1/4	1/4	3/8	2	1	I	F	I		I		I							M	0	0	-1, 3, 0		-1	-1	0	2	0.0	0.0	0.25	0.0
97	97	0	0	3/8	2	1	ii6(2)	F	I		ii6(2)		ii		6	2				m	0	0	-2, 2, 3		1	-2	1	2	0.3333333333333333	0.0625	0.4375	0.125
97	97	1/8	1/8	3/8	2	1	ii6	F	I		ii6		ii		6					m	0	0	-2, 2, 1		1	-2	2	4	0.3333333333333333	0.125	0.25	0.3333333333333333
98	98	1/8	1/8	3/8	2	1	viio/V	F	I		viio/V		vii	o			V			o	0	0	5, 2, -1		5	5	1	4	0.2	0.03125	0.46875	0.0625
99	99	0	0	3/8	2	1	V|HC}	F	I		V		V					HC	}	M	0	0	0, 4, 1		0	0	1	6	0.14285714285714285	0.041666666666666664	0.5833333333333334	0.06666666666666667
100	100	0	0	3/8	2	1	V7{	F	I		V7		V		7				{	Mm7	0	0	0, 4, 1, -2		0	0	1	6	0.14285714285714285	0.041666666666666664	0.7083333333333334	0.05555555555555555
101	101	0	0	3/8	2	1	I64	F	I		I64		I		64					M	0	0	0, -1, 3		-1	0	2	13	0.13333333333333333	0.10416666666666667	1.2708333333333333	0.07575757575757576
103	103	0	0	3/8	2	1	V7	F	I		V7		V		7					Mm7	0	0	0, 4, 1, -2		0	0	1	7	0.125	0.0625	0.5625	0.1
104	104	0	0	3/8	2	1	V65	F	I		V65		V		65					Mm7	0	0	4, 1, -2, 0		0	4	2	4	0.3333333333333333	0.125	0.5625	0.18181818181818182
105	105	0	0	3/8	2	1	I	F	I		I		I							M	0	0	-1, 3, 0		-1	-1	0	3	0.0	0.0	0.25	0.0
105	105	1/8	1/8	3/8	2	1	viio6	F	I		viio6		vii	o	6					o	0	0	1, -2, 4		4	1	0	3	0.0	0.0	0.25	0.0
105	105	1/4	1/4	3/8	2	1	I6	F	I		I6		I		6					M	0	0	3, 0, -1		-1	3	0	2	0.0	0.0	0.25	0.0
106	106	0	0	3/8	2	1	IV	F	I		IV		IV							M	0	0	-2, 2, -1		-2	-2	0	3	0.0	0.0	0.25	0.0
106	106	1/8	1/8	3/8	2	1	V	F	I		V		V							M	0	0	0, 4, 1		0	0	1	3	0.25	0.0	0.5	0.0
107	107	0	0	3/8	2	1	I|PAC}{	F	I		I		I					PAC	}{	M	0	0	-1, 3, 0		-1	-1	0	6	0.0	0.0	0.75	0.0
108	108	0	0	3/8	2	1	V(64)	F	I		V(64)		V			64				M	0	0	0, -1, 3		0	0	0	3	0.0	0.0	0.625	0.0
108	108	1/4	1/4	3/8	2	1	V7	F	I		V7		V		7					Mm7	0	0	0, 4, 1, -2		0	0	0	4	0.0	0.0	0.375	0.0
109	109	0	0	3/8	2	1	I	F	I		I		I							M	0	0	-1, 3, 0		-1	-1	0	7	0.0	0.0	0.875	0.0
110	110	0	0	3/8	2	1	V(64)	F	I		V(64)		V			64				M	0	0	0, -1, 3		0	0	0	3	0.0	0.0	0.625	0.0
110	110	1/4	1/4	3/8	2	1	V7	F	I		V7		V		7					Mm7	0	0	0, 4, 1, -2		0	0	1	3	0.25	0.0	0.375	0.0
111	111	0	0	3/8	2	1	I|PAC}	F	I		I		I					PAC	}	M	0	0	-1, 3, 0		-1	-1	6	26	0.1875	0.375	2.875	0.11538461538461539
115	115	0	0	3/8	2	1	V65/ii{	F	I		V65/ii		V		65		ii		{	Mm7	0	0	6, 3, 0, 2		2	6	0	6	0.0	0.0	0.875	0.0
116	116	0	0	3/8	2	1	ii(42)	F	I		ii(42)		ii			42				m	0	0	3, 0, 2		1	3	1	4	0.2	0.0625	0.25	0.2
116	116	1/8	1/8	3/8	2	1	ii	F	I		ii		ii							m	0	0	1, -2, 2		1	1	0	6	0.0	0.0	0.5	0.0
117	117	0	0	3/8	2	1	V65	F	I		V65		V		65					Mm7	0	0	4, 1, -2, 0		0	4	0	5	0.0	0.0	0.75	0.0
118	118	0	0	3/8	2	1	I(42)	F	I		I(42)		I			42				M	0	0	1, -2, 0		-1	1	1	4	0.2	0.0625	0.25	0.2
118	118	1/8	1/8	3/8	2	1	I	F	I		I		I							M	0	0	-1, 3, 0		-1	-1	0	6	0.0	0.0	0.5	0.0
119	119	0	0	3/8	2	1	vi.i6	F	vi		i6		i		6					m	0	1	-1, 3, 2		2	-1	0	4	0.0	0.0	0.875	0.0
119	119	1/4	1/4	3/8	2	1	V43	F	vi		V43		V		43					Mm7	0	1	4, 1, 3, 7		3	4	0	3	0.0	0.0	0.375	0.0
120	120	0	0	3/8	2	1	i(4)	F	vi		i(4)		i			4				m	0	1	2, 1, 3		2	2	0	3	0.0	0.0	0.625	0.0
120	120	1/8	1/8	3/8	2	1	i	F	vi		i		i							m	0	1	2, -1, 3		2	2	0	2	0.0	0.0	0.25	0.0
120	120	1/4	1/4	3/8	2	1	v6	F	vi		v6		v		6					m	0	1	0, 4, 3		3	0	0	2	0.0	0.0	0.25	0.0
121	121	0	0	3/8	2	1	VIM7(4)	F	vi		VIM7(4)		VI	M	7	4				MM7	0	1	-2, 4, -1, 3		-2	-2	0	3	0.0	0.0	0.75	0.0
121	121	1/8	1/8	3/8	2	1	VIM7	F	vi		VIM7		VI	M	7					MM7	0	1	-2, 2, -1, 3		-2	-2	1	1	0.5	0.0625	0.0625	0.5
121	121	1/4	1/4	3/8	2	1	It6	F	vi		It6	It	vii	o	6	b3	V			It	0	1	-2, 2, 8		8	-2	0	2	0.0	0.0	0.25	0.0
122	122	0	0	3/8	2	1	V|HC}	F	vi		V		V					HC	}	M	0	1	3, 7, 4		3	3	0	7	0.0	0.0	1.375	0.0
