mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
12	9	0	0	4/4	2	1	V(64)		g	III		V(64)		V			64				M	1	0	-1, -2, 2		-1	-1	0	22	0.0	0.0	1.625	0.0
12	9	3/4	3/4	4/4	2	1	V7		g	III		V7		V		7					Mm7	1	0	-1, 3, 0, -3		-1	-1	0	2	0.0	0.0	0.25	0.0
13	10	0	0	4/4	2	1	I|IAC}{		g	III		I		I					IAC	}{	M	1	0	-2, 2, -1		-2	-2	4	6	0.4	0.25	1.5	0.14285714285714285
13	10	1/2	1/2	4/4	2	1	I7		g	III		I7		I		7					Mm7	1	0	-2, 2, -1, -4		-2	-2	1	3	0.25	0.0625	0.1875	0.25
13	10	3/4	3/4	4/4	2	1	V65/ii		g	III		V65/ii		V		65		ii			Mm7	1	0	5, 2, -1, 1		1	5	0	4	0.0	0.0	0.625	0.0
14	11	0	0	4/4	2	1	ii		g	III		ii		ii							m	1	0	0, -3, 1		0	0	4	6	0.4	0.25	1.5	0.14285714285714285
14	11	1/2	1/2	4/4	2	1	IV6/IV		g	III		IV6/IV		IV		6		IV			M	1	0	0, -3, -4		-4	0	2	2	0.5	0.125	0.125	0.5
14	11	3/4	3/4	4/4	2	1	V65/IV		g	III		V65/IV		V		65		IV			Mm7	1	0	2, -1, -4, -2		-2	2	0	4	0.0	0.0	0.625	0.0
15	12	0	0	4/4	2	1	IV		g	III		IV		IV							M	1	0	-3, 1, -2		-3	-3	12	16	0.42857142857142855	0.75	3.0	0.2
16	13	1/2	1/2	4/4	2	1	vii.iv6		g	vii		iv6		iv		6					m	1	1	-5, -1, -2		-2	-5	4	4	0.5	0.25	0.625	0.2857142857142857
17	14	0	0	4/4	2	1	V(4)}		g	vii		V(4)		V			4			}	M	1	1	0, -1, 1		0	0	0	2	0.0	0.0	0.375	0.0
17	14	1/4	1/4	4/4	2	1	V|HC		g	vii		V		V					HC		M	1	1	0, 4, 1		0	0	0	5	0.0	0.0	0.6875	0.0
17	14	3/4	3/4	4/4	2	1	V65		g	vii		V65		V		65					Mm7	1	1	4, 1, -2, 0		0	4	2	5	0.2857142857142857	0.08333333333333333	0.4166666666666667	0.16666666666666666
18	15	0	0	4/4	2	1	i		g	vii		i		i							m	1	1	-1, -4, 0		-1	-1	6	9	0.4	0.3333333333333333	1.125	0.22857142857142856
18	15	3/4	3/4	4/4	2	1	v6		g	vii		v6		v		6					m	1	1	-3, 1, 0		0	-3	3	4	0.42857142857142855	0.125	0.375	0.25
19	16	0	0	4/4	2	1	i.V7		g	i		V7		V		7					Mm7	1	1	2, 6, 3, 0		2	2	0	4	0.0	0.0	1.0	0.0
19	16	1/2	1/2	4/4	2	1	V7(9)		g	i		V7(9)		V		7	9				Mm7	1	1	2, 6, 3, 0	-3	2	2	0	3	0.0	0.0	0.75	0.0
19	16	3/4	3/4	4/4	2	1	V(6)		g	i		V(6)		V			6				M	1	1	2, 6, -2		2	2	0	2	0.0	0.0	0.375	0.0
19	16	7/8	7/8	4/4	2	1	V7		g	i		V7		V		7					Mm7	1	1	2, 6, 3, 0		2	2	1	3	0.25	0.020833333333333332	0.16666666666666666	0.1111111111111111
20	17	0	0	4/4	2	1	i(^2)}{		g	i		i(^2)		i			^2			}{	m	1	1	1, 3, 2		1	1	0	2	0.0	0.0	0.25	0.0
20	17	1/8	1/8	4/4	2	1	i		g	i		i		i							m	1	1	1, -2, 2		1	1	5	5	0.5	0.20833333333333334	0.5416666666666666	0.2777777777777778
20	17	1/2	1/2	4/4	2	1	i6		g	i		i6		i		6					m	1	1	-2, 2, 1		1	-2	6	7	0.46153846153846156	0.25	0.75	0.25
21	18	0	0	4/4	2	1	iv		g	i		iv		iv							m	1	1	0, -3, 1		0	0	7	6	0.5384615384615384	0.2916666666666667	0.7083333333333334	0.2916666666666667
21	18	1/2	1/2	4/4	2	1	V/III		g	i		V/III		V				III			M	1	1	-1, 3, 0		-1	-1	6	7	0.46153846153846156	0.25	0.75	0.25
22	19	0	0	4/4	2	1	III		g	i		III		III							M	1	1	-2, 2, -1		-2	-2	5	8	0.38461538461538464	0.20833333333333334	0.7916666666666666	0.20833333333333334
22	19	1/2	1/2	4/4	2	1	VI		g	i		VI		VI							M	1	1	-3, 1, -2		-3	-3	6	6	0.5	0.25	0.7083333333333334	0.2608695652173913
23	20	0	0	4/4	2	1	iio		g	i		iio		ii	o						o	1	1	3, 0, -3		3	3	7	6	0.5384615384615384	0.2916666666666667	0.7083333333333334	0.2916666666666667
23	20	1/2	1/2	4/4	2	1	V7		g	i		V7		V		7					Mm7	1	1	2, 6, 3, 0		2	2	6	7	0.46153846153846156	0.25	0.75	0.25
24	21	0	0	4/4	2	1	V7		g	i		V7		V		7					Mm7	1	1	2, 6, 3, 0		2	2	2	4	0.3333333333333333	0.08333333333333333	0.375	0.18181818181818182
24	21	1/4	1/4	4/4	2	1	i		g	i		i		i							m	1	1	1, -2, 2		1	1	17	14	0.5483870967741935	0.7083333333333334	0.6666666666666666	0.5151515151515151
25	22	1/2	1/2	4/4	2	1	viio7/V		g	i		viio7/V		vii	o	7		V			o7	1	1	7, 4, 1, -2		7	7	0	4	0.0	0.0	1.125	0.0
26	23	0	0	4/4	2	1	V7/V		g	i		V7/V		V		7		V			Mm7	1	1	3, 7, 4, 1		3	3	1	8	0.1111111111111111	0.015625	1.359375	0.011363636363636364
26	23	1/2	1/2	4/4	2	1	V7(9)/V		g	i		V7(9)/V		V		7	9	V			Mm7	1	1	3, 7, 4, 1	5	3	3	2	11	0.15384615384615385	0.078125	1.359375	0.05434782608695652
27	24	0	0	4/4	2	1	V(4)		g	i		V(4)		V			4				M	1	1	2, 1, 3		2	2	1	3	0.25	0.0	0.375	0.0
27	24	1/4	1/4	4/4	2	1	V		g	i		V		V							M	1	1	2, 6, 3		2	2	1	3	0.25	0.0625	0.375	0.14285714285714285
27	24	1/2	1/2	4/4	2	1	V6(2)		g	i		V6(2)		V		6	2				M	1	1	6, 3, -3		2	6	0	2	0.0	0.0	0.375	0.0
27	24	3/4	3/4	4/4	2	1	V6		g	i		V6		V		6					M	1	1	6, 3, 2		2	6	0	2	0.0	0.0	0.3125	0.0
27	24	7/8	7/8	4/4	2	1	V7(9)		g	i		V7(9)		V		7	9				Mm7	1	1	2, 6, 3, 0	-3	2	2	0	3	0.0	0.0	0.1875	0.0
28	25	0	0	4/4	2	1	I		g	i		I		I							M	1	1	1, 5, 2		1	1	2	3	0.4	0.125	0.375	0.25
28	25	1/4	1/4	4/4	2	1	IV		g	i		IV		IV							M	1	1	0, 4, 1		0	0	1	2	0.3333333333333333	0.0625	0.1875	0.25
28	25	3/8	3/8	4/4	2	1	ii		g	i		ii		ii							m	1	1	3, 0, 4		3	3	0	3	0.0	0.0	0.25	0.0
28	25	1/2	1/2	4/4	2	1	V		g	i		V		V							M	1	1	2, 6, 3		2	2	1	2	0.3333333333333333	0.0625	0.1875	0.25
28	25	5/8	5/8	4/4	2	1	i6		g	i		i6		i		6					m	1	1	-2, 2, 1		1	-2	0	3	0.0	0.0	0.25	0.0
28	25	3/4	3/4	4/4	2	1	VI		g	i		VI		VI							M	1	1	-3, 1, -2		-3	-3	2	4	0.3333333333333333	0.0625	0.4375	0.125
29	26	0	0	4/4	2	1	bII(4)		g	i		bII(4)		bII			4				M	1	1	-4, 2, -3		-4	-4	0	2	0.0	0.0	0.5	0.0
29	26	1/4	1/4	4/4	2	1	bII		g	i		bII		bII							M	1	1	-4, 0, -3		-4	-4	1	2	0.3333333333333333	0.0625	0.4375	0.125
29	26	1/2	1/2	4/4	2	1	#viio7	V65	g	i		#viio7		#vii	o	7					o7	1	1	6, 3, 0, -3		6	6	4	5	0.4444444444444444	0.25	0.75	0.25
30	27	0	0	4/4	2	1	i		g	i		i		i							m	1	1	1, -2, 2		1	1	1	4	0.2	0.0625	0.4375	0.125
30	27	1/4	1/4	4/4	2	1	iv		g	i		iv		iv							m	1	1	0, -3, 1		0	0	2	3	0.4	0.125	0.625	0.16666666666666666
30	27	1/2	1/2	4/4	2	1	bII6		g	i		bII6		bII		6					M	1	1	0, -3, -4		-4	0	1	3	0.25	0.0625	0.1875	0.25
30	27	3/4	3/4	4/4	2	1	V(4)		g	i		V(4)		V			4				M	1	1	2, 1, 3		2	2	0	2	0.0	0.0	0.375	0.0
30	27	7/8	7/8	4/4	2	1	V7		g	i		V7		V		7					Mm7	1	1	2, 6, 3, 0		2	2	1	2	0.3333333333333333	0.03125	0.21875	0.125
31	28	0	0	4/4	2	1	VI|EC}{		g	i		VI		VI					EC	}{	M	1	1	-3, 1, -2		-3	-3	0	10	0.0	0.0	0.75	0.0
31	28	1/2	1/2	4/4	2	1	It6		g	i		It6	It	vii	o	6	b3	V			It	1	1	-3, 1, 7		7	-3	2	6	0.25	0.16666666666666666	1.7083333333333333	0.08888888888888888
32	29	0	0	4/4	2	1	V(64)		g	i		V(64)		V			64				M	1	1	2, 1, -2		2	2	1	23	0.041666666666666664	0.0625	1.6875	0.03571428571428571
32	29	7/8	7/8	4/4	2	1	V7		g	i		V7		V		7					Mm7	1	1	2, 6, 3, 0		2	2	0	3	0.0	0.0	0.1875	0.0
33	30	0	0	4/4	2	1	i(#74)}		g	i		i(#74)		i			#74			}	m	1	1	1, 0, 2	6	1	1	0	3	0.0	0.0	1.0	0.0
33	30	1/4	1/4	4/4	2	1	i|PAC		g	i		i		i					PAC		m	1	1	1, -2, 2		1	1	0	2	0.0	0.0	0.5	0.0
