mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
11	11	1/4	1/4	3/4	2	1	ii65		Bb	I		ii65		ii		65					mm7	0	0	-3, 1, -2, 0		0	-3	0	3	0.0	0.0	1.0	0.0
11	11	1/2	1/2	3/4	2	1	I64		Bb	I		I64		I		64					M	0	0	-1, -2, 2		-2	-1	0	2	0.0	0.0	0.5	0.0
12	12	0	0	3/4	2	1	vi7		Bb	I		vi7		vi		7					mm7	0	0	1, -2, 2, -1		1	1	0	3	0.0	0.0	0.75	0.0
12	12	1/4	1/4	3/4	2	1	viio		Bb	I		viio		vii	o						o	0	0	3, 0, -3		3	3	0	3	0.0	0.0	0.75	0.0
12	12	1/2	1/2	3/4	2	1	I|IAC}		Bb	I		I		I					IAC	}	M	0	0	-2, 2, -1		-2	-2	0	3	0.0	0.0	0.75	0.0
13	13	0	0	3/4	2	1	IV{		Bb	I		IV		IV						{	M	0	0	-3, 1, -2		-3	-3	0	6	0.0	0.0	1.25	0.0
14	14	0	0	3/4	2	1	I		Bb	I		I		I							M	0	0	-2, 2, -1		-2	-2	4	14	0.2222222222222222	0.75	2.0	0.2727272727272727
16	16	0	0	3/4	2	1	V|HC}		Bb	I		V		V					HC	}	M	0	0	-1, 3, 0		-1	-1	0	4	0.0	0.0	1.0	0.0
17	17	0	0	3/4	2	1	V.I{		Bb	V		I		I						{	M	0	0	-1, 3, 0		-1	-1	0	2	0.0	0.0	0.5	0.0
17	17	1/4	1/4	3/4	2	1	V		Bb	V		V		V							M	0	0	0, 4, 1		0	0	3	7	0.3	0.25	1.25	0.16666666666666666
18	18	1/4	1/4	3/4	2	1	I		Bb	V		I		I							M	0	0	-1, 3, 0		-1	-1	0	6	0.0	0.0	1.5	0.0
19	19	1/4	1/4	3/4	2	1	V		Bb	V		V		V							M	0	0	0, 4, 1		0	0	3	7	0.3	0.25	1.25	0.16666666666666666
20	20	1/4	1/4	3/4	2	1	I		Bb	V		I		I							M	0	0	-1, 3, 0		-1	-1	0	4	0.0	0.0	1.0	0.0
21	21	0	0	3/4	2	1	ii6		Bb	V		ii6		ii		6					m	0	0	-2, 2, 1		1	-2	2	5	0.2857142857142857	0.3333333333333333	1.6666666666666667	0.16666666666666666
22	22	0	0	3/4	2	1	I6(62)		Bb	V		I6(62)		I		6	62				M	0	0	3, 2, 1		-1	3	0	3	0.0	0.0	1.25	0.0
22	22	1/4	1/4	3/4	2	1	I6		Bb	V		I6		I		6					M	0	0	3, 0, -1		-1	3	2	5	0.2857142857142857	0.75	1.25	0.375
23	23	1/4	1/4	3/4	2	1	viio6		Bb	V		viio6		vii	o	6					o	0	0	1, -2, 4		4	1	2	3	0.4	0.125	0.375	0.25
23	23	1/2	1/2	3/4	2	1	I		Bb	V		I		I							M	0	0	-1, 3, 0		-1	-1	0	3	0.0	0.0	0.5	0.0
24	24	0	0	3/4	2	1	V(64)		Bb	V		V(64)		V			64				M	0	0	0, -1, 3		0	0	1	2	0.3333333333333333	0.0	0.5	0.0
24	24	1/4	1/4	3/4	2	1	V|HC}{		Bb	V		V		V					HC	}{	M	0	0	0, 4, 1		0	0	2	3	0.4	0.5	0.75	0.4
25	25	0	0	3/4	2	1	I6		Bb	V		I6		I		6					M	0	0	3, 0, -1		-1	3	2	5	0.2857142857142857	0.5	1.75	0.2222222222222222
26	26	0	0	3/4	2	1	V6		Bb	V		V6		V		6					M	0	0	4, 1, 0		0	4	4	7	0.36363636363636365	0.5416666666666666	1.7083333333333333	0.24074074074074073
27	27	0	0	3/4	2	1	I		Bb	V		I		I							M	0	0	-1, 3, 0		-1	-1	0	10	0.0	0.0	1.8125	0.0
28	28	1/4	1/4	3/4	2	1	V6		Bb	V		V6		V		6					M	0	0	4, 1, 0		0	4	0	2	0.0	0.0	0.25	0.0
28	28	1/2	1/2	3/4	2	1	V		Bb	V		V		V							M	0	0	0, 4, 1		0	0	2	4	0.3333333333333333	0.041666666666666664	0.4583333333333333	0.08333333333333333
29	29	0	0	3/4	2	1	I		Bb	V		I		I							M	0	0	-1, 3, 0		-1	-1	0	7	0.0	0.0	1.0	0.0
30	30	0	0	3/4	2	1	IV		Bb	V		IV		IV							M	0	0	-2, 2, -1		-2	-2	1	2	0.3333333333333333	0.0625	0.625	0.09090909090909091
30	30	1/2	1/2	3/4	2	1	I6		Bb	V		I6		I		6					M	0	0	3, 0, -1		-1	3	0	3	0.0	0.0	0.5	0.0
31	31	0	0	3/4	2	1	IV		Bb	V		IV		IV							M	0	0	-2, 2, -1		-2	-2	2	3	0.4	0.125	0.375	0.25
31	31	1/4	1/4	3/4	2	1	V		Bb	V		V		V							M	0	0	0, 4, 1		0	0	1	3	0.25	0.0	1.0	0.0
32	32	0	0	3/4	2	1	I|PAC}{		Bb	V		I		I					PAC	}{	M	0	0	-1, 3, 0		-1	-1	0	5	0.0	0.0	1.0	0.0
33	33	0	0	3/4	2	1	I6		Bb	V		I6		I		6					M	0	0	3, 0, -1		-1	3	0	2	0.0	0.0	0.5	0.0
33	33	1/4	1/4	3/4	2	1	IV		Bb	V		IV		IV							M	0	0	-2, 2, -1		-2	-2	0	2	0.0	0.0	0.5	0.0
33	33	1/2	1/2	3/4	2	1	V		Bb	V		V		V							M	0	0	0, 4, 1		0	0	0	2	0.0	0.0	0.5	0.0
34	34	0	0	3/4	2	1	vi		Bb	V		vi		vi							m	0	0	2, -1, 3		2	2	0	5	0.0	0.0	1.0	0.0
35	35	0	0	3/4	2	1	I6		Bb	V		I6		I		6					M	0	0	3, 0, -1		-1	3	0	2	0.0	0.0	0.5	0.0
35	35	1/4	1/4	3/4	2	1	IV		Bb	V		IV		IV							M	0	0	-2, 2, -1		-2	-2	0	2	0.0	0.0	0.5	0.0
35	35	1/2	1/2	3/4	2	1	V		Bb	V		V		V							M	0	0	0, 4, 1		0	0	0	2	0.0	0.0	0.5	0.0
36	36	0	0	3/4	2	1	I		Bb	V		I		I							M	0	0	-1, 3, 0		-1	-1	0	5	0.0	0.0	1.0	0.0
37	37	0	0	3/4	2	1	I6		Bb	V		I6		I		6					M	0	0	3, 0, -1		-1	3	0	2	0.0	0.0	0.5	0.0
37	37	1/4	1/4	3/4	2	1	IV		Bb	V		IV		IV							M	0	0	-2, 2, -1		-2	-2	0	2	0.0	0.0	0.5	0.0
37	37	1/2	1/2	3/4	2	1	V		Bb	V		V		V							M	0	0	0, 4, 1		0	0	0	2	0.0	0.0	0.5	0.0
38	38	0	0	3/4	2	1	vi		Bb	V		vi		vi							m	0	0	2, -1, 3		2	2	0	5	0.0	0.0	1.0	0.0
39	39	0	0	3/4	2	1	I6		Bb	V		I6		I		6					M	0	0	3, 0, -1		-1	3	0	2	0.0	0.0	0.5	0.0
39	39	1/4	1/4	3/4	2	1	IV		Bb	V		IV		IV							M	0	0	-2, 2, -1		-2	-2	0	2	0.0	0.0	0.5	0.0
39	39	1/2	1/2	3/4	2	1	V		Bb	V		V		V							M	0	0	0, 4, 1		0	0	0	2	0.0	0.0	0.5	0.0
40	40	0	0	3/4	2	1	I|PAC}		Bb	V		I		I					PAC	}	M	0	0	-1, 3, 0		-1	-1	0	5	0.0	0.0	1.75	0.0
42	42	0	0	3/4	2	1	ii.V7		Bb	ii		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1	2	6	0.25	0.25	1.25	0.16666666666666666
43	43	0	0	3/4	2	1	iv	#viio2	Bb	ii		iv		iv							m	0	1	-1, -4, 0		-1	-1	0	2	0.0	0.0	0.5	0.0
43	43	1/4	1/4	3/4	2	1	i6		Bb	ii		i6		i		6					m	0	1	-3, 1, 0		0	-3	1	2	0.3333333333333333	0.125	0.375	0.25
43	43	1/2	1/2	3/4	2	1	#viio		Bb	ii		#viio		#vii	o						o	0	1	5, 2, -1		5	5	1	2	0.3333333333333333	0.125	0.375	0.25
44	44	0	0	3/4	2	1	i		Bb	ii		i		i							m	0	1	0, -3, 1		0	0	0	3	0.0	0.0	0.75	0.0
44	44	1/4	1/4	3/4	2	1	viio7/V		Bb	ii		viio7/V		vii	o	7		V			o7	0	1	6, 3, 0, -3		6	6	0	1	0.0	0.0	0.25	0.0
44	44	1/2	1/2	3/4	2	1	V|HC}		Bb	ii		V		V					HC	}	M	0	1	1, 5, 2		1	1	0	2	0.0	0.0	0.5	0.0
45	45	0	0	3/4	2	1	i6{		Bb	ii		i6		i		6				{	m	0	1	-3, 1, 0		0	-3	1	11	0.08333333333333333	0.125	2.625	0.045454545454545456
47	47	0	0	3/4	2	1	iio6		Bb	ii		iio6		ii	o	6					o	0	1	-1, -4, 2		2	-1	0	5	0.0	0.0	1.75	0.0
48	48	1/4	1/4	3/4	2	1	viio7/V		Bb	ii		viio7/V		vii	o	7		V			o7	0	1	6, 3, 0, -3		6	6	2	4	0.3333333333333333	0.125	0.875	0.125
48	48	1/2	1/2	3/4	2	1	V|HC}		Bb	ii		V		V					HC	}	M	0	1	1, 5, 2		1	1	0	3	0.0	0.0	0.75	0.0
49	49	0	0	3/4	2	1	#viio2{		Bb	ii		#viio2		#vii	o	2				{	o7	0	1	-4, 5, 2, -1		5	-4	0	4	0.0	0.0	1.5	0.0
49	49	1/2	1/2	3/4	2	1	i64		Bb	ii		i64		i		64					m	0	1	1, 0, -3		0	1	0	3	0.0	0.0	0.75	0.0
50	50	0	0	3/4	2	1	ii%65		Bb	ii		ii%65		ii	%	65					%7	0	1	-1, -4, 0, 2		2	-1	1	3	0.25	0.125	0.875	0.125
50	50	1/4	1/4	3/4	2	1	#viio2		Bb	ii		#viio2		#vii	o	2					o7	0	1	-4, 5, 2, -1		5	-4	1	2	0.3333333333333333	0.125	0.375	0.25
50	50	1/2	1/2	3/4	2	1	i6		Bb	ii		i6		i		6					m	0	1	-3, 1, 0		0	-3	0	3	0.0	0.0	0.75	0.0
51	51	0	0	3/4	2	1	iv		Bb	ii		iv		iv							m	0	1	-1, -4, 0		-1	-1	1	4	0.2	0.125	0.5	0.2
51	51	1/4	1/4	3/4	2	1	V		Bb	ii		V		V							M	0	1	1, 5, 2		1	1	1	3	0.25	0.0	1.0	0.0
52	52	0	0	3/4	2	1	i|PAC}{		Bb	ii		i		i					PAC	}{	m	0	1	0, -3, 1		0	0	0	5	0.0	0.0	1.0	0.0
53	53	0	0	3/4	2	1	i6		Bb	ii		i6		i		6					m	0	1	-3, 1, 0		0	-3	0	3	0.0	0.0	0.75	0.0
53	53	1/4	1/4	3/4	2	1	iv		Bb	ii		iv		iv							m	0	1	-1, -4, 0		-1	-1	0	3	0.0	0.0	0.75	0.0
53	53	1/2	1/2	3/4	2	1	V		Bb	ii		V		V							M	0	1	1, 5, 2		1	1	0	3	0.0	0.0	0.75	0.0
54	54	0	0	3/4	2	1	VI		Bb	ii		VI		VI							M	0	1	-4, 0, -3		-4	-4	0	6	0.0	0.0	1.25	0.0
55	55	0	0	3/4	2	1	i6		Bb	ii		i6		i		6					m	0	1	-3, 1, 0		0	-3	0	3	0.0	0.0	0.75	0.0
55	55	1/4	1/4	3/4	2	1	iv		Bb	ii		iv		iv							m	0	1	-1, -4, 0		-1	-1	0	3	0.0	0.0	0.75	0.0
55	55	1/2	1/2	3/4	2	1	V		Bb	ii		V		V							M	0	1	1, 5, 2		1	1	0	3	0.0	0.0	0.75	0.0
56	56	0	0	3/4	2	1	i		Bb	ii		i		i							m	0	1	0, -3, 1		0	0	0	6	0.0	0.0	1.25	0.0
57	57	0	0	3/4	2	1	i6		Bb	ii		i6		i		6					m	0	1	-3, 1, 0		0	-3	0	1	0.0	0.0	0.25	0.0
57	57	1/4	1/4	3/4	2	1	iv		Bb	ii		iv		iv							m	0	1	-1, -4, 0		-1	-1	0	3	0.0	0.0	0.5	0.0
57	57	1/2	1/2	3/4	2	1	III6		Bb	ii		III6		III		6					M	0	1	1, -2, -3		-3	1	0	2	0.0	0.0	0.5	0.0
58	58	0	0	3/4	2	1	VI		Bb	ii		VI		VI							M	0	1	-4, 0, -3		-4	-4	0	4	0.0	0.0	0.75	0.0
59	59	0	0	3/4	2	1	i6		Bb	ii		i6		i		6					m	0	1	-3, 1, 0		0	-3	1	4	0.2	0.0625	0.625	0.09090909090909091
59	59	1/4	1/4	3/4	2	1	ii6		Bb	ii		ii6		ii		6					m	0	1	-1, 3, 2		2	-1	2	4	0.3333333333333333	0.125	0.625	0.16666666666666666
59	59	1/2	1/2	3/4	2	1	V		Bb	ii		V		V							M	0	1	1, 5, 2		1	1	2	4	0.3333333333333333	0.125	0.625	0.16666666666666666
60	60	0	0	3/4	2	1	i|PAC}		Bb	ii		i		i					PAC	}	m	0	1	0, -3, 1		0	0	0	5	0.0	0.0	1.25	0.0
61	61	0	0	3/4	2	1	I.V(64)		Bb	I		V(64)		V			64				M	0	0	-1, -2, 2		-1	-1	0	3	0.0	0.0	1.25	0.0
61	61	1/2	1/2	3/4	2	1	V		Bb	I		V		V							M	0	0	-1, 3, 0		-1	-1	0	3	0.0	0.0	0.75	0.0
62	62	0	0	3/4	2	1	V7(9)		Bb	I		V7(9)		V		7	9				Mm7	0	0	-1, 3, 0, -3	1	-1	-1	0	2	0.0	0.0	0.5	0.0
62	62	1/4	1/4	3/4	2	1	V(64)		Bb	I		V(64)		V			64				M	0	0	-1, -2, 2		-1	-1	0	3	0.0	0.0	0.75	0.0
62	62	1/2	1/2	3/4	2	1	V		Bb	I		V		V							M	0	0	-1, 3, 0		-1	-1	3	4	0.42857142857142855	0.25	0.5	0.3333333333333333
63	63	0	0	3/4	2	1	vii%7(^6^4)/V		Bb	I		vii%7(^6^4)/V		vii	%	7	^6^4	V			%7	0	0	4, 1, 3, 0		4	4	0	3	0.0	0.0	1.25	0.0
63	63	1/2	1/2	3/4	2	1	vii%7/V		Bb	I		vii%7/V		vii	%	7		V			%7	0	0	4, 1, -2, 2		4	4	1	3	0.25	0.0	0.75	0.0
64	64	0	0	3/4	2	1	V|HC}		Bb	I		V		V					HC	}	M	0	0	-1, 3, 0		-1	-1	0	6	0.0	0.0	1.5	0.0
65	65	0	0	3/4	2	1	V7		Bb	I		V7		V		7					Mm7	0	0	-1, 3, 0, -3		-1	-1	2	3	0.4	0.5	0.75	0.4
66	66	0	0	3/4	2	1	I65		Bb	I		I65		I		65					Mm7	0	0	2, -1, -4, -2		-2	2	0	2	0.0	0.0	0.5	0.0
66	66	1/4	1/4	3/4	2	1	IV6		Bb	I		IV6		IV		6					M	0	0	1, -2, -3		-3	1	0	2	0.0	0.0	0.75	0.0
66	66	1/2	1/2	3/4	2	1	V7		Bb	I		V7		V		7					Mm7	0	0	-1, 3, 0, -3		-1	-1	0	2	0.0	0.0	0.5	0.0
67	67	0	0	3/4	2	1	VI6		Bb	I		VI6		VI		6					M	0	0	5, 2, 1		1	5	2	1	0.6666666666666666	0.5	0.25	0.6666666666666666
67	67	1/4	1/4	3/4	2	1	viio		Bb	I		viio		vii	o						o	0	0	3, 0, -3		3	3	1	3	0.25	0.125	0.375	0.25
67	67	1/2	1/2	3/4	2	1	I		Bb	I		I		I							M	0	0	-2, 2, -1		-2	-2	0	3	0.0	0.0	0.75	0.0
68	68	0	0	3/4	2	1	V|HC}{		Bb	I		V		V					HC	}{	M	0	0	-1, 3, 0		-1	-1	3	6	0.3333333333333333	0.3125	1.1875	0.20833333333333334
69	69	0	0	3/4	2	1	V6		Bb	I		V6		V		6					M	0	0	3, 0, -1		-1	3	5	6	0.45454545454545453	0.3541666666666667	1.1458333333333333	0.23611111111111113
70	70	0	0	3/4	2	1	I		Bb	I		I		I							M	0	0	-2, 2, -1		-2	-2	0	9	0.0	0.0	1.5625	0.0
71	71	1/4	1/4	3/4	2	1	V6		Bb	I		V6		V		6					M	0	0	3, 0, -1		-1	3	0	2	0.0	0.0	0.25	0.0
71	71	1/2	1/2	3/4	2	1	V		Bb	I		V		V							M	0	0	-1, 3, 0		-1	-1	2	4	0.3333333333333333	0.041666666666666664	0.4583333333333333	0.08333333333333333
72	72	0	0	3/4	2	1	I		Bb	I		I		I							M	0	0	-2, 2, -1		-2	-2	0	7	0.0	0.0	1.0	0.0
73	73	0	0	3/4	2	1	ii6		Bb	I		ii6		ii		6					m	0	0	-3, 1, 0		0	-3	2	5	0.2857142857142857	0.3333333333333333	1.6666666666666667	0.16666666666666666
74	74	0	0	3/4	2	1	I6(62)		Bb	I		I6(62)		I		6	62				M	0	0	2, 1, 0		-2	2	0	3	0.0	0.0	1.25	0.0
74	74	1/4	1/4	3/4	2	1	I6		Bb	I		I6		I		6					M	0	0	2, -1, -2		-2	2	1	3	0.25	0.25	0.75	0.25
75	75	0	0	3/4	2	1	viio6(62)		Bb	I		viio6(62)		vii	o	6	62				o	0	0	0, -1, -2		3	0	0	3	0.0	0.0	1.0	0.0
75	75	1/4	1/4	3/4	2	1	viio6		Bb	I		viio6		vii	o	6					o	0	0	0, -3, 3		3	0	2	3	0.4	0.125	0.375	0.25
75	75	1/2	1/2	3/4	2	1	I		Bb	I		I		I							M	0	0	-2, 2, -1		-2	-2	0	3	0.0	0.0	0.5	0.0
76	76	0	0	3/4	2	1	V(64)		Bb	I		V(64)		V			64				M	0	0	-1, -2, 2		-1	-1	1	2	0.3333333333333333	0.0	0.5	0.0
76	76	1/4	1/4	3/4	2	1	V|HC}		Bb	I		V		V					HC	}	M	0	0	-1, 3, 0		-1	-1	2	3	0.4	0.25	0.5	0.3333333333333333
77	77	0	0	3/4	2	1	I{		Bb	I		I		I						{	M	0	0	-2, 2, -1		-2	-2	2	6	0.25	0.25	1.75	0.125
78	78	0	0	3/4	2	1	V(64)		Bb	I		V(64)		V			64				M	0	0	-1, -2, 2		-1	-1	0	3	0.0	0.0	1.25	0.0
78	78	1/2	1/2	3/4	2	1	V		Bb	I		V		V							M	0	0	-1, 3, 0		-1	-1	2	3	0.4	0.125	0.375	0.25
79	79	0	0	3/4	2	1	I		Bb	I		I		I							M	0	0	-2, 2, -1		-2	-2	0	3	0.0	0.0	0.5	0.0
79	79	1/4	1/4	3/4	2	1	IV		Bb	I		IV		IV							M	0	0	-3, 1, -2		-3	-3	0	2	0.0	0.0	0.5	0.0
79	79	1/2	1/2	3/4	2	1	I6		Bb	I		I6		I		6					M	0	0	2, -1, -2		-2	2	0	3	0.0	0.0	0.75	0.0
80	80	0	0	3/4	2	1	ii		Bb	I		ii		ii							m	0	0	0, -3, 1		0	0	1	2	0.3333333333333333	0.0	0.75	0.0
80	80	1/4	1/4	3/4	2	1	V7		Bb	I		V7		V		7					Mm7	0	0	-1, 3, 0, -3		-1	-1	0	1	0.0	0.0	0.25	0.0
80	80	1/2	1/2	3/4	2	1	I		Bb	I		I		I							M	0	0	-2, 2, -1		-2	-2	0	2	0.0	0.0	0.5	0.0
81	81	0	0	3/4	2	1	IV		Bb	I		IV		IV							M	0	0	-3, 1, -2		-3	-3	1	5	0.16666666666666666	0.0625	1.125	0.05263157894736842
82	82	0	0	3/4	2	1	I6		Bb	I		I6		I		6					M	0	0	2, -1, -2		-2	2	1	5	0.16666666666666666	0.03125	0.96875	0.03125
83	83	0	0	3/4	2	1	IV		Bb	I		IV		IV							M	0	0	-3, 1, -2		-3	-3	1	5	0.16666666666666666	0.0625	1.125	0.05263157894736842
84	84	0	0	3/4	2	1	I6		Bb	I		I6		I		6					M	0	0	2, -1, -2		-2	2	2	3	0.4	0.0625	0.4375	0.125
84	84	1/4	1/4	3/4	2	1	V6		Bb	I		V6		V		6					M	0	0	3, 0, -1		-1	3	2	3	0.4	0.0625	0.4375	0.125
84	84	1/2	1/2	3/4	2	1	I		Bb	I		I		I							M	0	0	-2, 2, -1		-2	-2	2	3	0.4	0.0625	0.4375	0.125
85	85	0	0	3/4	2	1	IV		Bb	I		IV		IV							M	0	0	-3, 1, -2		-3	-3	2	3	0.4	0.0625	0.4375	0.125
85	85	1/4	1/4	3/4	2	1	V		Bb	I		V		V							M	0	0	-1, 3, 0		-1	-1	1	3	0.25	0.0	1.0	0.0
86	86	0	0	3/4	2	1	I|PAC}{		Bb	I		I		I					PAC	}{	M	0	0	-2, 2, -1		-2	-2	0	5	0.0	0.0	1.0	0.0
87	87	0	0	3/4	2	1	I6		Bb	I		I6		I		6					M	0	0	2, -1, -2		-2	2	0	3	0.0	0.0	0.75	0.0
87	87	1/4	1/4	3/4	2	1	IV		Bb	I		IV		IV							M	0	0	-3, 1, -2		-3	-3	0	3	0.0	0.0	0.75	0.0
87	87	1/2	1/2	3/4	2	1	V		Bb	I		V		V							M	0	0	-1, 3, 0		-1	-1	0	3	0.0	0.0	0.75	0.0
88	88	0	0	3/4	2	1	vi		Bb	I		vi		vi							m	0	0	1, -2, 2		1	1	0	6	0.0	0.0	1.25	0.0
89	89	0	0	3/4	2	1	I6		Bb	I		I6		I		6					M	0	0	2, -1, -2		-2	2	0	3	0.0	0.0	0.75	0.0
89	89	1/4	1/4	3/4	2	1	IV		Bb	I		IV		IV							M	0	0	-3, 1, -2		-3	-3	0	3	0.0	0.0	0.75	0.0
89	89	1/2	1/2	3/4	2	1	V		Bb	I		V		V							M	0	0	-1, 3, 0		-1	-1	0	3	0.0	0.0	0.75	0.0
90	90	0	0	3/4	2	1	I		Bb	I		I		I							M	0	0	-2, 2, -1		-2	-2	6	10	0.375	0.75	1.75	0.3
92	92	0	0	3/4	2	1	vi		Bb	I		vi		vi							m	0	0	1, -2, 2		1	1	0	5	0.0	0.0	1.0	0.0
93	93	1/8	1/8	3/4	2	1	I6		Bb	I		I6		I		6					M	0	0	2, -1, -2		-2	2	0	2	0.0	0.0	0.25	0.0
93	93	1/4	1/4	3/4	2	1	IV		Bb	I		IV		IV							M	0	0	-3, 1, -2		-3	-3	1	3	0.25	0.03125	0.46875	0.0625
93	93	1/2	1/2	3/4	2	1	V		Bb	I		V		V							M	0	0	-1, 3, 0		-1	-1	0	4	0.0	0.0	0.5	0.0
94	94	0	0	3/4	2	1	I|PAC}		Bb	I		I		I					PAC	}	M	0	0	-2, 2, -1		-2	-2	0	6	0.0	0.0	1.5	0.0
95	95	0	0	3/4	2	1	V(64)		Bb	I		V(64)		V			64				M	0	0	-1, -2, 2		-1	-1	0	2	0.0	0.0	0.5	0.0
95	95	1/4	1/4	3/4	2	1	V		Bb	I		V		V							M	0	0	-1, 3, 0		-1	-1	0	4	0.0	0.0	1.0	0.0
96	96	0	0	3/4	2	1	V7		Bb	I		V7		V		7					Mm7	0	0	-1, 3, 0, -3		-1	-1	0	5	0.0	0.0	1.25	0.0
97	97	0	0	3/4	2	1	I(42)		Bb	I		I(42)		I			42				M	0	0	0, -3, -1		-2	0	1	3	0.25	0.0	0.5	0.0
97	97	1/4	1/4	3/4	2	1	I		Bb	I		I		I							M	0	0	-2, 2, -1		-2	-2	0	6	0.0	0.0	1.0625	0.0
98	98	1/4	1/4	3/4	2	1	vi.i{		Bb	vi		i		i						{	m	0	1	1, -2, 2		1	1	0	5	0.0	0.0	1.25	0.0
99	99	0	0	3/4	2	1	V(64)		Bb	vi		V(64)		V			64				M	0	1	2, 1, -2		2	2	2	2	0.5	0.0	0.5	0.0
99	99	1/4	1/4	3/4	2	1	V		Bb	vi		V		V							M	0	1	2, 6, 3		2	2	0	4	0.0	0.0	1.0	0.0
100	100	0	0	3/4	2	1	V7		Bb	vi		V7		V		7					Mm7	0	1	2, 6, 3, 0		2	2	1	4	0.2	0.25	1.0	0.2
101	101	0	0	3/4	2	1	i(42)		Bb	vi		i(42)		i			42				m	0	1	3, 0, 2		1	3	1	3	0.25	0.0	0.5	0.0
101	101	1/4	1/4	3/4	2	1	i		Bb	vi		i		i							m	0	1	1, -2, 2		1	1	0	15	0.0	0.0	2.625	0.0
103	103	0	0	3/4	2	1	#vii64/v		Bb	vi		#vii64/v		#vii		64		v			m	0	1	8, 7, 4		7	8	3	4	0.42857142857142855	0.75	1.5	0.3333333333333333
104	104	0	0	3/4	2	1	v6		Bb	vi		v6		v		6					m	0	1	-1, 3, 2		2	-1	1	7	0.125	0.125	1.375	0.08333333333333333
104	104	1/2	1/2	3/4	2	1	iio6/iv		Bb	vi		iio6/iv		ii	o	6		iv			o	0	1	-1, -4, 2		2	-1	0	4	0.0	0.0	0.75	0.0
105	105	0	0	3/4	2	1	V2/iv		Bb	vi		V2/iv		V		2		iv			Mm7	0	1	-1, 1, 5, 2		1	-1	1	7	0.125	0.0	2.25	0.0
106	106	0	0	3/4	2	1	iv6		Bb	vi		iv6		iv		6					m	0	1	-3, 1, 0		0	-3	1	8	0.1111111111111111	0.125	1.375	0.08333333333333333
