mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
15	15	1/4	1/4	2/4	2	1	V65	C	V		V65		V		65					Mm7	0	0	6, 3, 0, 2		2	6	3	6	0.3333333333333333	0.09375	0.40625	0.1875
16	16	0	0	2/4	2	1	I	C	V		I		I							M	0	0	1, 5, 2		1	1	7	10	0.4117647058823529	0.21875	0.40625	0.35
17	17	0	0	2/4	2	1	V7	C	V		V7		V		7					Mm7	0	0	2, 6, 3, 0		2	2	7	11	0.3888888888888889	0.21875	0.78125	0.21875
18	18	0	0	2/4	2	1	I	C	V		I		I							M	0	0	1, 5, 2		1	1	0	9	0.0	0.0	0.625	0.0
19	19	0	0	2/4	2	1	Ger65	C	V		Ger65	Ger	vii	o	65	b3	V			Ger	0	0	-3, 1, -2, 7		7	-3	1	5	0.16666666666666666	0.1875	0.3125	0.375
20	20	0	0	2/4	2	1	i64	C	V		i64		i		64					m	0	0	2, 1, -2		1	2	1	5	0.16666666666666666	0.1875	0.3125	0.375
21	21	0	0	2/4	2	2	V65/V	C	V		V65/V		V		65		V			Mm7	0	0	7, 4, 1, 3		3	7	0	7	0.0	0.0	1.375	0.0
21	21	1/4	1/4	2/4	2	2	V7	C	V		V7		V		7					Mm7	0	0	2, 6, 3, 0		2	2	0	5	0.0	0.0	1.25	0.0
22	22	0	0	2/4	2	2	I}	C	V		I		I						}	M	0	0	1, 5, 2		1	1	0	5	0.0	0.0	0.75	0.0
23	23	0	0	2/4	2	1	I{	C	V		I		I						{	M	0	0	1, 5, 2		1	1	4	5	0.4444444444444444	0.125	0.25	0.3333333333333333
23	23	1/4	1/4	2/4	2	1	viio6/V	C	V		viio6/V		vii	o	6		V			o	0	0	4, 1, 7		7	4	0	6	0.0	0.0	0.5	0.0
24	24	0	0	2/4	2	1	V(4)	C	V		V(4)		V			4				M	0	0	2, 1, 3		2	2	0	4	0.0	0.0	0.375	0.0
24	24	1/4	1/4	2/4	2	1	V64	C	V		V64		V		64					M	0	0	3, 2, 6		2	3	0	3	0.0	0.0	0.375	0.0
25	25	0	0	2/4	2	1	iii.V65	C	iii		V65		V		65					Mm7	0	1	9, 6, 3, 5		5	9	3	6	0.3333333333333333	0.09375	0.40625	0.1875
25	25	1/4	1/4	2/4	2	1	V7	C	iii		V7		V		7					Mm7	0	1	5, 9, 6, 3		5	5	1	4	0.2	0.0625	0.4375	0.125
26	26	0	0	2/4	2	1	i	C	iii		i		i							m	0	1	4, 1, 5		4	4	3	3	0.5	0.09375	0.28125	0.25
26	26	1/4	1/4	2/4	2	1	i6	C	iii		i6		i		6					m	0	1	1, 5, 4		4	1	3	7	0.3	0.09375	0.40625	0.1875
27	27	0	0	2/4	2	1	iv	C	iii		iv		iv							m	0	1	3, 0, 4		3	3	1	3	0.25	0.0625	0.25	0.2
27	27	1/4	1/4	2/4	2	1	V	C	iii		V		V							M	0	1	5, 9, 6		5	5	0	4	0.0	0.0	0.375	0.0
28	28	0	0	2/4	2	1	i(4)}	C	iii		i(4)		i			4			}	m	0	1	4, 3, 5		4	4	2	2	0.5	0.125	0.3125	0.2857142857142857
28	28	1/4	1/4	2/4	2	1	iv7	C	iii		iv7		iv		7					mm7	0	1	3, 0, 4, 1		3	3	7	8	0.4666666666666667	0.3125	0.5625	0.35714285714285715
29	29	1/4	1/4	2/4	2	1	I.#viio/ii	C	I		#viio/ii		#vii	o			ii			o	0	0	7, 4, 1		7	7	0	3	0.0	0.0	0.375	0.0
30	30	0	0	2/4	2	1	ii	C	I		ii		ii							m	0	0	2, -1, 3		2	2	4	6	0.4	0.125	0.375	0.25
30	30	1/4	1/4	2/4	2	1	viio	C	I		viio		vii	o						o	0	0	5, 2, -1		5	5	0	3	0.0	0.0	0.375	0.0
31	31	0	0	2/4	2	1	I	C	I		I		I							M	0	0	0, 4, 1		0	0	3	7	0.3	0.09375	0.40625	0.1875
31	31	1/4	1/4	2/4	2	1	IV	C	I		IV		IV							M	0	0	-1, 3, 0		-1	-1	0	3	0.0	0.0	0.25	0.0
31	31	3/8	3/8	2/4	2	1	ii6	C	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1	0	3	0.0	0.0	0.25	0.0
32	32	0	0	2/4	2	1	V(4)	C	I		V(4)		V			4				M	0	0	1, 0, 2		1	1	0	3	0.0	0.0	0.625	0.0
32	32	1/4	1/4	2/4	2	1	V	C	I		V		V							M	0	0	1, 5, 2		1	1	0	1	0.0	0.0	0.125	0.0
32	32	3/8	3/8	2/4	2	1	I6	C	I		I6		I		6					M	0	0	4, 1, 0		0	4	0	5	0.0	0.0	0.25	0.0
33	33	0	0	2/4	2	1	IV	C	I		IV		IV							M	0	0	-1, 3, 0		-1	-1	2	4	0.3333333333333333	0.125	0.4375	0.2222222222222222
33	33	3/8	3/8	2/4	2	1	V6/V	C	I		V6/V		V		6		V			M	0	0	6, 3, 2		2	6	1	4	0.2	0.03125	0.21875	0.125
34	34	0	0	2/4	2	1	V	C	I		V		V							M	0	0	1, 5, 2		1	1	5	4	0.5555555555555556	0.3125	0.375	0.45454545454545453
35	35	0	0	2/4	2	1	iv6	C	I		iv6		iv		6					m	0	0	-4, 0, -1		-1	-4	1	3	0.25	0.0625	0.3125	0.16666666666666666
35	35	1/4	1/4	2/4	2	1	IV6	C	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3	1	2	0.3333333333333333	0.125	0.25	0.3333333333333333
36	36	0	0	2/4	2	1	viio	C	I		viio		vii	o						o	0	0	5, 2, -1		5	5	0	1	0.0	0.0	0.125	0.0
36	36	1/8	1/8	2/4	2	1	IV64	C	I		IV64		IV		64					M	0	0	0, -1, 3		-1	0	0	2	0.0	0.0	0.25	0.0
36	36	1/4	1/4	2/4	2	1	#viio/ii	C	I		#viio/ii		#vii	o			ii			o	0	0	7, 4, 1		7	7	0	1	0.0	0.0	0.125	0.0
36	36	3/8	3/8	2/4	2	1	ii	C	I		ii		ii							m	0	0	2, -1, 3		2	2	0	2	0.0	0.0	0.25	0.0
37	37	0	0	2/4	2	1	V	C	I		V		V							M	0	0	1, 5, 2		1	1	4	5	0.4444444444444444	0.125	0.375	0.25
37	37	1/4	1/4	2/4	2	1	V65	C	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5	3	6	0.3333333333333333	0.09375	0.40625	0.1875
38	38	0	0	2/4	2	1	I	C	I		I		I							M	0	0	0, 4, 1		0	0	7	10	0.4117647058823529	0.21875	0.40625	0.35
39	39	0	0	2/4	2	1	V6	C	I		V6		V		6					M	0	0	5, 2, 1		1	5	4	5	0.4444444444444444	0.125	0.375	0.25
39	39	1/4	1/4	2/4	2	1	V65	C	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5	2	7	0.2222222222222222	0.0625	0.4375	0.125
40	40	0	0	2/4	2	1	I	C	I		I		I							M	0	0	0, 4, 1		0	0	0	9	0.0	0.0	0.625	0.0
41	41	0	0	2/4	2	1	Ger65	C	I		Ger65	Ger	vii	o	65	b3	V			Ger	0	0	-4, 0, -3, 6		6	-4	1	5	0.16666666666666666	0.1875	0.3125	0.375
42	42	0	0	2/4	2	1	i64	C	I		i64		i		64					m	0	0	1, 0, -3		0	1	1	5	0.16666666666666666	0.1875	0.3125	0.375
43	43	0	0	2/4	2	1	V65/V	C	I		V65/V		V		65		V			Mm7	0	0	6, 3, 0, 2		2	6	0	6	0.0	0.0	1.375	0.0
43	43	1/4	1/4	2/4	2	1	V7	C	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1	0	5	0.0	0.0	1.25	0.0
44	44	0	0	2/4	2	1	I}	C	I		I		I						}	M	0	0	0, 4, 1		0	0	0	6	0.0	0.0	0.875	0.0
