mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	0	2.0	0	0	4/4	2	2	F.I[I{	F	I	I	I	I						{	M	0	0	0, 4, 1		0	0
1	1	2	2.0	1/2	1/2	4/4	2	2	IV	F	I	I	IV	IV							M	0	0	-1, 3, 0		-1	-1
2	2	4	2.0	0	0	4/4	2	2	V43	F	I	I	V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
2	2	6	2.0	1/2	1/2	4/4	2	2	I	F	I	I	I	I							M	0	0	0, 4, 1		0	0
3	3	8	2.0	0	0	4/4	2	2	V6/V]	F	I	I	V6/V	V		6		V			M	0	0	6, 3, 2		2	6
3	3	10	2.0	1/2	1/2	4/4	2	2	#viio6/ii	F	I		#viio6/ii	#vii	o	6		ii			o	0	0	4, 1, 7		7	4
4	4	12	2.0	0	0	4/4	2	2	ii64	F	I		ii64	ii		64					m	0	0	3, 2, -1		2	3
4	4	14	2.0	1/2	1/2	4/4	2	2	vi	F	I		vi	vi							m	0	0	3, 0, 4		3	3
5	5	16	2.0	0	0	4/4	2	2	V2/iii	F	I		V2/iii	V		2		iii			Mm7	0	0	3, 5, 9, 6		5	3
5	5	18	2.0	1/2	1/2	4/4	2	2	V7	F	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
6	6	20	2.0	0	0	4/4	2	2	#viio7/vi	F	I		#viio7/vi	#vii	o	7		vi			o7	0	0	8, 5, 2, -1		8	8
6	6	22	2.0	1/2	1/2	4/4	2	2	#viio7/ii	F	I		#viio7/ii	#vii	o	7		ii			o7	0	0	7, 4, 1, -2		7	7
7	7	24	2.0	0	0	4/4	2	2	V65/ii	F	I		V65/ii	V		65		ii			Mm7	0	0	7, 4, 1, 3		3	7
7	7	26	2.0	1/2	1/2	4/4	2	2	V2/V	F	I		V2/V	V		2		V			Mm7	0	0	0, 2, 6, 3		2	0
8	8	28	2.0	0	0	4/4	2	2	V65	F	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
8	8	30	2.0	1/2	1/2	4/4	2	2	V2/IV	F	I		V2/IV	V		2		IV			Mm7	0	0	-2, 0, 4, 1		0	-2
9	9	32	5.0	0	0	4/4	2	1	IV6	F	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
9	9	37	4.0	5/4	5/4	4/4	2	1	iv6	F	I		iv6	iv		6					m	0	0	-4, 0, -1		-1	-4
9	9	41	2.0	9/4	9/4	4/4	2	1	viio65(2)/V	F	I		viio65(2)/V	vii	o	65	2	V			o7	0	0	3, 0, -3, 1		6	3
9	9	43	2.0	11/4	11/4	4/4	2	1	viio65/V	F	I		viio65/V	vii	o	65		V			o7	0	0	3, 0, -3, 6		6	3
10	10	45	2.0	0	0	4/4	2	1	V(64)	F	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
10	10	47	2.0	1/2	1/2	4/4	2	1	V7	F	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
11	11	49	2.0	0	0	4/4	2	1	V(64)	F	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
11	11	51	2.0	1/2	1/2	4/4	2	1	V7	F	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
12	12	53	2.0	0	0	4/4	2	1	V(64)	F	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
12	12	55	2.0	1/2	1/2	4/4	2	1	V	F	I		V	V							M	0	0	1, 5, 2		1	1
13	13	57	4.0	0	0	4/4	2	1	I}	F	I		I	I						}	M	0	0	0, 4, 1		0	0
13	13	121/2	0.0	7/8	7/8	4/4	2	1	|PAC	F	I								PAC			0	0				
