mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	0	0	4.0	0	1/2	3/4	2	1	c.i{		c	i		i	i						{	m	1	1	0, -3, 1		0	0
3	2	4	5.0	0	0	3/4	2	1	V6		c	i		V6	V		6					M	1	1	5, 2, 1		1	5
4	3	9	1.0	1/2	1/2	3/4	2	1	#viio		c	i		#viio	#vii	o						o	1	1	5, 2, -1		5	5
5	4	10	4.0	0	0	3/4	2	1	i|IAC}		c	i		i	i					IAC	}	m	1	1	0, -3, 1		0	0
5	4	12	0.0	1/2	1/2	3/4	2	1	{		c	i									{		1	1				
6	5	14	3.0	1/4	1/4	3/4	2	1	VI		c	i		VI	VI							M	1	1	-4, 0, -3		-4	-4
7	6	17	3.0	1/4	1/4	3/4	2	1	iv6		c	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
8	7	20	1.0	1/4	1/4	3/4	2	1	V/III		c	i		V/III	V				III			M	1	1	-2, 2, -1		-2	-2
8	7	21	1.0	1/2	1/2	3/4	2	1	V7/III		c	i		V7/III	V		7		III			Mm7	1	1	-2, 2, -1, -4		-2	-2
9	8	22	1.0	0	0	3/4	2	1	III(74)		c	i		III(74)	III			74				M	1	1	-3, -4, -2	2	-3	-3
9	8	23	2.0	1/4	1/4	3/4	2	1	III|PAC}		c	i		III	III					PAC	}	M	1	1	-3, 1, -2		-3	-3
9	8	24	0.0	1/2	1/2	3/4	2	1	{		c	i									{		1	1				
10	9	25	3.0	0	0	3/4	2	1	i		c	i		i	i							m	1	1	0, -3, 1		0	0
11	10	28	5.0	0	0	3/4	2	1	V6		c	i		V6	V		6					M	1	1	5, 2, 1		1	5
12	11	33	1.0	1/2	1/2	3/4	2	1	#viio7		c	i		#viio7	#vii	o	7					o7	1	1	5, 2, -1, -4		5	5
13	12	34	4.0	0	0	3/4	2	1	i|IAC}		c	i		i	i					IAC	}	m	1	1	0, -3, 1		0	0
13	12	36	0.0	1/2	1/2	3/4	2	1	{		c	i									{		1	1				
14	13	38	2.0	1/4	1/4	3/4	2	1	VI		c	i		VI	VI							M	1	1	-4, 0, -3		-4	-4
15	14	40	3.0	0	0	3/4	2	1	iv65		c	i		iv65	iv		65					mm7	1	1	-4, 0, -3, -1		-1	-4
16	15	43	2.0	0	0	3/4	2	1	iv6		c	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
16	15	45	1.0	1/2	1/2	3/4	2	1	V7/III		c	i		V7/III	V		7		III			Mm7	1	1	-2, 2, -1, -4		-2	-2
17	16	46	1.0	0	0	3/4	2	1	III(74)		c	i		III(74)	III			74				M	1	1	-3, -4, -2	2	-3	-3
17	16	47	2.0	1/4	1/4	3/4	2	1	III|PAC}		c	i		III	III					PAC	}	M	1	1	-3, 1, -2		-3	-3
17	16	48	0.0	1/2	1/2	3/4	2	1	{		c	i									{		1	1				
18	17	49	3.0	0	0	3/4	2	1	V/iv		c	i		V/iv	V				iv			M	1	1	0, 4, 1		0	0
19	18	52	1.0	0	0	3/4	2	1	iv6(2)		c	i		iv6(2)	iv		6	2				m	1	1	-4, 0, 1		-1	-4
19	18	53	2.0	1/4	1/4	3/4	2	1	iv6		c	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
