mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	0	2.0	0	0	2/4	2	1	G.I{		G	I		I	I						{	M	0	0	0, 4, 1		0	0
2	2	2	1.5	0	0	2/4	2	1	#viio7/vi		G	I		#viio7/vi	#vii	o	7		vi			o7	0	0	8, 5, 2, -1		8	8
2	2	7/2	0.5	3/8	3/8	2/4	2	1	vi		G	I		vi	vi							m	0	0	3, 0, 4		3	3
3	3	4	1.0	0	0	2/4	2	1	IV		G	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
3	3	5	1.0	1/4	1/4	2/4	2	1	I6		G	I		I6	I		6					M	0	0	4, 1, 0		0	4
4	4	6	0.5	0	0	2/4	2	1	viio6		G	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
4	4	13/2	1.5	1/8	1/8	2/4	2	1	I|IAC}		G	I		I	I					IAC	}	M	0	0	0, 4, 1		0	0
5	5	8	1.0	0	0	2/4	2	1	IV{		G	I		IV	IV						{	M	0	0	-1, 3, 0		-1	-1
5	5	9	1.0	1/4	1/4	2/4	2	1	ii6		G	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
6	6	10	1.0	0	0	2/4	2	1	V(4)		G	I		V(4)	V			4				M	0	0	1, 0, 2		1	1
6	6	11	1.0	1/4	1/4	2/4	2	1	V	iii6	G	I		V	V							M	0	0	1, 5, 2		1	1
7	7	12	1.0	0	0	2/4	2	1	vi		G	I		vi	vi							m	0	0	3, 0, 4		3	3
7	7	13	0.5	1/4	1/4	2/4	2	1	V65		G	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
7	7	27/2	0.5	3/8	3/8	2/4	2	1	I		G	I		I	I							M	0	0	0, 4, 1		0	0
8	8	14	0.5	0	0	2/4	2	1	V(64)		G	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
8	8	29/2	1.5	1/8	1/8	2/4	2	1	V|HC}		G	I		V	V					HC	}	M	0	0	1, 5, 2		1	1
9	9	16	2.0	0	0	2/4	2	1	I{		G	I		I	I						{	M	0	0	0, 4, 1		0	0
10	10	18	2.0	0	0	2/4	2	1	V.I6		G	V		I6	I		6					M	0	0	4, 1, 0		0	4
11	11	20	1.0	0	0	2/4	2	1	ii		G	V		ii	ii							m	0	0	2, -1, 3		2	2
11	11	21	1.0	1/4	1/4	2/4	2	1	V		G	V		V	V							M	0	0	1, 5, 2		1	1
12	12	22	0.5	0	0	2/4	2	1	I(4)		G	V		I(4)	I			4				M	0	0	0, -1, 1		0	0
12	12	45/2	0.5	1/8	1/8	2/4	2	1	I		G	V		I	I							M	0	0	0, 4, 1		0	0
12	12	23	1.0	1/4	1/4	2/4	2	1	I+6		G	V		I+6	I	+	6					+	0	0	4, 8, 0		0	4
13	13	24	1.0	0	0	2/4	2	1	IV(#2)		G	V		IV(#2)	IV			#2				M	0	0	-1, 8, 0		-1	-1
13	13	25	0.5	1/4	1/4	2/4	2	1	IV		G	V		IV	IV							M	0	0	-1, 3, 0		-1	-1
13	13	51/2	0.5	3/8	3/8	2/4	2	1	#viio/ii		G	V		#viio/ii	#vii	o			ii			o	0	0	7, 4, 1		7	7
