mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
133	133	264	2.0	0	0	2/4	2	1	V/V	F	I		V/V		V				V			M	0	0	2, 6, 3		2	2
134	134	266	2.0	0	0	2/4	2	1	V65	F	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
135	135	268	2.0	0	0	2/4	2	1	I	F	I		I		I							M	0	0	0, 4, 1		0	0
136	136	270	2.0	0	0	2/4	2	1	I+6	F	I		I+6		I	+	6					+	0	0	4, 8, 0		0	4
137	137	272	2.0	0	0	2/4	2	1	ii6	F	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
138	138	274	1.0	0	0	2/4	2	3	V(6)	F	I		V(6)		V			6				M	0	0	1, 5, 4		1	1
138	138	275	1.0	1/4	1/4	2/4	2	3	V7	F	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
139	139	276	2.0	0	0	2/4	2	1	vi|DC}	F	I		vi		vi					DC	}	m	0	0	3, 0, 4		3	3
140	140	278	2.0	0	0	2/4	2	1	V65/V/V{	F	I		V65/V/V		V		65		V/V		{	Mm7	0	0	7, 4, 1, 3		3	7
141	141	280	2.0	0	0	2/4	2	1	VM7/V	F	I		VM7/V		V	M	7		V			MM7	0	0	2, 6, 3, 7		2	2
142	142	282	2.0	0	0	2/4	2	1	V6	F	I		V6		V		6					M	0	0	5, 2, 1		1	5
143	143	284	4.0	0	0	2/4	2	1	I(4)}	F	I		I(4)		I			4			}	M	0	0	0, -1, 1		0	0
144	144	286	0.0	0	0	2/4	2	1	|IAC}	F	I									IAC	}		0	0				
145	145	288	2.0	0	0	2/4	2	1	V65/V/V{	F	I		V65/V/V		V		65		V/V		{	Mm7	0	0	7, 4, 1, 3		3	7
146	146	290	2.0	0	0	2/4	2	1	V/V	F	I		V/V		V				V			M	0	0	2, 6, 3		2	2
147	147	292	2.0	0	0	2/4	2	1	V65	F	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
148	148	294	2.0	0	0	2/4	2	1	I	F	I		I		I							M	0	0	0, 4, 1		0	0
149	149	296	2.0	0	0	2/4	2	1	I+6	F	I		I+6		I	+	6					+	0	0	4, 8, 0		0	4
150	150	298	2.0	0	0	2/4	2	1	ii6	F	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
151	151	300	1.0	0	0	2/4	2	3	V(4)	F	I		V(4)		V			4				M	0	0	1, 0, 2		1	1
151	151	301	1.0	1/4	1/4	2/4	2	3	V7	F	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
152	152	302	2.0	0	0	2/4	2	1	I}{	F	I		I		I						}{	M	0	0	0, 4, 1		0	0
153	153	304	2.0	0	0	2/4	2	1	I6	F	I		I6		I		6					M	0	0	4, 1, 0		0	4
154	154	306	2.0	0	0	2/4	2	1	ii65	F	I		ii65		ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
155	155	308	1.0	0	0	2/4	2	1	V(6)	F	I		V(6)		V			6				M	0	0	1, 5, 4		1	1
155	155	309	1.0	1/4	1/4	2/4	2	1	V7	F	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
156	156	310	2.0	0	0	2/4	2	1	I}{	F	I		I		I						}{	M	0	0	0, 4, 1		0	0
157	157	312	1.0	0	0	2/4	2	1	I6	F	I		I6		I		6					M	0	0	4, 1, 0		0	4
157	157	313	1.0	1/4	1/4	2/4	2	1	ii65	F	I		ii65		ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
158	158	314	1.0	0	0	2/4	2	1	I64	F	I		I64		I		64					M	0	0	1, 0, 4		0	1
158	158	315	1.0	1/4	1/4	2/4	2	1	IVM65	F	I		IVM65		IV	M	65					MM7	0	0	3, 0, 4, -1		-1	3
159	159	316	1.0	0	0	2/4	2	1	ii65	F	I		ii65		ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
159	159	317	1.0	1/4	1/4	2/4	2	1	V7	F	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
160	160	318	2.0	0	0	2/4	2	1	I|PAC}	F	I		I		I					PAC	}	M	0	0	0, 4, 1		0	0
