mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	0	0	8.5	0	0	4/4	2	1	D.I{		D	I		I	I						{	M	0	0	0, 4, 1		0	0
4	4	17/2	17/2	4.0	0	0	4/4	2	1	vi		D	I		vi	vi							m	0	0	3, 0, 4		3	3
5	5	25/2	25/2	2.0	0	0	4/4	2	1	I6		D	I		I6	I		6					M	0	0	4, 1, 0		0	4
5	5	29/2	29/2	2.0	1/2	1/2	4/4	2	1	IV		D	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
6	6	33/2	33/2	2.0	0	0	4/4	2	1	V(64)		D	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
6	6	37/2	37/2	2.0	1/2	1/2	4/4	2	1	V7		D	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
7	7	41/2	41/2	3.0	0	0	4/4	2	1	I|IAC}		D	I		I	I					IAC	}	M	0	0	0, 4, 1		0	0
7	7	45/2	45/2	0.0	1/2	1/2	4/4	2	1	{		D	I									{		0	0				
7	7	47/2	47/2	2.0	3/4	3/4	4/4	2	1	I2		D	I		I2	I		2					Mm7	0	0	-2, 0, 4, 1		0	-2
8	8	51/2	51/2	2.0	0	0	4/4	2	1	V.viio6		D	V		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
9	9	55/2	55/2	8.5	0	0	4/4	2	1	V7		D	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
11	11	36	36	1.0	0	0	4/4	2	1	I(4)}{		D	V		I(4)	I			4			}{	M	0	0	0, -1, 1		0	0
11	11	37	37	3.875	1/4	1/4	4/4	2	1	I		D	V		I	I							M	0	0	0, 4, 1		0	0
11	11	327/8	327/8	0.375	39/32	39/32	4/4	2	1	#ivo6		D	V		#ivo6	#iv	o	6					o	0	0	3, 0, 6		6	3
11	11	165/4	165/4	8.125	21/16	21/16	4/4	2	1	II7		D	V		II7	II		7					Mm7	0	0	2, 6, 3, 0		2	2
12	12	395/8	395/8	2.0	2	2	4/4	2	1	V43/bVI		D	V		V43/bVI	V		43		bVI			Mm7	0	0	-2, -5, -3, 1		-3	-2
12	12	411/8	411/8	1.0	5/2	5/2	4/4	2	1	bVI		D	V		bVI	bVI							M	0	0	-4, 0, -3		-4	-4
12	12	419/8	419/8	1.0	11/4	11/4	4/4	2	1	viio/bVI		D	V		viio/bVI	vii	o			bVI			o	0	0	1, -2, -5		1	1
12	12	427/8	427/8	2.25	3	3	4/4	2	1	V2/bVI		D	V		V2/bVI	V		2		bVI			Mm7	0	0	-5, -3, 1, -2		-3	-5
13	13	445/8	445/8	2.0	1/2	1/2	4/4	2	1	I.V2		D	I		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
14	14	461/8	461/8	4.0	0	0	4/4	2	1	I2}{	V2/IV}{	D	I		I2	I		2				}{	Mm7	0	0	-2, 0, 4, 1		0	-2
15	15	493/8	493/8	14.625	0	0	4/4	2	1	iv6		D	I		iv6	iv		6					m	0	0	-4, 0, -1		-1	-4
18	18	305/4	305/4	4.0	0	0	4/4	2	1	viio7/V		D	I		viio7/V	vii	o	7		V			o7	0	0	6, 3, 0, -3		6	6
19	19	321/4	321/4	2.0	0	0	4/4	2	1	V65/V		D	I		V65/V	V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
19	19	329/4	329/4	2.0	1/2	1/2	4/4	2	1	V2		D	I		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
20	20	337/4	337/4	2.0	0	0	4/4	2	1	I65		D	I		I65	I		65					Mm7	0	0	4, 1, -2, 0		0	4
20	20	345/4	345/4	2.0	1/2	1/2	4/4	2	1	viio/V		D	I		viio/V	vii	o			V			o	0	0	6, 3, 0		6	6
21	21	353/4	353/4	2.0	0	0	4/4	2	1	vii%7/V		D	I		vii%7/V	vii	%	7		V			%7	0	0	6, 3, 0, 4		6	6
21	21	361/4	361/4	2.0	1/2	1/2	4/4	2	1	V(64)		D	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
22	22	369/4	369/4	2.0	0	0	4/4	2	1	V7		D	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
23	23	377/4	377/4	2.5	0	0	4/4	2	1	I[I|PAC}{		D	I	I	I	I					PAC	}{	M	0	0	0, 4, 1		0	0
23	23	387/4	387/4	4.0	5/8	5/8	4/4	2	1	I7	V7/IV	D	I	I	I7	I		7					Mm7	0	0	0, 4, 1, -2		0	0
24	24	403/4	403/4	3.5	5/8	5/8	4/4	2	1	IV		D	I	I	IV	IV							M	0	0	-1, 3, 0		-1	-1
25	25	417/4	417/4	2.0	1/2	1/2	4/4	2	1	viio6		D	I	I	viio6	vii	o	6					o	0	0	2, -1, 5		5	2
26	26	425/4	425/4	6.0	0	0	4/4	2	1	I]		D	I	I	I	I							M	0	0	0, 4, 1		0	0
26	26	433/4	433/4	0.0	1/2	1/2	4/4	2	1	}		D	I									}		0	0				
