mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	0	0	1.0	0	0	4/4	2	2	Bb.I{		Bb	I		I	I						{	M	0	0	0, 4, 1		0	0
1	1	1	1	1.0	1/4	1/4	4/4	2	2	V6		Bb	I		V6	V		6					M	0	0	5, 2, 1		1	5
1	1	2	2	1.0	1/2	1/2	4/4	2	2	V65		Bb	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
1	1	3	3	2.0	3/4	3/4	4/4	2	2	I		Bb	I		I	I							M	0	0	0, 4, 1		0	0
2	2	5	5	0.5	1/4	1/4	4/4	2	2	I6		Bb	I		I6	I		6					M	0	0	4, 1, 0		0	4
2	2	11/2	11/2	0.5	3/8	3/8	4/4	2	2	ii6		Bb	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
2	2	6	6	1.0	1/2	1/2	4/4	2	2	V}		Bb	I		V	V						}	M	0	0	1, 5, 2		1	1
2	2	7	7	1.0	3/4	3/4	4/4	2	2	I|PAC		Bb	I		I	I					PAC		M	0	0	0, 4, 1		0	0
3	3	8	8	1.0	0	0	4/4	2	1	I{		Bb	I		I	I						{	M	0	0	0, 4, 1		0	0
3	3	9	9	1.0	1/4	1/4	4/4	2	1	V6		Bb	I		V6	V		6					M	0	0	5, 2, 1		1	5
3	3	10	10	1.0	1/2	1/2	4/4	2	1	V65		Bb	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
3	3	11	11	1.0	3/4	3/4	4/4	2	1	I		Bb	I		I	I							M	0	0	0, 4, 1		0	0
4	4	12	12	1.0	0	0	4/4	2	1	V65/IV		Bb	I		V65/IV	V		65		IV			Mm7	0	0	4, 1, -2, 0		0	4
4	4	13	13	1.0	1/4	1/4	4/4	2	1	IV		Bb	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
