mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
31	31	495/8	0.125	15/32	15/32	2/4	2	1	#viio/vi		a	III		#viio/vi		#vii	o			vi			o	1	0	8, 5, 2		8	8
32	32	62	2.0	0	0	2/4	2	1	vi		a	III		vi		vi							m	1	0	3, 0, 4		3	3
33	33	64	2.0	0	0	2/4	2	1	vii%7		a	III		vii%7		vii	%	7					%7	1	0	5, 2, -1, 3		5	5
34	34	66	2.0	0	0	2/4	2	1	I		a	III		I		I							M	1	0	0, 4, 1		0	0
35	35	68	0.5	0	0	2/4	2	1	IV		a	III		IV		IV							M	1	0	-1, 3, 0		-1	-1
35	35	137/2	0.5	1/8	1/8	2/4	2	1	ii6		a	III		ii6		ii		6					m	1	0	-1, 3, 2		2	-1
35	35	69	0.5	1/4	1/4	2/4	2	1	V(64)		a	III		V(64)		V			64				M	1	0	1, 0, 4		1	1
35	35	139/2	0.5	3/8	3/8	2/4	2	1	V		a	III		V		V							M	1	0	1, 5, 2		1	1
36	36	70	2.0	0	0	2/4	2	1	I|PAC}		a	III		I		I					PAC	}	M	1	0	0, 4, 1		0	0
37	37	72	2.0	0	0	2/4	2	1	i.i{		a	i		i		i						{	m	1	1	0, -3, 1		0	0
38	38	74	2.0	0	0	2/4	2	1	#viio7		a	i		#viio7		#vii	o	7					o7	1	1	5, 2, -1, -4		5	5
39	39	76	1.0	0	0	2/4	2	1	i		a	i		i		i							m	1	1	0, -3, 1		0	0
39	39	77	1.0	1/4	1/4	2/4	2	1	V7		a	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
40	40	78	0.5	0	0	2/4	2	1	i(42)		a	i		i(42)		i			42				m	1	1	2, -1, 1		0	2
40	40	157/2	0.5	1/8	1/8	2/4	2	1	viio7/V		a	i		viio7/V		vii	o	7		V			o7	1	1	6, 3, 0, -3		6	6
40	40	79	1.0	1/4	1/4	2/4	2	1	V|HC}		a	i		V		V					HC	}	M	1	1	1, 5, 2		1	1
41	41	80	2.0	0	0	2/4	2	1	i{		a	i		i		i						{	m	1	1	0, -3, 1		0	0
42	42	82	2.0	0	0	2/4	2	1	#viio7		a	i		#viio7		#vii	o	7					o7	1	1	5, 2, -1, -4		5	5
43	43	84	0.5	0	0	2/4	2	1	i		a	i		i		i							m	1	1	0, -3, 1		0	0
43	43	169/2	0.5	1/8	1/8	2/4	2	1	iv		a	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
43	43	85	0.5	1/4	1/4	2/4	2	1	V(64)		a	i		V(64)		V			64				M	1	1	1, 0, -3		1	1
43	43	171/2	0.5	3/8	3/8	2/4	2	1	V7		a	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
44	44	86	2.0	0	0	2/4	2	1	i|PAC}		a	i		i		i					PAC	}	m	1	1	0, -3, 1		0	0
45	45	88	2.0	0	0	2/4	2	1	iv.#viio7{		a	iv		#viio7		#vii	o	7				{	o7	1	1	5, 2, -1, -4		5	5
46	46	90	2.0	0	0	2/4	2	1	i		a	iv		i		i							m	1	1	0, -3, 1		0	0
47	47	92	2.0	0	0	2/4	2	1	iio6		a	iv		iio6		ii	o	6					o	1	1	-1, -4, 2		2	-1
48	48	94	0.5	0	0	2/4	2	1	V(64)		a	iv		V(64)		V			64				M	1	1	1, 0, -3		1	1
48	48	189/2	0.5	1/8	1/8	2/4	2	1	V		a	iv		V		V							M	1	1	1, 5, 2		1	1
48	48	95	1.0	1/4	1/4	2/4	2	1	i|PAC}		a	iv		i		i					PAC	}	m	1	1	0, -3, 1		0	0
49	49	96	2.0	0	0	2/4	2	1	VI7{		a	iv		VI7		VI		7				{	Mm7	1	1	-4, 0, -3, -6		-4	-4
50	50	98	2.0	0	0	2/4	2	1	viio7/bVI		a	iv		viio7/bVI		vii	o	7		bVI			o7	1	1	-6, -9, -12, -15		-6	-6
51	51	100	2.0	0	0	2/4	2	1	V2/ii		a	iv		V2/ii		V		2		ii			Mm7	1	1	1, 3, 7, 4		3	1
52	52	102	1.0	0	0	2/4	2	1	ii6		a	iv		ii6		ii		6					m	1	1	-1, 3, 2		2	-1
52	52	103	1.0	1/4	1/4	2/4	2	1	ii		a	iv		ii		ii							m	1	1	2, -1, 3		2	2
53	53	104	1.0	0	0	2/4	2	1	VII		a	iv		VII		VII							M	1	1	-2, 2, -1		-2	-2
53	53	105	1.0	1/4	1/4	2/4	2	1	v		a	iv		v		v							m	1	1	1, -2, 2		1	1
54	54	106	1.0	0	0	2/4	2	1	V6/IV		a	iv		V6/IV		V		6		IV			M	1	1	4, 1, 0		0	4
54	54	107	1.0	1/4	1/4	2/4	2	1	V/IV		a	iv		V/IV		V				IV			M	1	1	0, 4, 1		0	0
55	55	108	0.5	0	0	2/4	2	1	IV6		a	iv		IV6		IV		6					M	1	1	3, 0, -1		-1	3
55	55	217/2	0.5	1/8	1/8	2/4	2	1	viio6/IV		a	iv		viio6/IV		vii	o	6		IV			o	1	1	1, -2, 4		4	1
55	55	109	1.0	1/4	1/4	2/4	2	1	IV}		a	iv		IV		IV						}	M	1	1	-1, 3, 0		-1	-1
56	56	110	1.0	0	0	2/4	2	1	V65/VII{		a	iv		V65/VII		V		65		VII		{	Mm7	1	1	3, 0, -3, -1		-1	3
56	56	111	1.0	1/4	1/4	2/4	2	1	VII		a	iv		VII		VII							M	1	1	-2, 2, -1		-2	-2
57	57	112	1.0	0	0	2/4	2	1	V43/VII		a	iv		V43/VII		V		43		VII			Mm7	1	1	0, -3, -1, 3		-1	0
57	57	113	1.0	1/4	1/4	2/4	2	1	VII6		a	iv		VII6		VII		6					M	1	1	2, -1, -2		-2	2
58	58	114	1.0	0	0	2/4	2	1	V65		a	iv		V65		V		65					Mm7	1	1	5, 2, -1, 1		1	5
58	58	115	1.0	1/4	1/4	2/4	2	1	i		a	iv		i		i							m	1	1	0, -3, 1		0	0
59	59	116	1.0	0	0	2/4	2	1	V43		a	iv		V43		V		43					Mm7	1	1	2, -1, 1, 5		1	2
59	59	117	1.0	1/4	1/4	2/4	2	1	i6		a	iv		i6		i		6					m	1	1	-3, 1, 0		0	-3
60	60	118	1.0	0	0	2/4	2	1	iv7		a	iv		iv7		iv		7					mm7	1	1	-1, -4, 0, -3		-1	-1
60	60	119	1.0	1/4	1/4	2/4	2	1	V7/III		a	iv		V7/III		V		7		III			Mm7	1	1	-2, 2, -1, -4		-2	-2
61	61	120	1.0	0	0	2/4	2	1	IIIM7		a	iv		IIIM7		III	M	7					MM7	1	1	-3, 1, -2, 2		-3	-3
61	61	121	1.0	1/4	1/4	2/4	2	1	VIM7		a	iv		VIM7		VI	M	7					MM7	1	1	-4, 0, -3, 1		-4	-4
62	62	122	1.0	0	0	2/4	2	1	ii%7		a	iv		ii%7		ii	%	7					%7	1	1	2, -1, -4, 0		2	2
62	62	123	1.0	1/4	1/4	2/4	2	1	V7		a	iv		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
63	63	124	1.0	0	0	2/4	2	1	i		a	iv		i		i							m	1	1	0, -3, 1		0	0
63	63	125	1.0	1/4	1/4	2/4	2	1	V|HC}		a	iv		V		V					HC	}	M	1	1	1, 5, 2		1	1
64	64	126	2.0	0	0	2/4	2	1	i{		a	iv		i		i						{	m	1	1	0, -3, 1		0	0
65	65	128	2.0	0	0	2/4	2	1	#viio7		a	iv		#viio7		#vii	o	7					o7	1	1	5, 2, -1, -4		5	5
66	66	130	1.0	0	0	2/4	2	1	i		a	iv		i		i							m	1	1	0, -3, 1		0	0
66	66	131	1.0	1/4	1/4	2/4	2	1	V7		a	iv		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
67	67	132	0.5	0	0	2/4	2	1	i(42)		a	iv		i(42)		i			42				m	1	1	2, -1, 1		0	2
67	67	265/2	0.5	1/8	1/8	2/4	2	1	viio7/V		a	iv		viio7/V		vii	o	7		V			o7	1	1	6, 3, 0, -3		6	6
67	67	133	1.0	1/4	1/4	2/4	2	1	V|HC}		a	iv		V		V					HC	}	M	1	1	1, 5, 2		1	1
68	68	134	2.0	0	0	2/4	2	1	i{		a	iv		i		i						{	m	1	1	0, -3, 1		0	0
69	69	136	2.0	0	0	2/4	2	1	#viio7		a	iv		#viio7		#vii	o	7					o7	1	1	5, 2, -1, -4		5	5
70	70	138	2.0	0	0	2/4	2	1	V/III		a	iv		V/III		V				III			M	1	1	-2, 2, -1		-2	-2
71	71	140	2.0	0	0	2/4	2	1	V(64)/ii		a	iv		V(64)/ii		V			64	ii			M	1	1	3, 2, -1		3	3
72	72	142	2.0	0	0	2/4	2	1	#viio43/ii}	viio65/V/vii}	a	iv		#viio43/ii		#vii	o	43		ii		}	o7	1	1	1, -2, 7, 4		7	1
73	73	144	1.0	0	0	2/4	2	1	V(64)/vii{		a	iv		V(64)/vii		V			64	vii		{	M	1	1	-1, -2, -5		-1	-1
73	73	145	1.0	1/4	1/4	2/4	2	1	V7/vii		a	iv		V7/vii		V		7		vii			Mm7	1	1	-1, 3, 0, -3		-1	-1
74	74	146	1.0	0	0	2/4	2	1	V(64)/vii		a	iv		V(64)/vii		V			64	vii			M	1	1	-1, -2, -5		-1	-1
74	74	147	1.0	1/4	1/4	2/4	2	1	V2/vii		a	iv		V2/vii		V		2		vii			Mm7	1	1	-3, -1, 3, 0		-1	-3
75	75	148	1.0	0	0	2/4	2	1	i6/vii		a	iv		i6/vii		i		6		vii			m	1	1	-5, -1, -2		-2	-5
75	75	149	1.0	1/4	1/4	2/4	2	1	V65/III		a	iv		V65/III		V		65		III			Mm7	1	1	2, -1, -4, -2		-2	2
76	76	150	2.0	0	0	2/4	2	1	III		a	iv		III		III							M	1	1	-3, 1, -2		-3	-3
77	77	152	2.0	0	0	2/4	2	1	i.V(64)}{		a	i		V(64)		V			64			}{	M	1	1	1, 0, -3		1	1
78	78	154	2.0	0	0	2/4	2	1	#viio43		a	i		#viio43		#vii	o	43					o7	1	1	-1, -4, 5, 2		5	-1
79	79	156	0.5	0	0	2/4	2	1	i6		a	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
79	79	313/2	0.5	1/8	1/8	2/4	2	1	VI		a	i		VI		VI							M	1	1	-4, 0, -3		-4	-4
79	79	157	0.5	1/4	1/4	2/4	2	1	iio		a	i		iio		ii	o						o	1	1	2, -1, -4		2	2
79	79	315/2	0.5	3/8	3/8	2/4	2	1	V		a	i		V		V							M	1	1	1, 5, 2		1	1
80	80	158	0.5	0	0	2/4	2	1	i(42)		a	i		i(42)		i			42				m	1	1	2, -1, 1		0	2
80	80	317/2	0.5	1/8	1/8	2/4	2	1	viio7/V		a	i		viio7/V		vii	o	7		V			o7	1	1	6, 3, 0, -3		6	6
80	80	159	1.0	1/4	1/4	2/4	2	1	V|HC}		a	i		V		V					HC	}	M	1	1	1, 5, 2		1	1
81	81	160	2.0	0	0	2/4	2	1	i{		a	i		i		i						{	m	1	1	0, -3, 1		0	0
82	82	162	2.0	0	0	2/4	2	1	#viio7		a	i		#viio7		#vii	o	7					o7	1	1	5, 2, -1, -4		5	5
83	83	164	0.5	0	0	2/4	2	1	i		a	i		i		i							m	1	1	0, -3, 1		0	0
83	83	329/2	0.5	1/8	1/8	2/4	2	1	iv		a	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
83	83	165	0.5	1/4	1/4	2/4	2	1	V(64)		a	i		V(64)		V			64				M	1	1	1, 0, -3		1	1
83	83	331/2	0.5	3/8	3/8	2/4	2	1	V7		a	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
84	84	166	4.0	0	0	2/4	2	1	i|PAC}		a	i		i		i					PAC	}	m	1	1	0, -3, 1		0	0
85	85	168	0.0	0	0	2/4	2	1	{		a	i										{		1	1				
86	86	170	2.0	0	0	2/4	2	1	#viio7		a	i		#viio7		#vii	o	7					o7	1	1	5, 2, -1, -4		5	5
87	87	172	1.0	0	0	2/4	2	1	i		a	i		i		i							m	1	1	0, -3, 1		0	0
87	87	173	1.0	1/4	1/4	2/4	2	1	V7		a	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
88	88	174	8.0	0	0	2/4	2	1	#viio2		a	i		#viio2		#vii	o	2					o7	1	1	-4, 5, 2, -1		5	-4
92	92	182	1.0	0	0	2/4	2	1	V(64)		a	i		V(64)		V			64				M	1	1	1, 0, -3		1	1
92	92	183	1.0	1/4	1/4	2/4	2	1	V7		a	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
93	93	184	0.5	0	0	2/4	2	1	i(42)		a	i		i(42)		i			42				m	1	1	2, -1, 1		0	2
93	93	369/2	0.5	1/8	1/8	2/4	2	1	viio7/V		a	i		viio7/V		vii	o	7		V			o7	1	1	6, 3, 0, -3		6	6
93	93	185	1.0	1/4	1/4	2/4	2	1	V|HC}		a	i		V		V					HC	}	M	1	1	1, 5, 2		1	1
94	94	186	2.0	0	0	2/4	2	1	I{		a	i		I		I						{	M	1	1	0, 4, 1		0	0
95	95	188	2.0	0	0	2/4	2	1	#viio7		a	i		#viio7		#vii	o	7					o7	1	1	5, 2, -1, -4		5	5
96	96	190	0.5	0	0	2/4	2	1	i		a	i		i		i							m	1	1	0, -3, 1		0	0
96	96	381/2	0.5	1/8	1/8	2/4	2	1	iio6		a	i		iio6		ii	o	6					o	1	1	-1, -4, 2		2	-1
96	96	191	0.5	1/4	1/4	2/4	2	1	V(64)		a	i		V(64)		V			64				M	1	1	1, 0, -3		1	1
96	96	383/2	0.5	3/8	3/8	2/4	2	1	V		a	i		V		V							M	1	1	1, 5, 2		1	1
97	97	192	1.5	0	0	2/4	2	1	i|PAC}{		a	i		i		i					PAC	}{	m	1	1	0, -3, 1		0	0
97	97	387/2	1.0	3/8	3/8	2/4	2	1	V65/iv		a	i		V65/iv		V		65		iv			Mm7	1	1	4, 1, -2, 0		0	4
98	98	389/2	1.0	1/8	1/8	2/4	2	1	iv		a	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
98	98	391/2	1.0	3/8	3/8	2/4	2	1	V2/iv		a	i		V2/iv		V		2		iv			Mm7	1	1	-2, 0, 4, 1		0	-2
99	99	393/2	1.0	1/8	1/8	2/4	2	1	iv6		a	i		iv6		iv		6					m	1	1	-4, 0, -1		-1	-4
99	99	395/2	0.5	3/8	3/8	2/4	2	1	viio64/bII		a	i		viio64/bII		vii	o	64		bII			o	1	1	-6, 0, -3		0	-6
100	100	198	1.0	0	0	2/4	2	1	bii6		a	i		bii6		bii		6					m	1	1	-8, -4, -5		-5	-8
100	100	199	0.5	1/4	1/4	2/4	2	1	bii		a	i		bii		bii							m	1	1	-5, -8, -4		-5	-5
100	100	399/2	0.5	3/8	3/8	2/4	2	1	iv6/iii		a	i		iv6/iii		iv		6		iii			m	1	1	-7, -3, -4		-4	-7
101	101	200	1.0	0	0	2/4	2	1	V/iii		a	i		V/iii		V				iii			M	1	1	-2, 2, -1		-2	-2
101	101	201	0.5	1/4	1/4	2/4	2	1	iii6		a	i		iii6		iii		6					m	1	1	-6, -2, -3		-3	-6
101	101	403/2	0.5	3/8	3/8	2/4	2	1	#viio6/iii		a	i		#viio6/iii		#vii	o	6		iii			o	1	1	-1, -4, 2		2	-1
102	102	202	0.5	0	0	2/4	2	1	iii		a	i		iii		iii							m	1	1	-3, -6, -2		-3	-3
102	102	405/2	0.5	1/8	1/8	2/4	2	1	iv6/iv		a	i		iv6/iv		iv		6		iv			m	1	1	-5, -1, -2		-2	-5
102	102	203	1.0	1/4	1/4	2/4	2	1	V/iv		a	i		V/iv		V				iv			M	1	1	0, 4, 1		0	0
103	103	204	0.5	0	0	2/4	2	1	IV6		a	i		IV6		IV		6					M	1	1	3, 0, -1		-1	3
103	103	409/2	0.5	1/8	1/8	2/4	2	1	viio6/IV		a	i		viio6/IV		vii	o	6		IV			o	1	1	1, -2, 4		4	1
103	103	205	1.0	1/4	1/4	2/4	2	1	IV}		a	i		IV		IV						}	M	1	1	-1, 3, 0		-1	-1
104	104	206	1.0	0	0	2/4	2	1	V65/vii{		a	i		V65/vii		V		65		vii		{	Mm7	1	1	3, 0, -3, -1		-1	3
104	104	207	1.0	1/4	1/4	2/4	2	1	vii		a	i		vii		vii							m	1	1	-2, -5, -1		-2	-2
105	105	208	1.0	0	0	2/4	2	1	V43/vii		a	i		V43/vii		V		43		vii			Mm7	1	1	0, -3, -1, 3		-1	0
105	105	209	1.0	1/4	1/4	2/4	2	1	vii6		a	i		vii6		vii		6					m	1	1	-5, -1, -2		-2	-5
106	106	210	1.0	0	0	2/4	2	1	V65		a	i		V65		V		65					Mm7	1	1	5, 2, -1, 1		1	5
106	106	211	1.0	1/4	1/4	2/4	2	1	i		a	i		i		i							m	1	1	0, -3, 1		0	0
107	107	212	1.0	0	0	2/4	2	1	V43		a	i		V43		V		43					Mm7	1	1	2, -1, 1, 5		1	2
107	107	213	1.0	1/4	1/4	2/4	2	1	i6		a	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
108	108	214	1.0	0	0	2/4	2	1	iv7		a	i		iv7		iv		7					mm7	1	1	-1, -4, 0, -3		-1	-1
108	108	215	1.0	1/4	1/4	2/4	2	1	V7/III		a	i		V7/III		V		7		III			Mm7	1	1	-2, 2, -1, -4		-2	-2
109	109	216	1.0	0	0	2/4	2	1	IIIM7		a	i		IIIM7		III	M	7					MM7	1	1	-3, 1, -2, 2		-3	-3
109	109	217	1.0	1/4	1/4	2/4	2	1	VIM7		a	i		VIM7		VI	M	7					MM7	1	1	-4, 0, -3, 1		-4	-4
110	110	218	1.0	0	0	2/4	2	1	ii%7		a	i		ii%7		ii	%	7					%7	1	1	2, -1, -4, 0		2	2
110	110	219	1.0	1/4	1/4	2/4	2	1	V7		a	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
111	111	220	1.0	0	0	2/4	2	1	i		a	i		i		i							m	1	1	0, -3, 1		0	0
111	111	221	3.0	1/4	1/4	2/4	2	1	V|HC}		a	i		V		V					HC	}	M	1	1	1, 5, 2		1	1
112	112	222	0.0	0	0	2/4	2	1	{		a	i										{		1	1				
113	113	224	2.0	0	0	2/4	2	1	#viio2/#vi		a	i		#viio2/#vi		#vii	o	2		#vi			o7	1	1	-1, 8, 5, 2		8	-1
114	114	226	1.0	0	0	2/4	2	1	V(64)/#vi		a	i		V(64)/#vi		V			64	#vi			M	1	1	4, 3, 0		4	4
114	114	227	1.0	1/4	1/4	2/4	2	1	V7/#vi		a	i		V7/#vi		V		7		#vi			Mm7	1	1	4, 8, 5, 2		4	4
115	115	228	0.5	0	0	2/4	2	1	i(42)/#vi		a	i		i(42)/#vi		i			42	#vi			m	1	1	5, 2, 4		3	5
115	115	457/2	0.5	1/8	1/8	2/4	2	1	viio7/V/#vi		a	i		viio7/V/#vi		vii	o	7		V/#vi			o7	1	1	9, 6, 3, 0		9	9
115	115	229	1.0	1/4	1/4	2/4	2	1	V/#vi|HC}		a	i		V/#vi		V				#vi	HC	}	M	1	1	4, 8, 5		4	4
116	116	230	2.0	0	0	2/4	2	1	i/#vi{		a	i		i/#vi		i				#vi		{	m	1	1	3, 0, 4		3	3
117	117	232	2.0	0	0	2/4	2	1	#viio7/#vi		a	i		#viio7/#vi		#vii	o	7		#vi			o7	1	1	8, 5, 2, -1		8	8
118	118	234	2.0	0	0	2/4	2	1	V7		a	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
