mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	0	0	1.5	0	1/4	3/8	2	1	g.i{	g	i		i	i						{	m	1	1	0, -3, 1		0	0
2	1	3/2	0.5	1/4	1/4	3/8	2	1	viio64/V	g	i		viio64/V	vii	o	64		V			o	1	1	0, 6, 3		6	0
3	2	2	1.0	0	0	3/8	2	1	V6	g	i		V6	V		6					M	1	1	5, 2, 1		1	5
3	2	3	0.5	1/4	1/4	3/8	2	1	#viio64/iv	g	i		#viio64/iv	#vii	o	64		iv			o	1	1	-2, 4, 1		4	-2
4	3	7/2	0.5	0	0	3/8	2	1	IV6	g	i		IV6	IV		6					M	1	1	3, 0, -1		-1	3
4	3	4	0.5	1/8	1/8	3/8	2	1	#viio6	g	i		#viio6	#vii	o	6					o	1	1	2, -1, 5		5	2
4	3	9/2	0.5	1/4	1/4	3/8	2	1	i	g	i		i	i							m	1	1	0, -3, 1		0	0
5	4	5	0.5	0	0	3/8	2	1	bII6(2)	g	i		bII6(2)	bII		6	2				M	1	1	-1, -4, -3		-5	-1
5	4	11/2	1.0	1/8	1/8	3/8	2	1	bII6	g	i		bII6	bII		6					M	1	1	-1, -4, -5		-5	-1
6	5	13/2	1.0	0	0	3/8	2	1	#viio6	g	i		#viio6	#vii	o	6					o	1	1	2, -1, 5		5	2
6	5	15/2	0.5	1/4	1/4	3/8	2	1	i6	g	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
7	6	8	0.5	0	0	3/8	2	1	#viio7	g	i		#viio7	#vii	o	7					o7	1	1	5, 2, -1, -4		5	5
7	6	17/2	0.5	1/8	1/8	3/8	2	1	i(94)	g	i		i(94)	i			94				m	1	1	0, -1, 1	2	0	0
7	6	9	0.5	1/4	1/4	3/8	2	1	viio43/V	g	i		viio43/V	vii	o	43		V			o7	1	1	0, -3, 6, 3		6	0
8	7	19/2	3.0	0	0	3/8	2	1	V|HC}{	g	i		V	V					HC	}{	M	1	1	1, 5, 2		1	1
10	9	25/2	0.5	0	0	3/8	2	1	V(64)	g	i		V(64)	V			64				M	1	1	1, 0, -3		1	1
10	9	13	1.0	1/8	1/8	3/8	2	1	V	g	i		V	V							M	1	1	1, 5, 2		1	1
11	10	14	0.5	0	0	3/8	2	1	#viio6	g	i		#viio6	#vii	o	6					o	1	1	2, -1, 5		5	2
11	10	29/2	0.5	1/8	1/8	3/8	2	1	i	g	i		i	i							m	1	1	0, -3, 1		0	0
11	10	15	0.5	1/4	1/4	3/8	2	1	i	g	i		i	i							m	1	1	0, -3, 1		0	0
12	11	31/2	0.5	0	0	3/8	2	1	V(64)}	g	i		V(64)	V			64			}	M	1	1	1, 0, -3		1	1
12	11	16	1.0	1/8	1/8	3/8	2	1	V|HC	g	i		V	V					HC		M	1	1	1, 5, 2		1	1
13	12	17	1.5	0	0	3/8	2	1	III.I{	g	III		I	I						{	M	1	0	0, 4, 1		0	0
14	13	37/2	1.5	0	0	3/8	2	1	VI	g	III		VI	VI							M	1	0	3, 7, 4		3	3
15	14	20	1.5	0	0	3/8	2	1	ii	g	III		ii	ii							m	1	0	2, -1, 3		2	2
16	15	43/2	1.0	0	0	3/8	2	1	V(64)}	g	III		V(64)	V			64			}	M	1	0	1, 0, 4		1	1
16	15	45/2	1.0	1/4	1/4	3/8	2	1	V|HC	g	III		V	V					HC		M	1	0	1, 5, 2		1	1
17	16	23	0.0	0	0	3/8	2	1	{	g	III									{		1	0				
17	16	47/2	0.5	1/8	1/8	3/8	2	1	V2	g	III		V2	V		2					Mm7	1	0	-1, 1, 5, 2		1	-1
17	16	24	0.5	1/4	1/4	3/8	2	1	i6	g	III		i6	i		6					m	1	0	-3, 1, 0		0	-3
18	17	49/2	0.5	0	0	3/8	2	1	V43	g	III		V43	V		43					Mm7	1	0	2, -1, 1, 5		1	2
18	17	25	0.5	1/8	1/8	3/8	2	1	i	g	III		i	i							m	1	0	0, -3, 1		0	0
18	17	51/2	0.5	1/4	1/4	3/8	2	1	v6	g	III		v6	v		6					m	1	0	-2, 2, 1		1	-2
19	18	26	0.5	0	0	3/8	2	1	iv6(2)	g	III		iv6(2)	iv		6	2				m	1	0	-4, 0, 1		-1	-4
19	18	53/2	1.0	1/8	1/8	3/8	2	1	iv6	g	III		iv6	iv		6					m	1	0	-4, 0, -1		-1	-4
20	19	55/2	0.5	0	0	3/8	2	1	V(4)	g	III		V(4)	V			4				M	1	0	1, 0, 2		1	1
20	19	28	0.5	1/8	1/8	3/8	2	1	V	g	III		V	V							M	1	0	1, 5, 2		1	1
20	19	57/2	0.5	1/4	1/4	3/8	2	1	V2	g	III		V2	V		2					Mm7	1	0	-1, 1, 5, 2		1	-1
21	20	29	0.5	0	0	3/8	2	1	i6(2)	g	III		i6(2)	i		6	2				m	1	0	-3, 1, 2		0	-3
21	20	59/2	0.5	1/8	1/8	3/8	2	1	i6	g	III		i6	i		6					m	1	0	-3, 1, 0		0	-3
21	20	30	0.5	1/4	1/4	3/8	2	1	bVI64	g	III		bVI64	bVI		64					M	1	0	-3, -4, 0		-4	-3
22	21	61/2	0.5	0	0	3/8	2	1	V(4)/V	g	III		V(4)/V	V			4	V			M	1	0	2, 1, 3		2	2
22	21	31	0.5	1/8	1/8	3/8	2	1	V2/V	g	III		V2/V	V		2		V			Mm7	1	0	0, 2, 6, 3		2	0
22	21	63/2	0.5	1/4	1/4	3/8	2	1	V	g	III		V	V							M	1	0	1, 5, 2		1	1
23	22	32	0.5	0	0	3/8	2	1	ii%43	g	III		ii%43	ii	%	43					%7	1	0	-4, 0, 2, -1		2	-4
23	22	65/2	0.5	1/8	1/8	3/8	2	1	i64	g	III		i64	i		64					m	1	0	1, 0, -3		0	1
23	22	33	0.5	1/4	1/4	3/8	2	1	viio7/V	g	III		viio7/V	vii	o	7		V			o7	1	0	6, 3, 0, -3		6	6
24	23	67/2	1.0	0	0	3/8	2	1	V|HC}	g	III		V	V					HC	}	M	1	0	1, 5, 2		1	1
24	23	34	0.0	1/8	1/8	3/8	2	1	{	g	III									{		1	0				
24	23	69/2	0.5	1/4	1/4	3/8	2	1	V2	g	III		V2	V		2					Mm7	1	0	-1, 1, 5, 2		1	-1
25	24	35	0.5	0	0	3/8	2	1	I6	g	III		I6	I		6					M	1	0	4, 1, 0		0	4
25	24	71/2	0.5	1/8	1/8	3/8	2	1	viio6	g	III		viio6	vii	o	6					o	1	0	2, -1, 5		5	2
25	24	36	0.5	1/4	1/4	3/8	2	1	I	g	III		I	I							M	1	0	0, 4, 1		0	0
26	25	73/2	0.5	0	0	3/8	2	1	viio64}	g	III		viio64	vii	o	64				}	o	1	0	-1, 5, 2		5	-1
26	25	37	1.0	1/8	1/8	3/8	2	1	I6	g	III		I6	I		6					M	1	0	4, 1, 0		0	4
27	26	38	2.0	0	0	3/8	2	1	V65/V{	g	III		V65/V	V		65		V		{	Mm7	1	0	6, 3, 0, 2		2	6
28	27	40	0.5	1/8	1/8	3/8	2	1	V	g	III		V	V							M	1	0	1, 5, 2		1	1
28	27	81/2	1.0	1/4	1/4	3/8	2	1	vii%43	g	III		vii%43	vii	%	43					%7	1	0	-1, 3, 5, 2		5	-1
29	28	83/2	0.5	1/8	1/8	3/8	2	1	I6	g	III		I6	I		6					M	1	0	4, 1, 0		0	4
29	28	42	0.5	1/4	1/4	3/8	2	1	viio6	g	III		viio6	vii	o	6					o	1	0	2, -1, 5		5	2
30	29	85/2	1.0	0	0	3/8	2	1	I	g	III		I	I							M	1	0	0, 4, 1		0	0
30	29	87/2	1.0	1/4	1/4	3/8	2	1	#viio43/ii	g	III		#viio43/ii	#vii	o	43		ii			o7	1	0	1, -2, 7, 4		7	1
31	30	89/2	0.5	1/8	1/8	3/8	2	1	ii6	g	III		ii6	ii		6					m	1	0	-1, 3, 2		2	-1
31	30	45	0.5	1/4	1/4	3/8	2	1	#viio6/ii	g	III		#viio6/ii	#vii	o	6		ii			o	1	0	4, 1, 7		7	4
32	31	91/2	0.5	0	0	3/8	2	1	ii(4)	g	III		ii(4)	ii			4				m	1	0	2, 1, 3		2	2
32	31	46	2.5	1/8	1/8	3/8	2	1	ii	g	III		ii	ii							m	1	0	2, -1, 3		2	2
34	33	97/2	0.5	0	0	3/8	2	1	V(4)	g	III		V(4)	V			4				M	1	0	1, 0, 2		1	1
34	33	49	0.5	1/8	1/8	3/8	2	1	V7	g	III		V7	V		7					Mm7	1	0	1, 5, 2, -1		1	1
34	33	99/2	0.875	1/4	1/4	3/8	2	1	vi|DC	g	III		vi	vi					DC		m	1	0	3, 0, 4		3	3
35	34	403/8	0.125	3/32	3/32	3/8	2	1	IV	g	III		IV	IV							M	1	0	-1, 3, 0		-1	-1
35	34	101/2	0.5	1/8	1/8	3/8	2	1	V(64)	g	III		V(64)	V			64				M	1	0	1, 0, 4		1	1
35	34	51	0.5	1/4	1/4	3/8	2	1	V	g	III		V	V							M	1	0	1, 5, 2		1	1
36	35	103/2	1.0	0	0	3/8	2	1	I|PAC}	g	III		I	I					PAC	}	M	1	0	0, 4, 1		0	0
36	35	105/2	1.0	1/4	1/4	3/8	2	1	i.i{	g	i		i	i						{	m	1	1	0, -3, 1		0	0
37	36	107/2	0.5	1/8	1/8	3/8	2	1	viio/V/v	g	i		viio/V/v	vii	o			V/v			o	1	1	7, 4, 1		7	7
37	36	54	0.5	1/4	1/4	3/8	2	1	V/v	g	i		V/v	V				v			M	1	1	2, 6, 3		2	2
38	37	109/2	0.5	0	0	3/8	2	1	iv6/v	g	i		iv6/v	iv		6		v			m	1	1	-3, 1, 0		0	-3
38	37	55	0.5	1/8	1/8	3/8	2	1	IV64/ii	g	i		IV64/ii	IV		64		ii			M	1	1	2, 1, 5		1	2
38	37	111/2	0.5	1/4	1/4	3/8	2	1	#viio7/ii	g	i		#viio7/ii	#vii	o	7		ii			o7	1	1	7, 4, 1, -2		7	7
39	38	56	0.5	0	0	3/8	2	1	ii	g	i		ii	ii							m	1	1	2, -1, 3		2	2
39	38	113/2	0.5	1/8	1/8	3/8	2	1	#viio7	g	i		#viio7	#vii	o	7					o7	1	1	5, 2, -1, -4		5	5
39	38	57	0.5	1/4	1/4	3/8	2	1	i	g	i		i	i							m	1	1	0, -3, 1		0	0
40	39	115/2	0.5	0	0	3/8	2	1	bII6(2)	g	i		bII6(2)	bII		6	2				M	1	1	-1, -4, -3		-5	-1
40	39	58	1.0	1/8	1/8	3/8	2	1	bII6	g	i		bII6	bII		6					M	1	1	-1, -4, -5		-5	-1
41	40	59	1.0	0	0	3/8	2	1	#viio6	g	i		#viio6	#vii	o	6					o	1	1	2, -1, 5		5	2
41	40	60	0.5	1/4	1/4	3/8	2	1	i6	g	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
42	41	121/2	0.5	0	0	3/8	2	1	V	g	i		V	V							M	1	1	1, 5, 2		1	1
42	41	61	0.5	1/8	1/8	3/8	2	1	V7	g	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
42	41	123/2	0.5	1/4	1/4	3/8	2	1	V(64)	g	i		V(64)	V			64				M	1	1	1, 0, -3		1	1
43	42	62	1.0	0	0	3/8	2	1	V|HC}	g	i		V	V					HC	}	M	1	1	1, 5, 2		1	1
43	42	63	0.5	1/4	1/4	3/8	2	1	iv.viio64/VI{	g	iv		viio64/VI	vii	o	64		VI		{	o	1	1	-5, 1, -2		1	-5
44	43	127/2	1.0	0	0	3/8	2	1	VI6	g	iv		VI6	VI		6					M	1	1	0, -3, -4		-4	0
44	43	129/2	0.5	1/4	1/4	3/8	2	1	V/v	g	iv		V/v	V				v			M	1	1	2, 6, 3		2	2
45	44	65	1.0	0	0	3/8	2	1	VI/v	g	iv		VI/v	VI				v			M	1	1	-3, 1, -2		-3	-3
45	44	66	0.5	1/4	1/4	3/8	2	1	#viio65/iv	g	iv		#viio65/iv	#vii	o	65		iv			o7	1	1	1, -2, -5, 4		4	1
46	45	133/2	0.5	0	0	3/8	2	1	iv6	g	iv		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
46	45	67	0.5	1/8	1/8	3/8	2	1	III6(2)	g	iv		III6(2)	III		6	2				M	1	1	1, -2, -1		-3	1
46	45	135/2	0.5	1/4	1/4	3/8	2	1	viio/bII	g	iv		viio/bII	vii	o			bII			o	1	1	0, -3, -6		0	0
47	46	68	0.5	0	0	3/8	2	1	bII(9)	g	iv		bII(9)	bII			9				M	1	1	-5, -1, -4	-3	-5	-5
47	46	137/2	1.0	1/8	1/8	3/8	2	1	bII6	g	iv		bII6	bII		6					M	1	1	-1, -4, -5		-5	-1
48	47	139/2	0.5	0	0	3/8	2	1	V2(4)	g	iv		V2(4)	V		2	4				Mm7	1	1	-1, 1, 0, 2		1	-1
48	47	70	0.5	1/8	1/8	3/8	2	1	V2	g	iv		V2	V		2					Mm7	1	1	-1, 1, 5, 2		1	-1
48	47	141/2	0.5	1/4	1/4	3/8	2	1	i6	g	iv		i6	i		6					m	1	1	-3, 1, 0		0	-3
49	48	71	0.5	0	0	3/8	2	1	#viio7	g	iv		#viio7	#vii	o	7					o7	1	1	5, 2, -1, -4		5	5
