mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	0	1.0	0	0	2/4	2	1	C.I	C	I		I		I							M	0	0	0, 4, 1		0	0
1	1	1	1.0	1/4	1/4	2/4	2	1	viio6/V	C	I		viio6/V		vii	o	6		V			o	0	0	3, 0, 6		6	3
2	2	2	1.0	0	0	2/4	2	1	V(4)	C	I		V(4)		V			4				M	0	0	1, 0, 2		1	1
2	2	3	1.0	1/4	1/4	2/4	2	1	V64	C	I		V64		V		64					M	0	0	2, 1, 5		1	2
3	3	4	1.0	0	0	2/4	2	1	V	C	I		V		V							M	0	0	1, 5, 2		1	1
3	3	5	1.0	1/4	1/4	2/4	2	1	V65	C	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
4	4	6	1.0	0	0	2/4	2	1	I	C	I		I		I							M	0	0	0, 4, 1		0	0
4	4	7	1.0	1/4	1/4	2/4	2	1	I6	C	I		I6		I		6					M	0	0	4, 1, 0		0	4
5	5	8	1.0	0	0	2/4	2	1	IV	C	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
5	5	9	1.0	1/4	1/4	2/4	2	1	V7	C	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
6	6	10	2.0	0	0	2/4	2	1	I|IAC}	C	I		I		I					IAC	}	M	0	0	0, 4, 1		0	0
7	7	12	2.0	0	0	2/4	2	1	I{	C	I		I		I						{	M	0	0	0, 4, 1		0	0
8	8	14	2.0	0	0	2/4	2	1	V6	C	I		V6		V		6					M	0	0	5, 2, 1		1	5
9	9	16	2.0	0	0	2/4	2	1	viio6/V	C	I		viio6/V		vii	o	6		V			o	0	0	3, 0, 6		6	3
10	10	18	2.0	0	0	2/4	2	1	V	C	I		V		V							M	0	0	1, 5, 2		1	1
11	11	20	1.5	0	0	2/4	2	1	I	C	I		I		I							M	0	0	0, 4, 1		0	0
11	11	43/2	0.5	3/8	3/8	2/4	2	1	V.V6/ii	C	V		V6/ii		V		6		ii			M	0	0	7, 4, 3		3	7
12	12	22	2.0	0	0	2/4	2	1	V	C	V		V		V							M	0	0	1, 5, 2		1	1
13	13	24	1.0	0	0	2/4	2	1	iv6	C	V		iv6		iv		6					m	0	0	-4, 0, -1		-1	-4
13	13	25	1.0	1/4	1/4	2/4	2	1	IV6	C	V		IV6		IV		6					M	0	0	3, 0, -1		-1	3
14	14	26	0.5	0	0	2/4	2	1	viio	C	V		viio		vii	o						o	0	0	5, 2, -1		5	5
14	14	53/2	0.5	1/8	1/8	2/4	2	1	IV64	C	V		IV64		IV		64					M	0	0	0, -1, 3		-1	0
14	14	27	0.5	1/4	1/4	2/4	2	1	#viio/ii	C	V		#viio/ii		#vii	o			ii			o	0	0	7, 4, 1		7	7
14	14	55/2	0.5	3/8	3/8	2/4	2	1	ii	C	V		ii		ii							m	0	0	2, -1, 3		2	2
15	15	28	1.0	0	0	2/4	2	1	V	C	V		V		V							M	0	0	1, 5, 2		1	1
15	15	29	1.0	1/4	1/4	2/4	2	1	V65	C	V		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
16	16	30	2.0	0	0	2/4	2	1	I	C	V		I		I							M	0	0	0, 4, 1		0	0
17	17	32	2.0	0	0	2/4	2	1	V7	C	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
18	18	34	2.0	0	0	2/4	2	1	I	C	V		I		I							M	0	0	0, 4, 1		0	0
19	19	36	2.0	0	0	2/4	2	1	Ger65	C	V		Ger65	Ger	vii	o	65	b3	V			Ger	0	0	-4, 0, -3, 6		6	-4
20	20	38	2.0	0	0	2/4	2	1	i64	C	V		i64		i		64					m	0	0	1, 0, -3		0	1
21	21	40	1.0	0	0	2/4	2	2	V65/V	C	V		V65/V		V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
21	21	41	1.0	1/4	1/4	2/4	2	2	V7	C	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
22	22	42	2.0	0	0	2/4	2	2	I}	C	V		I		I						}	M	0	0	0, 4, 1		0	0
22	22	43	0.0	1/4	1/4	2/4	2	2	|PAC	C	V									PAC			0	0				
23	23	44	1.0	0	0	2/4	2	1	I{	C	V		I		I						{	M	0	0	0, 4, 1		0	0
23	23	45	1.0	1/4	1/4	2/4	2	1	viio6/V	C	V		viio6/V		vii	o	6		V			o	0	0	3, 0, 6		6	3
24	24	46	1.0	0	0	2/4	2	1	V(4)	C	V		V(4)		V			4				M	0	0	1, 0, 2		1	1
24	24	47	1.0	1/4	1/4	2/4	2	1	V64	C	V		V64		V		64					M	0	0	2, 1, 5		1	2
25	25	48	1.0	0	0	2/4	2	1	iii.V65	C	iii		V65		V		65					Mm7	0	1	5, 2, -1, 1		1	5
25	25	49	1.0	1/4	1/4	2/4	2	1	V7	C	iii		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
26	26	50	1.0	0	0	2/4	2	1	i	C	iii		i		i							m	0	1	0, -3, 1		0	0
26	26	51	1.0	1/4	1/4	2/4	2	1	i6	C	iii		i6		i		6					m	0	1	-3, 1, 0		0	-3
27	27	52	1.0	0	0	2/4	2	1	iv	C	iii		iv		iv							m	0	1	-1, -4, 0		-1	-1
27	27	53	1.0	1/4	1/4	2/4	2	1	V	C	iii		V		V							M	0	1	1, 5, 2		1	1
28	28	54	1.0	0	0	2/4	2	1	i(4)}	C	iii		i(4)		i			4			}	m	0	1	0, -1, 1		0	0
28	28	55	2.0	1/4	1/4	2/4	2	1	iv7	C	iii		iv7		iv		7					mm7	0	1	-1, -4, 0, -3		-1	-1
