mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
19	16	100	1.0	1/2	1/2	2/2	2	1	VII		c	i		VII		VII							M	1	1	-2, 2, -1		-2	-2
19	16	101	1.0	3/4	3/4	2/2	2	1	#viio		c	i		#viio		#vii	o						o	1	1	5, 2, -1		5	5
20	17	102	2.0	0	0	2/2	2	1	i		c	i		i		i							m	1	1	0, -3, 1		0	0
20	17	104	1.0	1/2	1/2	2/2	2	1	i6		c	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
20	17	105	1.0	3/4	3/4	2/2	2	1	V6/iv		c	i		V6/iv		V		6		iv			M	1	1	4, 1, 0		0	4
21	18	106	1.0	0	0	2/2	2	1	iv7		c	i		iv7		iv		7					mm7	1	1	-1, -4, 0, -3		-1	-1
21	18	107	1.0	1/4	1/4	2/2	2	1	V65/v		c	i		V65/v		V		65		v			Mm7	1	1	6, 3, 0, 2		2	6
21	18	108	1.0	1/2	1/2	2/2	2	1	v		c	i		v		v							m	1	1	1, -2, 2		1	1
21	18	109	1.0	3/4	3/4	2/2	2	1	VIM7/v		c	i		VIM7/v		VI	M	7		v			MM7	1	1	-3, 1, -2, 2		-3	-3
22	19	110	2.0	0	0	2/2	2	1	iv/v		c	i		iv/v		iv				v			m	1	1	0, -3, 1		0	0
22	19	112	1.0	1/2	1/2	2/2	2	1	IV6		c	i		IV6		IV		6					M	1	1	3, 0, -1		-1	3
22	19	113	1.0	3/4	3/4	2/2	2	1	viio43/IV		c	i		viio43/IV		vii	o	43		IV			o7	1	1	-2, -5, 4, 1		4	-2
23	20	114	1.0	0	0	2/2	2	1	vi/IV		c	i		vi/IV		vi				IV			m	1	1	2, -1, 3		2	2
23	20	115	1.0	1/4	1/4	2/2	2	1	V/v		c	i		V/v		V				v			M	1	1	2, 6, 3		2	2
23	20	116	2.0	1/2	1/2	2/2	2	1	v6		c	i		v6		v		6					m	1	1	-2, 2, 1		1	-2
24	21	118	2.0	0	0	2/2	2	1	iv6/v	i6	c	i		iv6/v		iv		6		v			m	1	1	-3, 1, 0		0	-3
24	21	120	2.0	1/2	1/2	2/2	2	1	iv2		c	i		iv2		iv		2					mm7	1	1	-3, -1, -4, 0		-1	-3
25	22	122	2.0	0	0	2/2	2	1	iio	viio/III	c	i		iio		ii	o						o	1	1	2, -1, -4		2	2
25	22	124	2.0	1/2	1/2	2/2	2	1	V		c	i		V		V							M	1	1	1, 5, 2		1	1
26	23	126	1.0	0	0	2/2	2	1	i		c	i		i		i							m	1	1	0, -3, 1		0	0
26	23	127	1.0	1/4	1/4	2/2	2	1	V		c	i		V		V							M	1	1	1, 5, 2		1	1
26	23	128	1.0	1/2	1/2	2/2	2	1	VI		c	i		VI		VI							M	1	1	-4, 0, -3		-4	-4
26	23	129	1.0	3/4	3/4	2/2	2	1	iv		c	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
27	24	130	2.0	0	0	2/2	2	1	III		c	i		III		III							M	1	1	-3, 1, -2		-3	-3
27	24	132	1.0	1/2	1/2	2/2	2	1	VI		c	i		VI		VI							M	1	1	-4, 0, -3		-4	-4
27	24	133	1.0	3/4	3/4	2/2	2	1	iv6		c	i		iv6		iv		6					m	1	1	-4, 0, -1		-1	-4
28	25	134	1.0	0	0	2/2	2	1	iv		c	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
28	25	135	1.0	1/4	1/4	2/2	2	1	V6/V/III		c	i		V6/V/III		V		6		V/III			M	1	1	3, 0, -1		-1	3
28	25	136	1.0	1/2	1/2	2/2	2	1	V7/III		c	i		V7/III		V		7		III			Mm7	1	1	-2, 2, -1, -4		-2	-2
28	25	137	1.0	3/4	3/4	2/2	2	1	V65		c	i		V65		V		65					Mm7	1	1	5, 2, -1, 1		1	5
29	26	138	2.0	0	0	2/2	2	1	i		c	i		i		i							m	1	1	0, -3, 1		0	0
29	26	140	2.0	1/2	1/2	2/2	2	2	V7/iv		c	i		V7/iv		V		7		iv			Mm7	1	1	0, 4, 1, -2		0	0
30	27	142	1.0	0	0	2/2	2	1	IV		c	i		IV		IV							M	1	1	-1, 3, 0		-1	-1
30	27	143	1.0	1/4	1/4	2/2	2	1	V/v		c	i		V/v		V				v			M	1	1	2, 6, 3		2	2
30	27	144	1.0	1/2	1/2	2/2	2	1	v6		c	i		v6		v		6					m	1	1	-2, 2, 1		1	-2
30	27	145	1.0	3/4	3/4	2/2	2	1	iio		c	i		iio		ii	o						o	1	1	2, -1, -4		2	2
31	28	146	2.0	0	0	2/2	2	1	IIIM7(^9)		c	i		IIIM7(^9)		III	M	7	^9				MM7	1	1	-3, 1, -2, 2	-1	-3	-3
31	28	148	1.0	1/2	1/2	2/2	2	1	i		c	i		i		i							m	1	1	0, -3, 1		0	0
31	28	149	1.0	3/4	3/4	2/2	2	1	V65/IV		c	i		V65/IV		V		65		IV			Mm7	1	1	4, 1, -2, 0		0	4
32	29	150	1.0	0	0	2/2	2	1	IV		c	i		IV		IV							M	1	1	-1, 3, 0		-1	-1
32	29	151	1.0	1/4	1/4	2/2	2	1	V65/v		c	i		V65/v		V		65		v			Mm7	1	1	6, 3, 0, 2		2	6
32	29	152	1.0	1/2	1/2	2/2	2	1	v7		c	i		v7		v		7					mm7	1	1	1, -2, 2, -1		1	1
32	29	153	1.0	3/4	3/4	2/2	2	1	V65/VI		c	i		V65/VI		V		65		VI			Mm7	1	1	1, -2, -5, -3		-3	1
33	30	154	1.0	0	0	2/2	2	1	VIM7		c	i		VIM7		VI	M	7					MM7	1	1	-4, 0, -3, 1		-4	-4
33	30	155	1.0	1/4	1/4	2/2	2	1	V65/V/III		c	i		V65/V/III		V		65		V/III			Mm7	1	1	3, 0, -3, -1		-1	3
33	30	156	1.0	1/2	1/2	2/2	2	1	V7/III		c	i		V7/III		V		7		III			Mm7	1	1	-2, 2, -1, -4		-2	-2
33	30	157	1.0	3/4	3/4	2/2	2	1	V65		c	i		V65		V		65					Mm7	1	1	5, 2, -1, 1		1	5
34	31	158	2.0	0	0	2/2	2	1	i7(9)		c	i		i7(9)		i		7	9				mm7	1	1	0, -3, 1, -2	2	0	0
34	31	160	1.0	1/2	1/2	2/2	2	1	bIIM7		c	i		bIIM7		bII	M	7					MM7	1	1	-5, -1, -4, 0		-5	-5
34	31	161	1.0	3/4	3/4	2/2	2	1	V65/V/VI		c	i		V65/V/VI		V		65		V/VI			Mm7	1	1	2, -1, -4, -2		-2	2
35	32	162	1.0	0	0	2/2	2	1	V7/VI		c	i		V7/VI		V		7		VI			Mm7	1	1	-3, 1, -2, -5		-3	-3
35	32	163	1.0	1/4	1/4	2/2	2	1	iv.V65		c	iv		V65		V		65					Mm7	1	1	5, 2, -1, 1		1	5
35	32	164	1.0	1/2	1/2	2/2	2	1	i		c	iv		i		i							m	1	1	0, -3, 1		0	0
35	32	165	1.0	3/4	3/4	2/2	2	1	v6		c	iv		v6		v		6					m	1	1	-2, 2, 1		1	-2
36	33	166	1.0	0	0	2/2	2	1	VI		c	iv		VI		VI							M	1	1	-4, 0, -3		-4	-4
36	33	167	1.0	1/4	1/4	2/2	2	1	i6		c	iv		i6		i		6					m	1	1	-3, 1, 0		0	-3
36	33	168	1.0	1/2	1/2	2/2	2	1	iio6		c	iv		iio6		ii	o	6					o	1	1	-1, -4, 2		2	-1
36	33	169	1.0	3/4	3/4	2/2	2	1	V7		c	iv		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
37	34	170	1.0	0	0	2/2	2	2	VI		c	iv		VI		VI							M	1	1	-4, 0, -3		-4	-4
37	34	171	1.0	1/4	1/4	2/2	2	2	i6		c	iv		i6		i		6					m	1	1	-3, 1, 0		0	-3
37	34	172	2.0	1/2	1/2	2/2	2	2	iv		c	iv		iv		iv							m	1	1	-1, -4, 0		-1	-1
38	35	174	1.0	0	0	2/2	2	2	ii6		c	iv		ii6		ii		6					m	1	1	-1, 3, 2		2	-1
38	35	175	1.0	1/4	1/4	2/2	2	1	viio7/v		c	iv		viio7/v		vii	o	7		v			o7	1	1	-1, -4, -7, -10		-1	-1
38	35	176	1.0	1/2	1/2	2/2	2	2	v		c	iv		v		v							m	1	1	1, -2, 2		1	1
38	35	177	1.0	3/4	3/4	2/2	2	2	V65		c	iv		V65		V		65					Mm7	1	1	5, 2, -1, 1		1	5
39	36	178	2.0	0	0	2/2	2	2	i6		c	iv		i6		i		6					m	1	1	-3, 1, 0		0	-3
39	36	180	2.0	1/2	1/2	2/2	2	2	V7(b9)/iv		c	iv		V7(b9)/iv		V		7	b9	iv			Mm7	1	1	0, 4, 1, -2	-12	0	0
40	37	182	2.0	0	0	2/2	2	2	iv7		c	iv		iv7		iv		7					mm7	1	1	-1, -4, 0, -3		-1	-1
40	37	184	2.0	1/2	1/2	2/2	2	2	V7/III		c	iv		V7/III		V		7		III			Mm7	1	1	-2, 2, -1, -4		-2	-2
41	38	186	2.0	0	0	2/2	2	2	III}{		c	iv		III		III						}{	M	1	1	-3, 1, -2		-3	-3
41	38	188	2.0	1/2	1/2	2/2	2	2	i7		c	iv		i7		i		7					mm7	1	1	0, -3, 1, -2		0	0
42	39	190	1.0	0	0	2/2	2	2	V65/VII		c	iv		V65/VII		V		65		VII			Mm7	1	1	3, 0, -3, -1		-1	3
42	39	191	1.0	1/4	1/4	2/2	2	2	ii%43		c	iv		ii%43		ii	%	43					%7	1	1	-4, 0, 2, -1		2	-4
42	39	192	2.0	1/2	1/2	2/2	2	2	V7		c	iv		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
43	40	194	2.0	0	0	2/2	2	2	i		c	iv		i		i							m	1	1	0, -3, 1		0	0
43	40	196	2.0	1/2	1/2	2/2	2	2	iv		c	iv		iv		iv							m	1	1	-1, -4, 0		-1	-1
44	41	198	2.0	0	0	2/2	2	2	VII		c	iv		VII		VII							M	1	1	-2, 2, -1		-2	-2
44	41	200	2.0	1/2	1/2	2/2	2	2	III		c	iv		III		III							M	1	1	-3, 1, -2		-3	-3
45	42	202	2.0	0	0	2/2	2	2	VI		c	iv		VI		VI							M	1	1	-4, 0, -3		-4	-4
45	42	204	2.0	1/2	1/2	2/2	2	1	iio		c	iv		iio		ii	o						o	1	1	2, -1, -4		2	2
46	43	206	2.0	0	0	2/2	2	2	V7		c	iv		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
46	43	208	2.0	1/2	1/2	2/2	2	2	i64		c	iv		i64		i		64					m	1	1	1, 0, -3		0	1
47	44	210	3.0	0	0	2/2	2	2	V7		c	iv		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
47	44	213	1.0	3/4	3/4	2/2	2	2	V65		c	iv		V65		V		65					Mm7	1	1	5, 2, -1, 1		1	5
48	45	214	1.0	0	0	2/2	2	2	i		c	iv		i		i							m	1	1	0, -3, 1		0	0
48	45	215	2.0	1/4	1/4	2/2	2	2	V7/iv		c	iv		V7/iv		V		7		iv			Mm7	1	1	0, 4, 1, -2		0	0
48	45	217	1.0	3/4	3/4	2/2	2	2	V65/iv		c	iv		V65/iv		V		65		iv			Mm7	1	1	4, 1, -2, 0		0	4
49	46	218	3.0	0	0	2/2	2	2	iv		c	iv		iv		iv							m	1	1	-1, -4, 0		-1	-1
49	46	221	1.0	3/4	3/4	2/2	2	2	iv65		c	iv		iv65		iv		65					mm7	1	1	-4, 0, -3, -1		-1	-4
50	47	222	3.0	0	0	2/2	2	2	VI.V7		c	VI		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
50	47	225	1.0	3/4	3/4	2/2	2	2	V65		c	VI		V65		V		65					Mm7	1	0	5, 2, -1, 1		1	5
51	48	226	4.0	0	0	2/2	2	1	I|IAC}{		c	VI		I		I					IAC	}{	M	1	0	0, 4, 1		0	0
52	49	230	1.0	0	0	2/2	2	1	vi6		c	VI		vi6		vi		6					m	1	0	0, 4, 3		3	0
52	49	231	1.0	1/4	1/4	2/2	2	1	V65		c	VI		V65		V		65					Mm7	1	0	5, 2, -1, 1		1	5
52	49	232	2.0	1/2	1/2	2/2	2	1	I		c	VI		I		I							M	1	0	0, 4, 1		0	0
53	50	234	2.0	0	0	2/2	2	1	V6/ii		c	VI		V6/ii		V		6		ii			M	1	0	7, 4, 3		3	7
53	50	236	2.0	1/2	1/2	2/2	2	1	ii		c	VI		ii		ii							m	1	0	2, -1, 3		2	2
54	51	238	1.0	0	0	2/2	2	1	v		c	VI		v		v							m	1	0	1, -2, 2		1	1
54	51	239	1.0	1/4	1/4	2/2	2	1	viio64		c	VI		viio64		vii	o	64					o	1	0	-1, 5, 2		5	-1
54	51	240	1.0	1/2	1/2	2/2	2	1	V65/IV		c	VI		V65/IV		V		65		IV			Mm7	1	0	4, 1, -2, 0		0	4
54	51	241	1.0	3/4	3/4	2/2	2	1	V/ii		c	VI		V/ii		V				ii			M	1	0	3, 7, 4		3	3
55	52	242	1.0	0	0	2/2	2	1	V65/V		c	VI		V65/V		V		65		V			Mm7	1	0	6, 3, 0, 2		2	6
55	52	243	1.0	1/4	1/4	2/2	2	1	i.V		c	i		V		V							M	1	1	1, 5, 2		1	1
55	52	244	1.0	1/2	1/2	2/2	2	1	i6		c	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
55	52	245	1.0	3/4	3/4	2/2	2	1	i		c	i		i		i							m	1	1	0, -3, 1		0	0
56	53	246	2.0	0	0	2/2	2	1	V65/VII		c	i		V65/VII		V		65		VII			Mm7	1	1	3, 0, -3, -1		-1	3
56	53	248	2.0	1/2	1/2	2/2	2	1	#viio6		c	i		#viio6		#vii	o	6					o	1	1	2, -1, 5		5	2
57	54	250	2.0	0	0	2/2	2	1	III6		c	i		III6		III		6					M	1	1	1, -2, -3		-3	1
57	54	252	2.0	1/2	1/2	2/2	2	1	VI		c	i		VI		VI							M	1	1	-4, 0, -3		-4	-4
58	55	254	2.0	0	0	2/2	2	1	ii%7		c	i		ii%7		ii	%	7					%7	1	1	2, -1, -4, 0		2	2
58	55	256	2.0	1/2	1/2	2/2	2	1	v		c	i		v		v							m	1	1	1, -2, 2		1	1
59	56	258	2.0	0	0	2/2	2	1	V7/iv		c	i		V7/iv		V		7		iv			Mm7	1	1	0, 4, 1, -2		0	0
59	56	260	1.0	1/2	1/2	2/2	2	1	VI/iv		c	i		VI/iv		VI				iv			M	1	1	-5, -1, -4		-5	-5
59	56	261	1.0	3/4	3/4	2/2	2	1	V65/III		c	i		V65/III		V		65		III			Mm7	1	1	2, -1, -4, -2		-2	2
60	57	262	1.0	0	0	2/2	2	1	V7/VI		c	i		V7/VI		V		7		VI			Mm7	1	1	-3, 1, -2, -5		-3	-3
60	57	263	1.0	1/4	1/4	2/2	2	1	V65/iv		c	i		V65/iv		V		65		iv			Mm7	1	1	4, 1, -2, 0		0	4
60	57	264	1.0	1/2	1/2	2/2	2	1	iv		c	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
60	57	265	1.0	3/4	3/4	2/2	2	1	iv6		c	i		iv6		iv		6					m	1	1	-4, 0, -1		-1	-4
61	58	266	1.0	0	0	2/2	2	2	III.V		c	III		V		V							M	1	0	1, 5, 2		1	1
61	58	267	1.0	1/4	1/4	2/2	2	2	V65		c	III		V65		V		65					Mm7	1	0	5, 2, -1, 1		1	5
61	58	268	1.0	1/2	1/2	2/2	2	2	I		c	III		I		I							M	1	0	0, 4, 1		0	0
61	58	269	1.0	3/4	3/4	2/2	2	2	V		c	III		V		V							M	1	0	1, 5, 2		1	1
62	59	270	1.0	0	0	2/2	2	1	I|PAC}{		c	III		I		I					PAC	}{	M	1	0	0, 4, 1		0	0
62	59	271	1.0	1/4	1/4	2/2	2	1	V7		c	III		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
62	59	272	1.0	1/2	1/2	2/2	2	1	vi		c	III		vi		vi							m	1	0	3, 0, 4		3	3
62	59	273	1.0	3/4	3/4	2/2	2	1	V		c	III		V		V							M	1	0	1, 5, 2		1	1
63	60	274	1.0	0	0	2/2	2	1	iii		c	III		iii		iii							m	1	0	4, 1, 5		4	4
63	60	275	1.0	1/4	1/4	2/2	2	1	V		c	III		V		V							M	1	0	1, 5, 2		1	1
63	60	276	2.0	1/2	1/2	2/2	2	1	vi(9)		c	III		vi(9)		vi			9				m	1	0	3, 0, 4	5	3	3
64	61	278	1.0	0	0	2/2	2	1	IV		c	III		IV		IV							M	1	0	-1, 3, 0		-1	-1
64	61	279	1.0	1/4	1/4	2/2	2	1	viio/bVII		c	III		viio/bVII		vii	o			bVII			o	1	0	3, 0, -3		3	3
64	61	280	1.0	1/2	1/2	2/2	2	1	bVIIM7		c	III		bVIIM7		bVII	M	7					MM7	1	0	-2, 2, -1, 3		-2	-2
64	61	281	1.0	3/4	3/4	2/2	2	1	V65		c	III		V65		V		65					Mm7	1	0	5, 2, -1, 1		1	5
65	62	282	1.0	0	0	2/2	2	2	I		c	III		I		I							M	1	0	0, 4, 1		0	0
65	62	283	1.0	1/4	1/4	2/2	2	2	V65/ii		c	III		V65/ii		V		65		ii			Mm7	1	0	7, 4, 1, 3		3	7
65	62	284	2.0	1/2	1/2	2/2	2	2	ii		c	III		ii		ii							m	1	0	2, -1, 3		2	2
66	63	286	2.0	0	0	2/2	2	2	V7		c	III		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
66	63	288	2.0	1/2	1/2	2/2	2	2	I		c	III		I		I							M	1	0	0, 4, 1		0	0
67	64	290	2.0	0	0	2/2	2	2	IV6		c	III		IV6		IV		6					M	1	0	3, 0, -1		-1	3
67	64	292	2.0	1/2	1/2	2/2	2	2	ii/vi		c	III		ii/vi		ii				vi			m	1	0	5, 2, 6		5	5
68	65	294	2.0	0	0	2/2	2	1	V7/vi		c	III		V7/vi		V		7		vi			Mm7	1	0	4, 8, 5, 2		4	4
68	65	296	2.0	1/2	1/2	2/2	2	1	V65/ii		c	III		V65/ii		V		65		ii			Mm7	1	0	7, 4, 1, 3		3	7
69	66	298	2.0	0	0	2/2	2	1	ii	vi/IV	c	III		ii		ii							m	1	0	2, -1, 3		2	2
69	66	300	2.0	1/2	1/2	2/2	2	1	ii6/IV		c	III		ii6/IV		ii		6		IV			m	1	0	-2, 2, 1		1	-2
70	67	302	2.0	0	0	2/2	2	1	V/IV		c	III		V/IV		V				IV			M	1	0	0, 4, 1		0	0
70	67	304	2.0	1/2	1/2	2/2	2	1	IV6		c	III		IV6		IV		6					M	1	0	3, 0, -1		-1	3
71	68	306	2.0	0	0	2/2	2	1	IV/IV		c	III		IV/IV		IV				IV			M	1	0	-2, 2, -1		-2	-2
71	68	308	2.0	1/2	1/2	2/2	2	1	iio6/ii		c	III		iio6/ii		ii	o	6		ii			o	1	0	1, -2, 4		4	1
72	69	310	2.0	0	0	2/2	2	2	V65/ii		c	III		V65/ii		V		65		ii			Mm7	1	0	7, 4, 1, 3		3	7
72	69	312	1.0	1/2	1/2	2/2	2	2	ii		c	III		ii		ii							m	1	0	2, -1, 3		2	2
72	69	313	1.0	3/4	3/4	2/2	2	2	viio7		c	III		viio7		vii	o	7					o7	1	0	5, 2, -1, -4		5	5
73	70	314	1.0	0	0	2/2	2	2	I		c	III		I		I							M	1	0	0, 4, 1		0	0
73	70	315	2.0	1/4	1/4	2/2	2	2	IVM65		c	III		IVM65		IV	M	65					MM7	1	0	3, 0, 4, -1		-1	3
73	70	317	1.0	3/4	3/4	2/2	2	2	i.V65		c	i		V65		V		65					Mm7	1	1	5, 2, -1, 1		1	5
74	71	318	1.0	0	0	2/2	2	2	i		c	i		i		i							m	1	1	0, -3, 1		0	0
74	71	319	1.0	1/4	1/4	2/2	2	2	i2		c	i		i2		i		2					mm7	1	1	-2, 0, -3, 1		0	-2
74	71	320	2.0	1/2	1/2	2/2	2	2	viio65/V		c	i		viio65/V		vii	o	65		V			o7	1	1	3, 0, -3, 6		6	3
75	72	322	4.0	0	0	2/2	2	2	V65/V		c	i		V65/V		V		65		V			Mm7	1	1	6, 3, 0, 2		2	6
76	73	326	4.0	0	0	2/2	2	1	v}{		c	i		v		v						}{	m	1	1	1, -2, 2		1	1
77	74	330	2.0	0	0	2/2	2	1	v6		c	i		v6		v		6					m	1	1	-2, 2, 1		1	-2
77	74	332	2.0	1/2	1/2	2/2	2	1	IIIM7		c	i		IIIM7		III	M	7					MM7	1	1	-3, 1, -2, 2		-3	-3
78	75	334	1.0	0	0	2/2	2	1	i		c	i		i		i							m	1	1	0, -3, 1		0	0
78	75	335	1.0	1/4	1/4	2/2	2	1	V65/iv		c	i		V65/iv		V		65		iv			Mm7	1	1	4, 1, -2, 0		0	4
