mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	0	1.0	0	0	3/4	2	1	d.i{		d	i		i	i						{	m	1	1	0, -3, 1		0	0
1	1	1	1.0	1/4	1/4	3/4	2	1	ii%2		d	i		ii%2	ii	%	2					%7	1	1	0, 2, -1, -4		2	0
1	1	2	1.0	1/2	1/2	3/4	2	1	iv64		d	i		iv64	iv		64					m	1	1	0, -1, -4		-1	0
2	2	3	1.0	0	0	3/4	2	1	V65		d	i		V65	V		65					Mm7	1	1	5, 2, -1, 1		1	5
2	2	4	2.0	1/4	1/4	3/4	2	1	i		d	i		i	i							m	1	1	0, -3, 1		0	0
3	3	6	1.0	0	0	3/4	2	1	i6		d	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
3	3	7	1.0	1/4	1/4	3/4	2	1	iv		d	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
3	3	8	1.0	1/2	1/2	3/4	2	1	iio6		d	i		iio6	ii	o	6					o	1	1	-1, -4, 2		2	-1
4	4	9	1.0	0	0	3/4	2	1	i64		d	i		i64	i		64					m	1	1	1, 0, -3		0	1
4	4	10	1.0	1/4	1/4	3/4	2	1	V		d	i		V	V							M	1	1	1, 5, 2		1	1
4	4	11	2.0	1/2	1/2	3/4	2	1	i		d	i		i	i							m	1	1	0, -3, 1		0	0
5	5	13	1.0	1/4	1/4	3/4	2	1	ii%2		d	i		ii%2	ii	%	2					%7	1	1	0, 2, -1, -4		2	0
5	5	14	1.0	1/2	1/2	3/4	2	1	V2/iv		d	i		V2/iv	V		2		iv			Mm7	1	1	-2, 0, 4, 1		0	-2
6	6	15	1.0	0	0	3/4	2	1	iv6		d	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
6	6	16	1.0	1/4	1/4	3/4	2	1	V6/iv		d	i		V6/iv	V		6		iv			M	1	1	4, 1, 0		0	4
6	6	17	1.0	1/2	1/2	3/4	2	1	iv		d	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
7	7	18	1.0	0	0	3/4	2	1	III.V(4)		d	III		V(4)	V			4				M	1	0	1, 0, 2		1	1
7	7	19	1.0	1/4	1/4	3/4	2	1	V		d	III		V	V							M	1	0	1, 5, 2		1	1
7	7	20	1.0	1/2	1/2	3/4	2	1	V7		d	III		V7	V		7					Mm7	1	0	1, 5, 2, -1		1	1
8	8	21	1.0	0	0	3/4	2	1	V(64)}		d	III		V(64)	V			64			}	M	1	0	1, 0, 4		1	1
8	8	22	1.0	1/4	1/4	3/4	2	1	V|HC		d	III		V	V					HC		M	1	0	1, 5, 2		1	1
8	8	91/4	0.0	7/16	7/16	3/4	2	1	{		d	III									{		1	0				
8	8	23	1.0	1/2	1/2	3/4	2	1	V43		d	III		V43	V		43					Mm7	1	0	2, -1, 1, 5		1	2
9	9	24	2.0	0	0	3/4	2	1	I6		d	III		I6	I		6					M	1	0	4, 1, 0		0	4
9	9	26	1.0	1/2	1/2	3/4	2	1	V65		d	III		V65	V		65					Mm7	1	0	5, 2, -1, 1		1	5
10	10	27	1.0	0	0	3/4	2	1	I		d	III		I	I							M	1	0	0, 4, 1		0	0
10	10	28	1.0	1/4	1/4	3/4	2	1	V		d	III		V	V							M	1	0	1, 5, 2		1	1
10	10	29	1.0	1/2	1/2	3/4	2	1	V43		d	III		V43	V		43					Mm7	1	0	2, -1, 1, 5		1	2
11	11	30	2.0	0	0	3/4	2	1	I6		d	III		I6	I		6					M	1	0	4, 1, 0		0	4
11	11	32	1.0	1/2	1/2	3/4	2	1	V65		d	III		V65	V		65					Mm7	1	0	5, 2, -1, 1		1	5
12	12	33	1.0	0	0	3/4	2	1	I		d	III		I	I							M	1	0	0, 4, 1		0	0
12	12	34	1.0	1/4	1/4	3/4	2	1	V		d	III		V	V							M	1	0	1, 5, 2		1	1
12	12	35	1.0	1/2	1/2	3/4	2	1	V43		d	III		V43	V		43					Mm7	1	0	2, -1, 1, 5		1	2
13	13	36	2.0	0	0	3/4	2	1	I6		d	III		I6	I		6					M	1	0	4, 1, 0		0	4
13	13	38	1.0	1/2	1/2	3/4	2	1	V65		d	III		V65	V		65					Mm7	1	0	5, 2, -1, 1		1	5
14	14	39	2.0	0	0	3/4	2	1	I		d	III		I	I							M	1	0	0, 4, 1		0	0
14	14	41	1.0	1/2	1/2	3/4	2	1	V65		d	III		V65	V		65					Mm7	1	0	5, 2, -1, 1		1	5
15	15	42	1.0	0	0	3/4	2	1	I		d	III		I	I							M	1	0	0, 4, 1		0	0
15	15	43	1.0	1/4	1/4	3/4	2	1	ii6		d	III		ii6	ii		6					m	1	0	-1, 3, 2		2	-1
15	15	44	1.0	1/2	1/2	3/4	2	1	V		d	III		V	V							M	1	0	1, 5, 2		1	1
16	16	45	1.0	0	0	3/4	2	1	I(7)		d	III		I(7)	I			7				M	1	0	0, 4, 1	5	0	0
16	16	46	1.0	1/4	1/4	3/4	2	1	I		d	III		I	I							M	1	0	0, 4, 1		0	0
16	16	47	1.0	1/2	1/2	3/4	2	1	V65		d	III		V65	V		65					Mm7	1	0	5, 2, -1, 1		1	5
17	17	48	2.0	0	0	3/4	2	1	I		d	III		I	I							M	1	0	0, 4, 1		0	0
