mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	0	1.0	0	0	3/8	2	1	F.I[I{	F	I	I	I		I						{	M	0	0	0, 4, 1		0	0
1	1	1	0.5	1/4	1/4	3/8	2	1	ii6	F	I	I	ii6		ii		6					m	0	0	-1, 3, 2		2	-1
2	2	3/2	0.5	0	0	3/8	2	1	I(42)	F	I	I	I(42)		I			42				M	0	0	2, -1, 1		0	2
2	2	2	2.0	1/8	1/8	3/8	2	1	I	F	I	I	I		I							M	0	0	0, 4, 1		0	0
3	3	4	0.5	1/4	1/4	3/8	2	1	ii	F	I	I	ii		ii							m	0	0	2, -1, 3		2	2
4	4	9/2	0.5	0	0	3/8	2	1	I(42)	F	I	I	I(42)		I			42				M	0	0	2, -1, 1		0	2
4	4	5	1.0	1/8	1/8	3/8	2	1	I]	F	I	I	I		I							M	0	0	0, 4, 1		0	0
5	5	6	1.0	0	0	3/8	2	1	I6	F	I		I6		I		6					M	0	0	4, 1, 0		0	4
5	5	7	0.5	1/4	1/4	3/8	2	1	V64	F	I		V64		V		64					M	0	0	2, 1, 5		1	2
6	6	15/2	0.5	0	0	3/8	2	1	V2	F	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
6	6	8	0.5	1/8	1/8	3/8	2	1	I6	F	I		I6		I		6					M	0	0	4, 1, 0		0	4
6	6	17/2	0.5	1/4	1/4	3/8	2	1	I	F	I		I		I							M	0	0	0, 4, 1		0	0
7	7	9	1.0	0	0	3/8	2	1	V65	F	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
7	7	10	0.5	1/4	1/4	3/8	2	1	I	F	I		I		I							M	0	0	0, 4, 1		0	0
8	8	21/2	0.5	0	0	3/8	2	1	V(64)}	F	I		V(64)		V			64			}	M	0	0	1, 0, 4		1	1
8	8	11	1.0	1/8	1/8	3/8	2	1	V|HC	F	I		V		V					HC		M	0	0	1, 5, 2		1	1
9	9	12	3.0	0	0	3/8	2	1	vi6{	F	I		vi6		vi		6				{	m	0	0	0, 4, 3		3	0
11	11	15	3.0	0	0	3/8	2	1	V6	F	I		V6		V		6					M	0	0	5, 2, 1		1	5
13	13	18	0.5	0	0	3/8	2	1	V.ii(4)	F	V		ii(4)		ii			4				m	0	0	2, 1, 3		2	2
13	13	37/2	0.5	1/8	1/8	3/8	2	1	ii	F	V		ii		ii							m	0	0	2, -1, 3		2	2
13	13	19	0.5	1/4	1/4	3/8	2	1	viio	F	V		viio		vii	o						o	0	0	5, 2, -1		5	5
14	14	39/2	0.5	0	0	3/8	2	1	I(4)	F	V		I(4)		I			4				M	0	0	0, -1, 1		0	0
14	14	20	0.5	1/8	1/8	3/8	2	1	I	F	V		I		I							M	0	0	0, 4, 1		0	0
14	14	41/2	0.5	1/4	1/4	3/8	2	1	I6	F	V		I6		I		6					M	0	0	4, 1, 0		0	4
15	15	21	1.0	0	0	3/8	2	1	ii6	F	V		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
15	15	22	0.5	1/4	1/4	3/8	2	1	viio/V	F	V		viio/V		vii	o			V			o	0	0	6, 3, 0		6	6
16	16	45/2	1.5	0	0	3/8	2	1	V|HC}	F	V		V		V					HC	}	M	0	0	1, 5, 2		1	1
17	17	24	1.5	0	0	3/8	2	1	V7{	F	V		V7		V		7				{	Mm7	0	0	1, 5, 2, -1		1	1
18	18	51/2	3.0	0	0	3/8	2	1	I64	F	V		I64		I		64					M	0	0	1, 0, 4		0	1
20	20	57/2	1.5	0	0	3/8	2	1	V7	F	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
21	21	30	1.5	0	0	3/8	2	1	V65	F	V		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
22	22	63/2	0.5	0	0	3/8	2	1	I	F	V		I		I							M	0	0	0, 4, 1		0	0
22	22	32	0.5	1/8	1/8	3/8	2	1	viio6	F	V		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
22	22	65/2	0.5	1/4	1/4	3/8	2	1	I6	F	V		I6		I		6					M	0	0	4, 1, 0		0	4
23	23	33	0.5	0	0	3/8	2	1	IV	F	V		IV		IV							M	0	0	-1, 3, 0		-1	-1
23	23	67/2	1.0	1/8	1/8	3/8	2	1	V	F	V		V		V							M	0	0	1, 5, 2		1	1
24	24	69/2	1.5	0	0	3/8	2	1	I|PAC}{	F	V		I		I					PAC	}{	M	0	0	0, 4, 1		0	0
25	25	36	1.0	0	0	3/8	2	1	V(64)	F	V		V(64)		V			64				M	0	0	1, 0, 4		1	1
25	25	37	0.5	1/4	1/4	3/8	2	1	V7	F	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
26	26	75/2	1.5	0	0	3/8	2	1	I	F	V		I		I							M	0	0	0, 4, 1		0	0
27	27	39	1.0	0	0	3/8	2	1	V(64)	F	V		V(64)		V			64				M	0	0	1, 0, 4		1	1
27	27	40	0.5	1/4	1/4	3/8	2	1	V7	F	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
28	28	81/2	6.0	0	0	3/8	2	1	I|PAC}	F	V		I		I					PAC	}	M	0	0	0, 4, 1		0	0
32	32	93/2	1.0	0	0	3/8	2	1	I.I[I{	F	I	I	I		I						{	M	0	0	0, 4, 1		0	0
32	32	95/2	0.5	1/4	1/4	3/8	2	1	ii6	F	I	I	ii6		ii		6					m	0	0	-1, 3, 2		2	-1
33	33	48	0.5	0	0	3/8	2	1	I(42)	F	I	I	I(42)		I			42				M	0	0	2, -1, 1		0	2
33	33	97/2	2.0	1/8	1/8	3/8	2	1	I	F	I	I	I		I							M	0	0	0, 4, 1		0	0
34	34	101/2	0.5	1/4	1/4	3/8	2	1	viio	F	I	I	viio		vii	o						o	0	0	5, 2, -1		5	5
35	35	51	0.5	0	0	3/8	2	1	I(4)	F	I	I	I(4)		I			4				M	0	0	0, -1, 1		0	0
35	35	103/2	1.0	1/8	1/8	3/8	2	1	I]	F	I	I	I		I							M	0	0	0, 4, 1		0	0
