mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	volta	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
22	22	63	3.0	0	0	3/4	2	1		IVM7(9)		C	V		IVM7(9)	IV	M	7	9				MM7	0	0	-1, 3, 0, 4	1	-1	-1
23	23	66	3.0	0	0	3/4	2	1		V(64)		C	V		V(64)	V			64				M	0	0	1, 0, 4		1	1
24	24	69	3.0	0	0	3/4	2	1		vi7		C	V		vi7	vi		7					mm7	0	0	3, 0, 4, 1		3	3
25	25	72	3.0	0	0	3/4	2	1		V65/V		C	V		V65/V	V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
26	26	75	3.0	0	0	3/4	2	1		V2		C	V		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
27	27	78	0.75	0	0	3/4	2	1		I6		C	V		I6	I		6					M	0	0	4, 1, 0		0	4
27	27	315/4	0.25	3/16	3/16	3/4	2	1		IV		C	V		IV	IV							M	0	0	-1, 3, 0		-1	-1
27	27	79	1.0	1/4	1/4	3/4	2	1		V(6)		C	V		V(6)	V			6				M	0	0	1, 5, 4		1	1
27	27	80	1.0	1/2	1/2	3/4	2	1		V		C	V		V	V							M	0	0	1, 5, 2		1	1
28	28			0	0	3/4	2	1	1	I|PAC}		C	V		I	I					PAC	}	M	0	0	0, 4, 1		0	0
28	28			3/8	3/8	3/4	2	1	1	I.V7		C	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
29	28	81	1.5	0	0	3/4	2	1	2	I|PAC}		C	V		I	I					PAC	}	M	0	0	0, 4, 1		0	0
29	28	165/2	1.5	3/8	3/8	3/4	2	1	2	#viio7/ii		C	V		#viio7/ii	#vii	o	7		ii			o7	0	0	7, 4, 1, -2		7	7
30	29	84	3.0	0	0	3/4	2	1		V65/ii{		C	V		V65/ii	V		65		ii		{	Mm7	0	0	7, 4, 1, 3		3	7
31	30	87	3.0	0	0	3/4	2	1		ii		C	V		ii	ii							m	0	0	2, -1, 3		2	2
32	31	90	3.0	0	0	3/4	2	1		V65		C	V		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
33	32	93	3.0	0	0	3/4	2	1		I		C	V		I	I							M	0	0	0, 4, 1		0	0
34	33	96	3.0	0	0	3/4	2	1		iii.V65		C	iii		V65	V		65					Mm7	0	1	5, 2, -1, 1		1	5
35	34	99	3.0	0	0	3/4	2	1		i		C	iii		i	i							m	0	1	0, -3, 1		0	0
36	35	102	3.0	0	0	3/4	2	1		iv		C	iii		iv	iv							m	0	1	-1, -4, 0		-1	-1
37	36	105	1.0	0	0	3/4	2	1		V(4)}		C	iii		V(4)	V			4			}	M	0	1	1, 0, 2		1	1
37	36	106	2.0	1/4	1/4	3/4	2	1		V7|HC		C	iii		V7	V		7			HC		Mm7	0	1	1, 5, 2, -1		1	1
38	37	108	3.0	0	0	3/4	2	1		i{		C	iii		i	i						{	m	0	1	0, -3, 1		0	0
39	38	111	3.0	0	0	3/4	2	1		i2		C	iii		i2	i		2					mm7	0	1	-2, 0, -3, 1		0	-2
40	39	114	3.0	0	0	3/4	2	1		VIM7		C	iii		VIM7	VI	M	7					MM7	0	1	-4, 0, -3, 1		-4	-4
41	40	117	3.0	0	0	3/4	2	1		V(64)		C	iii		V(64)	V			64				M	0	1	1, 0, -3		1	1
42	41	120	3.0	0	0	3/4	2	1		viio7/V		C	iii		viio7/V	vii	o	7		V			o7	0	1	6, 3, 0, -3		6	6
43	42	123	3.0	0	0	3/4	2	1		V2		C	iii		V2	V		2					Mm7	0	1	-1, 1, 5, 2		1	-1
44	43	126	0.75	0	0	3/4	2	1		i6		C	iii		i6	i		6					m	0	1	-3, 1, 0		0	-3
44	43	507/4	0.25	3/16	3/16	3/4	2	1		iv		C	iii		iv	iv							m	0	1	-1, -4, 0		-1	-1
44	43	127	1.0	1/4	1/4	3/4	2	1		V(6)		C	iii		V(6)	V			6				M	0	1	1, 5, -3		1	1
44	43	128	1.0	1/2	1/2	3/4	2	1		V		C	iii		V	V							M	0	1	1, 5, 2		1	1
45	44	129	3.0	0	0	3/4	2	1		I.V2/IV|EC}{		C	I		V2/IV	V		2		IV	EC	}{	Mm7	0	0	-2, 0, 4, 1		0	-2
46	45	132	3.0	0	0	3/4	2	1		IV6		C	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
47	46	135	3.0	0	0	3/4	2	1		V2/V		C	I		V2/V	V		2		V			Mm7	0	0	0, 2, 6, 3		2	0
48	47	138	3.0	0	0	3/4	2	1		V6		C	I		V6	V		6					M	0	0	5, 2, 1		1	5
49	48	141	3.0	0	0	3/4	2	1		V2/vi		C	I		V2/vi	V		2		vi			Mm7	0	0	2, 4, 8, 5		4	2
50	49	144	3.0	0	0	3/4	2	1		vi6		C	I		vi6	vi		6					m	0	0	0, 4, 3		3	0
51	50	147	2.0	0	0	3/4	2	1		V65	vii%7	C	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
51	50	149	1.0	1/2	1/2	3/4	2	1		I		C	I		I	I							M	0	0	0, 4, 1		0	0
52	51	150	2.0	0	0	3/4	2	1		V(64)}		C	I		V(64)	V			64			}	M	0	0	1, 0, 4		1	1
52	51	152	1.0	1/2	1/2	3/4	2	1		V|HC		C	I		V	V					HC		M	0	0	1, 5, 2		1	1
53	52	153	3.0	0	0	3/4	2	1		I{		C	I		I	I						{	M	0	0	0, 4, 1		0	0
54	53	156	3.0	0	0	3/4	2	1		V6		C	I		V6	V		6					M	0	0	5, 2, 1		1	5
55	54	159	3.0	0	0	3/4	2	1		#viio7/ii		C	I		#viio7/ii	#vii	o	7		ii			o7	0	0	7, 4, 1, -2		7	7
56	55	162	3.0	0	0	3/4	2	1		ii		C	I		ii	ii							m	0	0	2, -1, 3		2	2
57	56	165	3.0	0	0	3/4	2	1		V65		C	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
58	57	168	2.0	0	0	3/4	2	1		V2/IV		C	I		V2/IV	V		2		IV			Mm7	0	0	-2, 0, 4, 1		0	-2
58	57	170	1.0	1/2	1/2	3/4	2	1		IV6		C	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
59	58	171	1.0	0	0	3/4	2	1		V(64)		C	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
59	58	172	1.0	1/4	1/4	3/4	2	1		ii6		C	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
59	58	173	1.0	1/2	1/2	3/4	2	1		I6		C	I		I6	I		6					M	0	0	4, 1, 0		0	4
60	59	174	1.0	0	0	3/4	2	1		viio6		C	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
60	59	175	1.0	1/4	1/4	3/4	2	1		I		C	I		I	I							M	0	0	0, 4, 1		0	0
60	59	176	1.0	1/2	1/2	3/4	2	1		V6		C	I		V6	V		6					M	0	0	5, 2, 1		1	5
61	60	177	1.0	0	0	3/4	2	1		viio6/V		C	I		viio6/V	vii	o	6		V			o	0	0	3, 0, 6		6	3
61	60	178	2.0	1/4	1/4	3/4	2	1		viio/V	V65/V	C	I		viio/V	vii	o			V			o	0	0	6, 3, 0		6	6
62	61	180	1.0	0	0	3/4	2	1		V(4)}		C	I		V(4)	V			4			}	M	0	0	1, 0, 2		1	1
62	61	181	2.0	1/4	1/4	3/4	2	1		V7|HC		C	I		V7	V		7			HC		Mm7	0	0	1, 5, 2, -1		1	1
63	62	183	3.0	0	0	3/4	2	1		I6{		C	I		I6	I		6				{	M	0	0	4, 1, 0		0	4
64	63	186	3.0	0	0	3/4	2	1		IVM7(9)		C	I		IVM7(9)	IV	M	7	9				MM7	0	0	-1, 3, 0, 4	1	-1	-1
65	64	189	3.0	0	0	3/4	2	1		V(64)		C	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
66	65	192	3.0	0	0	3/4	2	1		vi7		C	I		vi7	vi		7					mm7	0	0	3, 0, 4, 1		3	3
67	66	195	3.0	0	0	3/4	2	1		V65/V		C	I		V65/V	V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
68	67	198	3.0	0	0	3/4	2	1		V2		C	I		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
69	68	201	0.75	0	0	3/4	2	1		I6		C	I		I6	I		6					M	0	0	4, 1, 0		0	4
69	68	807/4	0.25	3/16	3/16	3/4	2	1		IV		C	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
69	68	202	1.0	1/4	1/4	3/4	2	1		V(6)		C	I		V(6)	V			6				M	0	0	1, 5, 4		1	1
69	68	203	1.0	1/2	1/2	3/4	2	1		V		C	I		V	V							M	0	0	1, 5, 2		1	1
70	69			0	0	3/4	2	1	1	I|PAC}		C	I		I	I					PAC	}	M	0	0	0, 4, 1		0	0
70	69			3/8	3/8	3/4	2	1	1	V.ii		C	V		ii	ii							m	0	0	2, -1, 3		2	2
71	69	204	3.0	0	0	3/4	2	1	2	I|PAC}		C	I		I	I					PAC	}	M	0	0	0, 4, 1		0	0
