mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
10	10	79/2	0.5	7/8	7/8	4/4	2	1	V65/IV		D	I		V65/IV		V		65		IV			Mm7	0	0	4, 1, -2, 0		0	4
11	11	40	0.5	0	0	4/4	2	1	IV(94)		D	I		IV(94)		IV			94				M	0	0	-1, 5, 0	1	-1	-1
11	11	81/2	0.5	1/8	1/8	4/4	2	1	IV		D	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
11	11	41	0.5	1/4	1/4	4/4	2	1	ii6(94)		D	I		ii6(94)		ii		6	94				m	0	0	1, 3, 2	4	2	1
11	11	83/2	0.5	3/8	3/8	4/4	2	1	ii6		D	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
11	11	42	2.0	1/2	1/2	4/4	2	1	V|HC}		D	I		V		V					HC	}	M	0	0	1, 5, 2		1	1
11	11	43	0.0	3/4	3/4	4/4	2	1	{		D	I										{		0	0				
12	12	44	1.0	0	0	4/4	2	1	V(^4^2)		D	I		V(^4^2)		V			^4^2				M	0	0	1, 3, 0		1	1
12	12	45	1.0	1/4	1/4	4/4	2	1	V		D	I		V		V							M	0	0	1, 5, 2		1	1
12	12	46	1.0	1/2	1/2	4/4	2	1	V(64)		D	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
12	12	47	1.0	3/4	3/4	4/4	2	1	V7		D	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
13	13	48	0.5	0	0	4/4	2	1	V(64)		D	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
13	13	97/2	0.5	1/8	1/8	4/4	2	1	viio6/IV		D	I		viio6/IV		vii	o	6		IV			o	0	0	1, -2, 4		4	1
13	13	49	0.5	1/4	1/4	4/4	2	1	iv6		D	I		iv6		iv		6					m	0	0	-4, 0, -1		-1	-4
13	13	99/2	0.5	3/8	3/8	4/4	2	1	It6		D	I		It6	It	vii	o	6	b3	V			It	0	0	-4, 0, 6		6	-4
13	13	50	1.5	1/2	1/2	4/4	2	1	V		D	I		V		V							M	0	0	1, 5, 2		1	1
13	13	103/2	0.5	7/8	7/8	4/4	2	2	IV6		D	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
14	14	52	0.5	0	0	4/4	1	1	V65		D	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
14	14	105/2	1.0	1/8	1/8	4/4	1	1	I		D	I		I		I							M	0	0	0, 4, 1		0	0
14	14	107/2	0.5	3/8	3/8	4/4	1	1	V65		D	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
14	14	54	0.5	1/2	1/2	4/4	1	1	I(9)		D	I		I(9)		I			9				M	0	0	0, 4, 1	2	0	0
14	14	109/2	1.0	5/8	5/8	4/4	1	1	I		D	I		I		I							M	0	0	0, 4, 1		0	0
14	14	111/2	0.5	7/8	7/8	4/4	1	1	V2/IV		D	I		V2/IV		V		2		IV			Mm7	0	0	-2, 0, 4, 1		0	-2
15	15	56	0.5	0	0	4/4	1	1	IV6		D	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
15	15	113/2	0.5	1/8	1/8	4/4	1	1	ii6		D	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
15	15	57	1.0	1/4	1/4	4/4	1	1	V		D	I		V		V							M	0	0	1, 5, 2		1	1
15	15	58	1.0	1/2	1/2	4/4	1	1	vi|DC}{		D	I		vi		vi					DC	}{	m	0	0	3, 0, 4		3	3
15	15	59	1.0	3/4	3/4	4/4	1	1	I64		D	I		I64		I		64					M	0	0	1, 0, 4		0	1
16	16	60	1.0	0	0	4/4	1	1	ii6		D	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
16	16	61	0.5	1/4	1/4	4/4	1	1	V(64)		D	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
16	16	123/2	0.5	3/8	3/8	4/4	1	1	V7		D	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
16	16	62	6.0	1/2	1/2	4/4	1	1	I|PAC}		D	I		I		I					PAC	}	M	0	0	0, 4, 1		0	0
16	16	125/2	0.0	5/8	5/8	4/4	1	1	{		D	I										{		0	0				
17	17	67	0.0	3/4	3/4	4/4	2	4	}		D	I										}		0	0				
