mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	0	0	1.0	0	0	3/4	2	1	G.viio6{		G	I		viio6	vii	o	6				{	o	0	0	2, -1, 5		5	2
1	1	1	1	2.0	1/4	1/4	3/4	2	1	I		G	I		I	I							M	0	0	0, 4, 1		0	0
2	2	3	3	1.0	0	0	3/4	2	1	#viio6/vi		G	I		#viio6/vi	#vii	o	6		vi			o	0	0	5, 2, 8		8	5
2	2	4	4	2.0	1/4	1/4	3/4	2	1	vi		G	I		vi	vi							m	0	0	3, 0, 4		3	3
3	3	6	6	1.0	0	0	3/4	2	1	V65/IV		G	I		V65/IV	V		65		IV			Mm7	0	0	4, 1, -2, 0		0	4
3	3	7	7	0.5	1/4	1/4	3/4	2	1	IV		G	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
3	3	15/2	15/2	1.5	3/8	3/8	3/4	2	1	ii6		G	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
4	4	9	9	1.0	0	0	3/4	2	1	V(4)		G	I		V(4)	V			4				M	0	0	1, 0, 2		1	1
4	4	10	10	1.0	1/4	1/4	3/4	2	1	V		G	I		V	V							M	0	0	1, 5, 2		1	1
4	4	11	11	1.0	1/2	1/2	3/4	2	1	V7		G	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
5	5	12	12	3.0	0	0	3/4	2	1	I64		G	I		I64	I		64					M	0	0	1, 0, 4		0	1
6	6	15	15	2.0	0	0	3/4	2	1	V		G	I		V	V							M	0	0	1, 5, 2		1	1
6	6	17	17	1.0	1/2	1/2	3/4	2	1	V7		G	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
7	7	18	18	3.0	0	0	3/4	2	1	I64		G	I		I64	I		64					M	0	0	1, 0, 4		0	1
8	8	21	21	3.0	0	0	3/4	2	1	V|HC}		G	I		V	V					HC	}	M	0	0	1, 5, 2		1	1
9	9	24	24	1.0	0	0	3/4	2	1	iv6{		G	I		iv6	iv		6				{	m	0	0	-4, 0, -1		-1	-4
9	9	25	25	1.0	1/4	1/4	3/4	2	1	#viio6(2)/iv		G	I		#viio6(2)/iv	#vii	o	6	2	iv			o	0	0	1, -2, -1		4	1
9	9	26	26	1.0	1/2	1/2	3/4	2	1	#viio6/iv		G	I		#viio6/iv	#vii	o	6		iv			o	0	0	1, -2, 4		4	1
10	10	27	27	1.0	0	0	3/4	2	1	iv(9)		G	I		iv(9)	iv			9				m	0	0	-1, -4, 0	1	-1	-1
10	10	28	28	2.0	1/4	1/4	3/4	2	1	iv		G	I		iv	iv							m	0	0	-1, -4, 0		-1	-1
11	11	30	30	1.0	0	0	3/4	2	1	V(64)/v		G	I		V(64)/v	V			64	v			M	0	0	2, 1, -2		2	2
11	11	31	31	2.0	1/4	1/4	3/4	2	1	V7/v		G	I		V7/v	V		7		v			Mm7	0	0	2, 6, 3, 0		2	2
12	12	33	33	3.0	0	0	3/4	2	1	i/v|IAC}		G	I		i/v	i				v	IAC	}	m	0	0	1, -2, 2		1	1
13	13	36	36	1.0	0	0	3/4	2	1	vi6{		G	I		vi6	vi		6				{	m	0	0	0, 4, 3		3	0
13	13	37	37	1.0	1/4	1/4	3/4	2	1	V43/vi		G	I		V43/vi	V		43		vi			Mm7	0	0	5, 2, 4, 8		4	5
13	13	38	38	1.0	1/2	1/2	3/4	2	1	V65/vi		G	I		V65/vi	V		65		vi			Mm7	0	0	8, 5, 2, 4		4	8
14	14	39	39	2.0	0	0	3/4	2	1	vi		G	I		vi	vi							m	0	0	3, 0, 4		3	3
14	14	41	41	1.0	1/2	1/2	3/4	2	1	I64		G	I		I64	I		64					M	0	0	1, 0, 4		0	1
15	15	42	42	1.0	0	0	3/4	2	1	IV		G	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
15	15	43	43	2.0	1/4	1/4	3/4	2	1	I6		G	I		I6	I		6					M	0	0	4, 1, 0		0	4
