mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	volta	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
24	24	94	2.0	1/2	1/2	4/4	2	1		vi6		A	V		vi6		vi		6					m	0	0	0, 4, 3		3	0
25	25	96	2.0	0	0	4/4	2	1		V6		A	V		V6		V		6					M	0	0	5, 2, 1		1	5
25	25	98	2.0	1/2	1/2	4/4	2	1		IV6		A	V		IV6		IV		6					M	0	0	3, 0, -1		-1	3
26	26	100	3.0	0	0	4/4	2	1		V		A	V		V		V							M	0	0	1, 5, 2		1	1
26	26	102	0.0	1/2	1/2	4/4	2	1		|HC}		A	V									HC	}		0	0				
26	26	103	1.0	3/4	3/4	4/4	2	1		V7		A	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
27	27	104	3.0	0	0	4/4	2	1		I[I{		A	V	I	I		I						{	M	0	0	0, 4, 1		0	0
27	27	107	1.0	3/4	3/4	4/4	2	1		viio64		A	V	I	viio64		vii	o	64					o	0	0	-1, 5, 2		5	-1
28	28	108	2.0	0	0	4/4	2	1		I		A	V	I	I		I							M	0	0	0, 4, 1		0	0
28	28	110	1.0	1/2	1/2	4/4	2	1		viio		A	V	I	viio		vii	o						o	0	0	5, 2, -1		5	5
28	28	111	4.0	3/4	3/4	4/4	2	1		I		A	V	I	I		I							M	0	0	0, 4, 1		0	0
29	29	115	1.0	3/4	3/4	4/4	2	1		ii		A	V	I	ii		ii							m	0	0	2, -1, 3		2	2
30	30	116	2.0	0	0	4/4	2	1		I}		A	V	I	I		I						}	M	0	0	0, 4, 1		0	0
30	30	118	1.0	1/2	1/2	4/4	2	1		IV		A	V	I	IV		IV							M	0	0	-1, 3, 0		-1	-1
30	30	119	1.0	3/4	3/4	4/4	2	1		I]		A	V	I	I		I							M	0	0	0, 4, 1		0	0
31	31	120	2.0	0	0	4/4	2	1		V65/V{		A	V		V65/V		V		65		V		{	Mm7	0	0	6, 3, 0, 2		2	6
31	31	122	2.0	1/2	1/2	4/4	2	1		V2		A	V		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
32	32	124	2.0	0	0	4/4	2	1		#viio65/ii		A	V		#viio65/ii		#vii	o	65		ii			o7	0	0	4, 1, -2, 7		7	4
32	32	126	2.0	1/2	1/2	4/4	2	1		IV7		A	V		IV7		IV		7					Mm7	0	0	-1, 3, 0, -3		-1	-1
33	33	128	1.0	0	0	4/4	2	1		viio65		A	V		viio65		vii	o	65					o7	0	0	2, -1, -4, 5		5	2
33	33	129	1.0	1/4	1/4	4/4	2	1		I6		A	V		I6		I		6					M	0	0	4, 1, 0		0	4
33	33	130	1.0	1/2	1/2	4/4	2	1		viio6(+6)	V43	A	V		viio6(+6)		vii	o	6	+6				o	0	0	2, -1, 5	1	5	2
33	33	131	1.0	3/4	3/4	4/4	2	1		vi6(+7)		A	V		vi6(+7)		vi		6	+7				m	0	0	0, 4, 3	1	3	0
34	34	132	1.0	0	0	4/4	2	1		V6		A	V		V6		V		6					M	0	0	5, 2, 1		1	5
34	34	133	1.0	1/4	1/4	4/4	2	1		vi7		A	V		vi7		vi		7					mm7	0	0	3, 0, 4, 1		3	3
34	34	134	1.0	1/2	1/2	4/4	2	1		V		A	V		V		V							M	0	0	1, 5, 2		1	1
34	34	135	1.0	3/4	3/4	4/4	2	1		IV(+9)		A	V		IV(+9)		IV			+9				M	0	0	-1, 3, 0	1	-1	-1
35	35	136	1.0	0	0	4/4	2	1		I6		A	V		I6		I		6					M	0	0	4, 1, 0		0	4
35	35	137	1.0	1/4	1/4	4/4	2	1		I		A	V		I		I							M	0	0	0, 4, 1		0	0
35	35	138	1.0	1/2	1/2	4/4	2	1		V6		A	V		V6		V		6					M	0	0	5, 2, 1		1	5
35	35	139	1.0	3/4	3/4	4/4	2	1		vi7		A	V		vi7		vi		7					mm7	0	0	3, 0, 4, 1		3	3
36	36	140	1.0	0	0	4/4	2	1		V		A	V		V		V							M	0	0	1, 5, 2		1	1
36	36	141	1.0	1/4	1/4	4/4	2	1		IV(+9)		A	V		IV(+9)		IV			+9				M	0	0	-1, 3, 0	1	-1	-1
36	36	142	1.0	1/2	1/2	4/4	2	1		I6		A	V		I6		I		6					M	0	0	4, 1, 0		0	4
36	36	143	1.0	3/4	3/4	4/4	2	1		V43	ii(+4)	A	V		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
37	37	144	1.0	0	0	4/4	2	1		I		A	V		I		I							M	0	0	0, 4, 1		0	0
37	37	145	1.0	1/4	1/4	4/4	2	1		I6		A	V		I6		I		6					M	0	0	4, 1, 0		0	4
37	37	146	1.0	1/2	1/2	4/4	2	1		ii6		A	V		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
37	37	147	1.0	3/4	3/4	4/4	2	1		V7		A	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
38	38	148	0.5	0	0	4/4	2	1		vi		A	V		vi		vi							m	0	0	3, 0, 4		3	3
38	38	297/2	0.5	1/8	1/8	4/4	2	1		IV		A	V		IV		IV							M	0	0	-1, 3, 0		-1	-1
38	38	149	1.0	1/4	1/4	4/4	2	1		V		A	V		V		V							M	0	0	1, 5, 2		1	1
38	38	150	4.0	1/2	1/2	4/4	2	1		I[I|PAC}		A	V	I	I		I					PAC	}	M	0	0	0, 4, 1		0	0
39	39	152	0.0	0	0	4/4	2	1		{		A	V	I									{		0	0				
39	39	154	2.0	1/2	1/2	4/4	2	1		viio		A	V	I	viio		vii	o						o	0	0	5, 2, -1		5	5
40	40	156	2.0	0	0	4/4	2	1		I		A	V	I	I		I							M	0	0	0, 4, 1		0	0
40	40	158	2.0	1/2	1/2	4/4	2	1		viio		A	V	I	viio		vii	o						o	0	0	5, 2, -1		5	5
41	41	160	1.0	0	0	4/4	2	1		I]		A	V	I	I		I							M	0	0	0, 4, 1		0	0
41	41	161	1.0	1/4	1/4	4/4	2	1		viio6		A	V		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
41	41	162	2.0	1/2	1/2	4/4	2	1		I6		A	V		I6		I		6					M	0	0	4, 1, 0		0	4
42	42			0	0	4/4	2	1	1	IV		A	V		IV		IV							M	0	0	-1, 3, 0		-1	-1
42	42			1/4	1/4	4/4	2	1	1	V		A	V		V		V							M	0	0	1, 5, 2		1	1
42	42			1/2	1/2	4/4	2	1	1	I|PAC}		A	V		I		I					PAC	}	M	0	0	0, 4, 1		0	0
43	42	164	1.0	0	0	4/4	2	1	2	IV		A	V		IV		IV							M	0	0	-1, 3, 0		-1	-1
43	42	165	1.0	1/4	1/4	4/4	2	1	2	V		A	V		V		V							M	0	0	1, 5, 2		1	1
43	42	166	6.0	1/2	1/2	4/4	2	1	2	I[I|PAC}		A	V	I	I		I					PAC	}	M	0	0	0, 4, 1		0	0
44	43	168	0.0	0	0	4/4	2	1		{		A	V	I									{		0	0				
45	44	172	1.0	0	0	4/4	2	1		ii6		A	V	I	ii6		ii		6					m	0	0	-1, 3, 2		2	-1
45	44	173	1.0	1/4	1/4	4/4	2	1		viio6		A	V	I	viio6		vii	o	6					o	0	0	2, -1, 5		5	2
45	44	174	1.0	1/2	1/2	4/4	2	1		I		A	V	I	I		I							M	0	0	0, 4, 1		0	0
45	44	175	1.0	3/4	3/4	4/4	2	1		viio		A	V	I	viio		vii	o						o	0	0	5, 2, -1		5	5
46	45	176	4.0	0	0	4/4	2	1		I		A	V	I	I		I							M	0	0	0, 4, 1		0	0
47	46	180	1.0	0	0	4/4	2	1		IV6		A	V	I	IV6		IV		6					M	0	0	3, 0, -1		-1	3
47	46	181	1.0	1/4	1/4	4/4	2	1		ii6		A	V	I	ii6		ii		6					m	0	0	-1, 3, 2		2	-1
47	46	182	1.0	1/2	1/2	4/4	2	1		IV	ii6	A	V	I	IV		IV							M	0	0	-1, 3, 0		-1	-1
47	46	183	1.0	3/4	3/4	4/4	2	1		viio6		A	V	I	viio6		vii	o	6					o	0	0	2, -1, 5		5	2
48	47	184	2.0	0	0	4/4	2	1		I]}{		A	V	I	I		I						}{	M	0	0	0, 4, 1		0	0
48	47	186	2.0	1/2	1/2	4/4	2	1		V6		A	V		V6		V		6					M	0	0	5, 2, 1		1	5
49	48	188	2.0	0	0	4/4	2	1		ii		A	V		ii		ii							m	0	0	2, -1, 3		2	2
49	48	190	2.0	1/2	1/2	4/4	2	1		vi6		A	V		vi6		vi		6					m	0	0	0, 4, 3		3	0
50	49	192	2.0	0	0	4/4	2	1		iii		A	V		iii		iii							m	0	0	4, 1, 5		4	4
50	49	194	1.5	1/2	1/2	4/4	2	1		vii6		A	V		vii6		vii		6					m	0	0	2, 6, 5		5	2
50	49	391/2	0.5	7/8	7/8	4/4	2	1		iii6/V		A	V		iii6/V		iii		6		V			m	0	0	2, 6, 5		5	2
51	50	196	1.0	0	0	4/4	2	1		IVM65/V		A	V		IVM65/V		IV	M	65		V			MM7	0	0	4, 1, 5, 0		0	4
51	50	197	1.0	1/4	1/4	4/4	2	1		viio/V		A	V		viio/V		vii	o			V			o	0	0	6, 3, 0		6	6
51	50	198	1.0	1/2	1/2	4/4	2	1		I(9)/V		A	V		I(9)/V		I			9	V			M	0	0	1, 5, 2	3	1	1
51	50	199	0.5	3/4	3/4	4/4	2	1		I/V		A	V		I/V		I				V			M	0	0	1, 5, 2		1	1
51	50	399/2	0.5	7/8	7/8	4/4	2	1		III6/iii		A	V		III6/iii		III		6		iii			M	0	0	5, 2, 1		1	5
52	51	200	1.0	0	0	4/4	2	1		IV7/iii		A	V		IV7/iii		IV		7		iii			Mm7	0	0	3, 7, 4, 1		3	3
52	51	201	1.0	1/4	1/4	4/4	2	1		#viio/iii		A	V		#viio/iii		#vii	o			iii			o	0	0	9, 6, 3		9	9
52	51	202	1.0	1/2	1/2	4/4	2	1		i(9)/iii		A	V		i(9)/iii		i			9	iii			m	0	0	4, 1, 5	6	4	4
52	51	203	0.5	3/4	3/4	4/4	2	1		i/iii		A	V		i/iii		i				iii			m	0	0	4, 1, 5		4	4
52	51	407/2	0.5	7/8	7/8	4/4	2	1		iii6		A	V		iii6		iii		6					m	0	0	1, 5, 4		4	1
53	52	204	1.0	0	0	4/4	2	1		vii%65/V		A	V		vii%65/V		vii	%	65		V			%7	0	0	3, 0, 4, 6		6	3
53	52	205	1.0	1/4	1/4	4/4	2	1		viio		A	V		viio		vii	o						o	0	0	5, 2, -1		5	5
53	52	206	1.0	1/2	1/2	4/4	2	1		I(9)		A	V		I(9)		I			9				M	0	0	0, 4, 1	2	0	0
53	52	207	1.0	3/4	3/4	4/4	2	1		vi		A	V		vi		vi							m	0	0	3, 0, 4		3	3
54	53	208	1.0	0	0	4/4	2	1		iio64/vi		A	V		iio64/vi		ii	o	64		vi			o	0	0	-1, 5, 2		5	-1
54	53	209	1.0	1/4	1/4	4/4	2	1		viio7/V/vi		A	V		viio7/V/vi		vii	o	7		V/vi			o7	0	0	9, 6, 3, 0		9	9
54	53	210	4.0	1/2	1/2	4/4	2	1		iii.V7}{		A	iii		V7		V		7				}{	Mm7	0	1	1, 5, 2, -1		1	1
55	54	214	2.0	1/2	1/2	4/4	2	1		i64	V(64)	A	iii		i64		i		64					m	0	1	1, 0, -3		0	1
56	55	216	2.0	0	0	4/4	2	1		V7		A	iii		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
56	55	218	2.0	1/2	1/2	4/4	2	1		i64	V(64)	A	iii		i64		i		64					m	0	1	1, 0, -3		0	1
57	56	220	2.0	0	0	4/4	2	1		Ger6		A	iii		Ger6	Ger	vii	o	65	b3	V			Ger	0	1	-4, 0, -3, 6		6	-4
57	56	222	2.0	1/2	1/2	4/4	2	1		V(64)		A	iii		V(64)		V			64				M	0	1	1, 0, -3		1	1
58	57	224	2.0	0	0	4/4	2	1		Ger6		A	iii		Ger6	Ger	vii	o	65	b3	V			Ger	0	1	-4, 0, -3, 6		6	-4
58	57	226	2.0	1/2	1/2	4/4	2	1		V(64)		A	iii		V(64)		V			64				M	0	1	1, 0, -3		1	1
59	58	228	4.0	0	0	4/4	2	1		Ger6		A	iii		Ger6	Ger	vii	o	65	b3	V			Ger	0	1	-4, 0, -3, 6		6	-4
60	59	232	4.0	0	0	4/4	2	1		V7		A	iii		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
61	60	236	1.0	0	0	4/4	2	1		i6}{		A	iii		i6		i		6				}{	m	0	1	-3, 1, 0		0	-3
61	60	237	1.0	1/4	1/4	4/4	2	1		VII6		A	iii		VII6		VII		6					M	0	1	2, -1, -2		-2	2
61	60	238	1.0	1/2	1/2	4/4	2	1		VI6		A	iii		VI6		VI		6					M	0	1	0, -3, -4		-4	0
61	60	239	1.0	3/4	3/4	4/4	2	1		V6		A	iii		V6		V		6					M	0	1	5, 2, 1		1	5
62	61	240	1.0	0	0	4/4	2	1		VI6		A	iii		VI6		VI		6					M	0	1	0, -3, -4		-4	0
62	61	241	1.0	1/4	1/4	4/4	2	1		v6		A	iii		v6		v		6					m	0	1	-2, 2, 1		1	-2
62	61	242	1.0	1/2	1/2	4/4	2	1		iv6		A	iii		iv6		iv		6					m	0	1	-4, 0, -1		-1	-4
62	61	243	1.0	3/4	3/4	4/4	2	1		#viio65/iv		A	iii		#viio65/iv		#vii	o	65		iv			o7	0	1	1, -2, -5, 4		4	1
63	62	244	1.0	0	0	4/4	2	1		iv6		A	iii		iv6		iv		6					m	0	1	-4, 0, -1		-1	-4
63	62	245	1.0	1/4	1/4	4/4	2	1		III6		A	iii		III6		III		6					M	0	1	1, -2, -3		-3	1
63	62	246	1.0	1/2	1/2	4/4	2	1		iio6		A	iii		iio6		ii	o	6					o	0	1	-1, -4, 2		2	-1
63	62	247	1.0	3/4	3/4	4/4	2	1		i6		A	iii		i6		i		6					m	0	1	-3, 1, 0		0	-3
64	63	248	1.0	0	0	4/4	2	1		#viio6		A	iii		#viio6		#vii	o	6					o	0	1	2, -1, 5		5	2
64	63	249	1.0	1/4	1/4	4/4	2	1		VI6		A	iii		VI6		VI		6					M	0	1	0, -3, -4		-4	0
64	63	250	1.0	1/2	1/2	4/4	2	1		V6		A	iii		V6		V		6					M	0	1	5, 2, 1		1	5
64	63	251	1.0	3/4	3/4	4/4	2	1		V7		A	iii		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
65	64	252	3.0	0	0	4/4	2	1		i[i|IAC}{		A	iii	i	i		i					IAC	}{	m	0	1	0, -3, 1		0	0
65	64	255	1.0	3/4	3/4	4/4	2	1		#viio64		A	iii	i	#viio64		#vii	o	64					o	0	1	-1, 5, 2		5	-1
66	65	256	2.0	0	0	4/4	2	1		i		A	iii	i	i		i							m	0	1	0, -3, 1		0	0
66	65	258	1.0	1/2	1/2	4/4	2	1		#viio		A	iii	i	#viio		#vii	o						o	0	1	5, 2, -1		5	5
66	65	259	4.0	3/4	3/4	4/4	2	1		i		A	iii	i	i		i							m	0	1	0, -3, 1		0	0
67	66	263	1.0	3/4	3/4	4/4	2	1		iio		A	iii	i	iio		ii	o						o	0	1	2, -1, -4		2	2
68	67	264	2.0	0	0	4/4	2	1		i}		A	iii	i	i		i						}	m	0	1	0, -3, 1		0	0
68	67	266	1.0	1/2	1/2	4/4	2	1		iv		A	iii	i	iv		iv							m	0	1	-1, -4, 0		-1	-1
68	67	267	5.0	3/4	3/4	4/4	2	1		i]		A	iii	i	i		i							m	0	1	0, -3, 1		0	0
70	69	272	2.0	0	0	4/4	2	1		V.V65{		A	V		V65		V		65				{	Mm7	0	0	5, 2, -1, 1		1	5
70	69	274	2.0	1/2	1/2	4/4	2	1		I		A	V		I		I							M	0	0	0, 4, 1		0	0
71	70	276	1.0	0	0	4/4	2	1		V6		A	V		V6		V		6					M	0	0	5, 2, 1		1	5
71	70	277	1.0	1/4	1/4	4/4	2	1		vi7		A	V		vi7		vi		7					mm7	0	0	3, 0, 4, 1		3	3
71	70	278	1.0	1/2	1/2	4/4	2	1		V		A	V		V		V							M	0	0	1, 5, 2		1	1
71	70	279	1.0	3/4	3/4	4/4	2	1		IV(+9)		A	V		IV(+9)		IV			+9				M	0	0	-1, 3, 0	1	-1	-1
72	71	280	1.0	0	0	4/4	2	1		I6		A	V		I6		I		6					M	0	0	4, 1, 0		0	4
72	71	281	1.0	1/4	1/4	4/4	2	1		I		A	V		I		I							M	0	0	0, 4, 1		0	0
72	71	282	1.0	1/2	1/2	4/4	2	1		V6		A	V		V6		V		6					M	0	0	5, 2, 1		1	5
72	71	283	1.0	3/4	3/4	4/4	2	1		vi7		A	V		vi7		vi		7					mm7	0	0	3, 0, 4, 1		3	3
73	72	284	1.0	0	0	4/4	2	1		V		A	V		V		V							M	0	0	1, 5, 2		1	1
73	72	285	1.0	1/4	1/4	4/4	2	1		IV(+9)		A	V		IV(+9)		IV			+9				M	0	0	-1, 3, 0	1	-1	-1
73	72	286	1.0	1/2	1/2	4/4	2	1		I6		A	V		I6		I		6					M	0	0	4, 1, 0		0	4
73	72	287	1.0	3/4	3/4	4/4	2	1		V43	ii(+4)	A	V		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
74	73	288	3.0	0	0	4/4	2	1		I[I}{		A	V	I	I		I						}{	M	0	0	0, 4, 1		0	0
74	73	291	1.0	3/4	3/4	4/4	2	1		viio64		A	V	I	viio64		vii	o	64					o	0	0	-1, 5, 2		5	-1
75	74	292	2.0	0	0	4/4	2	1		I		A	V	I	I		I							M	0	0	0, 4, 1		0	0
75	74	294	1.0	1/2	1/2	4/4	2	1		viio		A	V	I	viio		vii	o						o	0	0	5, 2, -1		5	5
75	74	295	4.0	3/4	3/4	4/4	2	1		I		A	V	I	I		I							M	0	0	0, 4, 1		0	0
76	75	299	1.0	3/4	3/4	4/4	2	1		ii		A	V	I	ii		ii							m	0	0	2, -1, 3		2	2
77	76	300	2.0	0	0	4/4	2	1		I}		A	V	I	I		I						}	M	0	0	0, 4, 1		0	0
77	76	302	1.0	1/2	1/2	4/4	2	1		IV		A	V	I	IV		IV							M	0	0	-1, 3, 0		-1	-1
77	76	303	5.0	3/4	3/4	4/4	2	1		I]		A	V	I	I		I							M	0	0	0, 4, 1		0	0
79	78	308	2.0	0	0	4/4	2	1		I.V65{		A	I		V65		V		65				{	Mm7	0	0	5, 2, -1, 1		1	5
79	78	310	2.0	1/2	1/2	4/4	2	1		I		A	I		I		I							M	0	0	0, 4, 1		0	0
80	79	312	1.0	0	0	4/4	2	1		V6		A	I		V6		V		6					M	0	0	5, 2, 1		1	5
80	79	313	1.0	1/4	1/4	4/4	2	1		vi7		A	I		vi7		vi		7					mm7	0	0	3, 0, 4, 1		3	3
80	79	314	1.0	1/2	1/2	4/4	2	1		V		A	I		V		V							M	0	0	1, 5, 2		1	1
80	79	315	1.0	3/4	3/4	4/4	2	1		IV(+9)		A	I		IV(+9)		IV			+9				M	0	0	-1, 3, 0	1	-1	-1
81	80	316	1.0	0	0	4/4	2	1		I6		A	I		I6		I		6					M	0	0	4, 1, 0		0	4
81	80	317	1.0	1/4	1/4	4/4	2	1		I		A	I		I		I							M	0	0	0, 4, 1		0	0
81	80	318	1.0	1/2	1/2	4/4	2	1		V6		A	I		V6		V		6					M	0	0	5, 2, 1		1	5
81	80	319	1.0	3/4	3/4	4/4	2	1		vi7		A	I		vi7		vi		7					mm7	0	0	3, 0, 4, 1		3	3
82	81	320	1.0	0	0	4/4	2	1		V		A	I		V		V							M	0	0	1, 5, 2		1	1
82	81	321	1.0	1/4	1/4	4/4	2	1		IV(+9)		A	I		IV(+9)		IV			+9				M	0	0	-1, 3, 0	1	-1	-1
82	81	322	1.0	1/2	1/2	4/4	2	1		I6		A	I		I6		I		6					M	0	0	4, 1, 0		0	4
82	81	323	1.0	3/4	3/4	4/4	2	1		V43	ii(+4)	A	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
83	82	324	4.0	0	0	4/4	2	1		I[I}{		A	I	I	I		I						}{	M	0	0	0, 4, 1		0	0
84	83	328	1.0	0	0	4/4	2	1		ii6		A	I	I	ii6		ii		6					m	0	0	-1, 3, 2		2	-1
84	83	329	1.0	1/4	1/4	4/4	2	1		viio6		A	I	I	viio6		vii	o	6					o	0	0	2, -1, 5		5	2
84	83	330	1.0	1/2	1/2	4/4	2	1		I6		A	I	I	I6		I		6					M	0	0	4, 1, 0		0	4
84	83	331	1.0	3/4	3/4	4/4	2	1		viio		A	I	I	viio		vii	o						o	0	0	5, 2, -1		5	5
85	84	332	4.0	0	0	4/4	2	1		I		A	I	I	I		I							M	0	0	0, 4, 1		0	0
86	85	336	1.0	0	0	4/4	2	1		IV6		A	I	I	IV6		IV		6					M	0	0	3, 0, -1		-1	3
86	85	337	1.0	1/4	1/4	4/4	2	1		ii6		A	I	I	ii6		ii		6					m	0	0	-1, 3, 2		2	-1
86	85	338	1.0	1/2	1/2	4/4	2	1		IV	ii6	A	I	I	IV		IV							M	0	0	-1, 3, 0		-1	-1
86	85	339	1.0	3/4	3/4	4/4	2	1		viio6		A	I	I	viio6		vii	o	6					o	0	0	2, -1, 5		5	2
87	86	340	2.0	0	0	4/4	2	1		I]}{		A	I	I	I		I						}{	M	0	0	0, 4, 1		0	0
87	86	342	2.0	1/2	1/2	4/4	2	1		V6		A	I		V6		V		6					M	0	0	5, 2, 1		1	5
88	87	344	2.0	0	0	4/4	2	1		vi		A	I		vi		vi							m	0	0	3, 0, 4		3	3
88	87	346	2.0	1/2	1/2	4/4	2	1		iii6		A	I		iii6		iii		6					m	0	0	1, 5, 4		4	1
89	88	348	2.0	0	0	4/4	2	1		IV		A	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
89	88	350	2.0	1/2	1/2	4/4	2	1		I6		A	I		I6		I		6					M	0	0	4, 1, 0		0	4
90	89	352	1.0	0	0	4/4	2	1		viio6		A	I		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
90	89	353	1.0	1/4	1/4	4/4	2	1		I		A	I		I		I							M	0	0	0, 4, 1		0	0
90	89	354	0.5	1/2	1/2	4/4	2	1		V(64)}		A	I		V(64)		V			64			}	M	0	0	1, 0, 4		1	1
90	89	709/2	1.5	5/8	5/8	4/4	2	1		V|HC		A	I		V		V					HC		M	0	0	1, 5, 2		1	1
