mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	0	1.0	0	0	2/4	2	1	d.i{	d	i		i	i						{	m	1	1	0, -3, 1		0	0
1	1	1	1.0	1/4	1/4	2/4	2	1	#viio6	d	i		#viio6	#vii	o	6					o	1	1	2, -1, 5		5	2
2	2	2	1.5	0	0	2/4	2	1	i6	d	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
2	2	7/2	0.5	3/8	3/8	2/4	2	1	i	d	i		i	i							m	1	1	0, -3, 1		0	0
3	3	4	1.0	0	0	2/4	2	1	iio6	d	i		iio6	ii	o	6					o	1	1	-1, -4, 2		2	-1
3	3	5	1.0	1/4	1/4	2/4	2	1	V7	d	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
4	4	6	1.5	0	0	2/4	2	1	VI	d	i		VI	VI							M	1	1	-4, 0, -3		-4	-4
4	4	15/2	0.5	3/8	3/8	2/4	2	1	V6/iv	d	i		V6/iv	V		6		iv			M	1	1	4, 1, 0		0	4
5	5	8	0.75	0	0	2/4	2	1	VI/iv	d	i		VI/iv	VI				iv			M	1	1	-5, -1, -4		-5	-5
5	5	35/4	0.25	3/16	3/16	2/4	2	1	#viio6/iv	d	i		#viio6/iv	#vii	o	6		iv			o	1	1	1, -2, 4		4	1
5	5	9	0.75	1/4	1/4	2/4	2	1	iv6	d	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
5	5	39/4	0.25	7/16	7/16	2/4	2	1	V6/iv	d	i		V6/iv	V		6		iv			M	1	1	4, 1, 0		0	4
6	6	10	1.0	0	0	2/4	2	1	iv(^2)	d	i		iv(^2)	iv			^2				m	1	1	-1, 1, 0		-1	-1
6	6	11	0.5	1/4	1/4	2/4	2	1	iv	d	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
6	6	23/2	0.5	3/8	3/8	2/4	2	1	iio6	d	i		iio6	ii	o	6					o	1	1	-1, -4, 2		2	-1
7	7	12	0.5	0	0	2/4	2	1	i6(2)	d	i		i6(2)	i		6	2				m	1	1	-3, 1, 2		0	-3
7	7	25/2	0.5	1/8	1/8	2/4	2	1	i6	d	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
7	7	13	0.5	1/4	1/4	2/4	2	1	iv	d	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
7	7	27/2	0.5	3/8	3/8	2/4	2	1	viio7/V	d	i		viio7/V	vii	o	7		V			o7	1	1	6, 3, 0, -3		6	6
8	8	14	1.0	0	0	2/4	2	1	V(4)}	d	i		V(4)	V			4			}	M	1	1	1, 0, 2		1	1
8	8	15	1.0	1/4	1/4	2/4	2	1	V|HC	d	i		V	V					HC		M	1	1	1, 5, 2		1	1
9	9	16	2.0	0	0	2/4	2	1	V65/VI{	d	i		V65/VI	V		65		VI		{	Mm7	1	1	1, -2, -5, -3		-3	1
10	10	18	1.5	0	0	2/4	2	1	VI	d	i		VI	VI							M	1	1	-4, 0, -3		-4	-4
10	10	39/2	0.5	3/8	3/8	2/4	2	1	VI6	d	i		VI6	VI		6					M	1	1	0, -3, -4		-4	0
11	11	20	0.5	0	0	2/4	2	1	viio6/VI	d	i		viio6/VI	vii	o	6		VI			o	1	1	-2, -5, 1		1	-2
11	11	41/2	0.5	1/8	1/8	2/4	2	1	vi6/VI	d	i		vi6/VI	vi		6		VI			m	1	1	-4, 0, -1		-1	-4
11	11	21	0.5	1/4	1/4	2/4	2	1	V6/VI	d	i		V6/VI	V		6		VI			M	1	1	1, -2, -3		-3	1
11	11	43/2	0.5	3/8	3/8	2/4	2	1	V7/VI	d	i		V7/VI	V		7		VI			Mm7	1	1	-3, 1, -2, -5		-3	-3
12	12	22	2.0	0	0	2/4	2	1	VI	d	i		VI	VI							M	1	1	-4, 0, -3		-4	-4
13	13	24	2.0	0	0	2/4	2	1	v.V7	d	v		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
14	14	26	2.0	0	0	2/4	2	1	V65	d	v		V65	V		65					Mm7	1	1	5, 2, -1, 1		1	5
15	15	28	0.5	0	0	2/4	2	1	i	d	v		i	i							m	1	1	0, -3, 1		0	0
15	15	57/2	0.5	1/8	1/8	2/4	2	1	i6	d	v		i6	i		6					m	1	1	-3, 1, 0		0	-3
15	15	29	1.0	1/4	1/4	2/4	2	1	iio6	d	v		iio6	ii	o	6					o	1	1	-1, -4, 2		2	-1
16	16	30	1.0	0	0	2/4	2	1	V[V(4)}{	d	v	V	V(4)	V			4			}{	M	1	1	1, 0, 2		1	1
16	16	31	2.0	1/4	1/4	2/4	2	1	V	d	v	V	V	V							M	1	1	1, 5, 2		1	1
17	17	33	2.0	1/4	1/4	2/4	2	1	V7	d	v	V	V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
18	18	35	3.0	1/4	1/4	2/4	2	1	i6	d	v	V	i6	i		6					m	1	1	-3, 1, 0		0	-3
20	20	38	1.0	0	0	2/4	2	1	V(#4)	d	v	V	V(#4)	V			#4				M	1	1	1, 5, 7		1	1
