mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
10	10	18	18	2.0	0	0	2/4	2	1	I	C	V		I		I							M	0	0	0, 4, 1		0	0
11	11	20	20	1.5	0	0	2/4	2	1	IV	C	V		IV		IV							M	0	0	-1, 3, 0		-1	-1
11	11	43/2	43/2	0.5	3/8	3/8	2/4	2	1	V6/V	C	V		V6/V		V		6		V			M	0	0	6, 3, 2		2	6
12	12	22	22	2.0	0	0	2/4	2	1	V	C	V		V		V							M	0	0	1, 5, 2		1	1
13	13	24	24	1.0	0	0	2/4	2	1	iv6	C	V		iv6		iv		6					m	0	0	-4, 0, -1		-1	-4
13	13	25	25	1.0	1/4	1/4	2/4	2	1	IV6	C	V		IV6		IV		6					M	0	0	3, 0, -1		-1	3
14	14	26	26	0.5	0	0	2/4	2	1	viio	C	V		viio		vii	o						o	0	0	5, 2, -1		5	5
14	14	53/2	53/2	0.5	1/8	1/8	2/4	2	1	IV64	C	V		IV64		IV		64					M	0	0	0, -1, 3		-1	0
14	14	27	27	0.5	1/4	1/4	2/4	2	1	#viio/ii	C	V		#viio/ii		#vii	o			ii			o	0	0	7, 4, 1		7	7
14	14	55/2	55/2	0.5	3/8	3/8	2/4	2	1	ii	C	V		ii		ii							m	0	0	2, -1, 3		2	2
15	15	28	28	1.0	0	0	2/4	2	1	V	C	V		V		V							M	0	0	1, 5, 2		1	1
15	15	29	29	1.0	1/4	1/4	2/4	2	1	V65	C	V		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
16	16	30	30	2.0	0	0	2/4	2	1	I	C	V		I		I							M	0	0	0, 4, 1		0	0
17	17	32	32	2.0	0	0	2/4	2	1	V7	C	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
18	18	34	34	2.0	0	0	2/4	2	1	I	C	V		I		I							M	0	0	0, 4, 1		0	0
19	19	36	36	2.0	0	0	2/4	2	1	Ger65	C	V		Ger65	Ger	vii	o	65	b3	V			Ger	0	0	-4, 0, -3, 6		6	-4
20	20	38	38	2.0	0	0	2/4	2	1	i64	C	V		i64		i		64					m	0	0	1, 0, -3		0	1
21	21	40	40	1.0	0	0	2/4	2	2	V65/V	C	V		V65/V		V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
21	21	41	41	1.0	1/4	1/4	2/4	2	2	V7	C	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
22	22	42	42	2.0	0	0	2/4	2	2	I}	C	V		I		I						}	M	0	0	0, 4, 1		0	0
22	22	43	43	0.0	1/4	1/4	2/4	2	2	|PAC	C	V									PAC			0	0				
23	23	44	44	1.0	0	0	2/4	2	1	I{	C	V		I		I						{	M	0	0	0, 4, 1		0	0
23	23	45	45	1.0	1/4	1/4	2/4	2	1	viio6/V	C	V		viio6/V		vii	o	6		V			o	0	0	3, 0, 6		6	3
24	24	46	46	1.0	0	0	2/4	2	1	V(4)	C	V		V(4)		V			4				M	0	0	1, 0, 2		1	1
24	24	47	47	1.0	1/4	1/4	2/4	2	1	V64	C	V		V64		V		64					M	0	0	2, 1, 5		1	2
25	25	48	48	1.0	0	0	2/4	2	1	iii.V65	C	iii		V65		V		65					Mm7	0	1	5, 2, -1, 1		1	5
25	25	49	49	1.0	1/4	1/4	2/4	2	1	V7	C	iii		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
26	26	50	50	1.0	0	0	2/4	2	1	i	C	iii		i		i							m	0	1	0, -3, 1		0	0
26	26	51	51	1.0	1/4	1/4	2/4	2	1	i6	C	iii		i6		i		6					m	0	1	-3, 1, 0		0	-3
27	27	52	52	1.0	0	0	2/4	2	1	iv	C	iii		iv		iv							m	0	1	-1, -4, 0		-1	-1
27	27	53	53	1.0	1/4	1/4	2/4	2	1	V	C	iii		V		V							M	0	1	1, 5, 2		1	1
28	28	54	54	1.0	0	0	2/4	2	1	i(4)}	C	iii		i(4)		i			4			}	m	0	1	0, -1, 1		0	0
28	28	55	55	2.0	1/4	1/4	2/4	2	1	i|IAC	C	iii		i		i					IAC		m	0	1	0, -3, 1		0	0
29	29	56	56	0.0	0	0	2/4	2	1	{	C	iii										{		0	1				
29	29	57	57	1.0	1/4	1/4	2/4	2	1	I.#viio/ii	C	I		#viio/ii		#vii	o			ii			o	0	0	7, 4, 1		7	7
30	30	58	58	1.0	0	0	2/4	2	1	ii	C	I		ii		ii							m	0	0	2, -1, 3		2	2
30	30	59	59	1.0	1/4	1/4	2/4	2	1	viio	C	I		viio		vii	o						o	0	0	5, 2, -1		5	5
31	31	60	60	1.0	0	0	2/4	2	1	I	C	I		I		I							M	0	0	0, 4, 1		0	0
31	31	61	61	0.5	1/4	1/4	2/4	2	1	IV	C	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
31	31	123/2	123/2	0.5	3/8	3/8	2/4	2	1	ii6	C	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
32	32	62	62	1.0	0	0	2/4	2	1	V(4)}	C	I		V(4)		V			4			}	M	0	0	1, 0, 2		1	1
32	32	63	63	0.5	1/4	1/4	2/4	2	1	V|HC	C	I		V		V					HC		M	0	0	1, 5, 2		1	1
32	32	127/2	127/2	0.5	3/8	3/8	2/4	2	1	I6{	C	I		I6		I		6				{	M	0	0	4, 1, 0		0	4
33	33	64	64	1.5	0	0	2/4	2	1	IV	C	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
33	33	131/2	131/2	0.5	3/8	3/8	2/4	2	1	V6/V	C	I		V6/V		V		6		V			M	0	0	6, 3, 2		2	6
34	34	66	66	2.0	0	0	2/4	2	1	V	C	I		V		V							M	0	0	1, 5, 2		1	1
35	35	68	68	1.0	0	0	2/4	2	1	iv6	C	I		iv6		iv		6					m	0	0	-4, 0, -1		-1	-4
35	35	69	69	1.0	1/4	1/4	2/4	2	1	IV6	C	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
36	36	70	70	0.5	0	0	2/4	2	1	viio	C	I		viio		vii	o						o	0	0	5, 2, -1		5	5
36	36	141/2	141/2	0.5	1/8	1/8	2/4	2	1	IV64	C	I		IV64		IV		64					M	0	0	0, -1, 3		-1	0
36	36	71	71	0.5	1/4	1/4	2/4	2	1	#viio/ii	C	I		#viio/ii		#vii	o			ii			o	0	0	7, 4, 1		7	7
36	36	143/2	143/2	0.5	3/8	3/8	2/4	2	1	ii	C	I		ii		ii							m	0	0	2, -1, 3		2	2
37	37	72	72	1.0	0	0	2/4	2	1	V	C	I		V		V							M	0	0	1, 5, 2		1	1
37	37	73	73	1.0	1/4	1/4	2/4	2	1	V65	C	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
38	38	74	74	2.0	0	0	2/4	2	1	I	C	I		I		I							M	0	0	0, 4, 1		0	0
39	39	76	76	1.0	0	0	2/4	2	1	V6	C	I		V6		V		6					M	0	0	5, 2, 1		1	5
39	39	77	77	1.0	1/4	1/4	2/4	2	1	V65	C	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
40	40	78	78	2.0	0	0	2/4	2	1	I	C	I		I		I							M	0	0	0, 4, 1		0	0
41	41	80	80	2.0	0	0	2/4	2	1	Ger65	C	I		Ger65	Ger	vii	o	65	b3	V			Ger	0	0	-4, 0, -3, 6		6	-4
42	42	82	82	2.0	0	0	2/4	2	1	i64	C	I		i64		i		64					m	0	0	1, 0, -3		0	1
43	43	84	84	1.0	0	0	2/4	2	1	V65/V	C	I		V65/V		V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
43	43	85	85	1.0	1/4	1/4	2/4	2	1	V7	C	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
44	44	86	86	2.0	0	0	2/4	2	1	I}	C	I		I		I						}	M	0	0	0, 4, 1		0	0
44	44	87	87	0.0	1/4	1/4	2/4	2	1	|PAC	C	I									PAC			0	0				
