mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
11	10	20	0.5	3/8	3/8	2/4	2	1	v.It6	b	v		It6	It	vii	o	6	b3	V			It	1	1	-4, 0, 6		6	-4
12	11	41/2	2.0	0	0	2/4	2	1	V7	b	v		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
13	12	45/2	2.0	0	0	2/4	2	1	V(64)	b	v		V(64)		V			64				M	1	1	1, 0, -3		1	1
14	13	49/2	2.0	0	0	2/4	2	1	V7	b	v		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
15	14	53/2	2.0	0	0	2/4	2	1	V65(9)	b	v		V65(9)		V		65	9				Mm7	1	1	5, 2, -1, 1	-4	1	5
16	15	57/2	0.5	0	0	2/4	2	1	i	b	v		i		i							m	1	1	0, -3, 1		0	0
16	15	29	0.5	1/8	1/8	2/4	2	1	iv	b	v		iv		iv							m	1	1	-1, -4, 0		-1	-1
16	15	59/2	0.5	1/4	1/4	2/4	2	1	V(6)	b	v		V(6)		V			6				M	1	1	1, 5, -3		1	1
16	15	30	0.5	3/8	3/8	2/4	2	1	V	b	v		V		V							M	1	1	1, 5, 2		1	1
17	16	61/2	1.0	0	0	2/4	2	1	i|PAC}{	b	v		i		i					PAC	}{	m	1	1	0, -3, 1		0	0
17	16	63/2	2.0	1/4	1/4	2/4	2	1	i6	b	v		i6		i		6					m	1	1	-3, 1, 0		0	-3
18	17	67/2	0.5	1/4	1/4	2/4	2	1	ii	b	v		ii		ii							m	1	1	2, -1, 3		2	2
18	17	34	0.5	3/8	3/8	2/4	2	1	V	b	v		V		V							M	1	1	1, 5, 2		1	1
19	18	69/2	1.0	0	0	2/4	2	1	VI+	b	v		VI+		VI	+						+	1	1	-4, 0, 4		-4	-4
19	18	71/2	1.0	1/4	1/4	2/4	2	1	V6/iv	b	v		V6/iv		V		6		iv			M	1	1	4, 1, 0		0	4
20	19	73/2	1.0	0	0	2/4	2	1	iv	b	v		iv		iv							m	1	1	-1, -4, 0		-1	-1
20	19	75/2	0.5	1/4	1/4	2/4	2	1	V(6)	b	v		V(6)		V			6				M	1	1	1, 5, -3		1	1
20	19	38	0.5	3/8	3/8	2/4	2	1	V	b	v		V		V							M	1	1	1, 5, 2		1	1
21	20	77/2	1.5	0	0	1/8	2	1	i|PAC}	b	v		i		i					PAC	}	m	1	1	0, -3, 1		0	0
22	20	40	0.5	0	0	1/8	2	1	i64{	b	v		i64		i		64				{	m	1	1	1, 0, -3		0	1
23	21	81/2	1.0	0	0	2/4	2	1	III.V65/V	b	III		V65/V		V		65		V			Mm7	1	0	6, 3, 0, 2		2	6
23	21	83/2	1.0	1/4	1/4	2/4	2	1	V	b	III		V		V							M	1	0	1, 5, 2		1	1
24	22	85/2	2.0	0	0	2/4	2	1	ii6	b	III		ii6		ii		6					m	1	0	-1, 3, 2		2	-1
25	23	89/2	0.5	0	0	2/4	2	3	I6	b	III		I6		I		6					M	1	0	4, 1, 0		0	4
25	23	45	0.5	1/8	1/8	2/4	2	3	IV	b	III		IV		IV							M	1	0	-1, 3, 0		-1	-1
25	23	91/2	0.5	1/4	1/4	2/4	2	3	V(6)	b	III		V(6)		V			6				M	1	0	1, 5, 4		1	1
25	23	46	0.5	3/8	3/8	2/4	2	3	V7	b	III		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
26	24	93/2	1.5	0	0	2/4	2	3	I|IAC}	b	III		I		I					IAC	}	M	1	0	0, 4, 1		0	0
26	24	48	2.5	3/8	3/8	2/4	2	1	VI.V{	b	VI		V		V						{	M	1	0	1, 5, 2		1	1
28	26	101/2	0.5	0	0	2/4	2	1	I(4)	b	VI		I(4)		I			4				M	1	0	0, -1, 1		0	0
28	26	51	1.5	1/8	1/8	2/4	2	1	I	b	VI		I		I							M	1	0	0, 4, 1		0	0
29	27	105/2	1.5	0	0	2/4	2	1	I6	b	VI		I6		I		6					M	1	0	4, 1, 0		0	4
29	27	54	0.5	3/8	3/8	2/4	2	1	IV	b	VI		IV		IV							M	1	0	-1, 3, 0		-1	-1
30	28	109/2	0.5	0	0	2/4	2	3	V(4)	b	VI		V(4)		V			4				M	1	0	1, 0, 2		1	1
30	28	55	0.5	1/8	1/8	2/4	2	3	V7	b	VI		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
30	28	111/2	0.5	1/4	1/4	2/4	2	3	I	b	VI		I		I							M	1	0	0, 4, 1		0	0
30	28	56	0.5	3/8	3/8	2/4	2	1	bII.IV6	b	bII		IV6		IV		6					M	1	0	3, 0, -1		-1	3
31	29	113/2	0.5	0	0	2/4	2	1	V7	b	bII		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
31	29	57	0.5	1/8	1/8	2/4	2	1	ii6	b	bII		ii6		ii		6					m	1	0	-1, 3, 2		2	-1
31	29	115/2	0.5	1/4	1/4	2/4	2	2	V(4)	b	bII		V(4)		V			4				M	1	0	1, 0, 2		1	1
31	29	58	0.5	3/8	3/8	2/4	2	2	V7	b	bII		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
32	30	117/2	2.0	0	0	2/4	2	2	I}{	b	bII		I		I						}{	M	1	0	0, 4, 1		0	0
33	31	121/2	1.5	0	0	2/4	2	1	V65	b	bII		V65		V		65					Mm7	1	0	5, 2, -1, 1		1	5
33	31	62	0.5	3/8	3/8	2/4	2	1	V65/vi	b	bII		V65/vi		V		65		vi			Mm7	1	0	8, 5, 2, 4		4	8
34	32	125/2	1.5	0	0	2/4	2	1	vi	b	bII		vi		vi							m	1	0	3, 0, 4		3	3
34	32	64	0.5	3/8	3/8	2/4	2	1	i.It6	b	i		It6	It	vii	o	6	b3	V			It	1	1	-4, 0, 6		6	-4
35	33	129/2	2.0	0	0	2/4	2	1	V7	b	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
36	34	133/2	2.0	0	0	2/4	2	1	V(64)	b	i		V(64)		V			64				M	1	1	1, 0, -3		1	1
37	35	137/2	2.0	0	0	2/4	2	1	V7	b	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
38	36	141/2	2.0	0	0	2/4	2	1	V65(9)	b	i		V65(9)		V		65	9				Mm7	1	1	5, 2, -1, 1	-4	1	5
39	37	145/2	0.5	0	0	2/4	2	1	i	b	i		i		i							m	1	1	0, -3, 1		0	0
39	37	73	0.5	1/8	1/8	2/4	2	1	iv	b	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
39	37	147/2	0.5	1/4	1/4	2/4	2	1	V(6)	b	i		V(6)		V			6				M	1	1	1, 5, -3		1	1
39	37	74	0.5	3/8	3/8	2/4	2	1	V	b	i		V		V							M	1	1	1, 5, 2		1	1
40	38	149/2	1.0	0	0	2/4	2	1	I|PAC}{	b	i		I		I					PAC	}{	M	1	1	0, 4, 1		0	0
40	38	151/2	2.0	1/4	1/4	2/4	2	1	i6	b	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
41	39	155/2	0.5	1/4	1/4	2/4	2	1	ii	b	i		ii		ii							m	1	1	2, -1, 3		2	2
41	39	78	0.5	3/8	3/8	2/4	2	1	V	b	i		V		V							M	1	1	1, 5, 2		1	1
42	40	157/2	1.0	0	0	2/4	2	1	VI+	b	i		VI+		VI	+						+	1	1	-4, 0, 4		-4	-4
42	40	159/2	1.0	1/4	1/4	2/4	2	1	V6/iv	b	i		V6/iv		V		6		iv			M	1	1	4, 1, 0		0	4
43	41	161/2	1.0	0	0	2/4	2	1	iv	b	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
43	41	163/2	0.5	1/4	1/4	2/4	2	2	V(6)	b	i		V(6)		V			6				M	1	1	1, 5, -3		1	1
43	41	82	0.5	3/8	3/8	2/4	2	2	V	b	i		V		V							M	1	1	1, 5, 2		1	1
44	42	165/2	2.0	0	0	2/4	2	2	i|PAC}	b	i		i		i					PAC	}	m	1	1	0, -3, 1		0	0
44	42	84	0.0	3/8	3/8	2/4	2	1	{	b	i										{		1	1				
