mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	volta	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
88	87	344	348	2.0	0	0	4/4	2	1		vi		A	I		vi		vi							m	0	0	3, 0, 4		3	3
88	87	346	350	2.0	1/2	1/2	4/4	2	1		iii6		A	I		iii6		iii		6					m	0	0	1, 5, 4		4	1
89	88	348	352	2.0	0	0	4/4	2	1		IV		A	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
89	88	350	354	2.0	1/2	1/2	4/4	2	1		I6		A	I		I6		I		6					M	0	0	4, 1, 0		0	4
90	89	352	356	1.0	0	0	4/4	2	1		viio6		A	I		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
90	89	353	357	1.0	1/4	1/4	4/4	2	1		I		A	I		I		I							M	0	0	0, 4, 1		0	0
90	89	354	358	0.5	1/2	1/2	4/4	2	1		V(64)}		A	I		V(64)		V			64			}	M	0	0	1, 0, 4		1	1
90	89	709/2	717/2	1.5	5/8	5/8	4/4	2	1		V|HC		A	I		V		V					HC		M	0	0	1, 5, 2		1	1
91	90	356	360	2.0	0	0	4/4	2	1		I{		A	I		I		I						{	M	0	0	0, 4, 1		0	0
91	90	358	362	2.0	1/2	1/2	4/4	2	1		V6		A	I		V6		V		6					M	0	0	5, 2, 1		1	5
92	91	360	364	2.0	0	0	4/4	2	1		vi		A	I		vi		vi							m	0	0	3, 0, 4		3	3
92	91	362	366	2.0	1/2	1/2	4/4	2	1		iii6		A	I		iii6		iii		6					m	0	0	1, 5, 4		4	1
93	92	364	368	2.0	0	0	4/4	2	1		IV		A	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
93	92	366	370	2.0	1/2	1/2	4/4	2	1		I6		A	I		I6		I		6					M	0	0	4, 1, 0		0	4
94	93	368	372	0.5	0	0	4/4	2	1		ii		A	I		ii		ii							m	0	0	2, -1, 3		2	2
94	93	737/2	745/2	0.5	1/8	1/8	4/4	2	1		viio		A	I		viio		vii	o						o	0	0	5, 2, -1		5	5
94	93	369	373	1.0	1/4	1/4	4/4	2	1		I		A	I		I		I							M	0	0	0, 4, 1		0	0
94	93	370	374	0.5	1/2	1/2	4/4	2	1		V(64)}		A	I		V(64)		V			64			}	M	0	0	1, 0, 4		1	1
94	93	741/2	749/2	1.5	5/8	5/8	4/4	2	1		V|HC		A	I		V		V					HC		M	0	0	1, 5, 2		1	1
95	94	372	376	4.0	0	0	4/4	2	1		#viio7/ii{		A	I		#viio7/ii		#vii	o	7		ii		{	o7	0	0	7, 4, 1, -2		7	7
96	95	376	380	2.0	0	0	4/4	2	1		V7/ii		A	I		V7/ii		V		7		ii			Mm7	0	0	3, 7, 4, 1		3	3
96	95	378	382	2.0	1/2	1/2	4/4	2	1		ii		A	I		ii		ii							m	0	0	2, -1, 3		2	2
97	96	380	384	4.0	0	0	4/4	2	1		V65		A	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
98	97	384	388	2.0	0	0	4/4	2	1		V7		A	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
98	97	386	390	2.0	1/2	1/2	4/4	2	1		I}{		A	I		I		I						}{	M	0	0	0, 4, 1		0	0
99	98	388	392	2.0	0	0	4/4	2	1		IV		A	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
99	98	390	394	2.0	1/2	1/2	4/4	2	1		ii		A	I		ii		ii							m	0	0	2, -1, 3		2	2
100	99	392	396	4.0	0	0	4/4	2	1		I6	iii	A	I		I6		I		6					M	0	0	4, 1, 0		0	4
101	100	396	400	2.0	0	0	4/4	2	1		ii	viio6	A	I		ii		ii							m	0	0	2, -1, 3		2	2
101	100	398	402	1.0	1/2	1/2	4/4	2	1		viio	V65	A	I		viio		vii	o						o	0	0	5, 2, -1		5	5
101	100	399	403	1.0	3/4	3/4	4/4	2	1		V7		A	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
102	101	400	404	4.0	0	0	4/4	2	1		I		A	I		I		I							M	0	0	0, 4, 1		0	0
103	102	404	408	2.0	0	0	4/4	2	1		ii6		A	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
103	102	406	410	2.0	1/2	1/2	4/4	2	1		I6		A	I		I6		I		6					M	0	0	4, 1, 0		0	4
104	103	408	412	2.0	0	0	4/4	2	1		viio6		A	I		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
104	103	410	414	2.0	1/2	1/2	4/4	2	1		vi6		A	I		vi6		vi		6					m	0	0	0, 4, 3		3	0
105	104	412	416	2.0	0	0	4/4	2	1		V6		A	I		V6		V		6					M	0	0	5, 2, 1		1	5
105	104	414	418	2.0	1/2	1/2	4/4	2	1		IV6		A	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
106	105	416	420	3.0	0	0	4/4	2	1		V		A	I		V		V							M	0	0	1, 5, 2		1	1
106	105	418	422	0.0	1/2	1/2	4/4	2	1		|HC}		A	I									HC	}		0	0				
106	105	419	423	1.0	3/4	3/4	4/4	2	1		V7		A	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
107	106	420	424	3.0	0	0	4/4	2	1		I[I{		A	I	I	I		I						{	M	0	0	0, 4, 1		0	0
107	106	423	427	1.0	3/4	3/4	4/4	2	1		viio64		A	I	I	viio64		vii	o	64					o	0	0	-1, 5, 2		5	-1
108	107	424	428	2.0	0	0	4/4	2	1		I		A	I	I	I		I							M	0	0	0, 4, 1		0	0
108	107	426	430	1.0	1/2	1/2	4/4	2	1		viio		A	I	I	viio		vii	o						o	0	0	5, 2, -1		5	5
108	107	427	431	4.0	3/4	3/4	4/4	2	1		I		A	I	I	I		I							M	0	0	0, 4, 1		0	0
109	108	431	435	1.0	3/4	3/4	4/4	2	1		ii		A	I	I	ii		ii							m	0	0	2, -1, 3		2	2
110	109	432	436	2.0	0	0	4/4	2	1		I}		A	I	I	I		I						}	M	0	0	0, 4, 1		0	0
110	109	434	438	1.0	1/2	1/2	4/4	2	1		IV		A	I	I	IV		IV							M	0	0	-1, 3, 0		-1	-1
110	109	435	439	1.0	3/4	3/4	4/4	2	1		I]		A	I	I	I		I							M	0	0	0, 4, 1		0	0
111	110	436	440	2.0	0	0	4/4	2	1		V65/V{		A	I		V65/V		V		65		V		{	Mm7	0	0	6, 3, 0, 2		2	6
111	110	438	442	2.0	1/2	1/2	4/4	2	1		V2		A	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
112	111	440	444	2.0	0	0	4/4	2	1		viio7/IV		A	I		viio7/IV		vii	o	7		IV			o7	0	0	4, 1, -2, -5		4	4
112	111	442	446	2.0	1/2	1/2	4/4	2	1		IV2		A	I		IV2		IV		2					Mm7	0	0	-3, -1, 3, 0		-1	-3
113	112	444	448	1.0	0	0	4/4	2	1		viio65		A	I		viio65		vii	o	65					o7	0	0	2, -1, -4, 5		5	2
113	112	445	449	1.0	1/4	1/4	4/4	2	1		I6		A	I		I6		I		6					M	0	0	4, 1, 0		0	4
113	112	446	450	1.0	1/2	1/2	4/4	2	1		viio6(+6)	V43	A	I		viio6(+6)		vii	o	6	+6				o	0	0	2, -1, 5	1	5	2
113	112	447	451	1.0	3/4	3/4	4/4	2	1		vi6(+7)		A	I		vi6(+7)		vi		6	+7				m	0	0	0, 4, 3	1	3	0
114	113	448	452	1.0	0	0	4/4	2	1		V6		A	I		V6		V		6					M	0	0	5, 2, 1		1	5
114	113	449	453	1.0	1/4	1/4	4/4	2	1		IV6(+9)		A	I		IV6(+9)		IV		6	+9				M	0	0	3, 0, -1	1	-1	3
114	113	450	454	1.0	1/2	1/2	4/4	2	1		V		A	I		V		V							M	0	0	1, 5, 2		1	1
114	113	451	455	1.0	3/4	3/4	4/4	2	1		IV(+9)		A	I		IV(+9)		IV			+9				M	0	0	-1, 3, 0	1	-1	-1
115	114	452	456	1.0	0	0	4/4	2	1		I6		A	I		I6		I		6					M	0	0	4, 1, 0		0	4
115	114	453	457	1.0	1/4	1/4	4/4	2	1		I		A	I		I		I							M	0	0	0, 4, 1		0	0
115	114	454	458	1.0	1/2	1/2	4/4	2	1		V6		A	I		V6		V		6					M	0	0	5, 2, 1		1	5
115	114	455	459	1.0	3/4	3/4	4/4	2	1		vi7		A	I		vi7		vi		7					mm7	0	0	3, 0, 4, 1		3	3
116	115	456	460	1.0	0	0	4/4	2	1		V		A	I		V		V							M	0	0	1, 5, 2		1	1
116	115	457	461	1.0	1/4	1/4	4/4	2	1		IV(+9)		A	I		IV(+9)		IV			+9				M	0	0	-1, 3, 0	1	-1	-1
116	115	458	462	1.0	1/2	1/2	4/4	2	1		I6		A	I		I6		I		6					M	0	0	4, 1, 0		0	4
116	115	459	463	1.0	3/4	3/4	4/4	2	1		V43	ii(+4)	A	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
117	116	460	464	1.0	0	0	4/4	2	1		I		A	I		I		I							M	0	0	0, 4, 1		0	0
117	116	461	465	1.0	1/4	1/4	4/4	2	1		I6		A	I		I6		I		6					M	0	0	4, 1, 0		0	4
117	116	462	466	1.0	1/2	1/2	4/4	2	1		ii6		A	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
117	116	463	467	1.0	3/4	3/4	4/4	2	1		V7		A	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
118	117	464	468	0.5	0	0	4/4	2	1		vi		A	I		vi		vi							m	0	0	3, 0, 4		3	3
118	117	929/2	937/2	0.5	1/8	1/8	4/4	2	1		IV		A	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
118	117	465	469	1.0	1/4	1/4	4/4	2	1		V		A	I		V		V							M	0	0	1, 5, 2		1	1
118	117	466	470	4.0	1/2	1/2	4/4	2	1		I[I|PAC}		A	I	I	I		I					PAC	}	M	0	0	0, 4, 1		0	0
119	118	468	472	0.0	0	0	4/4	2	1		{		A	I	I									{		0	0				
119	118	470	474	2.0	1/2	1/2	4/4	2	1		viio		A	I	I	viio		vii	o						o	0	0	5, 2, -1		5	5
120	119	472	476	2.0	0	0	4/4	2	1		I		A	I	I	I		I							M	0	0	0, 4, 1		0	0
120	119	474	478	2.0	1/2	1/2	4/4	2	1		viio		A	I	I	viio		vii	o						o	0	0	5, 2, -1		5	5
121	120	476	480	1.0	0	0	4/4	2	1		I]		A	I	I	I		I							M	0	0	0, 4, 1		0	0
121	120	477	481	1.0	1/4	1/4	4/4	2	1		viio6		A	I		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
121	120	478	482	2.0	1/2	1/2	4/4	2	1		I6		A	I		I6		I		6					M	0	0	4, 1, 0		0	4
122	121		484		0	0	4/4	2	1	1	IV		A	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
122	121		485		1/4	1/4	4/4	2	1	1	V		A	I		V		V							M	0	0	1, 5, 2		1	1
122	121		486		1/2	1/2	4/4	2	1	1	I|PAC}		A	I		I		I					PAC	}	M	0	0	0, 4, 1		0	0
123	121	480	488	8.0	0	0	4/4	2	1	2	V65/V		A	I		V65/V		V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
125	123	488	496	2.0	0	0	4/4	2	1		V(94)		A	I		V(94)		V			94				M	0	0	1, 0, 2	3	1	1
125	123	490	498	6.0	1/2	1/2	4/4	2	1		V|IAC		A	I		V		V					IAC		M	0	0	1, 5, 2		1	1
126	124	492	500	0.0	0	0	4/4	2	1		}		A	I										}		0	0				
126	124	494	502	0.0	1/2	1/2	4/4	2	1		{		A	I										{		0	0				
127	125	496	504	8.0	0	0	4/4	2	1		V65/vi		A	I		V65/vi		V		65		vi			Mm7	0	0	8, 5, 2, 4		4	8
129	127	504	512	2.0	0	0	4/4	2	1		vi(94)		A	I		vi(94)		vi			94				m	0	0	3, 2, 4	5	3	3
129	127	506	514	6.0	1/2	1/2	4/4	2	1		vi|IAC		A	I		vi		vi					IAC		m	0	0	3, 0, 4		3	3
130	128	508	516	0.0	0	0	4/4	2	1		}		A	I										}		0	0				
