mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	0	0	2.0	0	0	3/4	2	1	d.i{		d	i		i	i						{	m	1	1	0, -3, 1		0	0
1	1	2	2	1.0	1/2	1/2	3/4	2	1	iv		d	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
2	2	3	3	1.0	0	0	3/4	2	1	V(6)		d	i		V(6)	V			6				M	1	1	1, 5, -3		1	1
2	2	4	4	1.0	1/4	1/4	3/4	2	1	V7		d	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
2	2	5	5	3.0	1/2	1/2	3/4	2	1	i		d	i		i	i							m	1	1	0, -3, 1		0	0
3	3	8	8	1.0	1/2	1/2	3/4	2	1	iv		d	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
4	4	9	9	1.0	0	0	3/4	2	1	V(6)		d	i		V(6)	V			6				M	1	1	1, 5, -3		1	1
4	4	10	10	1.0	1/4	1/4	3/4	2	1	V7		d	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
4	4	11	11	2.0	1/2	1/2	3/4	2	1	i}		d	i		i	i						}	m	1	1	0, -3, 1		0	0
5	5	12	12	0.0	0	0	3/4	2	1	{		d	i									{		1	1				
5	5	13	13	2.0	1/4	1/4	3/4	2	1	iv6		d	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
6	6	15	15	1.0	0	0	3/4	2	1	VII		d	i		VII	VII							M	1	1	-2, 2, -1		-2	-2
6	6	16	16	2.0	1/4	1/4	3/4	2	1	III6		d	i		III6	III		6					M	1	1	1, -2, -3		-3	1
7	7	18	18	1.0	0	0	3/4	2	1	VI		d	i		VI	VI							M	1	1	-4, 0, -3		-4	-4
7	7	19	19	2.0	1/4	1/4	3/4	2	1	iio6		d	i		iio6	ii	o	6					o	1	1	-1, -4, 2		2	-1
8	8	21	21	2.0	0	0	3/4	2	1	V(^4)}		d	i		V(^4)	V			^4			}	M	1	1	1, 5, 0		1	1
8	8	23	23	1.0	1/2	1/2	3/4	2	1	V|HC		d	i		V	V					HC		M	1	1	1, 5, 2		1	1
9	9	24	24	2.0	0	0	3/4	2	1	i{		d	i		i	i						{	m	1	1	0, -3, 1		0	0
9	9	26	26	1.0	1/2	1/2	3/4	2	1	iv		d	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
10	10	27	27	1.0	0	0	3/4	2	1	V(6)		d	i		V(6)	V			6				M	1	1	1, 5, -3		1	1
10	10	28	28	1.0	1/4	1/4	3/4	2	1	V7		d	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
10	10	29	29	3.0	1/2	1/2	3/4	2	1	i		d	i		i	i							m	1	1	0, -3, 1		0	0
11	11	32	32	1.0	1/2	1/2	3/4	2	1	iv		d	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
12	12	33	33	1.0	0	0	3/4	2	1	V(6)		d	i		V(6)	V			6				M	1	1	1, 5, -3		1	1
12	12	34	34	1.0	1/4	1/4	3/4	2	1	V7		d	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
12	12	35	35	1.0	1/2	1/2	3/4	2	1	i}		d	i		i	i						}	m	1	1	0, -3, 1		0	0
13	13	36	36	2.0	0	0	3/4	2	1	iv6{		d	i		iv6	iv		6				{	m	1	1	-4, 0, -1		-1	-4
13	13	38	38	1.0	1/2	1/2	3/4	2	1	IV65		d	i		IV65	IV		65					Mm7	1	1	3, 0, -3, -1		-1	3
14	14	39	39	2.0	0	0	3/4	2	1	v6		d	i		v6	v		6					m	1	1	-2, 2, 1		1	-2
14	14	41	41	1.0	1/2	1/2	3/4	2	1	V65		d	i		V65	V		65					Mm7	1	1	5, 2, -1, 1		1	5
15	15	42	42	2.0	0	0	3/4	2	1	VI6		d	i		VI6	VI		6					M	1	1	0, -3, -4		-4	0
