mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
22	21	81/2	2.0	0	0	2/4	2	1	iii6	F	I		iii6		iii		6					m	0	0	1, 5, 4		4	1
23	22	85/2	0.5	0	0	2/4	2	1	vii%7/V	F	I		vii%7/V		vii	%	7		V			%7	0	0	6, 3, 0, 4		6	6
23	22	43	0.25	1/8	1/8	2/4	2	1	V	F	I		V		V							M	0	0	1, 5, 2		1	1
23	22	173/4	0.25	3/16	3/16	2/4	2	1	#viio/vi	F	I		#viio/vi		#vii	o			vi			o	0	0	8, 5, 2		8	8
23	22	87/2	0.25	1/4	1/4	2/4	2	1	vi	F	I		vi		vi							m	0	0	3, 0, 4		3	3
23	22	175/4	0.75	5/16	5/16	2/4	2	1	V65/IV	F	I		V65/IV		V		65		IV			Mm7	0	0	4, 1, -2, 0		0	4
24	23	89/2	1.0	0	0	2/4	2	1	viio43/V	F	I		viio43/V		vii	o	43		V			o7	0	0	0, -3, 6, 3		6	0
24	23	91/2	0.5	1/4	1/4	2/4	2	1	V6	F	I		V6		V		6					M	0	0	5, 2, 1		1	5
24	23	46	0.5	3/8	3/8	2/4	2	1	vii%43/IV	F	I		vii%43/IV		vii	%	43		IV			%7	0	0	-2, 2, 4, 1		4	-2
25	24	93/2	0.5	0	0	2/4	2	1	IV6	F	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
25	24	47	0.5	1/8	1/8	2/4	2	1	ii43	F	I		ii43		ii		43					mm7	0	0	3, 0, 2, -1		2	3
25	24	95/2	0.5	1/4	1/4	2/4	2	1	V6/vi	F	I		V6/vi		V		6		vi			M	0	0	8, 5, 4		4	8
25	24	48	0.5	3/8	3/8	2/4	2	1	vii%43/V/V	F	I		vii%43/V/V		vii	%	43		V/V			%7	0	0	1, 5, 7, 4		7	1
26	25	97/2	0.5	0	0	2/4	2	1	V6/V	F	I		V6/V		V		6		V			M	0	0	6, 3, 2		2	6
26	25	49	0.5	1/8	1/8	2/4	2	1	vii%43	F	I		vii%43		vii	%	43					%7	0	0	-1, 3, 5, 2		5	-1
26	25	99/2	2.0	1/4	1/4	2/4	2	1	I6	F	I		I6		I		6					M	0	0	4, 1, 0		0	4
27	26	103/2	1.0	1/4	1/4	2/4	2	1	V65/ii	F	I		V65/ii		V		65		ii			Mm7	0	0	7, 4, 1, 3		3	7
28	27	105/2	1.0	0	0	2/4	2	1	ii6	F	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
28	27	107/2	0.5	1/4	1/4	2/4	2	1	V(^4)	F	I		V(^4)		V			^4				M	0	0	1, 5, 0		1	1
28	27	54	0.5	3/8	3/8	2/4	2	1	V7	F	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
29	28	109/2	2.0	0	0	2/4	2	1	I|PAC}	F	I		I		I					PAC	}	M	0	0	0, 4, 1		0	0
30	29	113/2	1.0	0	0	2/4	2	1	iii.iio6{	F	iii		iio6		ii	o	6				{	o	0	1	-1, -4, 2		2	-1
30	29	115/2	1.0	1/4	1/4	2/4	2	1	V43/iv	F	iii		V43/iv		V		43		iv			Mm7	0	1	1, -2, 0, 4		0	1
31	30	117/2	2.0	0	0	2/4	2	1	Ger65	F	iii		Ger65	Ger	vii	o	65	b3	V			Ger	0	1	-4, 0, -3, 6		6	-4
32	31	121/2	2.0	0	0	2/4	2	1	Fr43	F	iii		Fr43	Fr	V		43	b5	V			Fr	0	1	-4, 0, 2, 6		2	-4
33	32	125/2	1.0	0	0	2/4	2	1	V(4)}	F	iii		V(4)		V			4			}	M	0	1	1, 0, 2		1	1
33	32	127/2	0.5	1/4	1/4	2/4	2	1	V|HC	F	iii		V		V					HC		M	0	1	1, 5, 2		1	1
