mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
24	24	47	1.0	1/4	1/4	2/4	2	1	V|HC		a	i		V		V					HC		M	1	1	1, 5, 2		1	1
25	25	48	2.0	0	0	2/4	2	1	i{		a	i		i		i						{	m	1	1	0, -3, 1		0	0
26	26	50	1.0	0	0	2/4	2	1	V6		a	i		V6		V		6					M	1	1	5, 2, 1		1	5
26	26	51	1.0	1/4	1/4	2/4	2	1	V		a	i		V		V							M	1	1	1, 5, 2		1	1
27	27	52	2.0	0	0	2/4	2	1	i		a	i		i		i							m	1	1	0, -3, 1		0	0
28	28	54	1.0	0	0	2/4	2	1	V6		a	i		V6		V		6					M	1	1	5, 2, 1		1	5
28	28	55	1.0	1/4	1/4	2/4	2	1	V		a	i		V		V							M	1	1	1, 5, 2		1	1
29	29	56	2.0	0	0	2/4	2	1	i		a	i		i		i							m	1	1	0, -3, 1		0	0
30	30	58	1.0	0	0	2/4	2	1	VI(4)		a	i		VI(4)		VI			4				M	1	1	-4, 2, -3		-4	-4
30	30	59	0.5	1/4	1/4	2/4	2	1	VI		a	i		VI		VI							M	1	1	-4, 0, -3		-4	-4
30	30	119/2	0.5	3/8	3/8	2/4	2	1	iv		a	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
31	31	60	1.0	0	0	2/4	2	1	V(64)		a	i		V(64)		V			64				M	1	1	1, 0, -3		1	1
31	31	61	1.0	1/4	1/4	2/4	2	1	V		a	i		V		V							M	1	1	1, 5, 2		1	1
32	32	62	1.0	0	0	2/4	2	1	i(#7)}		a	i		i(#7)		i			#7			}	m	1	1	0, -3, 1	5	0	0
32	32	63	2.0	1/4	1/4	2/4	2	1	i|PAC		a	i		i		i					PAC		m	1	1	0, -3, 1		0	0
33	33	64	0.0	0	0	2/4	2	1	{		a	i										{		1	1				
33	33	65	1.0	1/4	1/4	2/4	2	1	III.V6/V		a	III		V6/V		V		6		V			M	1	0	6, 3, 2		2	6
34	34	66	1.0	0	0	2/4	2	1	V(4)		a	III		V(4)		V			4				M	1	0	1, 0, 2		1	1
34	34	67	1.0	1/4	1/4	2/4	2	1	V		a	III		V		V							M	1	0	1, 5, 2		1	1
35	35	68	2.0	0	0	2/4	2	1	V7		a	III		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
36	36	70	1.0	0	0	2/4	2	1	I(4)		a	III		I(4)		I			4				M	1	0	0, -1, 1		0	0
36	36	71	1.0	1/4	1/4	2/4	2	1	I		a	III		I		I							M	1	0	0, 4, 1		0	0
37	37	72	2.0	0	0	2/4	2	1	V65/IV		a	III		V65/IV		V		65		IV			Mm7	1	0	4, 1, -2, 0		0	4
38	38	74	1.5	0	0	2/4	2	1	IV(#2)		a	III		IV(#2)		IV			#2				M	1	0	-1, 8, 0		-1	-1
38	38	151/2	0.5	3/8	3/8	2/4	2	1	IV		a	III		IV		IV							M	1	0	-1, 3, 0		-1	-1
39	39	76	1.0	0	0	2/4	2	1	ii6		a	III		ii6		ii		6					m	1	0	-1, 3, 2		2	-1
39	39	77	1.0	1/4	1/4	2/4	2	1	V65/V		a	III		V65/V		V		65		V			Mm7	1	0	6, 3, 0, 2		2	6
40	40	78	1.0	0	0	2/4	2	1	V(4)}		a	III		V(4)		V			4			}	M	1	0	1, 0, 2		1	1
40	40	79	1.0	1/4	1/4	2/4	2	1	V|HC		a	III		V		V					HC		M	1	0	1, 5, 2		1	1
41	41	80	2.0	0	0	2/4	2	1	I{		a	III		I		I						{	M	1	0	0, 4, 1		0	0
42	42	82	2.0	0	0	2/4	2	1	V6		a	III		V6		V		6					M	1	0	5, 2, 1		1	5
43	43	84	2.0	0	0	2/4	2	1	I		a	III		I		I							M	1	0	0, 4, 1		0	0
44	44	86	2.0	0	0	2/4	2	1	V6		a	III		V6		V		6					M	1	0	5, 2, 1		1	5
45	45	88	1.0	0	0	2/4	2	1	I		a	III		I		I							M	1	0	0, 4, 1		0	0
45	45	89	1.0	1/4	1/4	2/4	2	1	vi		a	III		vi		vi							m	1	0	3, 0, 4		3	3
46	46	90	1.0	0	0	2/4	2	1	VI		a	III		VI		VI							M	1	0	3, 7, 4		3	3
46	46	91	0.5	1/4	1/4	2/4	2	1	ii6		a	III		ii6		ii		6					m	1	0	-1, 3, 2		2	-1
46	46	183/2	0.5	3/8	3/8	2/4	2	1	vii%7		a	III		vii%7		vii	%	7					%7	1	0	5, 2, -1, 3		5	5
47	47	92	0.5	0	0	2/4	2	1	I		a	III		I		I							M	1	0	0, 4, 1		0	0
47	47	185/2	0.5	1/8	1/8	2/4	2	1	I6		a	III		I6		I		6					M	1	0	4, 1, 0		0	4
47	47	93	0.5	1/4	1/4	2/4	2	1	IV		a	III		IV		IV							M	1	0	-1, 3, 0		-1	-1
47	47	187/2	0.5	3/8	3/8	2/4	2	1	V7		a	III		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
48	48	94	1.0	0	0	2/4	2	1	I(9)}		a	III		I(9)		I			9			}	M	1	0	0, 4, 1	2	0	0
48	48	95	1.0	1/4	1/4	2/4	2	1	I|PAC		a	III		I		I					PAC		M	1	0	0, 4, 1		0	0
49	49	96	2.0	0	0	2/4	2	1	i.i{		a	i		i		i						{	m	1	1	0, -3, 1		0	0
50	50	98	2.0	0	0	2/4	2	1	V7		a	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
51	51	100	1.0	0	0	2/4	2	1	i(4)		a	i		i(4)		i			4				m	1	1	0, -1, 1		0	0
51	51	101	0.5	1/4	1/4	2/4	2	1	VI		a	i		VI		VI							M	1	1	-4, 0, -3		-4	-4
51	51	203/2	0.5	3/8	3/8	2/4	2	1	viio7/V		a	i		viio7/V		vii	o	7		V			o7	1	1	6, 3, 0, -3		6	6
52	52	102	2.0	0	0	2/4	2	1	V		a	i		V		V							M	1	1	1, 5, 2		1	1
53	53	104	2.0	0	0	2/4	2	1	i64		a	i		i64		i		64					m	1	1	1, 0, -3		0	1
54	54	106	2.0	0	0	2/4	2	1	VI		a	i		VI		VI							M	1	1	-4, 0, -3		-4	-4
55	55	108	1.5	0	0	2/4	2	1	viio7/V		a	i		viio7/V		vii	o	7		V			o7	1	1	6, 3, 0, -3		6	6
55	55	219/2	0.5	3/8	3/8	2/4	2	1	viio7/V		a	i		viio7/V		vii	o	7		V			o7	1	1	6, 3, 0, -3		6	6
56	56	110	1.0	0	0	2/4	2	1	V(64)}		a	i		V(64)		V			64			}	M	1	1	1, 0, -3		1	1
56	56	111	1.0	1/4	1/4	2/4	2	1	V|HC		a	i		V		V					HC		M	1	1	1, 5, 2		1	1
57	57	112	2.0	0	0	2/4	2	1	i{		a	i		i		i						{	m	1	1	0, -3, 1		0	0
58	58	114	2.0	0	0	2/4	2	1	V6		a	i		V6		V		6					M	1	1	5, 2, 1		1	5
59	59	116	2.0	0	0	2/4	2	1	i		a	i		i		i							m	1	1	0, -3, 1		0	0
60	60	118	2.0	0	0	2/4	2	1	V6		a	i		V6		V		6					M	1	1	5, 2, 1		1	5
61	61	120	2.0	0	0	2/4	2	1	i		a	i		i		i							m	1	1	0, -3, 1		0	0
62	62	122	1.0	0	0	2/4	2	1	VI		a	i		VI		VI							M	1	1	-4, 0, -3		-4	-4
62	62	123	1.5	1/4	1/4	2/4	2	1	iv		a	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
63	63	249/2	0.5	1/8	1/8	2/4	2	1	iio6		a	i		iio6		ii	o	6					o	1	1	-1, -4, 2		2	-1
63	63	125	0.5	1/4	1/4	2/4	2	1	V(64)		a	i		V(64)		V			64				M	1	1	1, 0, -3		1	1
63	63	251/2	0.5	3/8	3/8	2/4	2	1	V		a	i		V		V							M	1	1	1, 5, 2		1	1
64	64	126	1.0	0	0	2/4	2	1	VI|DC		a	i		VI		VI					DC		M	1	1	-4, 0, -3		-4	-4
64	64	127	1.5	1/4	1/4	2/4	2	1	iv		a	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
65	65	257/2	0.5	1/8	1/8	2/4	2	1	iio6		a	i		iio6		ii	o	6					o	1	1	-1, -4, 2		2	-1
65	65	129	0.5	1/4	1/4	2/4	2	1	V(64)		a	i		V(64)		V			64				M	1	1	1, 0, -3		1	1
65	65	259/2	0.5	3/8	3/8	2/4	2	1	V		a	i		V		V							M	1	1	1, 5, 2		1	1
66	66	130	1.0	0	0	2/4	2	1	i(#7)}		a	i		i(#7)		i			#7			}	m	1	1	0, -3, 1	5	0	0
66	66	131	2.0	1/4	1/4	2/4	2	1	i|PAC		a	i		i		i					PAC		m	1	1	0, -3, 1		0	0
67	67	132	0.0	0	0	2/4	2	1	{		a	i										{		1	1				
67	67	133	1.0	1/4	1/4	2/4	2	1	III.V6/V		a	III		V6/V		V		6		V			M	1	0	6, 3, 2		2	6
68	68	134	1.0	0	0	2/4	2	1	V(4)		a	III		V(4)		V			4				M	1	0	1, 0, 2		1	1
68	68	135	1.0	1/4	1/4	2/4	2	1	V		a	III		V		V							M	1	0	1, 5, 2		1	1
69	69	136	2.0	0	0	2/4	2	1	V7		a	III		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
70	70	138	1.5	0	0	2/4	2	1	I(4)		a	III		I(4)		I			4				M	1	0	0, -1, 1		0	0
70	70	279/2	0.5	3/8	3/8	2/4	2	1	I(2)		a	III		I(2)		I			2				M	1	0	2, 4, 1		0	2
71	71	140	2.0	0	0	2/4	2	1	V65/IV		a	III		V65/IV		V		65		IV			Mm7	1	0	4, 1, -2, 0		0	4
72	72	142	1.5	0	0	2/4	2	1	IV(#2)		a	III		IV(#2)		IV			#2				M	1	0	-1, 8, 0		-1	-1
72	72	287/2	0.5	3/8	3/8	2/4	2	1	IV		a	III		IV		IV							M	1	0	-1, 3, 0		-1	-1
73	73	144	1.0	0	0	2/4	2	1	ii6		a	III		ii6		ii		6					m	1	0	-1, 3, 2		2	-1
73	73	145	1.0	1/4	1/4	2/4	2	1	V65/V		a	III		V65/V		V		65		V			Mm7	1	0	6, 3, 0, 2		2	6
74	74	146	1.0	0	0	2/4	2	1	V(4)}		a	III		V(4)		V			4			}	M	1	0	1, 0, 2		1	1
74	74	147	1.0	1/4	1/4	2/4	2	1	V|HC		a	III		V		V					HC		M	1	0	1, 5, 2		1	1
75	75	148	2.0	0	0	2/4	2	1	I{		a	III		I		I						{	M	1	0	0, 4, 1		0	0
76	76	150	2.0	0	0	2/4	2	1	V6		a	III		V6		V		6					M	1	0	5, 2, 1		1	5
77	77	152	2.0	0	0	2/4	2	1	I		a	III		I		I							M	1	0	0, 4, 1		0	0
78	78	154	1.0	0	0	2/4	2	1	V6	V65	a	III		V6		V		6					M	1	0	5, 2, 1		1	5
78	78	155	1.0	1/4	1/4	2/4	2	1	V7		a	III		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
79	79	156	0.5	0	0	2/4	2	1	I		a	III		I		I							M	1	0	0, 4, 1		0	0
79	79	313/2	0.5	1/8	1/8	2/4	2	1	V6		a	III		V6		V		6					M	1	0	5, 2, 1		1	5
79	79	157	0.5	1/4	1/4	2/4	2	1	vi		a	III		vi		vi							m	1	0	3, 0, 4		3	3
79	79	315/2	0.5	3/8	3/8	2/4	2	1	iii6		a	III		iii6		iii		6					m	1	0	1, 5, 4		4	1
80	80	158	0.5	0	0	2/4	2	1	IV		a	III		IV		IV							M	1	0	-1, 3, 0		-1	-1
80	80	317/2	0.5	1/8	1/8	2/4	2	1	I6		a	III		I6		I		6					M	1	0	4, 1, 0		0	4
80	80	159	0.5	1/4	1/4	2/4	2	1	ii		a	III		ii		ii							m	1	0	2, -1, 3		2	2
80	80	319/2	0.5	3/8	3/8	2/4	2	1	vii%7		a	III		vii%7		vii	%	7					%7	1	0	5, 2, -1, 3		5	5
81	81	160	0.5	0	0	2/4	2	1	I		a	III		I		I							M	1	0	0, 4, 1		0	0
81	81	321/2	0.5	1/8	1/8	2/4	2	1	IV		a	III		IV		IV							M	1	0	-1, 3, 0		-1	-1
81	81	161	1.0	1/4	1/4	2/4	2	1	V		a	III		V		V							M	1	0	1, 5, 2		1	1
82	82	162	2.0	0	0	2/4	2	1	I|PAC}		a	III		I		I					PAC	}	M	1	0	0, 4, 1		0	0
83	83	164	2.0	0	0	2/4	2	1	i.i{		a	i		i		i						{	m	1	1	0, -3, 1		0	0
84	84	166	1.0	0	0	2/4	2	1	ii%2		a	i		ii%2		ii	%	2					%7	1	1	0, 2, -1, -4		2	0
84	84	167	1.0	1/4	1/4	2/4	2	1	V65		a	i		V65		V		65					Mm7	1	1	5, 2, -1, 1		1	5
85	85	168	1.0	0	0	2/4	2	1	i(4)		a	i		i(4)		i			4				m	1	1	0, -1, 1		0	0
85	85	169	0.5	1/4	1/4	2/4	2	1	VI		a	i		VI		VI							M	1	1	-4, 0, -3		-4	-4
85	85	339/2	0.5	3/8	3/8	2/4	2	1	viio7/V		a	i		viio7/V		vii	o	7		V			o7	1	1	6, 3, 0, -3		6	6
86	86	170	2.0	0	0	2/4	2	1	V		a	i		V		V							M	1	1	1, 5, 2		1	1
87	87	172	1.5	0	0	2/4	2	1	i64(^2)		a	i		i64(^2)		i		64	^2				m	1	1	1, 0, 2		0	1
87	87	347/2	0.5	3/8	3/8	2/4	2	1	i64		a	i		i64		i		64					m	1	1	1, 0, -3		0	1
88	88	174	1.0	0	0	2/4	2	1	VI(#2)		a	i		VI(#2)		VI			#2				M	1	1	-4, 5, -3		-4	-4
88	88	175	1.0	1/4	1/4	2/4	2	1	VI		a	i		VI		VI							M	1	1	-4, 0, -3		-4	-4
89	89	176	1.0	0	0	2/4	2	1	iv6(2)		a	i		iv6(2)		iv		6	2				m	1	1	-4, 0, 1		-1	-4
89	89	177	1.0	1/4	1/4	2/4	2	1	It6		a	i		It6	It	vii	o	6	b3	V			It	1	1	-4, 0, 6		6	-4
90	90	178	2.0	0	0	2/4	2	1	V|HC}		a	i		V		V					HC	}	M	1	1	1, 5, 2		1	1
91	91	180	2.0	0	0	2/4	2	1	i{		a	i		i		i						{	m	1	1	0, -3, 1		0	0
92	92	182	1.0	0	0	2/4	2	1	V6		a	i		V6		V		6					M	1	1	5, 2, 1		1	5
92	92	183	1.0	1/4	1/4	2/4	2	1	V		a	i		V		V							M	1	1	1, 5, 2		1	1
93	93	184	2.0	0	0	2/4	2	1	i		a	i		i		i							m	1	1	0, -3, 1		0	0
94	94	186	1.0	0	0	2/4	2	1	V6		a	i		V6		V		6					M	1	1	5, 2, 1		1	5
94	94	187	1.0	1/4	1/4	2/4	2	1	V7		a	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
95	95	188	2.0	0	0	2/4	2	1	i		a	i		i		i							m	1	1	0, -3, 1		0	0
96	96	190	1.0	0	0	2/4	2	1	VI		a	i		VI		VI							M	1	1	-4, 0, -3		-4	-4
96	96	191	1.5	1/4	1/4	2/4	2	1	iv		a	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
97	97	385/2	0.5	1/8	1/8	2/4	2	1	iio6		a	i		iio6		ii	o	6					o	1	1	-1, -4, 2		2	-1
97	97	193	0.5	1/4	1/4	2/4	2	1	V(64)		a	i		V(64)		V			64				M	1	1	1, 0, -3		1	1
97	97	387/2	0.5	3/8	3/8	2/4	2	1	V		a	i		V		V							M	1	1	1, 5, 2		1	1
98	98	194	1.0	0	0	2/4	2	1	VI|DC		a	i		VI		VI					DC		M	1	1	-4, 0, -3		-4	-4
98	98	195	1.5	1/4	1/4	2/4	2	1	iv		a	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
99	99	393/2	0.5	1/8	1/8	2/4	2	1	iio6		a	i		iio6		ii	o	6					o	1	1	-1, -4, 2		2	-1
99	99	197	0.5	1/4	1/4	2/4	2	1	V(64)		a	i		V(64)		V			64				M	1	1	1, 0, -3		1	1
99	99	395/2	0.5	3/8	3/8	2/4	2	1	V		a	i		V		V							M	1	1	1, 5, 2		1	1
100	100	198	1.0	0	0	2/4	2	1	i(#7)}		a	i		i(#7)		i			#7			}	m	1	1	0, -3, 1	5	0	0
100	100	199	1.0	1/4	1/4	2/4	2	1	i|PAC		a	i		i		i					PAC		m	1	1	0, -3, 1		0	0
