mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	1	0	0	1.0	0	0	3/4	2	1	1/4	1/4	1		3	57	A3	3	10
1	1	0	0	0.125	0	0	3/4	1	1	1/32	1/32	1		0	84	C6	6	0
1	1	1/8	1/8	0.125	1/32	1/32	3/4	1	1	1/32	1/32	1		5	83	B5	5	1
1	1	1/4	1/4	0.125	1/16	1/16	3/4	1	1	1/32	1/32	1		3	81	A5	5	2
1	1	3/8	3/8	0.125	3/32	3/32	3/4	1	1	1/32	1/32	1		1	79	G5	5	3
1	1	1/2	1/2	0.125	1/8	1/8	3/4	1	1	1/32	1/32	1		6	78	F#5	5	4
1	1	5/8	5/8	0.125	5/32	5/32	3/4	1	1	1/32	1/32	1		4	76	E5	5	5
1	1	3/4	3/4	0.125	3/16	3/16	3/4	1	1	1/32	1/32	1		2	74	D5	5	6
1	1	7/8	7/8	0.125	7/32	7/32	3/4	1	1	1/32	1/32	1		0	72	C5	5	7
1	1	1	1	1.0	1/4	1/4	3/4	2	1	1/4	1/4	1		1	55	G3	3	11
1	1	1	1	0.5	1/4	1/4	3/4	1	1	1/8	1/8	1		5	71	B4	4	8
1	1	3/2	3/2	0.5	3/8	3/8	3/4	1	1	1/8	1/8	1		5	83	B5	5	9
1	1	2	2	0.5	1/2	1/2	3/4	2	1	1/8	1/8	1		1	43	G2	2	12
1	1	5/2	5/2	0.5	5/8	5/8	3/4	2	1	1/8	1/8	1		1	55	G3	3	13
2	2	3	3	1.0	0	0	3/4	2	1	1/4	1/4	1		6	54	F#3	3	24
2	2	3	3	0.125	0	0	3/4	1	1	1/32	1/32	1		3	81	A5	5	14
2	2	25/8	25/8	0.125	1/32	1/32	3/4	1	1	1/32	1/32	1		1	79	G5	5	15
2	2	13/4	13/4	0.125	1/16	1/16	3/4	1	1	1/32	1/32	1		6	78	F#5	5	16
2	2	27/8	27/8	0.125	3/32	3/32	3/4	1	1	1/32	1/32	1		4	76	E5	5	17
2	2	7/2	7/2	0.125	1/8	1/8	3/4	1	1	1/32	1/32	1		9	75	D#5	5	18
2	2	29/8	29/8	0.125	5/32	5/32	3/4	1	1	1/32	1/32	1		7	73	C#5	5	19
2	2	15/4	15/4	0.125	3/16	3/16	3/4	1	1	1/32	1/32	1		5	71	B4	4	20
