mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	1	0	0	0.25	0	0	2/4	1	1	1/16	1/16	1		2	74	D5	5	0
1	1	1/4	1/4	0.25	1/16	1/16	2/4	1	1	1/16	1/16	1		5	71	B4	4	1
1	1	1/2	1/2	0.5	1/8	1/8	2/4	1	2	1/8	1/8	1		5	59	B3	3	7
1	1	1/2	1/2	0.5	1/8	1/8	2/4	1	2	1/8	1/8	1		2	62	D4	4	7
1	1	1/2	1/2	0.5	1/8	1/8	2/4	1	1	1/8	1/8	1	1	3	69	A4	4	2
1	1	1	1	0.5	1/4	1/4	2/4	1	2	1/8	1/8	1		5	59	B3	3	8
1	1	1	1	0.5	1/4	1/4	2/4	1	2	1/8	1/8	1		2	62	D4	4	8
1	1	1	1	0.25	1/4	1/4	2/4	1	1	1/16	1/16	1	-1	3	69	A4	4	3
1	1	5/4	5/4	0.25	5/16	5/16	2/4	1	1	1/16	1/16	1		8	68	G#4	4	4
1	1	3/2	3/2	0.5	3/8	3/8	2/4	1	2	1/8	1/8	1		5	59	B3	3	9
1	1	3/2	3/2	0.5	3/8	3/8	2/4	1	2	1/8	1/8	1		2	62	D4	4	9
1	1	3/2	3/2	0.25	3/8	3/8	2/4	1	1	1/16	1/16	1		2	74	D5	5	5
1	1	7/4	7/4	0.25	7/16	7/16	2/4	1	1	1/16	1/16	1		8	68	G#4	4	6
2	2	2	2	0.25	0	0	2/4	1	1	1/16	1/16	1		5	71	B4	4	10
2	2	9/4	9/4	0.25	1/16	1/16	2/4	1	1	1/16	1/16	1		3	69	A4	4	11
2	2	5/2	5/2	0.5	1/8	1/8	2/4	1	2	1/8	1/8	1		0	60	C4	4	17
2	2	5/2	5/2	0.5	1/8	1/8	2/4	1	2	1/8	1/8	1		4	64	E4	4	17
2	2	5/2	5/2	0.5	1/8	1/8	2/4	1	1	1/8	1/8	1	1	3	69	A4	4	12
2	2	3	3	0.5	1/4	1/4	2/4	1	2	1/8	1/8	1		0	60	C4	4	18
2	2	3	3	0.5	1/4	1/4	2/4	1	2	1/8	1/8	1		4	64	E4	4	18
2	2	3	3	0.25	1/4	1/4	2/4	1	1	1/16	1/16	1	-1	3	69	A4	4	13
2	2	13/4	13/4	0.25	5/16	5/16	2/4	1	1	1/16	1/16	1		5	71	B4	4	14
2	2	7/2	7/2	0.5	3/8	3/8	2/4	1	2	1/8	1/8	1		0	60	C4	4	19
2	2	7/2	7/2	0.5	3/8	3/8	2/4	1	2	1/8	1/8	1		4	64	E4	4	19
2	2	7/2	7/2	0.25	3/8	3/8	2/4	1	1	1/16	1/16	1		0	72	C5	5	15
2	2	15/4	15/4	0.25	7/16	7/16	2/4	1	1	1/16	1/16	1		2	74	D5	5	16
3	3	4	4	0.25	0	0	2/4	1	1	1/16	1/16	1		4	76	E5	5	20
3	3	17/4	17/4	0.25	1/16	1/16	2/4	1	1	1/16	1/16	1		0	72	C5	5	21
3	3	9/2	9/2	0.5	1/8	1/8	2/4	1	2	1/8	1/8	1		7	61	C#4	4	27
3	3	9/2	9/2	0.5	1/8	1/8	2/4	1	2	1/8	1/8	1		4	64	E4	4	27
3	3	9/2	9/2	0.5	1/8	1/8	2/4	1	1	1/8	1/8	1	1	5	71	B4	4	22
3	3	5	5	0.5	1/4	1/4	2/4	1	2	1/8	1/8	1		7	61	C#4	4	28
3	3	5	5	0.5	1/4	1/4	2/4	1	2	1/8	1/8	1		4	64	E4	4	28
3	3	5	5	0.25	1/4	1/4	2/4	1	1	1/16	1/16	1	-1	5	71	B4	4	23
3	3	21/4	21/4	0.25	5/16	5/16	2/4	1	1	1/16	1/16	1		10	70	A#4	4	24
3	3	11/2	11/2	0.5	3/8	3/8	2/4	1	2	1/8	1/8	1		7	61	C#4	4	29
3	3	11/2	11/2	0.5	3/8	3/8	2/4	1	2	1/8	1/8	1		4	64	E4	4	29
