mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	0	0	0.25	0	3/8	2/4	1	1	1/16		1/16	1		3	81	A5	5	0
1	0	1/4	0.25	1/16	7/16	2/4	1	1	1/16		1/16	1		2	86	D6	6	1
2	1	1/2	1.0	0	0	2/4	1	1	1/4		1/4	1		0	84	C6	6	2
2	1	1	0.5	1/8	1/8	2/4	1	2	1/8		1/8	1		6	66	F#4	4	6
2	1	3/2	0.5	1/4	1/4	2/4	1	2	1/8		1/8	1		1	67	G4	4	7
2	1	3/2	0.5	1/4	1/4	2/4	1	1	1/8		1/8	1		-2	82	Bb5	5	3
2	1	2	0.25	3/8	3/8	2/4	1	1	1/16		1/16	1		1	79	G5	5	4
2	1	9/4	0.25	7/16	7/16	2/4	1	1	1/16		1/16	1		0	84	C6	6	5
3	2	5/2	1.0	0	0	2/4	1	1	1/4		1/4	1		-2	82	Bb5	5	8
3	2	3	0.5	1/8	1/8	2/4	1	2	1/8		1/8	1		4	64	E4	4	12
3	2	7/2	0.5	1/4	1/4	2/4	1	2	1/8		1/8	1		-1	65	F4	4	13
3	2	7/2	0.5	1/4	1/4	2/4	1	1	1/8		1/8	1		3	81	A5	5	9
3	2	4	0.25	3/8	3/8	2/4	1	1	1/16		1/16	1		0	84	C6	6	10
3	2	17/4	0.25	7/16	7/16	2/4	1	1	1/16		1/16	1		-1	77	F5	5	11
4	3	9/2	0.25	0	0	2/4	1	1	1/16		1/16	1		3	81	A5	5	14
4	3	19/4	0.25	1/16	1/16	2/4	1	1	1/16		1/16	1		0	72	C5	5	15
4	3	5	0.5	1/8	1/8	2/4	2	2	1/8		1/8	1		-2	46	Bb2	2	22
4	3	5	0.25	1/8	1/8	2/4	1	1	1/16		1/16	1		-3	75	Eb5	5	16
4	3	21/4	0.25	3/16	3/16	2/4	1	1	1/16		1/16	1		2	74	D5	5	17
4	3	11/2	0.5	1/4	1/4	2/4	2	2	1/8		1/8	1		2	50	D3	3	23
4	3	11/2	0.25	1/4	1/4	2/4	1	1	1/16		1/16	1		0	72	C5	5	18
4	3	23/4	0.25	5/16	5/16	2/4	1	1	1/16		1/16	1		-2	70	Bb4	4	19
4	3	6	0.5	3/8	3/8	2/4	2	2	1/8		1/8	1		-2	46	Bb2	2	24
4	3	6	0.25	3/8	3/8	2/4	1	1	1/16		1/16	1		3	69	A4	4	20
4	3	25/4	0.25	7/16	7/16	2/4	1	1	1/16		1/16	1		1	67	G4	4	21
5	4	13/2	0.5	0	0	2/4	2	1	1/8		1/8	1		0	48	C3	3	34
5	4	13/2	0.25	0	0	2/4	1	1	1/16		1/16	1		-1	65	F4	4	25
5	4	27/4	0.25	1/16	1/16	2/4	1	1	1/16		1/16	1		4	64	E4	4	26
5	4	7	0.5	1/8	1/8	2/4	2	1	1/8		1/8	1		0	36	C2	2	35
5	4	7	0.25	1/8	1/8	2/4	1	1	1/16		1/16	1		1	67	G4	4	27
5	4	29/4	0.25	3/16	3/16	2/4	1	1	1/16		1/16	1		-2	58	Bb3	3	28
5	4	15/2	0.0	1/4	1/4	2/4	1	1	0	grace32	1/32	1		0	60	C4	4	29
5	4	15/2	0.5	1/4	1/4	2/4	2	1	1/8		1/8	1		-1	41	F2	2	36
5	4	15/2	0.25	1/4	1/4	2/4	1	1	1/16		1/16	1		-2	58	Bb3	3	30
5	4	31/4	0.25	5/16	5/16	2/4	1	1	1/16		1/16	1		3	57	A3	3	31
5	4	8	0.25	3/8	3/8	2/4	1	1	1/16		1/16	1		0	60	C4	4	32
5	4	33/4	0.25	7/16	7/16	2/4	1	1	1/16		1/16	1		0	72	C5	5	33
6	5	17/2	0.25	0	0	2/4	1	1	1/16		1/16	1		1	67	G4	4	37
6	5	35/4	0.25	1/16	1/16	2/4	1	1	1/16		1/16	1		6	66	F#4	4	38
6	5	9	0.5	1/8	1/8	2/4	2	1	1/8		1/8	1		3	57	A3	3	44
6	5	37/4	0.25	3/16	3/16	2/4	1	1	1/16		1/16	1		6	66	F#4	4	39
6	5	19/2	0.5	1/4	1/4	2/4	2	1	1/8		1/8	1		-2	58	Bb3	3	45
6	5	19/2	0.25	1/4	1/4	2/4	1	1	1/16		1/16	1		3	69	A4	4	40
6	5	39/4	0.25	5/16	5/16	2/4	1	1	1/16		1/16	1		1	67	G4	4	41
6	5	10	0.25	3/8	3/8	2/4	1	1	1/16		1/16	1		-2	58	Bb3	3	42
6	5	41/4	0.25	7/16	7/16	2/4	1	1	1/16		1/16	1		-2	70	Bb4	4	43
7	6	21/2	0.25	0	0	2/4	1	1	1/16		1/16	1		-1	65	F4	4	46
7	6	43/4	0.25	1/16	1/16	2/4	1	1	1/16		1/16	1		4	64	E4	4	47
7	6	11	0.5	1/8	1/8	2/4	2	1	1/8		1/8	1		1	55	G3	3	53
7	6	45/4	0.25	3/16	3/16	2/4	1	1	1/16		1/16	1		4	64	E4	4	48
7	6	23/2	0.5	1/4	1/4	2/4	2	1	1/8		1/8	1		3	57	A3	3	54
7	6	23/2	0.25	1/4	1/4	2/4	1	1	1/16		1/16	1		1	67	G4	4	49
7	6	47/4	0.25	5/16	5/16	2/4	1	1	1/16		1/16	1		-1	65	F4	4	50
7	6	12	0.5	3/8	3/8	2/4	2	1	1/8		1/8	1		-1	41	F2	2	55
7	6	12	0.5	3/8	3/8	2/4	2	1	1/8		1/8	1		-1	53	F3	3	55
7	6	12	0.5	3/8	3/8	2/4	1	4	1/8		1/8	1		0	72	C5	5	52
7	6	12	0.5	3/8	3/8	2/4	1	1	1/8		1/8	1		3	81	A5	5	51
8	7	25/2	1.0	0	0	2/4	2	1	1/4		1/4	1		4	40	E2	2	62
8	7	25/2	1.0	0	0	2/4	2	1	1/4		1/4	1		4	52	E3	3	62
8	7	25/2	1.0	0	0	2/4	1	2	1/4		1/4	1		0	72	C5	5	61
8	7	25/2	0.5	0	0	2/4	1	1	1/8		1/8	1		1	79	G5	5	56
8	7	13	0.5	1/8	1/8	2/4	1	1	1/8		1/8	1		0	84	C6	6	57
8	7	27/2	1.0	1/4	1/4	2/4	2	1	1/4		1/4	1		2	38	D2	2	63
8	7	27/2	1.0	1/4	1/4	2/4	2	1	1/4		1/4	1		2	50	D3	3	63
8	7	14	0.16666666666666666	3/8	3/8	2/4	1	1	1/24		1/16	2/3		5	83	B5	5	58
8	7	85/6	0.16666666666666666	5/12	5/12	2/4	1	1	1/24		1/16	2/3		0	84	C6	6	59
8	7	43/3	0.16666666666666666	11/24	11/24	2/4	1	1	1/24		1/16	2/3		2	86	D6	6	60
9	8	29/2	0.5	0	0	2/4	2	1	1/8		1/8	1		0	36	C2	2	71
9	8	29/2	0.5	0	0	2/4	2	1	1/8		1/8	1		0	48	C3	3	71
9	8	29/2	0.16666666666666666	0	0	2/4	1	1	1/24		1/16	2/3		4	88	E6	6	64
