mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	1	0	0	1.0	0	0	3/4	2	1	1/4	1/4	1		3	45	A2	2	6
1	1	0	0	0.5	0	0	3/4	1	1	1/8	1/8	1		4	64	E4	4	0
1	1	1/2	1/2	0.5	1/8	1/8	3/4	1	1	1/8	1/8	1		3	69	A4	4	1
1	1	1	1	1.0	1/4	1/4	3/4	2	1	1/4	1/4	1		0	48	C3	3	7
1	1	1	1	0.5	1/4	1/4	3/4	1	1	1/8	1/8	1		3	69	A4	4	2
1	1	3/2	3/2	0.5	3/8	3/8	3/4	1	1	1/8	1/8	1		3	69	A4	4	3
1	1	2	2	1.0	1/2	1/2	3/4	2	1	1/4	1/4	1		3	45	A2	2	8
1	1	2	2	0.5	1/2	1/2	3/4	1	1	1/8	1/8	1		3	69	A4	4	4
1	1	5/2	5/2	0.5	5/8	5/8	3/4	1	1	1/8	1/8	1		3	69	A4	4	5
2	2	3	3	1.0	0	0	3/4	2	1	1/4	1/4	1		4	40	E2	2	12
2	2	3	3	1.0	0	0	3/4	1	2	1/4	1/4	1		8	68	G#4	4	11
2	2	3	3	1.0	0	0	3/4	1	1	1/4	1/4	1		3	69	A4	4	9
2	2	4	4	1.0	1/4	1/4	3/4	1	1	1/4	1/4	1		5	71	B4	4	10
2	2	9/2	9/2	0.5	3/8	3/8	3/4	2	1	1/8	1/8	1		4	40	E2	2	13
2	2	5	5	0.5	1/2	1/2	3/4	2	1	1/8	1/8	1		8	44	G#2	2	14
2	2	11/2	11/2	0.5	5/8	5/8	3/4	2	1	1/8	1/8	1		5	47	B2	2	15
3	3	6	6	1.0	0	0	3/4	2	1	1/4	1/4	1		4	52	E3	3	22
3	3	6	6	0.5	0	0	3/4	1	1	1/8	1/8	1		4	64	E4	4	16
3	3	13/2	13/2	0.5	1/8	1/8	3/4	1	1	1/8	1/8	1		5	71	B4	4	17
3	3	7	7	1.0	1/4	1/4	3/4	2	1	1/4	1/4	1		8	56	G#3	3	23
3	3	7	7	0.5	1/4	1/4	3/4	1	1	1/8	1/8	1		5	71	B4	4	18
3	3	15/2	15/2	0.5	3/8	3/8	3/4	1	1	1/8	1/8	1		5	71	B4	4	19
3	3	8	8	1.0	1/2	1/2	3/4	2	1	1/4	1/4	1		4	52	E3	3	24
3	3	8	8	0.5	1/2	1/2	3/4	1	1	1/8	1/8	1		5	71	B4	4	20
3	3	17/2	17/2	0.5	5/8	5/8	3/4	1	1	1/8	1/8	1		5	71	B4	4	21
4	4	9	9	1.0	0	0	3/4	2	1	1/4	1/4	1		3	57	A3	3	27
4	4	9	9	1.0	0	0	3/4	1	1	1/4	1/4	1		5	71	B4	4	25
4	4	10	10	1.0	1/4	1/4	3/4	1	1	1/4	1/4	1		0	72	C5	5	26
4	4	21/2	21/2	0.5	3/8	3/8	3/4	2	1	1/8	1/8	1		3	57	A3	3	28
4	4	11	11	0.5	1/2	1/2	3/4	2	1	1/8	1/8	1		4	52	E3	3	29
4	4	23/2	23/2	0.5	5/8	5/8	3/4	2	1	1/8	1/8	1		0	48	C3	3	30
5	5	12	12	1.0	0	0	3/4	2	1	1/4	1/4	1		3	45	A2	2	35
5	5	25/2	25/2	0.5	1/8	1/8	3/4	1	1	1/8	1/8	1		0	72	C5	5	31
5	5	13	13	1.0	1/4	1/4	3/4	2	1	1/4	1/4	1		3	57	A3	3	36
5	5	13	13	1.0	1/4	1/4	3/4	1	1	1/4	1/4	1		0	72	C5	5	32
5	5	14	14	1.0	1/2	1/2	3/4	2	1	1/4	1/4	1		-1	53	F3	3	37
5	5	14	14	0.5	1/2	1/2	3/4	1	1	1/8	1/8	1		3	81	A5	5	33
5	5	29/2	29/2	0.5	5/8	5/8	3/4	1	1	1/8	1/8	1		0	72	C5	5	34
6	6	15	15	1.0	0	0	3/4	2	1	1/4	1/4	1		1	43	G2	2	43
6	6	15	15	0.5	0	0	3/4	1	1	1/8	1/8	1		5	71	B4	4	38
6	6	31/2	31/2	0.5	1/8	1/8	3/4	1	1	1/8	1/8	1		5	71	B4	4	39
6	6	16	16	1.0	1/4	1/4	3/4	2	1	1/4	1/4	1		1	55	G3	3	44
6	6	16	16	1.0	1/4	1/4	3/4	1	1	1/4	1/4	1		5	71	B4	4	40
6	6	17	17	1.0	1/2	1/2	3/4	2	1	1/4	1/4	1		4	52	E3	3	45
6	6	17	17	0.5	1/2	1/2	3/4	1	1	1/8	1/8	1		1	79	G5	5	41
6	6	35/2	35/2	0.5	5/8	5/8	3/4	1	1	1/8	1/8	1		5	71	B4	4	42
7	7	18	18	1.0	0	0	3/4	2	1	1/4	1/4	1		-1	41	F2	2	52
7	7	18	18	0.5	0	0	3/4	1	1	1/8	1/8	1		3	69	A4	4	46
