mc	mn	quarterbeats	duration_qb	volta	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	1	0	0.16666666666666666		0	0	2/4	2	1	1/24		1/16	2/3		3	45	A2	2	7
1	1	0	1.0		0	0	2/4	1	1	1/4		1/4	1		7	73	C#5	5	0
1	1	0	1.0		0	0	2/4	1	1	1/4		1/4	1		4	76	E5	5	0
1	1	0	1.0		0	0	2/4	1	1	1/4		1/4	1	1	3	81	A5	5	0
1	1	1/6	0.16666666666666666		1/24	1/24	2/4	2	1	1/24		1/16	2/3		7	49	C#3	3	8
1	1	1/3	0.16666666666666666		1/12	1/12	2/4	2	1	1/24		1/16	2/3		4	52	E3	3	9
1	1	1/2	0.16666666666666666		1/8	1/8	2/4	2	1	1/24		1/16	2/3		3	57	A3	3	10
1	1	2/3	0.16666666666666666		1/6	1/6	2/4	2	1	1/24		1/16	2/3		4	52	E3	3	11
1	1	5/6	0.16666666666666666		5/24	5/24	2/4	2	1	1/24		1/16	2/3		7	49	C#3	3	12
1	1	1	0.5		1/4	1/4	2/4	2	1	1/8		1/8	1		3	45	A2	2	13
1	1	1	0.16666666666666666		1/4	1/4	2/4	1	1	1/24		1/16	2/3	-1	3	81	A5	5	1
1	1	7/6	0.16666666666666666		7/24	7/24	2/4	1	1	1/24		1/16	2/3		7	85	C#6	6	2
1	1	4/3	0.16666666666666666		1/3	1/3	2/4	1	1	1/24		1/16	2/3		8	80	G#5	5	3
1	1	3/2	0.16666666666666666		3/8	3/8	2/4	1	1	1/24		1/16	2/3		3	81	A5	5	4
1	1	5/3	0.16666666666666666		5/12	5/12	2/4	1	1	1/24		1/16	2/3		4	76	E5	5	5
1	1	11/6	0.16666666666666666		11/24	11/24	2/4	1	1	1/24		1/16	2/3		7	73	C#5	5	6
2	2	2	0.16666666666666666		0	0	2/4	2	1	1/24		1/16	2/3		3	45	A2	2	21
2	2	2	1.0		0	0	2/4	1	1	1/4		1/4	1		3	69	A4	4	14
2	2	2	1.0		0	0	2/4	1	1	1/4		1/4	1		2	74	D5	5	14
2	2	2	1.0		0	0	2/4	1	1	1/4		1/4	1	1	6	78	F#5	5	14
2	2	13/6	0.16666666666666666		1/24	1/24	2/4	2	1	1/24		1/16	2/3		2	50	D3	3	22
2	2	7/3	0.16666666666666666		1/12	1/12	2/4	2	1	1/24		1/16	2/3		6	54	F#3	3	23
2	2	5/2	0.16666666666666666		1/8	1/8	2/4	2	1	1/24		1/16	2/3		3	57	A3	3	24
2	2	8/3	0.16666666666666666		1/6	1/6	2/4	2	1	1/24		1/16	2/3		6	54	F#3	3	25
2	2	17/6	0.16666666666666666		5/24	5/24	2/4	2	1	1/24		1/16	2/3		2	50	D3	3	26
2	2	3	0.5		1/4	1/4	2/4	2	1	1/8		1/8	1		3	45	A2	2	27
2	2	3	0.16666666666666666		1/4	1/4	2/4	1	1	1/24		1/16	2/3	-1	6	78	F#5	5	15
2	2	19/6	0.16666666666666666		7/24	7/24	2/4	1	1	1/24		1/16	2/3		7	73	C#5	5	16
2	2	10/3	0.16666666666666666		1/3	1/3	2/4	1	1	1/24		1/16	2/3		2	74	D5	5	17
2	2	7/2	0.16666666666666666		3/8	3/8	2/4	1	1	1/24		1/16	2/3		3	81	A5	5	18
2	2	11/3	0.16666666666666666		5/12	5/12	2/4	1	1	1/24		1/16	2/3		6	78	F#5	5	19
2	2	23/6	0.16666666666666666		11/24	11/24	2/4	1	1	1/24		1/16	2/3		2	74	D5	5	20
3	3	4	0.16666666666666666		0	0	2/4	1	1	1/24		1/16	2/3		4	76	E5	5	28
3	3	25/6	0.16666666666666666		1/24	1/24	2/4	1	1	1/24		1/16	2/3		12	72	B#4	4	29
3	3	13/3	0.16666666666666666		1/12	1/12	2/4	1	1	1/24		1/16	2/3		7	73	C#5	5	30
3	3	9/2	0.16666666666666666		1/8	1/8	2/4	1	1	1/24		1/16	2/3		3	81	A5	5	31
3	3	14/3	0.16666666666666666		1/6	1/6	2/4	1	1	1/24		1/16	2/3		4	76	E5	5	32
3	3	29/6	0.16666666666666666		5/24	5/24	2/4	1	1	1/24		1/16	2/3		7	73	C#5	5	33
3	3	5	0.16666666666666666		1/4	1/4	2/4	1	1	1/24		1/16	2/3		2	74	D5	5	34
3	3	31/6	0.16666666666666666		7/24	7/24	2/4	1	1	1/24		1/16	2/3		10	70	A#4	4	35
3	3	16/3	0.16666666666666666		1/3	1/3	2/4	1	1	1/24		1/16	2/3		5	71	B4	4	36
3	3	11/2	0.16666666666666666		3/8	3/8	2/4	1	1	1/24		1/16	2/3		6	78	F#5	5	37
3	3	17/3	0.16666666666666666		5/12	5/12	2/4	1	1	1/24		1/16	2/3		4	76	E5	5	38
3	3	35/6	0.16666666666666666		11/24	11/24	2/4	1	1	1/24		1/16	2/3		2	74	D5	5	39
4	4	6	0.16666666666666666		0	0	2/4	1	1	1/24		1/16	2/3		7	73	C#5	5	40
4	4	37/6	0.16666666666666666		1/24	1/24	2/4	1	1	1/24		1/16	2/3		3	69	A4	4	41
4	4	19/3	0.16666666666666666		1/12	1/12	2/4	1	1	1/24		1/16	2/3		4	76	E5	5	42
4	4	13/2	0.16666666666666666		1/8	1/8	2/4	2	1	1/24		1/16	2/3		7	49	C#3	3	47
4	4	13/2	0.5		1/8	1/8	2/4	1	1	1/8		1/8	1		4	64	E4	4	43
