mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	tremolo	nominal_duration	scalar	chord_id	dynamics	articulation	tempo	qpm	slur
19	19	441/8	0.125	9/32	9/32	Chord	3/4	1	1	1/32			1/32	1	300					
19	19	221/4	0.125	5/16	5/16	Chord	3/4	1	1	1/32			1/32	1	301					
19	19	443/8	0.125	11/32	11/32	Chord	3/4	1	1	1/32			1/32	1	302					
19	19	111/2	0.125	3/8	3/8	Chord	3/4	1	1	1/32			1/32	1	303					
19	19	445/8	0.125	13/32	13/32	Chord	3/4	1	1	1/32			1/32	1	304					
19	19	223/4	0.125	7/16	7/16	Chord	3/4	1	1	1/32			1/32	1	305					
19	19	447/8	0.125	15/32	15/32	Chord	3/4	1	1	1/32			1/32	1	306					
19	19	56	0.125	1/2	1/2	Chord	3/4	1	1	1/32			1/32	1	307					
19	19	449/8	0.125	17/32	17/32	Chord	3/4	1	1	1/32			1/32	1	308					
19	19	225/4	0.125	9/16	9/16	Chord	3/4	1	1	1/32			1/32	1	309					
19	19	451/8	0.125	19/32	19/32	Chord	3/4	1	1	1/32			1/32	1	310					
19	19	113/2	0.125	5/8	5/8	Chord	3/4	1	1	1/32			1/32	1	311					
19	19	453/8	0.125	21/32	21/32	Chord	3/4	1	1	1/32			1/32	1	312					
19	19	227/4	0.125	11/16	11/16	Chord	3/4	1	1	1/32			1/32	1	313					
19	19	455/8	0.125	23/32	23/32	Chord	3/4	1	1	1/32			1/32	1	314					
19	19	54	0.5	0	0	Chord	3/4	2	1	1/8			1/8	1	315					
19	19	109/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8			1/8	1	316					
19	19	55	0.5	1/4	1/4	Chord	3/4	2	1	1/8			1/8	1	317					
19	19	111/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8			1/8	1	318					
19	19	56	0.5	1/2	1/2	Chord	3/4	2	1	1/8			1/8	1	319					
19	19	113/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8			1/8	1	320					
20	20	57	1.5	0	0	Chord	3/4	1	1	3/8			1/4	3/2	321					15
20	20	117/2	0.16666666666666666	3/8	3/8	Chord	3/4	1	1	1/24			1/16	2/3	322					
20	20	176/3	0.16666666666666666	5/12	5/12	Chord	3/4	1	1	1/24			1/16	2/3	323					
20	20	353/6	0.16666666666666666	11/24	11/24	Chord	3/4	1	1	1/24			1/16	2/3	324					
20	20	59	0.5	1/2	1/2	Chord	3/4	1	1	1/8			1/8	1	325		articStaccatissimoAbove			
20	20	115/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8			1/8	1	326					16
20	20	58	0.5	1/4	1/4	Chord	3/4	2	1	1/8			1/8	1	327					
20	20	117/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8			1/8	1	328					
20	20	59	0.5	1/2	1/2	Chord	3/4	2	1	1/8			1/8	1	329					
20	20	119/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8			1/8	1	330					
21	21	60	0.125	0	0	Chord	3/4	1	1	1/32			1/32	1	331					
21	21	481/8	0.125	1/32	1/32	Chord	3/4	1	1	1/32			1/32	1	332					
21	21	241/4	0.125	1/16	1/16	Chord	3/4	1	1	1/32			1/32	1	333					
21	21	483/8	0.125	3/32	3/32	Chord	3/4	1	1	1/32			1/32	1	334					
21	21	121/2	0.125	1/8	1/8	Chord	3/4	1	1	1/32			1/32	1	335					
21	21	485/8	0.125	5/32	5/32	Chord	3/4	1	1	1/32			1/32	1	336					
21	21	243/4	0.125	3/16	3/16	Chord	3/4	1	1	1/32			1/32	1	337					
21	21	487/8	0.125	7/32	7/32	Chord	3/4	1	1	1/32			1/32	1	338					
21	21	61	0.5	1/4	1/4	Chord	3/4	1	1	1/8			1/8	1	339		articStaccatissimoBelow			
21	21	123/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8			1/8	1	340		articStaccatissimoBelow			
21	21	60	1.0	0	0	Chord	3/4	2	1	1/4			1/4	1	341					17
21	21	61	1.0	1/4	1/4	Chord	3/4	2	1	1/4			1/4	1	342		articStaccatissimoAbove			
21	21	62	0.5	1/2	1/2	Chord	3/4	2	1	1/8			1/8	1	343		articStaccatissimoBelow			
21	21	125/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8			1/8	1	344		articStaccatissimoBelow			
22	22	63	0.125	0	0	Chord	3/4	1	1	1/32			1/32	1	345					
22	22	505/8	0.125	1/32	1/32	Chord	3/4	1	1	1/32			1/32	1	346					
22	22	253/4	0.125	1/16	1/16	Chord	3/4	1	1	1/32			1/32	1	347					
22	22	507/8	0.125	3/32	3/32	Chord	3/4	1	1	1/32			1/32	1	348					
22	22	127/2	0.125	1/8	1/8	Chord	3/4	1	1	1/32			1/32	1	349					
22	22	509/8	0.125	5/32	5/32	Chord	3/4	1	1	1/32			1/32	1	350					
22	22	255/4	0.125	3/16	3/16	Chord	3/4	1	1	1/32			1/32	1	351					
22	22	511/8	0.125	7/32	7/32	Chord	3/4	1	1	1/32			1/32	1	352					
22	22	64	0.5	1/4	1/4	Chord	3/4	1	1	1/8			1/8	1	353		articStaccatissimoAbove			
22	22	129/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8			1/8	1	354		articStaccatissimoAbove			
22	22	63	1.0	0	0	Chord	3/4	2	1	1/4			1/4	1	355					18
22	22	64	1.0	1/4	1/4	Chord	3/4	2	1	1/4			1/4	1	356		articStaccatissimoAbove			
22	22	65	0.5	1/2	1/2	Chord	3/4	2	1	1/8			1/8	1	357		articStaccatissimoAbove			
22	22	131/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8			1/8	1	358		articStaccatissimoAbove			
23	23	66	0.125	0	0	Chord	3/4	1	1	1/32			1/32	1	359					
23	23	529/8	0.125	1/32	1/32	Chord	3/4	1	1	1/32			1/32	1	360					
23	23	265/4	0.125	1/16	1/16	Chord	3/4	1	1	1/32			1/32	1	361					
23	23	531/8	0.125	3/32	3/32	Chord	3/4	1	1	1/32			1/32	1	362					
23	23	133/2	0.125	1/8	1/8	Chord	3/4	1	1	1/32			1/32	1	363					
23	23	533/8	0.125	5/32	5/32	Chord	3/4	1	1	1/32			1/32	1	364					
23	23	267/4	0.125	3/16	3/16	Chord	3/4	1	1	1/32			1/32	1	365					
23	23	535/8	0.125	7/32	7/32	Chord	3/4	1	1	1/32			1/32	1	366					
23	23	67	0.125	1/4	1/4	Chord	3/4	1	1	1/32			1/32	1	367					
23	23	537/8	0.125	9/32	9/32	Chord	3/4	1	1	1/32			1/32	1	368					
23	23	269/4	0.125	5/16	5/16	Chord	3/4	1	1	1/32			1/32	1	369					
23	23	539/8	0.125	11/32	11/32	Chord	3/4	1	1	1/32			1/32	1	370					
23	23	135/2	0.125	3/8	3/8	Chord	3/4	1	1	1/32			1/32	1	371					
23	23	541/8	0.125	13/32	13/32	Chord	3/4	1	1	1/32			1/32	1	372					
23	23	271/4	0.125	7/16	7/16	Chord	3/4	1	1	1/32			1/32	1	373					
23	23	543/8	0.125	15/32	15/32	Chord	3/4	1	1	1/32			1/32	1	374					
23	23	68	0.5	1/2	1/2	Chord	3/4	1	1	1/8			1/8	1	375					19
23	23	137/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8			1/8	1	376		ornamentTurn			
23	23	66	1.0	0	0	Chord	3/4	2	1	1/4			1/4	1	377					20
23	23	67	0.5	1/4	1/4	Chord	3/4	2	1	1/8			1/8	1	378					
23	23	135/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8			1/8	1	379					
23	23	68	0.5	1/2	1/2	Chord	3/4	2	1	1/8			1/8	1	380					
23	23	137/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8			1/8	1	381					
24	24	69	0.25	0	0	Chord	3/4	1	1	1/16			1/16	1	382					
24	24	277/4	0.125	1/16	1/16	Chord	3/4	1	1	1/32			1/32	1	383					
24	24	555/8	0.125	3/32	3/32	Chord	3/4	1	1	1/32			1/32	1	384					
24	24	139/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16			1/16	1	385					
24	24	279/4	0.125	3/16	3/16	Chord	3/4	1	1	1/32			1/32	1	386					
24	24	559/8	0.125	7/32	7/32	Chord	3/4	1	1	1/32			1/32	1	387					
24	24	70	0.5	1/4	1/4	Chord	3/4	1	1	1/8			1/8	1	388		articStaccatissimoBelow			
24	24	69	1.0	0	0	Chord	3/4	2	1	1/4			1/4	1	389					
24	24	70	0.25	1/4	1/4	Chord	3/4	2	1	1/16			1/16	1	390					
24	24	281/4	0.125	5/16	5/16	Chord	3/4	2	1	1/32			1/32	1	391					
24	24	563/8	0.125	11/32	11/32	Chord	3/4	2	1	1/32			1/32	1	392					
24	24	141/2	0.25	3/8	3/8	Chord	3/4	2	1	1/16			1/16	1	393					
24	24	283/4	0.125	7/16	7/16	Chord	3/4	2	1	1/32			1/32	1	394					
24	24	567/8	0.125	15/32	15/32	Chord	3/4	2	1	1/32			1/32	1	395					
24	24	71	0.5	1/2	1/2	Chord	3/4	2	1	1/8			1/8	1	396		articStaccatissimoBelow			
25	25	72	0.125	0	0	Chord	3/4	1	1	1/32			1/32	1	397					
25	25	577/8	0.125	1/32	1/32	Chord	3/4	1	1	1/32			1/32	1	398					
25	25	289/4	0.125	1/16	1/16	Chord	3/4	1	1	1/32			1/32	1	399					
25	25	579/8	0.125	3/32	3/32	Chord	3/4	1	1	1/32			1/32	1	400					
25	25	145/2	0.125	1/8	1/8	Chord	3/4	1	1	1/32			1/32	1	401					
25	25	581/8	0.125	5/32	5/32	Chord	3/4	1	1	1/32			1/32	1	402					
25	25	291/4	0.125	3/16	3/16	Chord	3/4	1	1	1/32			1/32	1	403					
25	25	583/8	0.125	7/32	7/32	Chord	3/4	1	1	1/32			1/32	1	404					
25	25	73	0.5	1/4	1/4	Chord	3/4	1	1	1/8			1/8	1	405		articStaccatissimoAbove			
25	25	147/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8			1/8	1	406		articStaccatissimoAbove			
25	25	72	1.0	0	0	Chord	3/4	2	1	1/4			1/4	1	407					21
25	25	73	1.0	1/4	1/4	Chord	3/4	2	1	1/4			1/4	1	408		articStaccatissimoAbove			
25	25	74	0.5	1/2	1/2	Chord	3/4	2	1	1/8			1/8	1	409		articStaccatissimoAbove			
25	25	149/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8			1/8	1	410		articStaccatissimoAbove			
26	26	75	0.125	0	0	Chord	3/4	1	1	1/32			1/32	1	411					
26	26	601/8	0.125	1/32	1/32	Chord	3/4	1	1	1/32			1/32	1	412					
26	26	301/4	0.125	1/16	1/16	Chord	3/4	1	1	1/32			1/32	1	413					
26	26	603/8	0.125	3/32	3/32	Chord	3/4	1	1	1/32			1/32	1	414					
26	26	151/2	0.125	1/8	1/8	Chord	3/4	1	1	1/32			1/32	1	415					
26	26	605/8	0.125	5/32	5/32	Chord	3/4	1	1	1/32			1/32	1	416					
26	26	303/4	0.125	3/16	3/16	Chord	3/4	1	1	1/32			1/32	1	417					
26	26	607/8	0.125	7/32	7/32	Chord	3/4	1	1	1/32			1/32	1	418					
26	26	76	0.25	1/4	1/4	Chord	3/4	1	1	1/16			1/16	1	419		articStaccatissimoAbove			
26	26	305/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16			1/16	1	420		articStaccatissimoAbove			
26	26	153/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16			1/16	1	421		articStaccatissimoBelow			
26	26	309/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16			1/16	1	422					
26	26	311/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16			1/16	1	423					
26	26	75	1.0	0	0	Chord	3/4	2	1	1/4			1/4	1	424					22
26	26	76	0.5	1/4	1/4	Chord	3/4	2	1	1/8			1/8	1	425		articStaccatissimoAbove			
26	26	307/4	0.25	7/16	7/16	Chord	3/4	2	1	1/16			1/16	1	426		articStaccatissimoAbove			
26	26	77	0.5	1/2	1/2	Chord	3/4	2	1	1/8			1/8	1	427		articStaccatissimoAbove			
26	26	155/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8			1/8	1	428		articStaccatissimoAbove			
27	27	79	0.125	1/4	1/4	Chord	3/4	1	1	1/32			1/32	1	429					
27	27	633/8	0.125	9/32	9/32	Chord	3/4	1	1	1/32			1/32	1	430					
27	27	317/4	0.125	5/16	5/16	Chord	3/4	1	1	1/32			1/32	1	431					
27	27	635/8	0.125	11/32	11/32	Chord	3/4	1	1	1/32			1/32	1	432					
27	27	159/2	0.125	3/8	3/8	Chord	3/4	1	1	1/32			1/32	1	433					
27	27	637/8	0.125	13/32	13/32	Chord	3/4	1	1	1/32			1/32	1	434					
27	27	319/4	0.125	7/16	7/16	Chord	3/4	1	1	1/32			1/32	1	435					
27	27	639/8	0.125	15/32	15/32	Chord	3/4	1	1	1/32			1/32	1	436					
27	27	80	0.125	1/2	1/2	Chord	3/4	1	1	1/32			1/32	1	437					
27	27	641/8	0.125	17/32	17/32	Chord	3/4	1	1	1/32			1/32	1	438					
27	27	321/4	0.125	9/16	9/16	Chord	3/4	1	1	1/32			1/32	1	439					
27	27	643/8	0.125	19/32	19/32	Chord	3/4	1	1	1/32			1/32	1	440					
27	27	161/2	0.125	5/8	5/8	Chord	3/4	1	1	1/32			1/32	1	441					
27	27	645/8	0.125	21/32	21/32	Chord	3/4	1	1	1/32			1/32	1	442					
27	27	323/4	0.125	11/16	11/16	Chord	3/4	1	1	1/32			1/32	1	443					
27	27	647/8	0.125	23/32	23/32	Chord	3/4	1	1	1/32			1/32	1	444					
27	27	78	3.0	0	0	Chord	3/4	2	1	3/4			1/2	3/2	445					
28	28	81	0.125	0	0	Chord	3/4	1	1	1/32			1/32	1	446					
28	28	649/8	0.125	1/32	1/32	Chord	3/4	1	1	1/32			1/32	1	447					
28	28	325/4	0.125	1/16	1/16	Chord	3/4	1	1	1/32			1/32	1	448					
28	28	651/8	0.125	3/32	3/32	Chord	3/4	1	1	1/32			1/32	1	449					
28	28	163/2	0.125	1/8	1/8	Chord	3/4	1	1	1/32			1/32	1	450					
28	28	653/8	0.125	5/32	5/32	Chord	3/4	1	1	1/32			1/32	1	451					
28	28	327/4	0.125	3/16	3/16	Chord	3/4	1	1	1/32			1/32	1	452					
28	28	655/8	0.125	7/32	7/32	Chord	3/4	1	1	1/32			1/32	1	453					
28	28	82	0.125	1/4	1/4	Chord	3/4	1	1	1/32			1/32	1	454					
28	28	657/8	0.125	9/32	9/32	Chord	3/4	1	1	1/32			1/32	1	455					
28	28	329/4	0.125	5/16	5/16	Chord	3/4	1	1	1/32			1/32	1	456					
28	28	659/8	0.125	11/32	11/32	Chord	3/4	1	1	1/32			1/32	1	457					
28	28	165/2	0.125	3/8	3/8	Chord	3/4	1	1	1/32			1/32	1	458					
28	28	661/8	0.125	13/32	13/32	Chord	3/4	1	1	1/32			1/32	1	459					
28	28	331/4	0.125	7/16	7/16	Chord	3/4	1	1	1/32			1/32	1	460					
28	28	663/8	0.125	15/32	15/32	Chord	3/4	1	1	1/32			1/32	1	461					
28	28	83	0.125	1/2	1/2	Chord	3/4	1	1	1/32			1/32	1	462					
28	28	665/8	0.125	17/32	17/32	Chord	3/4	1	1	1/32			1/32	1	463					
28	28	333/4	0.125	9/16	9/16	Chord	3/4	1	1	1/32			1/32	1	464					
28	28	667/8	0.125	19/32	19/32	Chord	3/4	1	1	1/32			1/32	1	465					
28	28	167/2	0.125	5/8	5/8	Chord	3/4	1	1	1/32			1/32	1	466					
28	28	669/8	0.125	21/32	21/32	Chord	3/4	1	1	1/32			1/32	1	467					
28	28	335/4	0.125	11/16	11/16	Chord	3/4	1	1	1/32			1/32	1	468					
28	28	671/8	0.125	23/32	23/32	Chord	3/4	1	1	1/32			1/32	1	469					
28	28	81	1.0	0	0	Chord	3/4	2	1	1/4			1/4	1	470		articStaccatissimoAbove			
28	28	82	2.0	1/4	1/4	Chord	3/4	2	1	1/2			1/2	1	471					
29	29	84	0.5	0	0	Chord	3/4	1	1	1/8			1/8	1	472		articStaccatissimoAbove			
29	29	85	0.125	1/4	1/4	Chord	3/4	1	1	1/32			1/32	1	473					
29	29	681/8	0.125	9/32	9/32	Chord	3/4	1	1	1/32			1/32	1	474					
29	29	341/4	0.125	5/16	5/16	Chord	3/4	1	1	1/32			1/32	1	475					
29	29	683/8	0.125	11/32	11/32	Chord	3/4	1	1	1/32			1/32	1	476					
29	29	171/2	0.125	3/8	3/8	Chord	3/4	1	1	1/32			1/32	1	477					
29	29	685/8	0.125	13/32	13/32	Chord	3/4	1	1	1/32			1/32	1	478					
29	29	343/4	0.125	7/16	7/16	Chord	3/4	1	1	1/32			1/32	1	479					
29	29	687/8	0.125	15/32	15/32	Chord	3/4	1	1	1/32			1/32	1	480					
29	29	86	0.125	1/2	1/2	Chord	3/4	1	1	1/32			1/32	1	481					
29	29	689/8	0.125	17/32	17/32	Chord	3/4	1	1	1/32			1/32	1	482					
29	29	345/4	0.125	9/16	9/16	Chord	3/4	1	1	1/32			1/32	1	483					
29	29	691/8	0.125	19/32	19/32	Chord	3/4	1	1	1/32			1/32	1	484					
29	29	173/2	0.125	5/8	5/8	Chord	3/4	1	1	1/32			1/32	1	485					
29	29	693/8	0.125	21/32	21/32	Chord	3/4	1	1	1/32			1/32	1	486					
29	29	347/4	0.125	11/16	11/16	Chord	3/4	1	1	1/32			1/32	1	487					
29	29	695/8	0.125	23/32	23/32	Chord	3/4	1	1	1/32			1/32	1	488					
29	29	337/4	0.25	1/16	1/16	Chord	3/4	2	1	1/16			1/16	1	489					
29	29	169/2	0.25	1/8	1/8	Chord	3/4	2	1	1/16			1/16	1	490					
29	29	339/4	0.25	3/16	3/16	Chord	3/4	2	1	1/16			1/16	1	491					
29	29	85	1.0	1/4	1/4	Chord	3/4	2	1	1/4			1/4	1	492		articStaccatissimoAbove			
30	30	87	0.5	0	0	Chord	3/4	1	1	1/8			1/8	1	493		articStaccatissimoAbove			
30	30	88	0.125	1/4	1/4	Chord	3/4	1	1	1/32			1/32	1	494					
30	30	705/8	0.125	9/32	9/32	Chord	3/4	1	1	1/32			1/32	1	495					
30	30	353/4	0.125	5/16	5/16	Chord	3/4	1	1	1/32			1/32	1	496					
30	30	707/8	0.125	11/32	11/32	Chord	3/4	1	1	1/32			1/32	1	497					
30	30	177/2	0.125	3/8	3/8	Chord	3/4	1	1	1/32			1/32	1	498					
30	30	709/8	0.125	13/32	13/32	Chord	3/4	1	1	1/32			1/32	1	499					
30	30	355/4	0.125	7/16	7/16	Chord	3/4	1	1	1/32			1/32	1	500					
30	30	711/8	0.125	15/32	15/32	Chord	3/4	1	1	1/32			1/32	1	501					
30	30	89	0.125	1/2	1/2	Chord	3/4	1	1	1/32			1/32	1	502					
30	30	713/8	0.125	17/32	17/32	Chord	3/4	1	1	1/32			1/32	1	503					
30	30	357/4	0.125	9/16	9/16	Chord	3/4	1	1	1/32			1/32	1	504					
30	30	715/8	0.125	19/32	19/32	Chord	3/4	1	1	1/32			1/32	1	505					
30	30	179/2	0.125	5/8	5/8	Chord	3/4	1	1	1/32			1/32	1	506					
30	30	717/8	0.125	21/32	21/32	Chord	3/4	1	1	1/32			1/32	1	507					
30	30	359/4	0.125	11/16	11/16	Chord	3/4	1	1	1/32			1/32	1	508					
30	30	719/8	0.125	23/32	23/32	Chord	3/4	1	1	1/32			1/32	1	509					
30	30	349/4	0.25	1/16	1/16	Chord	3/4	2	1	1/16			1/16	1	510					
30	30	175/2	0.25	1/8	1/8	Chord	3/4	2	1	1/16			1/16	1	511					
30	30	351/4	0.25	3/16	3/16	Chord	3/4	2	1	1/16			1/16	1	512					
30	30	88	1.0	1/4	1/4	Chord	3/4	2	1	1/4			1/4	1	513		articStaccatissimoAbove			
31	31	90	0.125	0	0	Chord	3/4	1	1	1/32			1/32	1	514					
31	31	721/8	0.125	1/32	1/32	Chord	3/4	1	1	1/32			1/32	1	515					
31	31	361/4	0.125	1/16	1/16	Chord	3/4	1	1	1/32			1/32	1	516					
31	31	723/8	0.125	3/32	3/32	Chord	3/4	1	1	1/32			1/32	1	517					
31	31	181/2	0.125	1/8	1/8	Chord	3/4	1	1	1/32			1/32	1	518					
31	31	725/8	0.125	5/32	5/32	Chord	3/4	1	1	1/32			1/32	1	519					
31	31	363/4	0.125	3/16	3/16	Chord	3/4	1	1	1/32			1/32	1	520					
31	31	727/8	0.125	7/32	7/32	Chord	3/4	1	1	1/32			1/32	1	521					
31	31	91	0.125	1/4	1/4	Chord	3/4	1	1	1/32			1/32	1	522					
31	31	729/8	0.125	9/32	9/32	Chord	3/4	1	1	1/32			1/32	1	523					
31	31	365/4	0.125	5/16	5/16	Chord	3/4	1	1	1/32			1/32	1	524					
31	31	731/8	0.125	11/32	11/32	Chord	3/4	1	1	1/32			1/32	1	525					
31	31	183/2	0.125	3/8	3/8	Chord	3/4	1	1	1/32			1/32	1	526					
31	31	733/8	0.125	13/32	13/32	Chord	3/4	1	1	1/32			1/32	1	527					
31	31	367/4	0.125	7/16	7/16	Chord	3/4	1	1	1/32			1/32	1	528					
31	31	735/8	0.125	15/32	15/32	Chord	3/4	1	1	1/32			1/32	1	529					
31	31	92	0.125	1/2	1/2	Chord	3/4	1	1	1/32			1/32	1	530					
31	31	737/8	0.125	17/32	17/32	Chord	3/4	1	1	1/32			1/32	1	531					
31	31	369/4	0.125	9/16	9/16	Chord	3/4	1	1	1/32			1/32	1	532					
31	31	739/8	0.125	19/32	19/32	Chord	3/4	1	1	1/32			1/32	1	533					
31	31	185/2	0.125	5/8	5/8	Chord	3/4	1	1	1/32			1/32	1	534					
31	31	741/8	0.125	21/32	21/32	Chord	3/4	1	1	1/32			1/32	1	535					
31	31	371/4	0.125	11/16	11/16	Chord	3/4	1	1	1/32			1/32	1	536					
31	31	743/8	0.125	23/32	23/32	Chord	3/4	1	1	1/32			1/32	1	537					
31	31	90	0.5	0	0	Chord	3/4	2	1	1/8			1/8	1	538					
31	31	181/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8			1/8	1	539					
31	31	91	0.5	1/4	1/4	Chord	3/4	2	1	1/8			1/8	1	540					
31	31	183/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8			1/8	1	541					
31	31	92	1.0	1/2	1/2	Chord	3/4	2	1	1/4			1/4	1	542					23
32	32	93	0.125	0	0	Chord	3/4	1	1	1/32			1/32	1	543					
32	32	745/8	0.125	1/32	1/32	Chord	3/4	1	1	1/32			1/32	1	544					
32	32	373/4	0.125	1/16	1/16	Chord	3/4	1	1	1/32			1/32	1	545					
32	32	747/8	0.125	3/32	3/32	Chord	3/4	1	1	1/32			1/32	1	546					
32	32	187/2	0.125	1/8	1/8	Chord	3/4	1	1	1/32			1/32	1	547					
32	32	749/8	0.125	5/32	5/32	Chord	3/4	1	1	1/32			1/32	1	548					
32	32	375/4	0.125	3/16	3/16	Chord	3/4	1	1	1/32			1/32	1	549					
32	32	751/8	0.125	7/32	7/32	Chord	3/4	1	1	1/32			1/32	1	550					
32	32	93	1.0	0	0	Chord	3/4	2	1	1/4			1/4	1	551					
32	32	94	0.25	1/4	1/4	Chord	3/4	2	1	1/16			1/16	1	552					
32	32	377/4	0.125	5/16	5/16	Chord	3/4	2	1	1/32			1/32	1	553					
32	32	755/8	0.125	11/32	11/32	Chord	3/4	2	1	1/32			1/32	1	554					
32	32	189/2	0.25	3/8	3/8	Chord	3/4	2	1	1/16			1/16	1	555					
32	32	379/4	0.125	7/16	7/16	Chord	3/4	2	1	1/32			1/32	1	556					
32	32	759/8	0.125	15/32	15/32	Chord	3/4	2	1	1/32			1/32	1	557					
32	32	95	0.5	1/2	1/2	Chord	3/4	2	1	1/8			1/8	1	558		articStaccatissimoAbove			
32	32	377/4	0.125	5/16	5/16	Chord	3/4	2	2	1/32			1/32	1	559					
32	32	755/8	0.125	11/32	11/32	Chord	3/4	2	2	1/32			1/32	1	560					
32	32	189/2	0.25	3/8	3/8	Chord	3/4	2	2	1/16			1/16	1	561					
32	32	379/4	0.125	7/16	7/16	Chord	3/4	2	2	1/32			1/32	1	562					
32	32	759/8	0.125	15/32	15/32	Chord	3/4	2	2	1/32			1/32	1	563					
32	32	95	0.5	1/2	1/2	Chord	3/4	2	2	1/8			1/8	1	564		articStaccatissimoBelow			
33	33	96	0.75	0	0	Chord	3/4	1	1	3/16			1/8	3/2	565		ornamentTurn			
33	33	387/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16			1/16	1	566					
33	33	97	0.5	1/4	1/4	Chord	3/4	1	1	1/8			1/8	1	567					
33	33	195/2	1.0	3/8	3/8	Chord	3/4	1	1	1/4			1/4	1	568					
33	33	197/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16			1/16	1	569		ornamentShortTrill			24
33	33	395/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16			1/16	1	570					
33	33	193/2	0.5	1/8	1/8	Chord	3/4	1	2	1/8			1/8	1	571					
33	33	195/2	1.0	3/8	3/8	Chord	3/4	1	2	1/4			1/4	1	572					
33	33	197/2	0.5	5/8	5/8	Chord	3/4	1	2	1/8			1/8	1	573					
33	33	96	1.0	0	0	Chord	3/4	2	1	1/4			1/4	1	574					
33	33	97	1.0	1/4	1/4	Chord	3/4	2	1	1/4			1/4	1	575					
33	33	98	1.0	1/2	1/2	Chord	3/4	2	1	1/4			1/4	1	576					
34	34	99	0.25	0	0	Chord	3/4	1	1	1/16			1/16	1	577					25
34	34	397/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16			1/16	1	578					25
34	34	199/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16			1/16	1	579					25
34	34	399/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16			1/16	1	580					
34	34	100	1.0	1/4	1/4	Chord	3/4	1	1	1/4			1/4	1	581		articStaccatissimoAbove			
34	34	99	1.0	0	0	Chord	3/4	2	1	1/4			1/4	1	582					
34	34	401/4	0.25	5/16	5/16	Chord	3/4	2	1	1/16			1/16	1	583					
34	34	201/2	0.25	3/8	3/8	Chord	3/4	2	1	1/16			1/16	1	584					
34	34	403/4	0.25	7/16	7/16	Chord	3/4	2	1	1/16			1/16	1	585					
34	34	101	1.0	1/2	1/2	Chord	3/4	2	1	1/4			1/4	1	586		articStaccatissimoAbove			
35	35	102	0.0	0	0	Dynamic	3/4	1	1	0						f				
35	35	102	0.25	0	0	Chord	3/4	1	1	1/16			1/16	1	587					26
35	35	409/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16			1/16	1	588					26
35	35	205/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16			1/16	1	589					26
35	35	411/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16			1/16	1	590					
35	35	103	0.25	1/4	1/4	Chord	3/4	1	1	1/16			1/16	1	591					
35	35	207/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16			1/16	1	592					
35	35	104	0.25	1/2	1/2	Chord	3/4	1	1	1/16			1/16	1	593					
35	35	209/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16			1/16	1	594					
35	35	413/4	0.25	5/16	5/16	Chord	3/4	1	2	1/16			1/16	1	595					
35	35	415/4	0.25	7/16	7/16	Chord	3/4	1	2	1/16			1/16	1	596					
35	35	417/4	0.25	9/16	9/16	Chord	3/4	1	2	1/16			1/16	1	597					
35	35	419/4	0.25	11/16	11/16	Chord	3/4	1	2	1/16			1/16	1	598					
36	36	421/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16			1/16	1	599					27
36	36	211/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16			1/16	1	600		ornamentShortTrill			27
36	36	423/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16			1/16	1	601					
36	36	106	1.0	1/4	1/4	Chord	3/4	1	1	1/4			1/4	1	602		articStaccatissimoAbove			
