mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
44	43	129/2	129/2	0.5	1/4	1/4	Chord	3/8	1	2	1/8		1/8	1	272								49
44	43	127/2	127/2	1.0	0	0	Chord	3/8	2	1	1/4		1/4	1	273								
45	44	65	65	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	274								48
45	44	131/2	131/2	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	275								48
45	44	66	66	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	276								48
45	44	65	65	0.5	0	0	Chord	3/8	1	2	1/8		1/8	1	277								49
45	44	131/2	131/2	0.5	1/8	1/8	Chord	3/8	1	2	1/8		1/8	1	278								49
45	44	66	66	0.5	1/4	1/4	Chord	3/8	1	2	1/8		1/8	1	279		ornamentTurn						49
45	44	66	66	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	280								50
46	45	133/2	133/2	0.0	0	0	Chord	3/8	1	1	0	grace16	1/16	1	281								48
46	45	133/2	133/2	0.0	0	0	Chord	3/8	1	1	0	grace16	1/16	1	282								48
46	45	133/2	133/2	1.0	0	0	Chord	3/8	1	1	1/4		1/4	1	283								48
46	45	135/2	135/2	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	284								
46	45	133/2	133/2	0.5	0	0	Chord	3/8	1	2	1/8		1/8	1	285								
46	45	67	67	1.0	1/8	1/8	Chord	3/8	1	2	1/4		1/4	1	286								
46	45	133/2	133/2	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	287								50
46	45	67	67	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	288								50
46	45	135/2	135/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	289		ornamentTurn						50
46	45	135/2	135/2	0.5	1/4	1/4	Chord	3/8	2	2	1/8		1/8	1	290								51
47	46	68	68	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	291								52
47	46	137/2	137/2	0.0	1/8	1/8	Dynamic	3/8	1	1	0					p							52
47	46	137/2	137/2	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	292		ornamentTurn						52
47	46	69	69	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	293								52
47	46	68	68	1.5	0	0	Chord	3/8	1	2	3/8		1/4	3/2	294								
47	46	68	68	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	295								
47	46	137/2	137/2	1.0	1/8	1/8	Chord	3/8	2	1	1/4		1/4	1	296								
47	46	68	68	0.5	0	0	Chord	3/8	2	2	1/8		1/8	1	297								
47	46	137/2	137/2	1.0	1/8	1/8	Chord	3/8	2	2	1/4		1/4	1	298								
48	47	139/2	139/2	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	299								52
48	47	70	70	0.0	1/8	1/8	Dynamic	3/8	1	1	0					f							52
48	47	70	70	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	300		ornamentTurn						52
48	47	141/2	141/2	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	301								
48	47	70	70	0.5	1/8	1/8	Chord	3/8	1	2	1/8		1/8	1	302								
48	47	141/2	141/2	0.5	1/4	1/4	Chord	3/8	1	2	1/8		1/8	1	303								
48	47	141/2	141/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	304								53
48	47	70	70	0.5	1/8	1/8	Chord	3/8	2	2	1/8		1/8	1	305								
48	47	141/2	141/2	0.5	1/4	1/4	Chord	3/8	2	2	1/8		1/8	1	306								
49	48	71	71	0.375	0	0	Chord	3/8	1	1	3/32		1/16	3/2	307								54
49	48	571/8	571/8	0.0625	3/32	3/32	Chord	3/8	1	1	1/64		1/64	1	308								54
49	48	1143/16	1143/16	0.0625	7/64	7/64	Chord	3/8	1	1	1/64		1/64	1	309								
49	48	143/2	143/2	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	310								55
49	48	72	72	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	311		ornamentTurn						
49	48	71	71	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	312								53
49	48	143/2	143/2	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	313								53
49	48	72	72	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	314		ornamentTurn						
49	48	71	71	0.5	0	0	Chord	3/8	2	2	1/8		1/8	1	315								
49	48	143/2	143/2	1.0	1/8	1/8	Chord	3/8	2	2	1/4		1/4	1	316								
50	49	145/2	145/2	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	317								
50	49	145/2	145/2	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	318								
50	49	291/4	291/4	0.25	1/16	1/16	Chord	3/8	2	2	1/16		1/16	1	319								56
50	49	73	73	0.25	1/8	1/8	Chord	3/8	2	2	1/16		1/16	1	320								56
50	49	293/4	293/4	0.25	3/16	3/16	Chord	3/8	2	2	1/16		1/16	1	321								56
50	49	147/2	147/2	0.25	1/4	1/4	Chord	3/8	2	2	1/16		1/16	1	322								56
50	49	295/4	295/4	0.25	5/16	5/16	Chord	3/8	2	2	1/16		1/16	1	323								
51	50	74	74	0.0	0	0	Dynamic	3/8	1	1	0					p							
51	50	74	74	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	324		ornamentTurn						57
51	50	149/2	149/2	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	325								
51	50	75	75	0.375	1/4	1/4	Chord	3/8	1	1	3/32		1/16	3/2	326								
51	50	603/8	603/8	0.125	11/32	11/32	Chord	3/8	1	1	1/32		1/32	1	327								
52	51	151/2	151/2	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	328								58
52	51	303/4	303/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	329		ornamentTurn						
52	51	76	76	1.0	1/8	1/8	Chord	3/8	1	1	1/4		1/4	1	330								
52	51	151/2	151/2	1.5	0	0	Chord	3/8	2	1	3/8		1/4	3/2	331								
53	52	77	77	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	332								
53	52	309/4	309/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	333								59
53	52	155/2	155/2	0.0	1/8	1/8	Dynamic	3/8	1	1	0					f							59
53	52	155/2	155/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	334								59
53	52	311/4	311/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	335								59
53	52	78	78	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	336								59
53	52	313/4	313/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	337								
53	52	155/2	155/2	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	338								
53	52	78	78	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	339								
54	53	157/2	157/2	0.0	0	0	Chord	3/8	1	1	0	grace16	1/16	1	340								
54	53	157/2	157/2	0.0	0	0	Chord	3/8	1	1	0	grace16	1/16	1	341								
54	53	157/2	157/2	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	342								
54	53	79	79	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	343								
54	53	157/2	157/2	0.5	0	0	Chord	3/8	1	2	1/8		1/8	1	344								
54	53	79	79	0.5	1/8	1/8	Chord	3/8	1	2	1/8		1/8	1	345								
54	53	315/4	315/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16		1/16	1	346								60
54	53	79	79	0.25	1/8	1/8	Chord	3/8	2	1	1/16		1/16	1	347								60
54	53	317/4	317/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16		1/16	1	348								60
54	53	159/2	159/2	0.25	1/4	1/4	Chord	3/8	2	1	1/16		1/16	1	349								60
54	53	319/4	319/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16		1/16	1	350								
55	54	80	80	0.375	0	0	Chord	3/8	1	1	3/32		1/16	3/2	351		ornamentTurn						
55	54	643/8	643/8	0.125	3/32	3/32	Chord	3/8	1	1	1/32		1/32	1	352								
55	54	161/2	161/2	0.0	1/8	1/8	Dynamic	3/8	1	1	0					p							
55	54	161/2	161/2	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	353								61
55	54	81	81	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	354								
55	54	651/8	651/8	0.125	11/32	11/32	Chord	3/8	1	1	1/32		1/32	1	355								
55	54	161/2	161/2	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	356								
55	54	81	81	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	357								
56	55	163/2	163/2	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	358								62
56	55	327/4	327/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	359		ornamentTurn						62
56	55	82	82	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	360								
56	55	165/2	165/2	0.0	1/4	1/4	Dynamic	3/8	1	1	0					f							
56	55	165/2	165/2	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	361								
56	55	327/4	327/4	0.0	1/16	1/16	Dynamic	3/8	2	1	0					f							
56	55	327/4	327/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16		1/16	1	362								63
56	55	82	82	0.25	1/8	1/8	Chord	3/8	2	1	1/16		1/16	1	363								63
56	55	329/4	329/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16		1/16	1	364								63
56	55	165/2	165/2	0.25	1/4	1/4	Chord	3/8	2	1	1/16		1/16	1	365								63
56	55	331/4	331/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16		1/16	1	366								
57	56	83	83	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	367								
57	56	167/2	167/2	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	368								
57	56	84	84	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	369								
57	56	83	83	0.25	0	0	Chord	3/8	2	1	1/16		1/16	1	370								64
57	56	333/4	333/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16		1/16	1	371								
57	56	335/4	335/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16		1/16	1	372								65
57	56	84	84	0.25	1/4	1/4	Chord	3/8	2	1	1/16		1/16	1	373								65
57	56	337/4	337/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16		1/16	1	374								
58	57	169/2	169/2	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	375								
58	57	85	85	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	376								
58	57	171/2	171/2	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	377								
58	57	169/2	169/2	0.25	0	0	Chord	3/8	2	1	1/16		1/16	1	378								66
58	57	339/4	339/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16		1/16	1	379								
58	57	341/4	341/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16		1/16	1	380								67
58	57	171/2	171/2	0.25	1/4	1/4	Chord	3/8	2	1	1/16		1/16	1	381								67
58	57	343/4	343/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16		1/16	1	382								
59	58	86	86	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	383								
59	58	173/2	173/2	0.75	1/8	1/8	Chord	3/8	1	1	3/16		1/8	3/2	384								
59	58	349/4	349/4	0.0625	5/16	5/16	Chord	3/8	1	1	1/64		1/64	1	385								68
59	58	1397/16	1397/16	0.0625	21/64	21/64	Chord	3/8	1	1	1/64		1/64	1	386								68
59	58	699/8	699/8	0.0625	11/32	11/32	Chord	3/8	1	1	1/64		1/64	1	387								68
59	58	1399/16	1399/16	0.0625	23/64	23/64	Chord	3/8	1	1	1/64		1/64	1	388								
59	58	86	86	0.25	0	0	Chord	3/8	2	1	1/16		1/16	1	389								69
59	58	345/4	345/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16		1/16	1	390								
59	58	347/4	347/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16		1/16	1	391								
59	58	87	87	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	392								
60	59	175/2	175/2	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	393								70
60	59	351/4	351/4	0.1875	1/16	1/16	Chord	3/8	1	1	3/64		1/32	3/2	394		ornamentTurn						
60	59	1407/16	1407/16	0.0625	7/64	7/64	Chord	3/8	1	1	1/64		1/64	1	395								
60	59	88	88	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	396								
60	59	175/2	175/2	1.0	0	0	Chord	3/8	2	1	1/4		1/4	1	397								
61	60	89	89	0.0	0	0	Dynamic	3/8	1	1	0					p							
61	60	89	89	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	398		ornamentMordent						
61	60	179/2	179/2	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	399								
61	60	90	90	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	400								
61	60	179/2	179/2	0.5	1/8	1/8	Chord	3/8	1	2	1/8		1/8	1	401								
61	60	90	90	0.5	1/4	1/4	Chord	3/8	1	2	1/8		1/8	1	402								
62	61	181/2	181/2	0.375	0	0	Chord	3/8	1	1	3/32		1/16	3/2	403								71
62	61	727/8	727/8	0.0625	3/32	3/32	Chord	3/8	1	1	1/64		1/64	1	404								71
62	61	1455/16	1455/16	0.0625	7/64	7/64	Chord	3/8	1	1	1/64		1/64	1	405								71
62	61	91	91	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	406								
62	61	181/2	181/2	0.5	0	0	Chord	3/8	1	2	1/8		1/8	1	407								
62	61	91	91	0.5	1/8	1/8	Chord	3/8	1	2	1/8		1/8	1	408								
63	62	92	92	0.0	0	0	Dynamic	3/8	1	1	0					pp							
63	62	92	92	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	409								72
63	62	369/4	369/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	410								72
63	62	185/2	185/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	411								72
63	62	371/4	371/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	412								72
63	62	93	93	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	413								
63	62	747/8	747/8	0.125	11/32	11/32	Chord	3/8	1	1	1/32		1/32	1	414								
63	62	747/8	747/8	0.125	11/32	11/32	Chord	3/8	1	3	1/32		1/32	1	415								
63	62	747/8	747/8	0.125	11/32	11/32	Chord	3/8	2	1	1/32		1/32	1	416								
64	63	187/2	187/2	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	417								73
64	63	375/4	375/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	418		ornamentTurn						
64	63	94	94	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	419								
64	63	189/2	189/2	0.0	1/4	1/4	Dynamic	3/8	1	1	0					f							
64	63	189/2	189/2	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	420								
64	63	187/2	187/2	0.25	0	0	Chord	3/8	1	2	1/16		1/16	1	421								
64	63	375/4	375/4	0.25	1/16	1/16	Chord	3/8	1	2	1/16		1/16	1	422								
64	63	94	94	0.5	1/8	1/8	Chord	3/8	1	2	1/8		1/8	1	423								
64	63	189/2	189/2	0.5	1/4	1/4	Chord	3/8	1	2	1/8		1/8	1	424								
64	63	187/2	187/2	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	425								
64	63	94	94	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	426								
64	63	189/2	189/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	427								
65	64	95	95	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	428								
65	64	191/2	191/2	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	429								74
65	64	96	96	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	430								74
65	64	95	95	0.5	0	0	Chord	3/8	1	2	1/8		1/8	1	431								
65	64	191/2	191/2	0.5	1/8	1/8	Chord	3/8	1	2	1/8		1/8	1	432								
65	64	96	96	0.5	1/4	1/4	Chord	3/8	1	2	1/8		1/8	1	433								
65	64	95	95	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	434								
65	64	191/2	191/2	0.0	1/8	1/8	Dynamic	3/8	2	1	0					p							
65	64	191/2	191/2	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	435								75
65	64	96	96	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	436								75
66	65	193/2	193/2	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	437								74
66	65	97	97	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	438								
66	65	195/2	195/2	0.0	1/4	1/4	Dynamic	3/8	1	1	0					f							
66	65	195/2	195/2	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	439								
66	65	193/2	193/2	1.0	0	0	Chord	3/8	1	2	1/4		1/4	1	440								
66	65	195/2	195/2	0.5	1/4	1/4	Chord	3/8	1	2	1/8		1/8	1	441								
66	65	193/2	193/2	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	442								75
66	65	97	97	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	443								
66	65	195/2	195/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	444								
67	66	98	98	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	445								
67	66	197/2	197/2	0.0	1/8	1/8	Dynamic	3/8	1	1	0					p							
67	66	197/2	197/2	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	446								76
67	66	99	99	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	447								76
67	66	98	98	0.5	0	0	Chord	3/8	1	2	1/8		1/8	1	448								
67	66	197/2	197/2	1.0	1/8	1/8	Chord	3/8	1	2	1/4		1/4	1	449								
67	66	98	98	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	450								
67	66	197/2	197/2	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	451								77
67	66	99	99	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	452								77
68	67	199/2	199/2	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	453								76
68	67	100	100	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	454								
68	67	201/2	201/2	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	455								
68	67	199/2	199/2	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	456								77
68	67	100	100	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	457								77
68	67	201/2	201/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	458								77
69	68	101	101	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	459								
69	68	405/4	405/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	460								
69	68	203/2	203/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	461								
69	68	407/4	407/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	462								
69	68	102	102	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	463								
69	68	409/4	409/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	464								
69	68	101	101	1.0	0	0	Chord	3/8	2	1	1/4		1/4	1	465								
69	68	102	102	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	466								
70	69	205/2	205/2	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	467								
70	69	411/4	411/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	468								
70	69	103	103	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	469								
70	69	207/2	207/2	0.125	1/4	1/4	Chord	3/8	1	1	1/32		1/32	1	470								
70	69	829/8	829/8	0.125	9/32	9/32	Chord	3/8	1	1	1/32		1/32	1	471								
70	69	415/4	415/4	0.125	5/16	5/16	Chord	3/8	1	1	1/32		1/32	1	472								
70	69	831/8	831/8	0.125	11/32	11/32	Chord	3/8	1	1	1/32		1/32	1	473								
70	69	413/4	413/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16		1/16	1	474								
70	69	207/2	207/2	0.25	1/4	1/4	Chord	3/8	2	1	1/16		1/16	1	475								
70	69	415/4	415/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16		1/16	1	476								
71	70	104	104	0.125	0	0	Chord	3/8	1	1	1/32		1/32	1	477								
71	70	833/8	833/8	0.125	1/32	1/32	Chord	3/8	1	1	1/32		1/32	1	478								
71	70	417/4	417/4	0.125	1/16	1/16	Chord	3/8	1	1	1/32		1/32	1	479								
71	70	835/8	835/8	0.125	3/32	3/32	Chord	3/8	1	1	1/32		1/32	1	480								
71	70	209/2	209/2	1.0	1/8	1/8	Chord	3/8	1	1	1/4		1/4	1	481		ornamentUpPrall						
71	70	104	104	1.0	0	0	Chord	3/8	2	1	1/4		1/4	1	482								
71	70	105	105	0.0	1/4	1/4	Dynamic	3/8	2	1	0					ff							
71	70	105	105	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	483								
72	71	211/2	211/2	1.5	0	0	Chord	3/8	1	2	3/8		1/4	3/2	484								
72	71	211/2	211/2	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	485								78
72	71	106	106	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	486								78
72	71	213/2	213/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	487		ornamentTurn						
73	72	215/2	215/2	0.0	1/8	1/8	Dynamic	3/8	1	1	0					p							
73	72	215/2	215/2	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	488								79
73	72	108	108	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	489								79
73	72	107	107	0.5	0	0	Chord	3/8	1	2	1/8		1/8	1	490								
73	72	215/2	215/2	0.5	1/8	1/8	Chord	3/8	1	2	1/8		1/8	1	491								
73	72	108	108	0.5	1/4	1/4	Chord	3/8	1	2	1/8		1/8	1	492								
73	72	107	107	1.5	0	0	Chord	3/8	2	1	3/8		1/4	3/2	493								
74	73	217/2	217/2	0.0	0	0	Chord	3/8	1	1	0	grace16	1/16	1	494								79
74	73	217/2	217/2	0.0	0	0	Chord	3/8	1	1	0	grace16	1/16	1	495								79
74	73	217/2	217/2	1.0	0	0	Chord	3/8	1	1	1/4		1/4	1	496								79
74	73	219/2	219/2	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	497								79
74	73	110	110	0.5	3/8	3/8	Chord	3/8	1	1	1/8		1/8	1	498								79
74	73	221/2	221/2	0.5	1/2	1/2	Chord	3/8	1	1	1/8		1/8	1	499								79
74	73	111	111	0.5	5/8	5/8	Chord	3/8	1	1	1/8		1/8	1	500		ornamentTurn						
74	73	223/2	223/2	1.0	3/4	3/4	Chord	3/8	1	1	1/4		1/4	1	501								80
74	73	225/2	225/2	0.0	1	1	Dynamic	3/8	1	1	0					pp							80
74	73	225/2	225/2	0.0	1	1	Chord	3/8	1	1	0	grace32	1/32	1	502								80
74	73	225/2	225/2	0.25	1	1	Chord	3/8	1	1	1/16		1/16	1	503								80
74	73	451/4	451/4	0.25	17/16	17/16	Chord	3/8	1	1	1/16		1/16	1	504								80
74	73	113	113	0.5	9/8	9/8	Chord	3/8	1	1	1/8		1/8	1	505								
74	73	227/2	227/2	1.0	5/4	5/4	Chord	3/8	1	1	1/4		1/4	1	506								
74	73	217/2	217/2	0.5	0	0	Chord	3/8	1	2	1/8		1/8	1	507								
74	73	109	109	0.5	1/8	1/8	Chord	3/8	1	2	1/8		1/8	1	508								
74	73	219/2	219/2	0.5	1/4	1/4	Chord	3/8	1	2	1/8		1/8	1	509								
74	73	110	110	1.5	3/8	3/8	Chord	3/8	1	2	3/8		1/4	3/2	510								
74	73	223/2	223/2	1.0	3/4	3/4	Chord	3/8	1	2	1/4		1/4	1	511								81
74	73	225/2	225/2	1.0	1	1	Chord	3/8	1	2	1/4		1/4	1	512								
74	73	227/2	227/2	1.0	5/4	5/4	Chord	3/8	1	2	1/4		1/4	1	513								
74	73	217/2	217/2	3.0	0	0	Chord	3/8	2	1	3/4		1/2	3/2	514								
74	73	223/2	223/2	2.0	3/4	3/4	Chord	3/8	2	1	1/2		1/2	1	515								
74	73	225/2	225/2	1.0	1	1	Chord	3/8	2	3	1/4		1/4	1	516								
74	73	227/2	227/2	1.0	5/4	5/4	Chord	3/8	2	3	1/4		1/4	1	517								
