mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
32	30	353/6	353/6	0.16666666666666666	1/12	1/12	Chord	2/4	1	1	1/24		1/16	2/3	258								
32	30	59	59	0.16666666666666666	1/8	1/8	Chord	2/4	1	1	1/24		1/16	2/3	259								
32	30	355/6	355/6	0.16666666666666666	1/6	1/6	Chord	2/4	1	1	1/24		1/16	2/3	260								
32	30	178/3	178/3	0.16666666666666666	5/24	5/24	Chord	2/4	1	1	1/24		1/16	2/3	261								
32	30	119/2	119/2	0.16666666666666666	1/4	1/4	Chord	2/4	1	1	1/24		1/16	2/3	262								
32	30	179/3	179/3	0.16666666666666666	7/24	7/24	Chord	2/4	1	1	1/24		1/16	2/3	263								
32	30	359/6	359/6	0.16666666666666666	1/3	1/3	Chord	2/4	1	1	1/24		1/16	2/3	264								
32	30	60	60	0.16666666666666666	3/8	3/8	Chord	2/4	1	1	1/24		1/16	2/3	265								
32	30	361/6	361/6	0.16666666666666666	5/12	5/12	Chord	2/4	1	1	1/24		1/16	2/3	266								
32	30	181/3	181/3	0.16666666666666666	11/24	11/24	Chord	2/4	1	1	1/24		1/16	2/3	267								
33	31	121/2	121/2	0.16666666666666666	0	0	Chord	2/4	1	1	1/24		1/16	2/3	268								
33	31	182/3	182/3	0.16666666666666666	1/24	1/24	Chord	2/4	1	1	1/24		1/16	2/3	269								
33	31	365/6	365/6	0.16666666666666666	1/12	1/12	Chord	2/4	1	1	1/24		1/16	2/3	270								
33	31	61	61	0.16666666666666666	1/8	1/8	Chord	2/4	1	1	1/24		1/16	2/3	271								
33	31	367/6	367/6	0.16666666666666666	1/6	1/6	Chord	2/4	1	1	1/24		1/16	2/3	272								
33	31	184/3	184/3	0.16666666666666666	5/24	5/24	Chord	2/4	1	1	1/24		1/16	2/3	273								
33	31	123/2	123/2	0.16666666666666666	1/4	1/4	Chord	2/4	1	1	1/24		1/16	2/3	274								
33	31	185/3	185/3	0.16666666666666666	7/24	7/24	Chord	2/4	1	1	1/24		1/16	2/3	275								
33	31	371/6	371/6	0.16666666666666666	1/3	1/3	Chord	2/4	1	1	1/24		1/16	2/3	276								
33	31	62	62	0.16666666666666666	3/8	3/8	Chord	2/4	1	1	1/24		1/16	2/3	277								
33	31	373/6	373/6	0.16666666666666666	5/12	5/12	Chord	2/4	1	1	1/24		1/16	2/3	278								
33	31	187/3	187/3	0.16666666666666666	11/24	11/24	Chord	2/4	1	1	1/24		1/16	2/3	279								
34	32	125/2	125/2	0.0	0	0	Dynamic	2/4	1	1	0					f							
34	32	125/2	125/2	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	280								
34	32	63	63	0.125	1/8	1/8	Chord	2/4	1	1	1/32		1/32	1	281								40
34	32	505/8	505/8	0.125	5/32	5/32	Chord	2/4	1	1	1/32		1/32	1	282								40
34	32	253/4	253/4	0.125	3/16	3/16	Chord	2/4	1	1	1/32		1/32	1	283								40
34	32	507/8	507/8	0.125	7/32	7/32	Chord	2/4	1	1	1/32		1/32	1	284								
34	32	127/2	127/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	285								41
34	32	64	64	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	286		ornamentTurn						
34	32	125/2	125/2	1.0	0	0	Chord	2/4	2	1	1/4		1/4	1	287								
34	32	127/2	127/2	1.0	1/4	1/4	Chord	2/4	2	1	1/4		1/4	1	288								
35	33	129/2	129/2	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	289								
35	33	261/4	261/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	290								
35	33	131/2	131/2	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	291								
35	33	263/4	263/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	292								
35	33	259/4	259/4	0.0	1/16	1/16	Dynamic	2/4	2	1	0					p							
35	33	259/4	259/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	293								
35	33	65	65	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	294								
35	33	66	66	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	295								
35	33	265/4	265/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	296								
36	34	133/2	133/2	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	297								
36	34	267/4	267/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	298								
36	34	135/2	135/2	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	299								
36	34	271/4	271/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	300								
36	34	67	67	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	301								
36	34	269/4	269/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	302								
36	34	68	68	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	303								
36	34	273/4	273/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	304								
37	35	137/2	137/2	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	305								
37	35	275/4	275/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	306								
37	35	139/2	139/2	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	307								
37	35	279/4	279/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	308								
37	35	70	70	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	309								
37	35	281/4	281/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	310								
37	35	69	69	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	311								
37	35	277/4	277/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	312								
38	36	141/2	141/2	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	313								
38	36	283/4	283/4	0.0	1/16	1/16	Dynamic	2/4	1	1	0					f							
38	36	283/4	283/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	314								
38	36	71	71	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	315								
38	36	285/4	285/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	316								
38	36	143/2	143/2	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	317								
38	36	287/4	287/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	318								
38	36	72	72	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	319								
38	36	289/4	289/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	320								
38	36	71	71	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	321								
38	36	143/2	143/2	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	322								
38	36	72	72	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	323								
38	36	71	71	0.5	1/8	1/8	Chord	2/4	2	3	1/8		1/8	1	324								
38	36	143/2	143/2	0.5	1/4	1/4	Chord	2/4	2	3	1/8		1/8	1	325								
38	36	72	72	0.5	3/8	3/8	Chord	2/4	2	3	1/8		1/8	1	326								
39	37	145/2	145/2	0.0	0	0	Dynamic	2/4	1	1	0					p							
39	37	145/2	145/2	1.0	0	0	Chord	2/4	1	1	1/4		1/4	1	327								42
39	37	147/2	147/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	328		articStaccatissimoAbove						
39	37	147/2	147/2	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	329								
39	37	147/2	147/2	0.5	1/4	1/4	Chord	2/4	2	3	1/8		1/8	1	330		articStaccatissimoAbove						
