mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
5	5	19/2	19/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	31		articStaccatissimoAbove							
5	5	8	8	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	32									8
5	5	17/2	17/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	33									
6	6	10	10	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	34		articStaccatissimoBelow							
6	6	21/2	21/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	35		articStaccatissimoBelow							
6	6	11	11	1.0	1/4	1/4	Chord	2/4	1	1	1/4		1/4	1	36		articStaccatissimoBelow							
6	6	10	10	1.0	0	0	Chord	2/4	2	1	1/4		1/4	1	37		articStaccatissimoAbove							
6	6	11	11	1.0	1/4	1/4	Chord	2/4	2	1	1/4		1/4	1	38		articStaccatissimoAbove							
7	7	12	12	0.0	0	0	Dynamic	2/4	1	1	0					f								
7	7	12	12	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	39		ornamentTremblement							
7	7	49/4	49/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	40									
7	7	25/2	25/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	41		ornamentTremblement							
7	7	51/4	51/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	42									
7	7	13	13	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	43		ornamentTremblement							
7	7	53/4	53/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	44									
7	7	27/2	27/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	45		ornamentTremblement							
7	7	55/4	55/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	46									
7	7	12	12	1.0	0	0	Chord	2/4	2	1	1/4		1/4	1	47									
7	7	13	13	1.0	1/4	1/4	Chord	2/4	2	1	1/4		1/4	1	48									
8	8	14	14	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	49		ornamentTremblement							
8	8	57/4	57/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	50									
8	8	29/2	29/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	51		ornamentTremblement							
8	8	59/4	59/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	52									
8	8	15	15	1.0	1/4	1/4	Chord	2/4	1	1	1/4		1/4	1	53		articStaccatissimoBelow							
8	8	14	14	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	54									9
8	8	29/2	29/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	55									
8	8	15	15	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	56		articStaccatissimoBelow							
8	8	31/2	31/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	57		articStaccatissimoBelow							
9	9	16	16	0.0	0	0	Dynamic	2/4	1	1	0					p								
9	9	16	16	0.75	0	0	Chord	2/4	2	1	3/16		1/8	3/2	58									10
9	9	67/4	67/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	59									10
9	9	17	17	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	60		articStaccatissimoAbove							
9	9	35/2	35/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	61		articStaccatissimoAbove							
9	9	16	16	0.5	0	0	Chord	2/4	2	2	1/8		1/8	1	62									11
9	9	33/2	33/2	0.5	1/8	1/8	Chord	2/4	2	2	1/8		1/8	1	63									
10	10	18	18	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	64		articStaccatissimoAbove							
10	10	37/2	37/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	65		articStaccatissimoAbove							
10	10	19	19	1.0	1/4	1/4	Chord	2/4	2	1	1/4		1/4	1	66		articStaccatissimoAbove							
10	10	18	18	1.0	0	0	Chord	2/4	2	2	1/4		1/4	1	67		articStaccatissimoBelow							
10	10	19	19	1.0	1/4	1/4	Chord	2/4	2	2	1/4		1/4	1	68		articStaccatissimoBelow							
11	11	20	20	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	69									12
11	11	81/4	81/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	70									
11	11	41/2	41/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	71		ornamentShortTrill							13
11	11	83/4	83/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	72									
11	11	21	21	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	73									14
11	11	85/4	85/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	74									
11	11	43/2	43/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	75									15
11	11	87/4	87/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	76									
11	11	20	20	1.0	0	0	Chord	2/4	2	1	1/4		1/4	1	77									
11	11	21	21	1.0	1/4	1/4	Chord	2/4	2	1	1/4		1/4	1	78									
12	12	22	22	0.0	0	0	Chord	2/4	1	1	0	appoggiatura	1/8	1	79									
12	12	22	22	1.0	0	0	Chord	2/4	1	1	1/4		1/4	1	80		ornamentTurn							
12	12	23	23	1.0	1/4	1/4	Chord	2/4	1	1	1/4		1/4	1	81		articStaccatissimoAbove							
12	12	22	22	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	82									16
12	12	45/2	45/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	83									
12	12	23	23	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	84		articStaccatissimoBelow							
12	12	47/2	47/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	85		articStaccatissimoBelow							
13	13	24	24	0.75	0	0	Chord	2/4	2	1	3/16		1/8	3/2	86									17
13	13	99/4	99/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	87									17
13	13	25	25	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	88		articStaccatissimoAbove							
13	13	51/2	51/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	89		articStaccatissimoAbove							
13	13	24	24	0.5	0	0	Chord	2/4	2	2	1/8		1/8	1	90									18
13	13	49/2	49/2	0.5	1/8	1/8	Chord	2/4	2	2	1/8		1/8	1	91									
14	14	26	26	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	92		articStaccatissimoAbove							
14	14	53/2	53/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	93		articStaccatissimoAbove							
14	14	27	27	1.0	1/4	1/4	Chord	2/4	2	1	1/4		1/4	1	94		articStaccatissimoAbove							
14	14	26	26	1.0	0	0	Chord	2/4	2	2	1/4		1/4	1	95		articStaccatissimoBelow							
14	14	27	27	1.0	1/4	1/4	Chord	2/4	2	2	1/4		1/4	1	96		articStaccatissimoBelow							
15	15	28	28	0.0	0	0	Dynamic	2/4	1	1	0					f								
15	15	28	28	0.0	0	0	Chord	2/4	1	1	0	grace32	1/32	1	97									
15	15	28	28	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	98		ornamentTurn							
15	15	113/4	113/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	99		articStaccatissimoAbove							
15	15	57/2	57/2	0.0	1/8	1/8	Chord	2/4	1	1	0	grace32	1/32	1	100									
15	15	57/2	57/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	101		ornamentTurn							
15	15	115/4	115/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	102		articStaccatissimoAbove							
15	15	29	29	0.0	1/4	1/4	Chord	2/4	1	1	0	grace32	1/32	1	103									
15	15	29	29	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	104		ornamentTurn							
15	15	117/4	117/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	105		articStaccatissimoAbove							
15	15	59/2	59/2	0.0	3/8	3/8	Chord	2/4	1	1	0	grace32	1/32	1	106									
15	15	59/2	59/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	107		ornamentTurn							
15	15	119/4	119/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	108		articStaccatissimoAbove							
15	15	28	28	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	109									
15	15	57/2	57/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	110									
15	15	29	29	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	111									
15	15	59/2	59/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	112									
16	16	30	30	0.0	0	0	Chord	2/4	1	1	0	grace32	1/32	1	113									
16	16	30	30	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	114		ornamentTurn							
16	16	121/4	121/4	0.125	1/16	1/16	Chord	2/4	1	1	1/32		1/32	1	115									
16	16	243/8	243/8	0.125	3/32	3/32	Chord	2/4	1	1	1/32		1/32	1	116									
16	16	61/2	61/2	0.125	1/8	1/8	Chord	2/4	1	1	1/32		1/32	1	117									
16	16	245/8	245/8	0.125	5/32	5/32	Chord	2/4	1	1	1/32		1/32	1	118									
16	16	123/4	123/4	0.125	3/16	3/16	Chord	2/4	1	1	1/32		1/32	1	119									
16	16	247/8	247/8	0.125	7/32	7/32	Chord	2/4	1	1	1/32		1/32	1	120									
16	16	31	31	1.0	1/4	1/4	Chord	2/4	1	1	1/4		1/4	1	121		articStaccatissimoBelow							
16	16	30	30	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	122									19
16	16	61/2	61/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	123									
16	16	31	31	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	124		articStaccatissimoBelow							
16	16	63/2	63/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	125		articStaccatissimoBelow							
17	17	32	32	0.0	0	0	Dynamic	2/4	1	1	0					p								
17	17	32	32	0.75	0	0	Chord	2/4	1	1	3/16		1/8	3/2	126									20
17	17	131/4	131/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	127									20
17	17	33	33	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	128		articStaccatissimoBelow							
17	17	67/2	67/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	129		articStaccatissimoBelow							
17	17	32	32	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	130									21
17	17	65/2	65/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	131									
17	17	67/2	67/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	132		articStaccatissimoAbove							
18	18	34	34	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	133		articStaccatissimoBelow							
18	18	69/2	69/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	134		articStaccatissimoBelow							
18	18	35	35	1.0	1/4	1/4	Chord	2/4	1	1	1/4		1/4	1	135		articStaccatissimoBelow							
18	18	34	34	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	136		articStaccatissimoAbove							
18	18	69/2	69/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	137		articStaccatissimoAbove							
18	18	35	35	1.0	1/4	1/4	Chord	2/4	2	1	1/4		1/4	1	138		articStaccatissimoAbove							
19	19	36	36	0.0	0	0	Dynamic	2/4	1	1	0					f								
19	19	36	36	0.0	0	0	Chord	2/4	1	1	0	grace32	1/32	1	139									
19	19	36	36	0.125	0	0	Chord	2/4	1	1	1/32		1/32	1	140									
19	19	289/8	289/8	0.125	1/32	1/32	Chord	2/4	1	1	1/32		1/32	1	141									
19	19	145/4	145/4	0.125	1/16	1/16	Chord	2/4	1	1	1/32		1/32	1	142									
19	19	291/8	291/8	0.125	3/32	3/32	Chord	2/4	1	1	1/32		1/32	1	143									
19	19	73/2	73/2	0.0	1/8	1/8	Chord	2/4	1	1	0	grace32	1/32	1	144									
19	19	73/2	73/2	0.125	1/8	1/8	Chord	2/4	1	1	1/32		1/32	1	145									
19	19	293/8	293/8	0.125	5/32	5/32	Chord	2/4	1	1	1/32		1/32	1	146									
19	19	147/4	147/4	0.125	3/16	3/16	Chord	2/4	1	1	1/32		1/32	1	147									
19	19	295/8	295/8	0.125	7/32	7/32	Chord	2/4	1	1	1/32		1/32	1	148									
19	19	37	37	0.125	1/4	1/4	Chord	2/4	1	1	1/32		1/32	1	149									
19	19	297/8	297/8	0.125	9/32	9/32	Chord	2/4	1	1	1/32		1/32	1	150									
19	19	149/4	149/4	0.125	5/16	5/16	Chord	2/4	1	1	1/32		1/32	1	151									
19	19	299/8	299/8	0.125	11/32	11/32	Chord	2/4	1	1	1/32		1/32	1	152									
19	19	75/2	75/2	0.125	3/8	3/8	Chord	2/4	1	1	1/32		1/32	1	153									
19	19	301/8	301/8	0.125	13/32	13/32	Chord	2/4	1	1	1/32		1/32	1	154									
19	19	151/4	151/4	0.125	7/16	7/16	Chord	2/4	1	1	1/32		1/32	1	155									
19	19	303/8	303/8	0.125	15/32	15/32	Chord	2/4	1	1	1/32		1/32	1	156									
19	19	36	36	1.0	0	0	Chord	2/4	2	1	1/4		1/4	1	157									
19	19	37	37	1.0	1/4	1/4	Chord	2/4	2	1	1/4		1/4	1	158									
20	20	38	38	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	159									22
20	20	77/2	77/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	160		ornamentTurn							
20	20	39	39	1.0	1/4	1/4	Chord	2/4	1	1	1/4		1/4	1	161		articStaccatissimoBelow							
20	20	77/2	77/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	162									
20	20	39	39	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	163		articStaccatissimoBelow							
20	20	79/2	79/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	164		articStaccatissimoBelow							
21	21	40	40	0.0	0	0	Dynamic	2/4	1	1	0					p								
21	21	40	40	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	165									23
21	21	161/4	161/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	166									23
21	21	81/2	81/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	167									23
21	21	163/4	163/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	168									
21	21	41	41	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	169									24
21	21	165/4	165/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	170									24
21	21	83/2	83/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	171									
21	21	167/4	167/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	172									
21	21	40	40	1.0	0	0	Chord	2/4	2	1	1/4		1/4	1	173									
21	21	41	41	1.0	1/4	1/4	Chord	2/4	2	1	1/4		1/4	1	174									
22	22	42	42	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	175									25
22	22	169/4	169/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	176									25
22	22	85/2	85/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	177									25
22	22	171/4	171/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	178									
22	22	43	43	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	179									26
22	22	87/2	87/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	180		ornamentTurn							
22	22	42	42	1.0	0	0	Chord	2/4	2	1	1/4		1/4	1	181									
22	22	43	43	1.0	1/4	1/4	Chord	2/4	2	1	1/4		1/4	1	182									
23	23	44	44	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	183									27
23	23	177/4	177/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	184									27
23	23	89/2	89/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	185									27
23	23	179/4	179/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	186									
23	23	45	45	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	187		articStaccatissimoAbove							
23	23	181/4	181/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	188									28
23	23	91/2	91/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	189									28
23	23	183/4	183/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	190									
23	23	44	44	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	191									29
23	23	89/2	89/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	192									
23	23	45	45	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	193									30
23	23	91/2	91/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	194									
24	24	46	46	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	195		articStaccatissimoAbove							
24	24	185/4	185/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	196									31
24	24	93/2	93/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	197									31
24	24	187/4	187/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	198									
24	24	47	47	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	199									32
24	24	95/2	95/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	200		ornamentTurn							
24	24	46	46	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	201									33
24	24	93/2	93/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	202									
24	24	47	47	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	203									34
24	24	95/2	95/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	204									
25	25	48	48	0.0	0	0	Dynamic	2/4	1	1	0					f								
25	25	48	48	0.75	0	0	Chord	2/4	1	1	3/16		1/8	3/2	205									35
25	25	195/4	195/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	206									35
25	25	49	49	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	207									
25	25	99/2	99/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	208		articStaccatissimoBelow							
25	25	97/2	97/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	209		articStaccatissimoAbove							
25	25	49	49	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	210		articStaccatissimoAbove							
25	25	99/2	99/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	211		articStaccatissimoAbove							
26	26	50	50	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	212		articStaccatissimoBelow							
26	26	101/2	101/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	213		articStaccatissimoBelow							
26	26	51	51	1.0	1/4	1/4	Chord	2/4	1	1	1/4		1/4	1	214		articStaccatissimoBelow							
26	26	50	50	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	215		articStaccatissimoAbove							
26	26	101/2	101/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	216		articStaccatissimoAbove							
26	26	51	51	1.0	1/4	1/4	Chord	2/4	2	1	1/4		1/4	1	217		articStaccatissimoAbove							
27	27	52	52	0.0	0	0	Dynamic	2/4	1	1	0					p								
27	27	209/4	209/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	218									
27	27	211/4	211/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	219									
27	27	53	53	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	220									36
27	27	107/2	107/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	221		ornamentTurn							
27	27	52	52	0.5	0	0	Chord	2/4	1	2	1/8		1/8	1	222		articStaccatissimoBelow							
27	27	105/2	105/2	0.5	1/8	1/8	Chord	2/4	1	2	1/8		1/8	1	223		articStaccatissimoBelow							
27	27	53	53	1.0	1/4	1/4	Chord	2/4	1	2	1/4		1/4	1	224		articStaccatissimoBelow							
28	28	54	54	0.0	0	0	Dynamic	2/4	1	1	0					f								
28	28	54	54	0.125	0	0	Chord	2/4	1	1	1/32		1/32	1	225									
28	28	433/8	433/8	0.125	1/32	1/32	Chord	2/4	1	1	1/32		1/32	1	226									
28	28	217/4	217/4	0.125	1/16	1/16	Chord	2/4	1	1	1/32		1/32	1	227									
28	28	435/8	435/8	0.125	3/32	3/32	Chord	2/4	1	1	1/32		1/32	1	228									
28	28	109/2	109/2	0.125	1/8	1/8	Chord	2/4	1	1	1/32		1/32	1	229									
28	28	437/8	437/8	0.125	5/32	5/32	Chord	2/4	1	1	1/32		1/32	1	230									
28	28	219/4	219/4	0.125	3/16	3/16	Chord	2/4	1	1	1/32		1/32	1	231									
28	28	439/8	439/8	0.125	7/32	7/32	Chord	2/4	1	1	1/32		1/32	1	232									
28	28	55	55	0.125	1/4	1/4	Chord	2/4	1	1	1/32		1/32	1	233									
28	28	441/8	441/8	0.125	9/32	9/32	Chord	2/4	1	1	1/32		1/32	1	234									
28	28	221/4	221/4	0.125	5/16	5/16	Chord	2/4	1	1	1/32		1/32	1	235									
28	28	443/8	443/8	0.125	11/32	11/32	Chord	2/4	1	1	1/32		1/32	1	236									
28	28	111/2	111/2	0.125	3/8	3/8	Chord	2/4	1	1	1/32		1/32	1	237									
28	28	445/8	445/8	0.125	13/32	13/32	Chord	2/4	1	1	1/32		1/32	1	238									
28	28	223/4	223/4	0.125	7/16	7/16	Chord	2/4	1	1	1/32		1/32	1	239									
28	28	447/8	447/8	0.125	15/32	15/32	Chord	2/4	1	1	1/32		1/32	1	240									
28	28	54	54	1.0	0	0	Chord	2/4	2	2	1/4		1/4	1	241									37
28	28	55	55	0.5	1/4	1/4	Chord	2/4	2	2	1/8		1/8	1	242									
28	28	111/2	111/2	0.5	3/8	3/8	Chord	2/4	2	2	1/8		1/8	1	243									
29	29	56	56	0.125	0	0	Chord	2/4	2	1	1/32		1/32	1	244									
29	29	449/8	449/8	0.125	1/32	1/32	Chord	2/4	2	1	1/32		1/32	1	245									
29	29	225/4	225/4	0.125	1/16	1/16	Chord	2/4	2	1	1/32		1/32	1	246									
29	29	451/8	451/8	0.125	3/32	3/32	Chord	2/4	2	1	1/32		1/32	1	247									
29	29	113/2	113/2	0.125	1/8	1/8	Chord	2/4	2	1	1/32		1/32	1	248									
29	29	453/8	453/8	0.125	5/32	5/32	Chord	2/4	2	1	1/32		1/32	1	249									
29	29	227/4	227/4	0.125	3/16	3/16	Chord	2/4	2	1	1/32		1/32	1	250									
29	29	455/8	455/8	0.125	7/32	7/32	Chord	2/4	2	1	1/32		1/32	1	251									
29	29	57	57	1.0	1/4	1/4	Chord	2/4	2	1	1/4		1/4	1	252		articStaccatissimoAbove							
29	29	56	56	0.5	0	0	Chord	2/4	2	2	1/8		1/8	1	253									
29	29	113/2	113/2	0.5	1/8	1/8	Chord	2/4	2	2	1/8		1/8	1	254									
29	29	57	57	1.0	1/4	1/4	Chord	2/4	2	2	1/4		1/4	1	255		articStaccatissimoBelow							
30	30	58	58	0.75	0	0	Chord	2/4	1	1	3/16		1/8	3/2	256									38
30	30	235/4	235/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	257									38
30	30	59	59	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	258		articStaccatissimoBelow							
30	30	119/2	119/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	259		articStaccatissimoBelow							
30	30	58	58	0.0	0	0	Dynamic	2/4	2	1	0					p								
30	30	117/2	117/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	260									39
