mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	tremolo	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	slur
3	3	7	1.0	1/4	1/4	Chord	3/4	2	1	1/4			1/4	1	24		articStaccatissimoAbove				
4	4	9	0.0	0	0	Chord	3/4	1	1	0	grace32		1/32	1	25						
4	4	9	0.0	0	0	Chord	3/4	1	1	0	grace32		1/32	1	26						
4	4	9	0.5	0	0	Chord	3/4	1	1	1/8			1/8	1	27						
4	4	19/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8			1/8	1	28						
4	4	11	0.25	1/2	1/2	Chord	3/4	1	1	1/16			1/16	1	29						
4	4	45/4	0.125	9/16	9/16	Chord	3/4	1	1	1/32			1/32	1	30						
4	4	91/8	0.125	19/32	19/32	Chord	3/4	1	1	1/32			1/32	1	31						
4	4	23/2	0.125	5/8	5/8	Chord	3/4	1	1	1/32			1/32	1	32						
4	4	93/8	0.125	21/32	21/32	Chord	3/4	1	1	1/32			1/32	1	33						
4	4	47/4	0.125	11/16	11/16	Chord	3/4	1	1	1/32			1/32	1	34						
4	4	95/8	0.125	23/32	23/32	Chord	3/4	1	1	1/32			1/32	1	35						
4	4	9	1.0	0	0	Chord	3/4	2	1	1/4			1/4	1	36		articStaccatissimoBelow				
4	4	10	1.0	1/4	1/4	Chord	3/4	2	1	1/4			1/4	1	37		articStaccatissimoAbove				
5	5	12	1.0	0	0	Chord	3/4	1	1	1/4			1/4	1	38		articStaccatissimoAbove				
5	5	14	1.0	1/2	1/2	Chord	3/4	1	1	1/4			1/4	1	39		articStaccatissimoBelow				
5	5	12	1.0	0	0	Chord	3/4	2	1	1/4			1/4	1	40		articStaccatissimoBelow				
5	5	13	1.0	1/4	1/4	Chord	3/4	2	1	1/4			1/4	1	41		articStaccatissimoAbove				
6	6	15	0.0	0	0	Chord	3/4	1	1	0	grace16		1/16	1	42						
6	6	15	0.0	0	0	Chord	3/4	1	1	0	grace16		1/16	1	43						
6	6	15	0.5	0	0	Chord	3/4	1	1	1/8			1/8	1	44						
6	6	31/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8			1/8	1	45						
6	6	17	0.25	1/2	1/2	Chord	3/4	1	1	1/16			1/16	1	46						
6	6	69/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16			1/16	1	47						
6	6	35/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16			1/16	1	48						
6	6	71/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16			1/16	1	49						
6	6	15	1.0	0	0	Chord	3/4	2	1	1/4			1/4	1	50		articStaccatissimoBelow				
6	6	16	1.0	1/4	1/4	Chord	3/4	2	1	1/4			1/4	1	51		articStaccatissimoAbove				
7	7	18	1.0	0	0	Chord	3/4	1	1	1/4			1/4	1	52		articStaccatissimoAbove				
7	7	41/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16			1/16	1	53						
7	7	83/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16			1/16	1	54						
7	7	19	1.0	1/4	1/4	Chord	3/4	1	2	1/4			1/4	1	55		articStaccatissimoBelow				
7	7	20	0.25	1/2	1/2	Chord	3/4	1	2	1/16			1/16	1	56						
7	7	81/4	0.25	9/16	9/16	Chord	3/4	1	2	1/16			1/16	1	57						
8	8	22	1.0	1/4	1/4	Chord	3/4	1	1	1/4			1/4	1	58		articStaccatissimoAbove				
8	8	47/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16			1/16	1	59						
8	8	95/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16			1/16	1	60						
8	8	23	0.25	1/2	1/2	Chord	3/4	1	2	1/16			1/16	1	61						
8	8	93/4	0.25	9/16	9/16	Chord	3/4	1	2	1/16			1/16	1	62						
8	8	21	1.0	0	0	Chord	3/4	2	1	1/4			1/4	1	63		articStaccatissimoAbove				
9	9	49/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16			1/16	1	64						
9	9	99/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16			1/16	1	65						
9	9	26	1.0	1/2	1/2	Chord	3/4	1	1	1/4			1/4	1	66		articStaccatissimoAbove				
9	9	24	0.25	0	0	Chord	3/4	2	1	1/16			1/16	1	67						
9	9	97/4	0.25	1/16	1/16	Chord	3/4	2	1	1/16			1/16	1	68						
9	9	25	1.0	1/4	1/4	Chord	3/4	2	1	1/4			1/4	1	69		articStaccatissimoAbove				
9	9	26	1.0	1/2	1/2	Chord	3/4	2	1	1/4			1/4	1	70		articStaccatissimoAbove				
10	10	27	1.0	0	0	Chord	3/4	1	1	1/4			1/4	1	71						0
10	10	28	1.0	1/4	1/4	Chord	3/4	1	1	1/4			1/4	1	72						
10	10	27	2.0	0	0	Chord	3/4	1	2	1/2			1/2	1	73						
10	10	59/2	0.125	5/8	5/8	Chord	3/4	1	2	1/32			1/32	1	74						
10	10	237/8	0.125	21/32	21/32	Chord	3/4	1	2	1/32			1/32	1	75						
10	10	119/4	0.125	11/16	11/16	Chord	3/4	1	2	1/32			1/32	1	76						
10	10	239/8	0.125	23/32	23/32	Chord	3/4	1	2	1/32			1/32	1	77						
10	10	27	2.0	0	0	Chord	3/4	2	1	1/2			1/2	1	78						
10	10	29	0.125	1/2	1/2	Chord	3/4	2	1	1/32			1/32	1	79						
10	10	233/8	0.125	17/32	17/32	Chord	3/4	2	1	1/32			1/32	1	80						
10	10	117/4	0.125	9/16	9/16	Chord	3/4	2	1	1/32			1/32	1	81						
10	10	235/8	0.125	19/32	19/32	Chord	3/4	2	1	1/32			1/32	1	82						
11	11	121/4	0.125	1/16	1/16	Chord	3/4	1	1	1/32			1/32	1	83						
11	11	243/8	0.125	3/32	3/32	Chord	3/4	1	1	1/32			1/32	1	84						
11	11	61/2	0.125	1/8	1/8	Chord	3/4	1	1	1/32			1/32	1	85						
11	11	245/8	0.125	5/32	5/32	Chord	3/4	1	1	1/32			1/32	1	86						
11	11	123/4	0.125	3/16	3/16	Chord	3/4	1	1	1/32			1/32	1	87						
11	11	247/8	0.125	7/32	7/32	Chord	3/4	1	1	1/32			1/32	1	88						
11	11	125/4	0.125	5/16	5/16	Chord	3/4	1	1	1/32			1/32	1	89						
11	11	251/8	0.125	11/32	11/32	Chord	3/4	1	1	1/32			1/32	1	90						
11	11	63/2	0.125	3/8	3/8	Chord	3/4	1	1	1/32			1/32	1	91						
11	11	253/8	0.125	13/32	13/32	Chord	3/4	1	1	1/32			1/32	1	92						
11	11	127/4	0.125	7/16	7/16	Chord	3/4	1	1	1/32			1/32	1	93						
11	11	255/8	0.125	15/32	15/32	Chord	3/4	1	1	1/32			1/32	1	94						
11	11	129/4	0.125	9/16	9/16	Chord	3/4	1	1	1/32			1/32	1	95						
11	11	259/8	0.125	19/32	19/32	Chord	3/4	1	1	1/32			1/32	1	96						
11	11	65/2	0.125	5/8	5/8	Chord	3/4	1	1	1/32			1/32	1	97						
11	11	261/8	0.125	21/32	21/32	Chord	3/4	1	1	1/32			1/32	1	98						
11	11	131/4	0.125	11/16	11/16	Chord	3/4	1	1	1/32			1/32	1	99						
11	11	263/8	0.125	23/32	23/32	Chord	3/4	1	1	1/32			1/32	1	100						
11	11	30	0.125	0	0	Chord	3/4	2	1	1/32			1/32	1	101						
11	11	241/8	0.125	1/32	1/32	Chord	3/4	2	1	1/32			1/32	1	102						
11	11	31	0.125	1/4	1/4	Chord	3/4	2	1	1/32			1/32	1	103						
11	11	249/8	0.125	9/32	9/32	Chord	3/4	2	1	1/32			1/32	1	104						
11	11	32	0.125	1/2	1/2	Chord	3/4	2	1	1/32			1/32	1	105						
11	11	257/8	0.125	17/32	17/32	Chord	3/4	2	1	1/32			1/32	1	106						
12	12	133/4	0.125	1/16	1/16	Chord	3/4	1	1	1/32			1/32	1	107						
12	12	267/8	0.125	3/32	3/32	Chord	3/4	1	1	1/32			1/32	1	108						
12	12	67/2	0.125	1/8	1/8	Chord	3/4	1	1	1/32			1/32	1	109						
12	12	269/8	0.125	5/32	5/32	Chord	3/4	1	1	1/32			1/32	1	110						
12	12	135/4	0.125	3/16	3/16	Chord	3/4	1	1	1/32			1/32	1	111						
12	12	271/8	0.125	7/32	7/32	Chord	3/4	1	1	1/32			1/32	1	112						
12	12	137/4	0.125	5/16	5/16	Chord	3/4	1	1	1/32			1/32	1	113						
12	12	275/8	0.125	11/32	11/32	Chord	3/4	1	1	1/32			1/32	1	114						
12	12	69/2	0.125	3/8	3/8	Chord	3/4	1	1	1/32			1/32	1	115						
12	12	277/8	0.125	13/32	13/32	Chord	3/4	1	1	1/32			1/32	1	116						
12	12	139/4	0.125	7/16	7/16	Chord	3/4	1	1	1/32			1/32	1	117						
12	12	279/8	0.125	15/32	15/32	Chord	3/4	1	1	1/32			1/32	1	118						
12	12	141/4	0.125	9/16	9/16	Chord	3/4	1	1	1/32			1/32	1	119						
12	12	283/8	0.125	19/32	19/32	Chord	3/4	1	1	1/32			1/32	1	120						
12	12	71/2	0.125	5/8	5/8	Chord	3/4	1	1	1/32			1/32	1	121						
12	12	285/8	0.125	21/32	21/32	Chord	3/4	1	1	1/32			1/32	1	122						
12	12	143/4	0.125	11/16	11/16	Chord	3/4	1	1	1/32			1/32	1	123						
12	12	287/8	0.125	23/32	23/32	Chord	3/4	1	1	1/32			1/32	1	124						
12	12	33	0.125	0	0	Chord	3/4	2	1	1/32			1/32	1	125						
12	12	265/8	0.125	1/32	1/32	Chord	3/4	2	1	1/32			1/32	1	126						
12	12	34	0.125	1/4	1/4	Chord	3/4	2	1	1/32			1/32	1	127						
12	12	273/8	0.125	9/32	9/32	Chord	3/4	2	1	1/32			1/32	1	128						
12	12	35	0.125	1/2	1/2	Chord	3/4	2	1	1/32			1/32	1	129						
12	12	281/8	0.125	17/32	17/32	Chord	3/4	2	1	1/32			1/32	1	130						
13	13	145/4	0.125	1/16	1/16	Chord	3/4	1	1	1/32			1/32	1	131						
13	13	291/8	0.125	3/32	3/32	Chord	3/4	1	1	1/32			1/32	1	132						
13	13	73/2	0.125	1/8	1/8	Chord	3/4	1	1	1/32			1/32	1	133						
13	13	293/8	0.125	5/32	5/32	Chord	3/4	1	1	1/32			1/32	1	134						
13	13	147/4	0.125	3/16	3/16	Chord	3/4	1	1	1/32			1/32	1	135						
13	13	295/8	0.125	7/32	7/32	Chord	3/4	1	1	1/32			1/32	1	136						
13	13	149/4	0.125	5/16	5/16	Chord	3/4	1	1	1/32			1/32	1	137						
13	13	299/8	0.125	11/32	11/32	Chord	3/4	1	1	1/32			1/32	1	138						
13	13	75/2	0.125	3/8	3/8	Chord	3/4	1	1	1/32			1/32	1	139						
13	13	301/8	0.125	13/32	13/32	Chord	3/4	1	1	1/32			1/32	1	140						
13	13	151/4	0.125	7/16	7/16	Chord	3/4	1	1	1/32			1/32	1	141						
13	13	303/8	0.125	15/32	15/32	Chord	3/4	1	1	1/32			1/32	1	142						
13	13	153/4	0.125	9/16	9/16	Chord	3/4	1	1	1/32			1/32	1	143						
13	13	307/8	0.125	19/32	19/32	Chord	3/4	1	1	1/32			1/32	1	144						
13	13	77/2	0.125	5/8	5/8	Chord	3/4	1	1	1/32			1/32	1	145						
13	13	309/8	0.125	21/32	21/32	Chord	3/4	1	1	1/32			1/32	1	146						
13	13	155/4	0.125	11/16	11/16	Chord	3/4	1	1	1/32			1/32	1	147						
13	13	311/8	0.125	23/32	23/32	Chord	3/4	1	1	1/32			1/32	1	148						
13	13	36	0.125	0	0	Chord	3/4	2	1	1/32			1/32	1	149						
13	13	289/8	0.125	1/32	1/32	Chord	3/4	2	1	1/32			1/32	1	150						
13	13	37	0.125	1/4	1/4	Chord	3/4	2	1	1/32			1/32	1	151						
13	13	297/8	0.125	9/32	9/32	Chord	3/4	2	1	1/32			1/32	1	152						
13	13	38	0.125	1/2	1/2	Chord	3/4	2	1	1/32			1/32	1	153						
13	13	305/8	0.125	17/32	17/32	Chord	3/4	2	1	1/32			1/32	1	154						
14	14	41	1.0	1/2	1/2	Chord	3/4	1	1	1/4			1/4	1	155		articStaccatissimoBelow				
14	14	39	2.0	0	0	Chord	3/4	2	1	1/2			1/2	1	156						
15	15	42	1.5	0	0	Chord	3/4	1	1	3/8			1/4	3/2	157						
15	15	87/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16			1/16	1	158						
15	15	175/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16			1/16	1	159						
15	15	44	0.25	1/2	1/2	Chord	3/4	1	1	1/16			1/16	1	160						
15	15	177/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16			1/16	1	161						
15	15	89/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16			1/16	1	162						
15	15	179/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16			1/16	1	163						
16	16	45	1.0	0	0	Chord	3/4	1	1	1/4			1/4	1	164		articStaccatissimoBelow				
16	16	46	1.0	1/4	1/4	Chord	3/4	1	1	1/4			1/4	1	165		articStaccatissimoAbove				
16	16	47	1.0	1/2	1/2	Chord	3/4	1	1	1/4			1/4	1	166		articStaccatissimoAbove				
16	16	46	1.0	1/4	1/4	Chord	3/4	2	1	1/4			1/4	1	167		articStaccatissimoAbove				
16	16	47	1.0	1/2	1/2	Chord	3/4	2	1	1/4			1/4	1	168		articStaccatissimoAbove				
17	17	49	0.5	1/4	1/4	Chord	3/4	1	1	1/8			1/8	1	169						1
17	17	99/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16			1/16	1	170						1
17	17	199/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16			1/16	1	171						
17	17	50	0.25	1/2	1/2	Chord	3/4	1	1	1/16			1/16	1	172						
17	17	201/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16			1/16	1	173						
17	17	101/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16			1/16	1	174						
17	17	203/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16			1/16	1	175						
17	17	48	3.0	0	0	Chord	3/4	2	1	3/4			1/2	3/2	176						
18	18	51	1.0	0	0	Chord	3/4	1	1	1/4			1/4	1	177						2
18	18	52	1.0	1/4	1/4	Chord	3/4	1	1	1/4			1/4	1	178		ornamentTurn				2
18	18	53	1.0	1/2	1/2	Chord	3/4	1	1	1/4			1/4	1	179						
18	18	51	1.0	0	0	Chord	3/4	2	1	1/4			1/4	1	180						
18	18	52	1.0	1/4	1/4	Chord	3/4	2	1	1/4			1/4	1	181						
18	18	53	1.0	1/2	1/2	Chord	3/4	2	1	1/4			1/4	1	182						
19	19	55	1.0	1/4	1/4	Chord	3/4	1	1	1/4			1/4	1	183		articStaccatissimoAbove				
19	19	56	1.0	1/2	1/2	Chord	3/4	1	1	1/4			1/4	1	184		articStaccatissimoAbove				
19	19	54	2.0	0	0	Chord	3/4	2	1	1/2			1/2	1	185						
19	19	56	1.0	1/2	1/2	Chord	3/4	2	1	1/4			1/4	1	186		articStaccatissimoAbove				
20	20	58	0.0	1/4	1/4	Dynamic	3/4	1	1	0						p					
20	20	58	1.0	1/4	1/4	Chord	3/4	1	1	1/4			1/4	1	187						3
20	20	59	1.0	1/2	1/2	Chord	3/4	1	1	1/4			1/4	1	188						
20	20	57	2.0	0	0	Chord	3/4	2	1	1/2			1/2	1	189						
20	20	59	1.0	1/2	1/2	Chord	3/4	2	1	1/4			1/4	1	190						
21	21	121/2	0.0	1/8	1/8	Dynamic	3/4	1	1	0						f					
21	21	121/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8			1/8	1	191						
21	21	61	0.25	1/4	1/4	Chord	3/4	1	1	1/16			1/16	1	192						4
21	21	245/4	0.75	5/16	5/16	Chord	3/4	1	1	3/16			1/8	3/2	193						
21	21	62	0.25	1/2	1/2	Chord	3/4	1	1	1/16			1/16	1	194						5
21	21	249/4	0.75	9/16	9/16	Chord	3/4	1	1	3/16			1/8	3/2	195						
21	21	60	3.0	0	0	Chord	3/4	2	1	3/4			1/2	3/2	196						
22	22	63	0.0	0	0	Dynamic	3/4	1	1	0						p					
22	22	63	2.0	0	0	Chord	3/4	1	1	1/2			1/2	1	197						6
22	22	65	0.5	1/2	1/2	Chord	3/4	1	1	1/8			1/8	1	198		ornamentTurn				
22	22	63	2.0	0	0	Chord	3/4	2	1	1/2			1/2	1	199						
23	23	66	0.0	0	0	Dynamic	3/4	1	1	0						f					
23	23	66	0.3333333333333333	0	0	Chord	3/4	1	1	1/12			1/8	2/3	200						
23	23	199/3	0.3333333333333333	1/12	1/12	Chord	3/4	1	1	1/12			1/8	2/3	201						
23	23	200/3	0.3333333333333333	1/6	1/6	Chord	3/4	1	1	1/12			1/8	2/3	202						
23	23	67	0.3333333333333333	1/4	1/4	Chord	3/4	1	1	1/12			1/8	2/3	203						
23	23	202/3	0.3333333333333333	1/3	1/3	Chord	3/4	1	1	1/12			1/8	2/3	204						
23	23	203/3	0.3333333333333333	5/12	5/12	Chord	3/4	1	1	1/12			1/8	2/3	205						
23	23	68	0.3333333333333333	1/2	1/2	Chord	3/4	1	1	1/12			1/8	2/3	206						
23	23	205/3	0.3333333333333333	7/12	7/12	Chord	3/4	1	1	1/12			1/8	2/3	207						
23	23	206/3	0.3333333333333333	2/3	2/3	Chord	3/4	1	1	1/12			1/8	2/3	208						
24	24	69	0.3333333333333333	0	0	Chord	3/4	1	1	1/12			1/8	2/3	209						
24	24	208/3	0.3333333333333333	1/12	1/12	Chord	3/4	1	1	1/12			1/8	2/3	210						
24	24	209/3	0.3333333333333333	1/6	1/6	Chord	3/4	1	1	1/12			1/8	2/3	211						
24	24	70	0.3333333333333333	1/4	1/4	Chord	3/4	1	1	1/12			1/8	2/3	212						
24	24	211/3	0.3333333333333333	1/3	1/3	Chord	3/4	1	1	1/12			1/8	2/3	213						
24	24	212/3	0.3333333333333333	5/12	5/12	Chord	3/4	1	1	1/12			1/8	2/3	214						
24	24	71	0.3333333333333333	1/2	1/2	Chord	3/4	1	1	1/12			1/8	2/3	215						
24	24	214/3	0.3333333333333333	7/12	7/12	Chord	3/4	1	1	1/12			1/8	2/3	216						
24	24	215/3	0.3333333333333333	2/3	2/3	Chord	3/4	1	1	1/12			1/8	2/3	217						
25	25	73	0.3333333333333333	1/4	1/4	Chord	3/4	1	1	1/12			1/8	2/3	218						
25	25	220/3	0.3333333333333333	1/3	1/3	Chord	3/4	1	1	1/12			1/8	2/3	219						
25	25	221/3	0.3333333333333333	5/12	5/12	Chord	3/4	1	1	1/12			1/8	2/3	220						
25	25	74	0.3333333333333333	1/2	1/2	Chord	3/4	1	1	1/12			1/8	2/3	221						
25	25	223/3	0.3333333333333333	7/12	7/12	Chord	3/4	1	1	1/12			1/8	2/3	222						
25	25	224/3	0.3333333333333333	2/3	2/3	Chord	3/4	1	1	1/12			1/8	2/3	223						
25	25	72	0.3333333333333333	0	0	Chord	3/4	2	1	1/12			1/8	2/3	224						
25	25	217/3	0.3333333333333333	1/12	1/12	Chord	3/4	2	1	1/12			1/8	2/3	225						
25	25	218/3	0.3333333333333333	1/6	1/6	Chord	3/4	2	1	1/12			1/8	2/3	226						
26	26	75	0.3333333333333333	0	0	Chord	3/4	1	1	1/12			1/8	2/3	227						
26	26	226/3	0.3333333333333333	1/12	1/12	Chord	3/4	1	1	1/12			1/8	2/3	228						
26	26	227/3	0.3333333333333333	1/6	1/6	Chord	3/4	1	1	1/12			1/8	2/3	229						
26	26	76	0.3333333333333333	1/4	1/4	Chord	3/4	1	1	1/12			1/8	2/3	230						
26	26	229/3	0.3333333333333333	1/3	1/3	Chord	3/4	1	1	1/12			1/8	2/3	231						
26	26	230/3	0.3333333333333333	5/12	5/12	Chord	3/4	1	1	1/12			1/8	2/3	232						
26	26	77	0.3333333333333333	1/2	1/2	Chord	3/4	1	1	1/12			1/8	2/3	233						
26	26	232/3	0.3333333333333333	7/12	7/12	Chord	3/4	1	1	1/12			1/8	2/3	234						
26	26	233/3	0.3333333333333333	2/3	2/3	Chord	3/4	1	1	1/12			1/8	2/3	235						
26	26	76	1.0	1/4	1/4	Chord	3/4	2	1	1/4			1/4	1	236						
26	26	77	1.0	1/2	1/2	Chord	3/4	2	1	1/4			1/4	1	237						
27	27	236/3	0.3333333333333333	1/6	1/6	Chord	3/4	1	1	1/12			1/8	2/3	238						
27	27	79	0.3333333333333333	1/4	1/4	Chord	3/4	1	1	1/12			1/8	2/3	239						7
27	27	238/3	0.3333333333333333	1/3	1/3	Chord	3/4	1	1	1/12			1/8	2/3	240						
27	27	239/3	0.3333333333333333	5/12	5/12	Chord	3/4	1	1	1/12			1/8	2/3	241						
27	27	80	0.3333333333333333	1/2	1/2	Chord	3/4	1	1	1/12			1/8	2/3	242						8
27	27	241/3	0.3333333333333333	7/12	7/12	Chord	3/4	1	1	1/12			1/8	2/3	243						
27	27	242/3	0.3333333333333333	2/3	2/3	Chord	3/4	1	1	1/12			1/8	2/3	244						
27	27	78	0.3333333333333333	0	0	Chord	3/4	2	1	1/12			1/8	2/3	245						
27	27	235/3	0.3333333333333333	1/12	1/12	Chord	3/4	2	1	1/12			1/8	2/3	246						
28	28	245/3	0.3333333333333333	1/6	1/6	Chord	3/4	1	1	1/12			1/8	2/3	247						
28	28	82	0.3333333333333333	1/4	1/4	Chord	3/4	1	1	1/12			1/8	2/3	248						
28	28	247/3	0.3333333333333333	1/3	1/3	Chord	3/4	1	1	1/12			1/8	2/3	249						9
28	28	248/3	0.3333333333333333	5/12	5/12	Chord	3/4	1	1	1/12			1/8	2/3	250						
28	28	83	0.3333333333333333	1/2	1/2	Chord	3/4	1	1	1/12			1/8	2/3	251						
28	28	250/3	0.3333333333333333	7/12	7/12	Chord	3/4	1	1	1/12			1/8	2/3	252						
28	28	251/3	0.3333333333333333	2/3	2/3	Chord	3/4	1	1	1/12			1/8	2/3	253						
28	28	81	0.3333333333333333	0	0	Chord	3/4	2	1	1/12			1/8	2/3	254						
28	28	244/3	0.3333333333333333	1/12	1/12	Chord	3/4	2	1	1/12			1/8	2/3	255						
29	29	254/3	0.3333333333333333	1/6	1/6	Chord	3/4	1	1	1/12			1/8	2/3	256						
29	29	85	0.3333333333333333	1/4	1/4	Chord	3/4	1	1	1/12			1/8	2/3	257						10
29	29	256/3	0.3333333333333333	1/3	1/3	Chord	3/4	1	1	1/12			1/8	2/3	258						
29	29	257/3	0.3333333333333333	5/12	5/12	Chord	3/4	1	1	1/12			1/8	2/3	259						
29	29	86	0.3333333333333333	1/2	1/2	Chord	3/4	1	1	1/12			1/8	2/3	260						11
29	29	259/3	0.3333333333333333	7/12	7/12	Chord	3/4	1	1	1/12			1/8	2/3	261						
29	29	260/3	0.3333333333333333	2/3	2/3	Chord	3/4	1	1	1/12			1/8	2/3	262						
29	29	84	0.3333333333333333	0	0	Chord	3/4	2	1	1/12			1/8	2/3	263						
29	29	253/3	0.3333333333333333	1/12	1/12	Chord	3/4	2	1	1/12			1/8	2/3	264						
30	30	263/3	0.3333333333333333	1/6	1/6	Chord	3/4	1	1	1/12			1/8	2/3	265						
30	30	88	0.3333333333333333	1/4	1/4	Chord	3/4	1	1	1/12			1/8	2/3	266						
30	30	265/3	0.3333333333333333	1/3	1/3	Chord	3/4	1	1	1/12			1/8	2/3	267						12
30	30	266/3	0.3333333333333333	5/12	5/12	Chord	3/4	1	1	1/12			1/8	2/3	268						
30	30	269/3	0.3333333333333333	2/3	2/3	Chord	3/4	1	1	1/12			1/8	2/3	269						
30	30	87	0.3333333333333333	0	0	Chord	3/4	2	1	1/12			1/8	2/3	270						
30	30	262/3	0.3333333333333333	1/12	1/12	Chord	3/4	2	1	1/12			1/8	2/3	271						
30	30	89	0.3333333333333333	1/2	1/2	Chord	3/4	2	1	1/12			1/8	2/3	272						
30	30	268/3	0.3333333333333333	7/12	7/12	Chord	3/4	2	1	1/12			1/8	2/3	273						
31	31	272/3	0.3333333333333333	1/6	1/6	Chord	3/4	1	1	1/12			1/8	2/3	274						
31	31	91	0.3333333333333333	1/4	1/4	Chord	3/4	1	1	1/12			1/8	2/3	275						13
31	31	274/3	0.3333333333333333	1/3	1/3	Chord	3/4	1	1	1/12			1/8	2/3	276						
31	31	275/3	0.3333333333333333	5/12	5/12	Chord	3/4	1	1	1/12			1/8	2/3	277						
31	31	92	0.3333333333333333	1/2	1/2	Chord	3/4	1	1	1/12			1/8	2/3	278						14
31	31	277/3	0.3333333333333333	7/12	7/12	Chord	3/4	1	1	1/12			1/8	2/3	279						
31	31	278/3	0.3333333333333333	2/3	2/3	Chord	3/4	1	1	1/12			1/8	2/3	280						
31	31	90	0.3333333333333333	0	0	Chord	3/4	2	1	1/12			1/8	2/3	281						
31	31	271/3	0.3333333333333333	1/12	1/12	Chord	3/4	2	1	1/12			1/8	2/3	282						
32	32	281/3	0.3333333333333333	1/6	1/6	Chord	3/4	1	1	1/12			1/8	2/3	283						
32	32	94	0.3333333333333333	1/4	1/4	Chord	3/4	1	1	1/12			1/8	2/3	284						
32	32	283/3	0.3333333333333333	1/3	1/3	Chord	3/4	1	1	1/12			1/8	2/3	285						
32	32	284/3	0.3333333333333333	5/12	5/12	Chord	3/4	1	1	1/12			1/8	2/3	286						
