mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	tremolo	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	slur
4	3	35/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16			1/16	1	32						
4	3	9	0.25	1/8	1/8	Chord	4/4	1	1	1/16			1/16	1	33						
4	3	37/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16			1/16	1	34						
4	3	19/2	0.25	1/4	1/4	Chord	4/4	1	1	1/16			1/16	1	35						7
4	3	39/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16			1/16	1	36						
4	3	10	0.25	3/8	3/8	Chord	4/4	1	1	1/16			1/16	1	37						8
4	3	41/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16			1/16	1	38						
4	3	21/2	0.16666666666666666	1/2	1/2	Chord	4/4	1	1	1/24			1/16	2/3	39						
4	3	32/3	0.16666666666666666	13/24	13/24	Chord	4/4	1	1	1/24			1/16	2/3	40						
4	3	65/6	0.16666666666666666	7/12	7/12	Chord	4/4	1	1	1/24			1/16	2/3	41						
4	3	11	0.5	5/8	5/8	Chord	4/4	1	1	1/8			1/8	1	42						
4	3	12	0.25	7/8	7/8	Chord	4/4	1	1	1/16			1/16	1	43						9
4	3	49/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16			1/16	1	44						
4	3	17/2	1.0	0	0	Chord	4/4	2	1	1/4			1/4	1	45						
4	3	19/2	1.0	1/4	1/4	Chord	4/4	2	1	1/4			1/4	1	46						
4	3	21/2	1.0	1/2	1/2	Chord	4/4	2	1	1/4			1/4	1	47						
4	3	23/2	1.0	3/4	3/4	Chord	4/4	2	1	1/4			1/4	1	48						
5	4	25/2	1.0	0	0	Chord	4/4	1	1	1/4			1/4	1	49						10
5	4	27/2	0.5	1/4	1/4	Chord	4/4	1	1	1/8			1/8	1	50						
5	4	14	0.25	3/8	3/8	Chord	4/4	1	1	1/16			1/16	1	51						11
5	4	57/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16			1/16	1	52						
5	4	29/2	1.0	1/2	1/2	Chord	4/4	1	1	1/4			1/4	1	53						12
5	4	31/2	0.5	3/4	3/4	Chord	4/4	1	1	1/8			1/8	1	54						
5	4	16	0.25	7/8	7/8	Chord	4/4	1	1	1/16			1/16	1	55						13
5	4	65/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16			1/16	1	56						
5	4	13	0.5	1/8	1/8	Chord	4/4	2	1	1/8			1/8	1	57						
5	4	27/2	0.5	1/4	1/4	Chord	4/4	2	1	1/8			1/8	1	58						
5	4	15	0.5	5/8	5/8	Chord	4/4	2	1	1/8			1/8	1	59						
5	4	31/2	0.5	3/4	3/4	Chord	4/4	2	1	1/8			1/8	1	60						
5	4	16	0.5	7/8	7/8	Chord	4/4	2	1	1/8			1/8	1	61						
6	5	33/2	0.25	0	0	Chord	4/4	1	1	1/16			1/16	1	62						14
6	5	67/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16			1/16	1	63						
6	5	17	0.25	1/8	1/8	Chord	4/4	1	1	1/16			1/16	1	64						
6	5	69/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16			1/16	1	65						
6	5	35/2	0.5	1/4	1/4	Chord	4/4	1	1	1/8			1/8	1	66						15
6	5	18	0.125	3/8	3/8	Chord	4/4	1	1	1/32			1/32	1	67						
6	5	145/8	0.125	13/32	13/32	Chord	4/4	1	1	1/32			1/32	1	68						
6	5	73/4	0.125	7/16	7/16	Chord	4/4	1	1	1/32			1/32	1	69						
6	5	147/8	0.125	15/32	15/32	Chord	4/4	1	1	1/32			1/32	1	70						
6	5	37/2	1.0	1/2	1/2	Chord	4/4	1	1	1/4			1/4	1	71						16
6	5	39/2	0.5	3/4	3/4	Chord	4/4	1	1	1/8			1/8	1	72		ornamentShortTrill				
6	5	33/2	0.5	0	0	Chord	4/4	2	1	1/8			1/8	1	73						
6	5	17	0.5	1/8	1/8	Chord	4/4	2	1	1/8			1/8	1	74						
6	5	35/2	0.5	1/4	1/4	Chord	4/4	2	1	1/8			1/8	1	75						
6	5	18	0.5	3/8	3/8	Chord	4/4	2	1	1/8			1/8	1	76						
6	5	37/2	0.5	1/2	1/2	Chord	4/4	2	1	1/8			1/8	1	77						
6	5	19	0.5	5/8	5/8	Chord	4/4	2	1	1/8			1/8	1	78						
7	6	41/2	0.25	0	0	Chord	4/4	1	1	1/16			1/16	1	79						17
7	6	83/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16			1/16	1	80						
7	6	21	0.25	1/8	1/8	Chord	4/4	1	1	1/16			1/16	1	81						18
7	6	85/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16			1/16	1	82						
7	6	43/2	1.0	1/4	1/4	Chord	4/4	1	1	1/4			1/4	1	83						19
7	6	45/2	0.25	1/2	1/2	Chord	4/4	1	1	1/16			1/16	1	84						
7	6	91/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16			1/16	1	85						20
7	6	23	0.25	5/8	5/8	Chord	4/4	1	1	1/16			1/16	1	86						20
7	6	93/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16			1/16	1	87						
7	6	47/2	0.5	3/4	3/4	Chord	4/4	1	1	1/8			1/8	1	88						21
7	6	24	0.5	7/8	7/8	Chord	4/4	1	1	1/8			1/8	1	89		ornamentShortTrill				
7	6	22	0.5	3/8	3/8	Chord	4/4	2	1	1/8			1/8	1	90						
7	6	45/2	0.5	1/2	1/2	Chord	4/4	2	1	1/8			1/8	1	91						
7	6	23	0.5	5/8	5/8	Chord	4/4	2	1	1/8			1/8	1	92						
7	6	47/2	0.5	3/4	3/4	Chord	4/4	2	1	1/8			1/8	1	93						
7	6	24	0.5	7/8	7/8	Chord	4/4	2	1	1/8			1/8	1	94						
8	7	49/2	0.0	0	0	Dynamic	4/4	1	1	0						p					
8	7	49/2	0.25	0	0	Chord	4/4	1	1	1/16			1/16	1	95						22
8	7	99/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16			1/16	1	96						
8	7	25	0.25	1/8	1/8	Chord	4/4	1	1	1/16			1/16	1	97						23
8	7	101/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16			1/16	1	98						
8	7	51/2	1.0	1/4	1/4	Chord	4/4	1	1	1/4			1/4	1	99						24
8	7	53/2	0.25	1/2	1/2	Chord	4/4	1	1	1/16			1/16	1	100						
8	7	107/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16			1/16	1	101						25
8	7	27	0.25	5/8	5/8	Chord	4/4	1	1	1/16			1/16	1	102						25
8	7	109/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16			1/16	1	103						
8	7	55/2	0.5	3/4	3/4	Chord	4/4	1	1	1/8			1/8	1	104						26
8	7	28	0.5	7/8	7/8	Chord	4/4	1	1	1/8			1/8	1	105		ornamentTurn				
8	7	103/4	0.25	5/16	5/16	Chord	4/4	2	1	1/16			1/16	1	106						27
8	7	26	0.25	3/8	3/8	Chord	4/4	2	1	1/16			1/16	1	107						27
8	7	105/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16			1/16	1	108						
8	7	53/2	0.5	1/2	1/2	Chord	4/4	2	1	1/8			1/8	1	109						
8	7	27	0.5	5/8	5/8	Chord	4/4	2	1	1/8			1/8	1	110						
8	7	55/2	0.5	3/4	3/4	Chord	4/4	2	1	1/8			1/8	1	111						
8	7	28	0.5	7/8	7/8	Chord	4/4	2	1	1/8			1/8	1	112						
9	8	57/2	0.0	0	0	StaffText	4/4	1	1	0								ten.			
9	8	57/2	0.0	0	0	Dynamic	4/4	1	1	0						f					
9	8	57/2	1.0	0	0	Chord	4/4	1	1	1/4			1/4	1	113						
9	8	59/2	0.25	1/4	1/4	Chord	4/4	1	1	1/16			1/16	1	114						28
9	8	119/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16			1/16	1	115						
9	8	30	0.25	3/8	3/8	Chord	4/4	1	1	1/16			1/16	1	116						29
9	8	121/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16			1/16	1	117						
9	8	61/2	0.75	1/2	1/2	Chord	4/4	1	1	3/16			1/8	3/2	118		ornamentUpPrall				
9	8	125/4	0.125	11/16	11/16	Chord	4/4	1	1	1/32			1/32	1	119						
9	8	251/8	0.125	23/32	23/32	Chord	4/4	1	1	1/32			1/32	1	120						
9	8	63/2	0.5	3/4	3/4	Chord	4/4	1	1	1/8			1/8	1	121						
9	8	129/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16			1/16	1	122						
9	8	57/2	0.5	0	0	Chord	4/4	2	1	1/8			1/8	1	123						
9	8	29	0.5	1/8	1/8	Chord	4/4	2	1	1/8			1/8	1	124						
9	8	61/2	0.5	1/2	1/2	Chord	4/4	2	1	1/8			1/8	1	125						
9	8	31	0.5	5/8	5/8	Chord	4/4	2	1	1/8			1/8	1	126						
9	8	32	0.5	7/8	7/8	Chord	4/4	2	1	1/8			1/8	1	127						
10	9	65/2	0.25	0	0	Chord	4/4	1	1	1/16			1/16	1	128						
10	9	131/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16			1/16	1	129						30
10	9	33	0.25	1/8	1/8	Chord	4/4	1	1	1/16			1/16	1	130						30
10	9	133/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16			1/16	1	131						
10	9	67/2	0.0	1/4	1/4	Chord	4/4	1	1	0	appoggiatura		1/8	1	132						
10	9	67/2	1.0	1/4	1/4	Chord	4/4	1	1	1/4			1/4	1	133		ornamentTurn				
10	9	69/2	1.0	1/2	1/2	Chord	4/4	1	1	1/4			1/4	1	134						
10	9	71/2	0.0	3/4	3/4	Dynamic	4/4	1	1	0						p					
10	9	71/2	0.25	3/4	3/4	Chord	4/4	1	1	1/16			1/16	1	135						31
10	9	143/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16			1/16	1	136						
10	9	36	0.25	7/8	7/8	Chord	4/4	1	1	1/16			1/16	1	137						32
10	9	145/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16			1/16	1	138						
10	9	65/2	1.0	0	0	Chord	4/4	2	1	1/4			1/4	1	139						
10	9	67/2	0.5	1/4	1/4	Chord	4/4	2	1	1/8			1/8	1	140						
10	9	34	0.5	3/8	3/8	Chord	4/4	2	1	1/8			1/8	1	141						
10	9	69/2	0.5	1/2	1/2	Chord	4/4	2	1	1/8			1/8	1	142						
10	9	35	0.5	5/8	5/8	Chord	4/4	2	1	1/8			1/8	1	143						
10	9	145/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16			1/16	1	144						
11	10	73/2	0.5	0	0	Chord	4/4	1	1	1/8			1/8	1	145						33
11	10	37	0.5	1/8	1/8	Chord	4/4	1	1	1/8			1/8	1	146		ornamentMordent				
11	10	75/2	0.0	1/4	1/4	Dynamic	4/4	1	1	0						pp					
11	10	75/2	0.25	1/4	1/4	Chord	4/4	1	1	1/16			1/16	1	147						34
11	10	151/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16			1/16	1	148						
11	10	38	0.25	3/8	3/8	Chord	4/4	1	1	1/16			1/16	1	149						35
11	10	153/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16			1/16	1	150						
11	10	77/2	1.0	1/2	1/2	Chord	4/4	1	1	1/4			1/4	1	151						36
11	10	79/2	1.0	3/4	3/4	Chord	4/4	1	1	1/4			1/4	1	152		ornamentMordent				
11	10	73/2	1.0	0	0	Chord	4/4	2	1	1/4			1/4	1	153						
11	10	153/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16			1/16	1	154						
11	10	77/2	2.0	1/2	1/2	Chord	4/4	2	1	1/2			1/2	1	155						
12	11	81/2	0.0	0	0	Dynamic	4/4	1	1	0						f					
12	11	81/2	0.5	0	0	Chord	4/4	1	1	1/8			1/8	1	156						
12	11	41	0.125	1/8	1/8	Chord	4/4	1	1	1/32			1/32	1	157						
12	11	329/8	0.125	5/32	5/32	Chord	4/4	1	1	1/32			1/32	1	158						
12	11	165/4	0.125	3/16	3/16	Chord	4/4	1	1	1/32			1/32	1	159						
12	11	331/8	0.125	7/32	7/32	Chord	4/4	1	1	1/32			1/32	1	160						
12	11	83/2	0.5	1/4	1/4	Chord	4/4	1	1	1/8			1/8	1	161						37
12	11	42	0.5	3/8	3/8	Chord	4/4	1	1	1/8			1/8	1	162		ornamentTremblement				
12	11	85/2	1.0	1/2	1/2	Chord	4/4	1	1	1/4			1/4	1	163						
12	11	44	0.5	7/8	7/8	Chord	4/4	1	1	1/8			1/8	1	164						
12	11	81/2	1.0	0	0	Chord	4/4	2	1	1/4			1/4	1	165						
12	11	83/2	1.0	1/4	1/4	Chord	4/4	2	1	1/4			1/4	1	166						
12	11	85/2	0.5	1/2	1/2	Chord	4/4	2	1	1/8			1/8	1	167						
12	11	43	0.375	5/8	5/8	Chord	4/4	2	1	3/32			1/16	3/2	168						
12	11	347/8	0.125	23/32	23/32	Chord	4/4	2	1	1/32			1/32	1	169						
12	11	87/2	0.5	3/4	3/4	Chord	4/4	2	1	1/8			1/8	1	170						
13	12	89/2	0.25	0	0	Chord	4/4	1	1	1/16			1/16	1	171						38
13	12	179/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16			1/16	1	172						
13	12	45	0.25	1/8	1/8	Chord	4/4	1	1	1/16			1/16	1	173						39
13	12	181/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16			1/16	1	174						
13	12	91/2	0.25	1/4	1/4	Chord	4/4	1	1	1/16			1/16	1	175						40
13	12	183/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16			1/16	1	176						
13	12	46	0.25	3/8	3/8	Chord	4/4	1	1	1/16			1/16	1	177						41
13	12	185/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16			1/16	1	178						
13	12	93/2	0.0	1/2	1/2	Chord	4/4	1	1	0	grace16		1/16	1	179						
13	12	93/2	0.5	1/2	1/2	Chord	4/4	1	1	1/8			1/8	1	180		ornamentShortTrill				
13	12	47	0.5	5/8	5/8	Chord	4/4	1	1	1/8			1/8	1	181						
13	12	95/2	0.0	3/4	3/4	StaffText	4/4	1	1	0								ten. 			
13	12	95/2	1.0	3/4	3/4	Chord	4/4	1	1	1/4			1/4	1	182						
13	12	46	0.5	3/8	3/8	Chord	4/4	2	1	1/8			1/8	1	183						
13	12	93/2	0.5	1/2	1/2	Chord	4/4	2	1	1/8			1/8	1	184						
13	12	47	0.5	5/8	5/8	Chord	4/4	2	1	1/8			1/8	1	185						
13	12	48	0.5	7/8	7/8	Chord	4/4	2	1	1/8			1/8	1	186						
14	13	97/2	0.75	0	0	Chord	4/4	1	1	3/16			1/8	3/2	187						
14	13	197/4	0.125	3/16	3/16	Chord	4/4	1	1	1/32			1/32	1	188						
14	13	395/8	0.125	7/32	7/32	Chord	4/4	1	1	1/32			1/32	1	189						
14	13	99/2	0.75	1/4	1/4	Chord	4/4	1	1	3/16			1/8	3/2	190						
14	13	201/4	0.125	7/16	7/16	Chord	4/4	1	1	1/32			1/32	1	191						
14	13	403/8	0.125	15/32	15/32	Chord	4/4	1	1	1/32			1/32	1	192						
14	13	101/2	0.5	1/2	1/2	Chord	4/4	1	1	1/8			1/8	1	193						42
14	13	51	0.25	5/8	5/8	Chord	4/4	1	1	1/16			1/16	1	194						
14	13	205/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16			1/16	1	195						
14	13	103/2	0.5	3/4	3/4	Chord	4/4	1	1	1/8			1/8	1	196						43
14	13	52	0.25	7/8	7/8	Chord	4/4	1	1	1/16			1/16	1	197						
14	13	209/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16			1/16	1	198						
14	13	97/2	0.5	0	0	Chord	4/4	2	1	1/8			1/8	1	199						
14	13	49	0.5	1/8	1/8	Chord	4/4	2	1	1/8			1/8	1	200						
14	13	99/2	0.5	1/4	1/4	Chord	4/4	2	1	1/8			1/8	1	201						
14	13	50	0.5	3/8	3/8	Chord	4/4	2	1	1/8			1/8	1	202						
14	13	101/2	0.5	1/2	1/2	Chord	4/4	2	1	1/8			1/8	1	203						
14	13	51	0.5	5/8	5/8	Chord	4/4	2	1	1/8			1/8	1	204						
14	13	103/2	0.5	3/4	3/4	Chord	4/4	2	1	1/8			1/8	1	205						
14	13	52	0.5	7/8	7/8	Chord	4/4	2	1	1/8			1/8	1	206						
15	14	105/2	0.5	0	0	Chord	4/4	1	1	1/8			1/8	1	207						44
15	14	53	0.25	1/8	1/8	Chord	4/4	1	1	1/16			1/16	1	208						
15	14	213/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16			1/16	1	209						
15	14	107/2	0.25	1/4	1/4	Chord	4/4	1	1	1/16			1/16	1	210						45
15	14	215/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16			1/16	1	211						
15	14	54	0.25	3/8	3/8	Chord	4/4	1	1	1/16			1/16	1	212						46
15	14	217/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16			1/16	1	213						
15	14	109/2	0.16666666666666666	1/2	1/2	Chord	4/4	1	1	1/24			1/16	2/3	214						
15	14	164/3	0.16666666666666666	13/24	13/24	Chord	4/4	1	1	1/24			1/16	2/3	215						
15	14	329/6	0.16666666666666666	7/12	7/12	Chord	4/4	1	1	1/24			1/16	2/3	216						
15	14	55	0.5	5/8	5/8	Chord	4/4	1	1	1/8			1/8	1	217						
15	14	56	0.25	7/8	7/8	Chord	4/4	1	1	1/16			1/16	1	218						47
15	14	225/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16			1/16	1	219						
15	14	105/2	0.5	0	0	Chord	4/4	2	1	1/8			1/8	1	220						
15	14	53	0.5	1/8	1/8	Chord	4/4	2	1	1/8			1/8	1	221						
15	14	107/2	0.5	1/4	1/4	Chord	4/4	2	1	1/8			1/8	1	222						
15	14	54	0.5	3/8	3/8	Chord	4/4	2	1	1/8			1/8	1	223						
15	14	109/2	1.0	1/2	1/2	Chord	4/4	2	1	1/4			1/4	1	224						
15	14	111/2	1.0	3/4	3/4	Chord	4/4	2	1	1/4			1/4	1	225						
16	15	113/2	0.75	0	0	Chord	4/4	1	1	3/16			1/8	3/2	226						
16	15	229/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16			1/16	1	227						
16	15	115/2	0.25	1/4	1/4	Chord	4/4	1	1	1/16			1/16	1	228						48
16	15	231/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16			1/16	1	229						
16	15	58	0.25	3/8	3/8	Chord	4/4	1	1	1/16			1/16	1	230						49
16	15	233/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16			1/16	1	231						
16	15	117/2	0.25	1/2	1/2	Chord	4/4	1	1	1/16			1/16	1	232						50
16	15	235/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16			1/16	1	233						
16	15	237/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16			1/16	1	234						
16	15	119/2	0.25	3/4	3/4	Chord	4/4	1	1	1/16			1/16	1	235						51
16	15	239/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16			1/16	1	236						
16	15	60	0.25	7/8	7/8	Chord	4/4	1	1	1/16			1/16	1	237						52
16	15	241/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16			1/16	1	238						
16	15	57	0.5	1/8	1/8	Chord	4/4	2	1	1/8			1/8	1	239						53
16	15	115/2	0.5	1/4	1/4	Chord	4/4	2	1	1/8			1/8	1	240						
16	15	59	0.5	5/8	5/8	Chord	4/4	2	1	1/8			1/8	1	241						54
16	15	119/2	0.5	3/4	3/4	Chord	4/4	2	1	1/8			1/8	1	242						
16	15	60	0.5	7/8	7/8	Chord	4/4	2	1	1/8			1/8	1	243						
17	16	121/2	0.25	0	0	Chord	4/4	1	1	1/16			1/16	1	244						55
17	16	243/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16			1/16	1	245						
17	16	61	0.25	1/8	1/8	Chord	4/4	1	1	1/16			1/16	1	246						56
17	16	245/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16			1/16	1	247						
17	16	123/2	0.5	1/4	1/4	Chord	4/4	1	1	1/8			1/8	1	248						57
17	16	62	0.125	3/8	3/8	Chord	4/4	1	1	1/32			1/32	1	249						
17	16	497/8	0.125	13/32	13/32	Chord	4/4	1	1	1/32			1/32	1	250						
17	16	249/4	0.125	7/16	7/16	Chord	4/4	1	1	1/32			1/32	1	251						
17	16	499/8	0.125	15/32	15/32	Chord	4/4	1	1	1/32			1/32	1	252						
17	16	125/2	1.0	1/2	1/2	Chord	4/4	1	1	1/4			1/4	1	253						58
17	16	127/2	0.5	3/4	3/4	Chord	4/4	1	1	1/8			1/8	1	254		ornamentTurn				
17	16	121/2	0.5	0	0	Chord	4/4	2	1	1/8			1/8	1	255						
17	16	61	0.5	1/8	1/8	Chord	4/4	2	1	1/8			1/8	1	256						
17	16	123/2	0.5	1/4	1/4	Chord	4/4	2	1	1/8			1/8	1	257						
17	16	62	0.5	3/8	3/8	Chord	4/4	2	1	1/8			1/8	1	258						
17	16	125/2	0.5	1/2	1/2	Chord	4/4	2	1	1/8			1/8	1	259						
17	16	63	0.5	5/8	5/8	Chord	4/4	2	1	1/8			1/8	1	260						
18	17	129/2	0.25	0	0	Chord	4/4	1	1	1/16			1/16	1	261						59
18	17	259/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16			1/16	1	262						
18	17	65	0.25	1/8	1/8	Chord	4/4	1	1	1/16			1/16	1	263						60
18	17	261/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16			1/16	1	264						
18	17	131/2	0.25	1/4	1/4	Chord	4/4	1	1	1/16			1/16	1	265						61
18	17	263/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16			1/16	1	266						
18	17	265/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16			1/16	1	267						
18	17	133/2	0.25	1/2	1/2	Chord	4/4	1	1	1/16			1/16	1	268						62
18	17	267/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16			1/16	1	269						
18	17	67	0.25	5/8	5/8	Chord	4/4	1	1	1/16			1/16	1	270						63
18	17	269/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16			1/16	1	271						
18	17	135/2	0.5	3/4	3/4	Chord	4/4	1	1	1/8			1/8	1	272						64
18	17	68	0.5	7/8	7/8	Chord	4/4	1	1	1/8			1/8	1	273		ornamentShortTrill				
18	17	66	0.5	3/8	3/8	Chord	4/4	2	1	1/8			1/8	1	274						
18	17	133/2	0.5	1/2	1/2	Chord	4/4	2	1	1/8			1/8	1	275						
18	17	67	0.5	5/8	5/8	Chord	4/4	2	1	1/8			1/8	1	276						
18	17	135/2	0.5	3/4	3/4	Chord	4/4	2	1	1/8			1/8	1	277						
18	17	68	0.5	7/8	7/8	Chord	4/4	2	1	1/8			1/8	1	278						
19	18	137/2	0.0	0	0	Dynamic	4/4	1	1	0						p					
19	18	137/2	0.25	0	0	Chord	4/4	1	1	1/16			1/16	1	279						65
19	18	275/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16			1/16	1	280						65
19	18	69	0.25	1/8	1/8	Chord	4/4	1	1	1/16			1/16	1	281						65
19	18	277/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16			1/16	1	282						
19	18	139/2	1.0	1/4	1/4	Chord	4/4	1	1	1/4			1/4	1	283						
19	18	141/2	0.25	1/2	1/2	Chord	4/4	1	1	1/16			1/16	1	284						
19	18	283/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16			1/16	1	285						66
19	18	71	0.25	5/8	5/8	Chord	4/4	1	1	1/16			1/16	1	286						66
19	18	285/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16			1/16	1	287						
19	18	143/2	0.5	3/4	3/4	Chord	4/4	1	1	1/8			1/8	1	288						67
19	18	72	0.5	7/8	7/8	Chord	4/4	1	1	1/8			1/8	1	289		ornamentTurn				
19	18	279/4	0.25	5/16	5/16	Chord	4/4	2	1	1/16			1/16	1	290						
19	18	70	0.25	3/8	3/8	Chord	4/4	2	1	1/16			1/16	1	291						
19	18	281/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16			1/16	1	292						
19	18	141/2	0.5	1/2	1/2	Chord	4/4	2	1	1/8			1/8	1	293						
19	18	71	0.5	5/8	5/8	Chord	4/4	2	1	1/8			1/8	1	294						
19	18	143/2	0.5	3/4	3/4	Chord	4/4	2	1	1/8			1/8	1	295						
19	18	72	0.5	7/8	7/8	Chord	4/4	2	1	1/8			1/8	1	296						
20	19	145/2	0.0	0	0	Dynamic	4/4	1	1	0						f					
20	19	145/2	0.75	0	0	Chord	4/4	1	1	3/16			1/8	3/2	297						
