mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	tremolo	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	slur
1	1	0	0.0	0	0	Tempo	4/4	1	1	0									Andante	82	
1	1	0	0.0	0	0	Tempo	4/4	1	1	0									 = 72	72	
1	1	0	2.0	0	0	Chord	4/4	1	1	1/2			1/2	1	0						
1	1	2	0.5	1/2	1/2	Chord	4/4	1	1	1/8			1/8	1	1						
1	1	5/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8			1/8	1	2		articStaccatissimoAbove				
1	1	3	0.5	3/4	3/4	Chord	4/4	1	1	1/8			1/8	1	3		articStaccatissimoAbove				
1	1	7/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8			1/8	1	4		articStaccatissimoAbove				
1	1	0	0.75	0	0	Chord	4/4	2	1	3/16			1/8	3/2	5						
1	1	3/4	0.125	3/16	3/16	Chord	4/4	2	1	1/32			1/32	1	6						
1	1	7/8	0.125	7/32	7/32	Chord	4/4	2	1	1/32			1/32	1	7						
1	1	1	0.375	1/4	1/4	Chord	4/4	2	1	3/32			1/16	3/2	8		articStaccatissimoBelow				
1	1	11/8	0.125	11/32	11/32	Chord	4/4	2	1	1/32			1/32	1	9						
1	1	3/2	0.375	3/8	3/8	Chord	4/4	2	1	3/32			1/16	3/2	10		articStaccatissimoBelow				
1	1	15/8	0.125	15/32	15/32	Chord	4/4	2	1	1/32			1/32	1	11						
1	1	2	1.0	1/2	1/2	Chord	4/4	2	1	1/4			1/4	1	12		articStaccatissimoAbove				
2	2	4	0.0	0	0	Chord	4/4	1	1	0	grace32		1/32	1	13						
2	2	4	0.5	0	0	Chord	4/4	1	1	1/8			1/8	1	14		ornamentTurn				
2	2	9/2	1.0	1/8	1/8	Chord	4/4	1	1	1/4			1/4	1	15						
2	2	11/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16			1/16	1	16						
2	2	23/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16			1/16	1	17						
2	2	6	0.0	1/2	1/2	Chord	4/4	1	1	0	appoggiatura		1/8	1	18						
2	2	6	0.75	1/2	1/2	Chord	4/4	1	1	3/16			1/8	3/2	19		ornamentTurn				
2	2	27/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16			1/16	1	20						
2	2	7	1.0	3/4	3/4	Chord	4/4	1	1	1/4			1/4	1	21						
2	2	5	1.0	1/4	1/4	Chord	4/4	2	1	1/4			1/4	1	22						
2	2	6	1.0	1/2	1/2	Chord	4/4	2	1	1/4			1/4	1	23						
2	2	59/8	0.125	27/32	27/32	Chord	4/4	2	1	1/32			1/32	1	24						
2	2	15/2	0.375	7/8	7/8	Chord	4/4	2	1	3/32			1/16	3/2	25		articStaccatissimoBelow				
2	2	63/8	0.125	31/32	31/32	Chord	4/4	2	1	1/32			1/32	1	26						
3	3	8	0.75	0	0	Chord	4/4	1	1	3/16			1/8	3/2	27		ornamentTurn				
3	3	35/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16			1/16	1	28						
3	3	9	0.125	1/4	1/4	Chord	4/4	1	1	1/32			1/32	1	29						
3	3	73/8	0.125	9/32	9/32	Chord	4/4	1	1	1/32			1/32	1	30						
3	3	37/4	0.125	5/16	5/16	Chord	4/4	1	1	1/32			1/32	1	31						
3	3	75/8	0.125	11/32	11/32	Chord	4/4	1	1	1/32			1/32	1	32						
3	3	19/2	0.125	3/8	3/8	Chord	4/4	1	1	1/32			1/32	1	33						
3	3	77/8	0.125	13/32	13/32	Chord	4/4	1	1	1/32			1/32	1	34						
3	3	39/4	0.125	7/16	7/16	Chord	4/4	1	1	1/32			1/32	1	35						
3	3	79/8	0.125	15/32	15/32	Chord	4/4	1	1	1/32			1/32	1	36						
3	3	10	1.0	1/2	1/2	Chord	4/4	1	1	1/4			1/4	1	37						0
3	3	11	0.5	3/4	3/4	Chord	4/4	1	1	1/8			1/8	1	38		ornamentTurn				
3	3	23/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16			1/16	1	39						
3	3	47/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16			1/16	1	40						
3	3	8	2.0	0	0	Chord	4/4	2	1	1/2			1/2	1	41						
3	3	21/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8			1/8	1	42						
3	3	11	0.5	3/4	3/4	Chord	4/4	2	1	1/8			1/8	1	43						
3	3	23/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8			1/8	1	44						
4	4	12	0.75	0	0	Chord	4/4	1	1	3/16			1/8	3/2	45						
4	4	51/4	0.08333333333333333	3/16	3/16	Chord	4/4	1	1	1/48			1/32	2/3	46						
4	4	77/6	0.08333333333333333	5/24	5/24	Chord	4/4	1	1	1/48			1/32	2/3	47						
4	4	155/12	0.08333333333333333	11/48	11/48	Chord	4/4	1	1	1/48			1/32	2/3	48						
4	4	13	0.5	1/4	1/4	Chord	4/4	1	1	1/8			1/8	1	49						1
4	4	27/2	0.375	3/8	3/8	Chord	4/4	1	1	3/32			1/16	3/2	50		ornamentMordent				
4	4	111/8	0.125	15/32	15/32	Chord	4/4	1	1	1/32			1/32	1	51						
4	4	14	1.0	1/2	1/2	Chord	4/4	1	1	1/4			1/4	1	52						2
4	4	15	0.5	3/4	3/4	Chord	4/4	1	1	1/8			1/8	1	53		ornamentTurn				
4	4	25/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8			1/8	1	54						
4	4	13	0.5	1/4	1/4	Chord	4/4	2	1	1/8			1/8	1	55						
4	4	27/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8			1/8	1	56						
4	4	14	0.5	1/2	1/2	Chord	4/4	2	1	1/8			1/8	1	57						
4	4	29/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8			1/8	1	58						
4	4	15	0.375	3/4	3/4	Chord	4/4	2	1	3/32			1/16	3/2	59						
4	4	123/8	0.125	27/32	27/32	Chord	4/4	2	1	1/32			1/32	1	60						
4	4	31/2	0.375	7/8	7/8	Chord	4/4	2	1	3/32			1/16	3/2	61		articStaccatissimoBelow				
4	4	127/8	0.125	31/32	31/32	Chord	4/4	2	1	1/32			1/32	1	62						
5	5	16	2.0	0	0	Chord	4/4	1	1	1/2			1/2	1	63						
5	5	18	0.5	1/2	1/2	Chord	4/4	1	1	1/8			1/8	1	64						
5	5	37/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8			1/8	1	65		articStaccatissimoAbove				
5	5	19	0.5	3/4	3/4	Chord	4/4	1	1	1/8			1/8	1	66		articStaccatissimoAbove				
5	5	39/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8			1/8	1	67		articStaccatissimoAbove				
5	5	16	0.75	0	0	Chord	4/4	2	1	3/16			1/8	3/2	68						
5	5	67/4	0.125	3/16	3/16	Chord	4/4	2	1	1/32			1/32	1	69						
5	5	135/8	0.125	7/32	7/32	Chord	4/4	2	1	1/32			1/32	1	70						
5	5	17	0.375	1/4	1/4	Chord	4/4	2	1	3/32			1/16	3/2	71		articStaccatissimoBelow				
5	5	139/8	0.125	11/32	11/32	Chord	4/4	2	1	1/32			1/32	1	72						
5	5	35/2	0.375	3/8	3/8	Chord	4/4	2	1	3/32			1/16	3/2	73		articStaccatissimoBelow				
5	5	143/8	0.125	15/32	15/32	Chord	4/4	2	1	1/32			1/32	1	74						
5	5	18	1.0	1/2	1/2	Chord	4/4	2	1	1/4			1/4	1	75		articStaccatissimoAbove				
6	6	20	0.5	0	0	Chord	4/4	1	1	1/8			1/8	1	76		articStaccatissimoAbove				
6	6	41/2	0.0	1/8	1/8	Chord	4/4	1	1	0	grace32		1/32	1	77						
6	6	41/2	0.375	1/8	1/8	Chord	4/4	1	1	3/32			1/16	3/2	78		ornamentTurn				
6	6	167/8	0.125	7/32	7/32	Chord	4/4	1	1	1/32			1/32	1	79						
6	6	21	0.5	1/4	1/4	Chord	4/4	1	1	1/8			1/8	1	80						
6	6	87/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16			1/16	1	81						
6	6	22	0.0	1/2	1/2	Chord	4/4	1	1	0	grace32		1/32	1	82						
6	6	22	0.0	1/2	1/2	Chord	4/4	1	1	0	grace32		1/32	1	83						
6	6	22	0.5	1/2	1/2	Chord	4/4	1	1	1/8			1/8	1	84						3
6	6	45/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8			1/8	1	85						
6	6	23	0.0	3/4	3/4	Dynamic	4/4	1	1	0						p					
6	6	23	0.75	3/4	3/4	Chord	4/4	1	1	3/16			1/8	3/2	86		ornamentTurn				
6	6	95/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16			1/16	1	87						
6	6	47/2	0.5	7/8	7/8	Chord	4/4	1	3	1/8			1/8	1	88						
6	6	43/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8			1/8	1	89						
6	6	22	1.0	1/2	1/2	Chord	4/4	2	1	1/4			1/4	1	90						
7	7	24	0.5	0	0	Chord	4/4	1	1	1/8			1/8	1	91						4
7	7	49/2	0.375	1/8	1/8	Chord	4/4	1	1	3/32			1/16	3/2	92		ornamentTurn				
7	7	199/8	0.125	7/32	7/32	Chord	4/4	1	1	1/32			1/32	1	93						
7	7	25	0.5	1/4	1/4	Chord	4/4	1	1	1/8			1/8	1	94		articStaccatissimoAbove				
7	7	51/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8			1/8	1	95		articStaccatissimoAbove				
7	7	53/2	1.0	5/8	5/8	Chord	4/4	1	1	1/4			1/4	1	96						
7	7	55/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8			1/8	1	97						
7	7	49/2	0.375	1/8	1/8	Chord	4/4	1	2	3/32			1/16	3/2	98						
7	7	199/8	0.125	7/32	7/32	Chord	4/4	1	2	1/32			1/32	1	99						
7	7	25	1.0	1/4	1/4	Chord	4/4	1	2	1/4			1/4	1	100						
7	7	26	1.0	1/2	1/2	Chord	4/4	1	2	1/4			1/4	1	101						5
7	7	27	1.0	3/4	3/4	Chord	4/4	1	2	1/4			1/4	1	102						
8	8	28	0.5	0	0	Chord	4/4	1	1	1/8			1/8	1	103						
8	8	57/2	1.0	1/8	1/8	Chord	4/4	1	1	1/4			1/4	1	104						
8	8	59/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8			1/8	1	105						
8	8	30	0.5	1/2	1/2	Chord	4/4	1	1	1/8			1/8	1	106		ornamentTurn				
8	8	61/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8			1/8	1	107						
8	8	31	0.5	3/4	3/4	Chord	4/4	1	1	1/8			1/8	1	108						
8	8	63/2	0.0	7/8	7/8	Chord	4/4	1	1	0	grace16		1/16	1	109						
8	8	63/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8			1/8	1	110						
8	8	28	1.0	0	0	Chord	4/4	1	2	1/4			1/4	1	111						6
8	8	30	0.5	1/2	1/2	Chord	4/4	1	2	1/8			1/8	1	112						6
8	8	61/2	0.5	5/8	5/8	Chord	4/4	1	2	1/8			1/8	1	113						6
8	8	29	1.0	1/4	1/4	Chord	4/4	2	1	1/4			1/4	1	114						
8	8	30	1.0	1/2	1/2	Chord	4/4	2	1	1/4			1/4	1	115						
8	8	31	0.5	3/4	3/4	Chord	4/4	2	1	1/8			1/8	1	116						
8	8	63/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8			1/8	1	117						
9	9	32	0.75	0	0	Chord	4/4	1	1	3/16			1/8	3/2	118		ornamentTurn				
9	9	131/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16			1/16	1	119						
9	9	33	0.5	1/4	1/4	Chord	4/4	1	1	1/8			1/8	1	120						7
