mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	volta	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
24	24	93/2	93/2	0.0		1/8	1/8	Dynamic	2/4	1	1	0					f								
24	24	93/2	93/2	0.125		1/8	1/8	Chord	2/4	1	1	1/32		1/32	1	277									
24	24	373/8	373/8	0.375		5/32	5/32	Chord	2/4	1	1	3/32		1/16	3/2	278									
24	24	47	47	0.125		1/4	1/4	Chord	2/4	1	1	1/32		1/32	1	279									
24	24	377/8	377/8	0.375		9/32	9/32	Chord	2/4	1	1	3/32		1/16	3/2	280									
24	24	95/2	95/2	0.125		3/8	3/8	Chord	2/4	1	1	1/32		1/32	1	281									
24	24	381/8	381/8	0.375		13/32	13/32	Chord	2/4	1	1	3/32		1/16	3/2	282									
24	24	46	46	1.0		0	0	Chord	2/4	2	1	1/4		1/4	1	283									
25	25	48	48	0.5		0	0	Chord	2/4	1	1	1/8		1/8	1	284									
25	25	97/2	97/2	0.25		1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	285									
25	25	195/4	195/4	0.0625		3/16	3/16	Chord	2/4	1	1	1/64		1/64	1	286									
25	25	781/16	781/16	0.0625		13/64	13/64	Chord	2/4	1	1	1/64		1/64	1	287									
25	25	391/8	391/8	0.0625		7/32	7/32	Chord	2/4	1	1	1/64		1/64	1	288									
25	25	783/16	783/16	0.0625		15/64	15/64	Chord	2/4	1	1	1/64		1/64	1	289									
25	25	49	49	0.5		1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	290									26
25	25	99/2	99/2	0.5		3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	291		ornamentTurn							
25	25	97/2	97/2	0.5		1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	292									
25	25	49	49	0.5		1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	293									
25	25	99/2	99/2	0.5		3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	294									
26	26	50	50	1.0		0	0	Chord	2/4	1	1	1/4		1/4	1	295		articStaccatissimoAbove							
26	26	51	51	0.0		1/4	1/4	Dynamic	2/4	1	1	0					pp								
26	26	51	51	0.125		1/4	1/4	Chord	2/4	1	1	1/32		1/32	1	296									
26	26	409/8	409/8	0.375		9/32	9/32	Chord	2/4	1	1	3/32		1/16	3/2	297									
26	26	103/2	103/2	0.125		3/8	3/8	Chord	2/4	1	1	1/32		1/32	1	298									
26	26	413/8	413/8	0.375		13/32	13/32	Chord	2/4	1	1	3/32		1/16	3/2	299									
26	26	50	50	0.5		0	0	Chord	2/4	2	1	1/8		1/8	1	300		articStaccatissimoBelow							
26	26	101/2	101/2	0.5		1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	301		articStaccatissimoBelow							
27	27	52	52	0.125		0	0	Chord	2/4	1	1	1/32		1/32	1	302									
27	27	417/8	417/8	0.375		1/32	1/32	Chord	2/4	1	1	3/32		1/16	3/2	303									
27	27	105/2	105/2	0.0		1/8	1/8	Dynamic	2/4	1	1	0					f								
27	27	105/2	105/2	0.125		1/8	1/8	Chord	2/4	1	1	1/32		1/32	1	304									
27	27	421/8	421/8	0.125		5/32	5/32	Chord	2/4	1	1	1/32		1/32	1	305									
27	27	211/4	211/4	0.125		3/16	3/16	Chord	2/4	1	1	1/32		1/32	1	306									
27	27	423/8	423/8	0.125		7/32	7/32	Chord	2/4	1	1	1/32		1/32	1	307									
27	27	53	53	0.125		1/4	1/4	Chord	2/4	1	1	1/32		1/32	1	308									
27	27	425/8	425/8	0.125		9/32	9/32	Chord	2/4	1	1	1/32		1/32	1	309									
27	27	213/4	213/4	0.125		5/16	5/16	Chord	2/4	1	1	1/32		1/32	1	310									
27	27	427/8	427/8	0.125		11/32	11/32	Chord	2/4	1	1	1/32		1/32	1	311									
27	27	107/2	107/2	0.125		3/8	3/8	Chord	2/4	1	1	1/32		1/32	1	312									
27	27	429/8	429/8	0.125		13/32	13/32	Chord	2/4	1	1	1/32		1/32	1	313									
27	27	215/4	215/4	0.125		7/16	7/16	Chord	2/4	1	1	1/32		1/32	1	314									
27	27	431/8	431/8	0.125		15/32	15/32	Chord	2/4	1	1	1/32		1/32	1	315									
27	27	105/2	105/2	0.5		1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	316									
27	27	53	53	0.5		1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	317									
27	27	107/2	107/2	0.5		3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	318									
28	28		54	1.0	1	0	0	Chord	2/4	1	1	1/4		1/4	1	319		articStaccatissimoBelow							
28	28		55	0.0	1	1/4	1/4	Dynamic	2/4	1	1	0					ff								
28	28		55	0.0	1	1/4	1/4	StaffText	2/4	1	1	0							ten.						
28	28		55	1.0	1	1/4	1/4	Chord	2/4	1	1	1/4		1/4	1	320									
28	28		54	1.0	1	0	0	Chord	2/4	2	1	1/4		1/4	1	321		articStaccatissimoAbove							
29	28	54	56	1.0	2	0	0	Chord	2/4	1	1	1/4		1/4	1	322		articStaccatissimoBelow							
29	28	55	57	0.0	2	1/4	1/4	Dynamic	2/4	1	1	0					ff								
29	28	55	57	0.0	2	1/4	1/4	StaffText	2/4	1	1	0							ten.						
29	28	55	57	1.0	2	1/4	1/4	Chord	2/4	1	1	1/4		1/4	1	323									
29	28	54	56	1.0	2	0	0	Chord	2/4	2	1	1/4		1/4	1	324		articStaccatissimoAbove							
29	28	55	57	1.0	2	1/4	1/4	Chord	2/4	2	1	1/4		1/4	1	325									
30	29	56	58	0.0		0	0	StaffText	2/4	1	1	0							ten.						
30	29	56	58	0.0		0	0	Dynamic	2/4	1	1	0					f								
30	29	56	58	1.0		0	0	Chord	2/4	1	1	1/4		1/4	1	326									
30	29	57	59	0.125		1/4	1/4	Chord	2/4	1	1	1/32		1/32	1	327									
30	29	457/8	473/8	0.375		9/32	9/32	Chord	2/4	1	1	3/32		1/16	3/2	328									
30	29	115/2	119/2	0.125		3/8	3/8	Chord	2/4	1	1	1/32		1/32	1	329									
30	29	461/8	477/8	0.375		13/32	13/32	Chord	2/4	1	1	3/32		1/16	3/2	330									
30	29	113/2	117/2	0.5		1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	331									
30	29	57	59	0.5		1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	332									
30	29	115/2	119/2	0.5		3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	333									
31	30	58	60	0.125		0	0	Chord	2/4	1	1	1/32		1/32	1	334									
31	30	465/8	481/8	0.375		1/32	1/32	Chord	2/4	1	1	3/32		1/16	3/2	335									
31	30	117/2	121/2	0.125		1/8	1/8	Chord	2/4	1	1	1/32		1/32	1	336		ornamentShortTrill							
31	30	469/8	485/8	0.375		5/32	5/32	Chord	2/4	1	1	3/32		1/16	3/2	337									
31	30	59	61	0.25		1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	338									27
31	30	237/4	245/4	0.25		5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	339									
31	30	119/2	123/2	0.25		3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	340									28
31	30	239/4	247/4	0.25		7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	341									
31	30	58	60	0.5		0	0	Chord	2/4	2	1	1/8		1/8	1	342									
31	30	117/2	121/2	0.5		1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	343									
31	30	59	61	0.5		1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	344									
32	31	60	62	0.0		0	0	StaffText	2/4	1	1	0							ten.						
32	31	60	62	0.0		0	0	Dynamic	2/4	1	1	0					p								
32	31	60	62	1.0		0	0	Chord	2/4	1	1	1/4		1/4	1	345									
32	31	61	63	0.125		1/4	1/4	Chord	2/4	1	1	1/32		1/32	1	346									
32	31	489/8	505/8	0.375		9/32	9/32	Chord	2/4	1	1	3/32		1/16	3/2	347									
32	31	123/2	127/2	0.125		3/8	3/8	Chord	2/4	1	1	1/32		1/32	1	348									
32	31	493/8	509/8	0.375		13/32	13/32	Chord	2/4	1	1	3/32		1/16	3/2	349									
32	31	121/2	125/2	0.5		1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	350									
32	31	61	63	0.5		1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	351									
32	31	123/2	127/2	0.5		3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	352									
33	32	62	64	0.125		0	0	Chord	2/4	1	1	1/32		1/32	1	353									
33	32	497/8	513/8	0.375		1/32	1/32	Chord	2/4	1	1	3/32		1/16	3/2	354									
33	32	125/2	129/2	0.125		1/8	1/8	Chord	2/4	1	1	1/32		1/32	1	355		ornamentShortTrill							
33	32	501/8	517/8	0.375		5/32	5/32	Chord	2/4	1	1	3/32		1/16	3/2	356									
33	32	63	65	0.25		1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	357									29
33	32	253/4	261/4	0.25		5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	358									
33	32	127/2	131/2	0.25		3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	359									30
33	32	255/4	263/4	0.25		7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	360									
33	32	62	64	0.5		0	0	Chord	2/4	2	1	1/8		1/8	1	361									
33	32	125/2	129/2	0.5		1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	362									
33	32	63	65	0.5		1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	363									
34	33	64	66	0.0		0	0	Dynamic	2/4	1	1	0					f								
34	33	64	66	0.125		0	0	Chord	2/4	1	1	1/32		1/32	1	364									
34	33	513/8	529/8	0.375		1/32	1/32	Chord	2/4	1	1	3/32		1/16	3/2	365									
34	33	129/2	133/2	0.16666666666666666		1/8	1/8	Chord	2/4	1	1	1/24		1/16	2/3	366									
34	33	194/3	200/3	0.16666666666666666		1/6	1/6	Chord	2/4	1	1	1/24		1/16	2/3	367									
34	33	389/6	401/6	0.16666666666666666		5/24	5/24	Chord	2/4	1	1	1/24		1/16	2/3	368									
34	33	65	67	0.16666666666666666		1/4	1/4	Chord	2/4	1	1	1/24		1/16	2/3	369									
34	33	391/6	403/6	0.16666666666666666		7/24	7/24	Chord	2/4	1	1	1/24		1/16	2/3	370									
34	33	196/3	202/3	0.16666666666666666		1/3	1/3	Chord	2/4	1	1	1/24		1/16	2/3	371									
34	33	131/2	135/2	0.125		3/8	3/8	Chord	2/4	1	1	1/32		1/32	1	372									
34	33	525/8	541/8	0.375		13/32	13/32	Chord	2/4	1	1	3/32		1/16	3/2	373									
34	33	129/2	133/2	0.5		1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	374									
34	33	65	67	0.5		1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	375									
35	34	66	68	0.16666666666666666		0	0	Chord	2/4	1	1	1/24		1/16	2/3	376									
35	34	397/6	409/6	0.16666666666666666		1/24	1/24	Chord	2/4	1	1	1/24		1/16	2/3	377									
35	34	199/3	205/3	0.16666666666666666		1/12	1/12	Chord	2/4	1	1	1/24		1/16	2/3	378									
35	34	133/2	137/2	0.16666666666666666		1/8	1/8	Chord	2/4	1	1	1/24		1/16	2/3	379									
35	34	200/3	206/3	0.16666666666666666		1/6	1/6	Chord	2/4	1	1	1/24		1/16	2/3	380									
35	34	401/6	413/6	0.16666666666666666		5/24	5/24	Chord	2/4	1	1	1/24		1/16	2/3	381									
35	34	67	69	0.125		1/4	1/4	Chord	2/4	1	1	1/32		1/32	1	382									
35	34	537/8	553/8	0.375		9/32	9/32	Chord	2/4	1	1	3/32		1/16	3/2	383									
35	34	135/2	139/2	0.16666666666666666		3/8	3/8	Chord	2/4	1	1	1/24		1/16	2/3	384									
35	34	203/3	209/3	0.16666666666666666		5/12	5/12	Chord	2/4	1	1	1/24		1/16	2/3	385									
35	34	407/6	419/6	0.16666666666666666		11/24	11/24	Chord	2/4	1	1	1/24		1/16	2/3	386									
35	34	66	68	0.5		0	0	Chord	2/4	2	1	1/8		1/8	1	387									
35	34	133/2	137/2	0.5		1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	388									
35	34	135/2	139/2	0.5		3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	389									
36	35	68	70	0.16666666666666666		0	0	Chord	2/4	1	1	1/24		1/16	2/3	390									
36	35	409/6	421/6	0.16666666666666666		1/24	1/24	Chord	2/4	1	1	1/24		1/16	2/3	391									
36	35	205/3	211/3	0.16666666666666666		1/12	1/12	Chord	2/4	1	1	1/24		1/16	2/3	392									
36	35	137/2	141/2	0.16666666666666666		1/8	1/8	Chord	2/4	1	1	1/24		1/16	2/3	393									
36	35	206/3	212/3	0.16666666666666666		1/6	1/6	Chord	2/4	1	1	1/24		1/16	2/3	394									
36	35	413/6	425/6	0.16666666666666666		5/24	5/24	Chord	2/4	1	1	1/24		1/16	2/3	395									
36	35	69	71	0.16666666666666666		1/4	1/4	Chord	2/4	1	1	1/24		1/16	2/3	396									
36	35	415/6	427/6	0.16666666666666666		7/24	7/24	Chord	2/4	1	1	1/24		1/16	2/3	397									
36	35	208/3	214/3	0.16666666666666666		1/3	1/3	Chord	2/4	1	1	1/24		1/16	2/3	398									
36	35	139/2	143/2	0.16666666666666666		3/8	3/8	Chord	2/4	1	1	1/24		1/16	2/3	399									
36	35	209/3	215/3	0.16666666666666666		5/12	5/12	Chord	2/4	1	1	1/24		1/16	2/3	400									
36	35	419/6	431/6	0.16666666666666666		11/24	11/24	Chord	2/4	1	1	1/24		1/16	2/3	401									
36	35	68	70	0.5		0	0	Chord	2/4	2	1	1/8		1/8	1	402									
36	35	137/2	141/2	0.5		1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	403									
36	35	69	71	0.5		1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	404									
36	35	139/2	143/2	0.5		3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	405									
37	36	70	72	0.5		0	0	Chord	2/4	1	1	1/8		1/8	1	406		articStaccatissimoBelow							
37	36	141/2	145/2	0.5		1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	407		articStaccatissimoBelow							
37	36	71	73	1.0		1/4	1/4	Chord	2/4	1	1	1/4		1/4	1	408									
37	36	70	72	1.0		0	0	Chord	2/4	2	1	1/4		1/4	1	409		articStaccatissimoAbove							
37	36	71	73	1.0		1/4	1/4	Chord	2/4	2	1	1/4		1/4	1	410									
38	37	72	74	0.0		0	0	StaffText	2/4	1	1	0							ten.						
38	37	72	74	0.0		0	0	Dynamic	2/4	1	1	0					f								
38	37	72	74	1.0		0	0	Chord	2/4	1	1	1/4		1/4	1	411									
38	37	73	75	0.125		1/4	1/4	Chord	2/4	1	1	1/32		1/32	1	412									
38	37	585/8	601/8	0.375		9/32	9/32	Chord	2/4	1	1	3/32		1/16	3/2	413									
38	37	147/2	151/2	0.125		3/8	3/8	Chord	2/4	1	1	1/32		1/32	1	414									
38	37	589/8	605/8	0.375		13/32	13/32	Chord	2/4	1	1	3/32		1/16	3/2	415									
38	37	145/2	149/2	0.5		1/8	1/8	Chord	2/4	1	2	1/8		1/8	1	416									
38	37	73	75	0.5		1/4	1/4	Chord	2/4	1	2	1/8		1/8	1	417									
38	37	147/2	151/2	0.5		3/8	3/8	Chord	2/4	1	2	1/8		1/8	1	418									
39	38	74	76	0.125		0	0	Chord	2/4	1	1	1/32		1/32	1	419									
39	38	593/8	609/8	0.375		1/32	1/32	Chord	2/4	1	1	3/32		1/16	3/2	420									
39	38	149/2	153/2	0.125		1/8	1/8	Chord	2/4	1	1	1/32		1/32	1	421		ornamentShortTrill							
39	38	597/8	613/8	0.375		5/32	5/32	Chord	2/4	1	1	3/32		1/16	3/2	422									
39	38	75	77	0.25		1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	423									31
39	38	301/4	309/4	0.25		5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	424									
39	38	151/2	155/2	0.25		3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	425									32
39	38	303/4	311/4	0.25		7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	426									
39	38	74	76	0.5		0	0	Chord	2/4	1	2	1/8		1/8	1	427									
39	38	149/2	153/2	0.5		1/8	1/8	Chord	2/4	1	2	1/8		1/8	1	428									
39	38	75	77	0.5		1/4	1/4	Chord	2/4	1	2	1/8		1/8	1	429									
40	39	76	78	0.0		0	0	StaffText	2/4	1	1	0							ten.						
40	39	76	78	1.0		0	0	Chord	2/4	1	1	1/4		1/4	1	430									
40	39	77	79	0.125		1/4	1/4	Chord	2/4	1	1	1/32		1/32	1	431									
40	39	617/8	633/8	0.375		9/32	9/32	Chord	2/4	1	1	3/32		1/16	3/2	432									
40	39	155/2	159/2	0.125		3/8	3/8	Chord	2/4	1	1	1/32		1/32	1	433									
40	39	621/8	637/8	0.375		13/32	13/32	Chord	2/4	1	1	3/32		1/16	3/2	434									
40	39	153/2	157/2	0.5		1/8	1/8	Chord	2/4	1	2	1/8		1/8	1	435									
40	39	77	79	0.5		1/4	1/4	Chord	2/4	1	2	1/8		1/8	1	436									
40	39	155/2	159/2	0.5		3/8	3/8	Chord	2/4	1	2	1/8		1/8	1	437									
40	39	76	78	0.0		0	0	Dynamic	2/4	2	1	0					p								
41	40	78	80	0.125		0	0	Chord	2/4	1	1	1/32		1/32	1	438									
41	40	625/8	641/8	0.375		1/32	1/32	Chord	2/4	1	1	3/32		1/16	3/2	439									
41	40	157/2	161/2	0.125		1/8	1/8	Chord	2/4	1	1	1/32		1/32	1	440		ornamentShortTrill							
41	40	629/8	645/8	0.375		5/32	5/32	Chord	2/4	1	1	3/32		1/16	3/2	441									
41	40	79	81	0.25		1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	442									33
41	40	317/4	325/4	0.25		5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	443									
41	40	159/2	163/2	0.25		3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	444									34
41	40	319/4	327/4	0.25		7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	445									
41	40	78	80	0.5		0	0	Chord	2/4	1	2	1/8		1/8	1	446									
41	40	157/2	161/2	0.5		1/8	1/8	Chord	2/4	1	2	1/8		1/8	1	447									
41	40	79	81	0.5		1/4	1/4	Chord	2/4	1	2	1/8		1/8	1	448									
42	41	80	82	0.125		0	0	Chord	2/4	1	1	1/32		1/32	1	449									
42	41	641/8	657/8	0.0		1/32	1/32	Dynamic	2/4	1	1	0					f								
42	41	641/8	657/8	0.125		1/32	1/32	Chord	2/4	1	1	1/32		1/32	1	450									
42	41	321/4	329/4	0.125		1/16	1/16	Chord	2/4	1	1	1/32		1/32	1	451									
42	41	643/8	659/8	0.125		3/32	3/32	Chord	2/4	1	1	1/32		1/32	1	452									
42	41	161/2	165/2	0.125		1/8	1/8	Chord	2/4	1	1	1/32		1/32	1	453									
42	41	645/8	661/8	0.125		5/32	5/32	Chord	2/4	1	1	1/32		1/32	1	454									
42	41	323/4	331/4	0.125		3/16	3/16	Chord	2/4	1	1	1/32		1/32	1	455									
42	41	647/8	663/8	0.125		7/32	7/32	Chord	2/4	1	1	1/32		1/32	1	456									
42	41	81	83	0.125		1/4	1/4	Chord	2/4	1	1	1/32		1/32	1	457									
42	41	649/8	665/8	0.125		9/32	9/32	Chord	2/4	1	1	1/32		1/32	1	458									
42	41	325/4	333/4	0.125		5/16	5/16	Chord	2/4	1	1	1/32		1/32	1	459									
42	41	651/8	667/8	0.125		11/32	11/32	Chord	2/4	1	1	1/32		1/32	1	460									
42	41	163/2	167/2	0.125		3/8	3/8	Chord	2/4	1	1	1/32		1/32	1	461									
42	41	653/8	669/8	0.125		13/32	13/32	Chord	2/4	1	1	1/32		1/32	1	462									
42	41	327/4	335/4	0.125		7/16	7/16	Chord	2/4	1	1	1/32		1/32	1	463									
42	41	655/8	671/8	0.125		15/32	15/32	Chord	2/4	1	1	1/32		1/32	1	464									
42	41	161/2	165/2	0.5		1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	465									
42	41	81	83	0.5		1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	466									
42	41	163/2	167/2	0.5		3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	467									
43	42	82	84	0.125		0	0	Chord	2/4	1	1	1/32		1/32	1	468									
43	42	657/8	673/8	0.125		1/32	1/32	Chord	2/4	1	1	1/32		1/32	1	469									
43	42	329/4	337/4	0.125		1/16	1/16	Chord	2/4	1	1	1/32		1/32	1	470									
43	42	659/8	675/8	0.125		3/32	3/32	Chord	2/4	1	1	1/32		1/32	1	471									
43	42	165/2	169/2	0.125		1/8	1/8	Chord	2/4	1	1	1/32		1/32	1	472									
43	42	661/8	677/8	0.125		5/32	5/32	Chord	2/4	1	1	1/32		1/32	1	473									
43	42	331/4	339/4	0.125		3/16	3/16	Chord	2/4	1	1	1/32		1/32	1	474									
43	42	663/8	679/8	0.125		7/32	7/32	Chord	2/4	1	1	1/32		1/32	1	475									
43	42	83	85	0.125		1/4	1/4	Chord	2/4	1	1	1/32		1/32	1	476									
43	42	665/8	681/8	0.125		9/32	9/32	Chord	2/4	1	1	1/32		1/32	1	477									
43	42	333/4	341/4	0.125		5/16	5/16	Chord	2/4	1	1	1/32		1/32	1	478									
43	42	667/8	683/8	0.125		11/32	11/32	Chord	2/4	1	1	1/32		1/32	1	479									
43	42	167/2	171/2	0.125		3/8	3/8	Chord	2/4	1	1	1/32		1/32	1	480									
43	42	669/8	685/8	0.125		13/32	13/32	Chord	2/4	1	1	1/32		1/32	1	481									
43	42	335/4	343/4	0.125		7/16	7/16	Chord	2/4	1	1	1/32		1/32	1	482									
43	42	671/8	687/8	0.125		15/32	15/32	Chord	2/4	1	1	1/32		1/32	1	483									
43	42	82	84	0.5		0	0	Chord	2/4	2	1	1/8		1/8	1	484									
44	43	84	86	0.25		0	0	Chord	2/4	1	1	1/16		1/16	1	485									
44	43	337/4	345/4	0.125		1/16	1/16	Chord	2/4	1	1	1/32		1/32	1	486									
44	43	675/8	691/8	0.125		3/32	3/32	Chord	2/4	1	1	1/32		1/32	1	487									
44	43	169/2	173/2	0.25		1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	488									
44	43	339/4	347/4	0.25		3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	489									
44	43	85	87	0.5		1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	490		articStaccatissimoBelow							
44	43	171/2	175/2	0.5		3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	491		articStaccatissimoBelow							
44	43	337/4	345/4	0.125		1/16	1/16	Chord	2/4	2	1	1/32		1/32	1	492									
44	43	675/8	691/8	0.125		3/32	3/32	Chord	2/4	2	1	1/32		1/32	1	493									
44	43	169/2	173/2	0.25		1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	494									
44	43	339/4	347/4	0.25		3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	495									
44	43	85	87	0.5		1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	496		articStaccatissimoAbove							
44	43	171/2	175/2	0.5		3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	497		articStaccatissimoAbove							
45	44	86	88	0.0		0	0	StaffText	2/4	1	1	0							ten.						
45	44	86	88	1.0		0	0	Chord	2/4	1	1	1/4		1/4	1	498									
45	44	87	89	0.0		1/4	1/4	Dynamic	2/4	1	1	0					p								
45	44	87	89	0.125		1/4	1/4	Chord	2/4	1	1	1/32		1/32	1	499									
45	44	697/8	713/8	0.375		9/32	9/32	Chord	2/4	1	1	3/32		1/16	3/2	500									
45	44	175/2	179/2	0.125		3/8	3/8	Chord	2/4	1	1	1/32		1/32	1	501									
45	44	701/8	717/8	0.375		13/32	13/32	Chord	2/4	1	1	3/32		1/16	3/2	502									
45	44	86	88	2.0		0	0	Chord	2/4	2	1	1/2		1/2	1	503									
46	45	88	90	0.125		0	0	Chord	2/4	1	1	1/32		1/32	1	504									
46	45	705/8	721/8	0.375		1/32	1/32	Chord	2/4	1	1	3/32		1/16	3/2	505									
46	45	177/2	181/2	0.125		1/8	1/8	Chord	2/4	1	1	1/32		1/32	1	506									
46	45	709/8	725/8	0.375		5/32	5/32	Chord	2/4	1	1	3/32		1/16	3/2	507									
46	45	89	91	0.125		1/4	1/4	Chord	2/4	1	1	1/32		1/32	1	508									
46	45	713/8	729/8	0.375		9/32	9/32	Chord	2/4	1	1	3/32		1/16	3/2	509									
46	45	179/2	183/2	0.125		3/8	3/8	Chord	2/4	1	1	1/32		1/32	1	510									
46	45	717/8	733/8	0.375		13/32	13/32	Chord	2/4	1	1	3/32		1/16	3/2	511									
46	45	88	90	2.0		0	0	Chord	2/4	2	1	1/2		1/2	1	512									
46	45	89	91	1.0		1/4	1/4	Chord	2/4	2	3	1/4		1/4	1	513									
47	46	90	92	0.5		0	0	Chord	2/4	1	1	1/8		1/8	1	514									35
47	46	181/2	185/2	0.5		1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	515		ornamentMordent							
47	46	91	93	0.16666666666666666		1/4	1/4	Chord	2/4	1	1	1/24		1/16	2/3	516									
47	46	547/6	559/6	0.16666666666666666		7/24	7/24	Chord	2/4	1	1	1/24		1/16	2/3	517									
47	46	274/3	280/3	0.16666666666666666		1/3	1/3	Chord	2/4	1	1	1/24		1/16	2/3	518									
47	46	183/2	187/2	0.16666666666666666		3/8	3/8	Chord	2/4	1	1	1/24		1/16	2/3	519									
47	46	275/3	281/3	0.16666666666666666		5/12	5/12	Chord	2/4	1	1	1/24		1/16	2/3	520									
47	46	551/6	563/6	0.16666666666666666		11/24	11/24	Chord	2/4	1	1	1/24		1/16	2/3	521									
47	46	90	92	2.0		0	0	Chord	2/4	2	1	1/2		1/2	1	522									
48	47	92	94	0.16666666666666666		0	0	Chord	2/4	1	1	1/24		1/16	2/3	523									
48	47	553/6	565/6	0.16666666666666666		1/24	1/24	Chord	2/4	1	1	1/24		1/16	2/3	524									
48	47	277/3	283/3	0.16666666666666666		1/12	1/12	Chord	2/4	1	1	1/24		1/16	2/3	525									
48	47	185/2	189/2	0.16666666666666666		1/8	1/8	Chord	2/4	1	1	1/24		1/16	2/3	526									
48	47	278/3	284/3	0.16666666666666666		1/6	1/6	Chord	2/4	1	1	1/24		1/16	2/3	527									
48	47	557/6	569/6	0.16666666666666666		5/24	5/24	Chord	2/4	1	1	1/24		1/16	2/3	528									
48	47	93	95	0.16666666666666666		1/4	1/4	Chord	2/4	1	1	1/24		1/16	2/3	529									
48	47	559/6	571/6	0.16666666666666666		7/24	7/24	Chord	2/4	1	1	1/24		1/16	2/3	530									
48	47	280/3	286/3	0.16666666666666666		1/3	1/3	Chord	2/4	1	1	1/24		1/16	2/3	531									
48	47	187/2	191/2	0.16666666666666666		3/8	3/8	Chord	2/4	1	1	1/24		1/16	2/3	532									
48	47	281/3	287/3	0.16666666666666666		5/12	5/12	Chord	2/4	1	1	1/24		1/16	2/3	533									
48	47	563/6	575/6	0.16666666666666666		11/24	11/24	Chord	2/4	1	1	1/24		1/16	2/3	534									
48	47	92	94	2.0		0	0	Chord	2/4	2	1	1/2		1/2	1	535									
48	47	187/2	191/2	0.5		3/8	3/8	Chord	2/4	2	3	1/8		1/8	1	536									
49	48	94	96	0.0		0	0	StaffText	2/4	1	1	0							ten.						
49	48	94	96	0.0		0	0	Dynamic	2/4	1	1	0					f								
49	48	94	96	1.0		0	0	Chord	2/4	1	1	1/4		1/4	1	537									
49	48	95	97	0.125		1/4	1/4	Chord	2/4	1	1	1/32		1/32	1	538									
49	48	761/8	777/8	0.375		9/32	9/32	Chord	2/4	1	1	3/32		1/16	3/2	539									
49	48	191/2	195/2	0.125		3/8	3/8	Chord	2/4	1	1	1/32		1/32	1	540									
