mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	tremolo	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	slur
1	1	0	0.0	0	0	Tempo	4/4	1	1	0									Allegro	116	
1	1	0	0.0	0	0	Tempo	4/4	1	1	0									 = 100	100	
1	1	1/8	0.125	1/32	1/32	Chord	4/4	1	1	1/32			1/32	1	0						
1	1	1/4	0.125	1/16	1/16	Chord	4/4	1	1	1/32			1/32	1	1						
1	1	3/8	0.125	3/32	3/32	Chord	4/4	1	1	1/32			1/32	1	2						
1	1	1/2	0.125	1/8	1/8	Chord	4/4	1	1	1/32			1/32	1	3						
1	1	5/8	0.125	5/32	5/32	Chord	4/4	1	1	1/32			1/32	1	4						
1	1	3/4	0.125	3/16	3/16	Chord	4/4	1	1	1/32			1/32	1	5						
1	1	7/8	0.125	7/32	7/32	Chord	4/4	1	1	1/32			1/32	1	6						
1	1	1	0.125	1/4	1/4	Chord	4/4	1	1	1/32			1/32	1	7						
1	1	9/8	0.125	9/32	9/32	Chord	4/4	1	1	1/32			1/32	1	8						
1	1	5/4	0.125	5/16	5/16	Chord	4/4	1	1	1/32			1/32	1	9						
1	1	11/8	0.125	11/32	11/32	Chord	4/4	1	1	1/32			1/32	1	10						
1	1	3/2	0.125	3/8	3/8	Chord	4/4	1	1	1/32			1/32	1	11						
1	1	13/8	0.125	13/32	13/32	Chord	4/4	1	1	1/32			1/32	1	12						
1	1	7/4	0.125	7/16	7/16	Chord	4/4	1	1	1/32			1/32	1	13						
1	1	15/8	0.125	15/32	15/32	Chord	4/4	1	1	1/32			1/32	1	14						
1	1	2	0.125	1/2	1/2	Chord	4/4	1	1	1/32			1/32	1	15						
1	1	17/8	0.125	17/32	17/32	Chord	4/4	1	1	1/32			1/32	1	16						
1	1	9/4	0.125	9/16	9/16	Chord	4/4	1	1	1/32			1/32	1	17						
1	1	19/8	0.125	19/32	19/32	Chord	4/4	1	1	1/32			1/32	1	18						
1	1	5/2	0.125	5/8	5/8	Chord	4/4	1	1	1/32			1/32	1	19						
1	1	21/8	0.125	21/32	21/32	Chord	4/4	1	1	1/32			1/32	1	20						
1	1	11/4	0.125	11/16	11/16	Chord	4/4	1	1	1/32			1/32	1	21						
1	1	23/8	0.125	23/32	23/32	Chord	4/4	1	1	1/32			1/32	1	22						
1	1	3	0.125	3/4	3/4	Chord	4/4	1	1	1/32			1/32	1	23						
1	1	25/8	0.125	25/32	25/32	Chord	4/4	1	1	1/32			1/32	1	24						
1	1	13/4	0.125	13/16	13/16	Chord	4/4	1	1	1/32			1/32	1	25						
1	1	27/8	0.125	27/32	27/32	Chord	4/4	1	1	1/32			1/32	1	26						
1	1	7/2	0.125	7/8	7/8	Chord	4/4	1	1	1/32			1/32	1	27						
1	1	29/8	0.125	29/32	29/32	Chord	4/4	1	1	1/32			1/32	1	28						
1	1	15/4	0.125	15/16	15/16	Chord	4/4	1	1	1/32			1/32	1	29						
1	1	31/8	0.125	31/32	31/32	Chord	4/4	1	1	1/32			1/32	1	30						
1	1	4	0.125	1	1	Chord	4/4	1	1	1/32			1/32	1	31						
1	1	33/8	0.125	33/32	33/32	Chord	4/4	1	1	1/32			1/32	1	32						
1	1	17/4	0.125	17/16	17/16	Chord	4/4	1	1	1/32			1/32	1	33						
1	1	35/8	0.125	35/32	35/32	Chord	4/4	1	1	1/32			1/32	1	34						
