mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	tremolo	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	slur
5	5	19/3	0.16666666666666666	1/12	1/12	Chord	3/8	1	1	1/24			1/16	2/3	36						
5	5	27/4	0.0	3/16	3/16	Dynamic	3/8	1	1	0						p					
5	5	27/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16			1/16	1	37						
5	5	29/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16			1/16	1	38						
5	5	6	0.5	0	0	Chord	3/8	2	1	1/8			1/8	1	39						
5	5	13/2	0.0	1/8	1/8	Dynamic	3/8	2	1	0						p					
5	5	13/2	0.5	1/8	1/8	Chord	3/8	2	1	1/8			1/8	1	40						
5	5	7	0.5	1/4	1/4	Chord	3/8	2	1	1/8			1/8	1	41						
6	6	15/2	0.0	0	0	Dynamic	3/8	1	1	0						f					
6	6	15/2	0.0	0	0	Chord	3/8	1	1	0	grace32		1/32	2/3	42						
6	6	15/2	0.0	0	0	Chord	3/8	1	1	0	grace32		1/32	2/3	43						
6	6	15/2	0.16666666666666666	0	0	Chord	3/8	1	1	1/24			1/16	2/3	44						
6	6	23/3	0.16666666666666666	1/24	1/24	Chord	3/8	1	1	1/24			1/16	2/3	45						
6	6	47/6	0.16666666666666666	1/12	1/12	Chord	3/8	1	1	1/24			1/16	2/3	46						
6	6	33/4	0.0	3/16	3/16	Dynamic	3/8	1	1	0						p					
6	6	33/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16			1/16	1	47						
6	6	35/4	0.0	5/16	5/16	Dynamic	3/8	1	1	0						f					
6	6	35/4	0.125	5/16	5/16	Chord	3/8	1	1	1/32			1/32	1	48						
6	6	71/8	0.125	11/32	11/32	Chord	3/8	1	1	1/32			1/32	1	49						
6	6	8	0.0	1/8	1/8	Dynamic	3/8	2	1	0						p					
6	6	8	0.5	1/8	1/8	Chord	3/8	2	1	1/8			1/8	1	50						
6	6	17/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8			1/8	1	51						
6	6	8	0.5	1/8	1/8	Chord	3/8	2	3	1/8			1/8	1	52						
6	6	17/2	0.5	1/4	1/4	Chord	3/8	2	3	1/8			1/8	1	53						
7	7	9	0.5	0	0	Chord	3/8	1	1	1/8			1/8	1	54						1
7	7	19/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16			1/16	1	55		ornamentShortTrill				
7	7	79/8	0.0	7/32	7/32	Dynamic	3/8	1	1	0						p					
7	7	79/8	0.125	7/32	7/32	Chord	3/8	1	1	1/32			1/32	1	56						
7	7	10	0.0	1/4	1/4	Chord	3/8	1	1	0	grace32		1/32	1	57						
7	7	10	0.0	1/4	1/4	Chord	3/8	1	1	0	grace32		1/32	1	58						
7	7	10	0.125	1/4	1/4	Chord	3/8	1	1	1/32			1/32	1	59						2
7	7	81/8	0.125	9/32	9/32	Chord	3/8	1	1	1/32			1/32	1	60						
7	7	41/4	0.0	5/16	5/16	Chord	3/8	1	1	0	grace32		1/32	1	61						
7	7	41/4	0.0	5/16	5/16	Chord	3/8	1	1	0	grace32		1/32	1	62						
7	7	41/4	0.125	5/16	5/16	Chord	3/8	1	1	1/32			1/32	1	63						3
7	7	83/8	0.125	11/32	11/32	Chord	3/8	1	1	1/32			1/32	1	64						
7	7	37/4	0.0	1/16	1/16	Dynamic	3/8	2	1	0						f					
7	7	37/4	0.125	1/16	1/16	Chord	3/8	2	1	1/32			1/32	1	65						
7	7	75/8	0.125	3/32	3/32	Chord	3/8	2	1	1/32			1/32	1	66						
7	7	19/2	0.25	1/8	1/8	Chord	3/8	2	1	1/16			1/16	1	67						
7	7	39/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16			1/16	1	68						
8	8	21/2	0.3333333333333333	0	0	Chord	3/8	1	1	1/12			1/8	2/3	69						
8	8	65/6	0.125	1/12	1/12	Chord	3/8	1	1	1/32			1/32	1	70		ornamentShortTrill				
8	8	263/24	0.041666666666666664	11/96	11/96	Chord	3/8	1	1	1/96			1/64	2/3	71						
8	8	11	0.5	1/8	1/8	Chord	3/8	1	1	1/8			1/8	1	72						
8	8	23/2	0.5	1/4	1/4	Chord	3/8	1	1	1/8			1/8	1	73		ornamentMordent				
8	8	21/2	0.5	0	0	Chord	3/8	2	1	1/8			1/8	1	74						
8	8	11	0.25	1/8	1/8	Chord	3/8	2	1	1/16			1/16	1	75						
8	8	45/4	0.75	3/16	3/16	Chord	3/8	2	1	3/16			1/8	3/2	76						
9	9	12	0.0	0	0	Dynamic	3/8	1	1	0						f					
9	9	12	0.5	0	0	Chord	3/8	1	1	1/8			1/8	1	77						
9	9	25/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16			1/16	1	78		ornamentTurn				
9	9	51/4	0.125	3/16	3/16	Chord	3/8	1	1	1/32			1/32	1	79						
9	9	103/8	0.125	7/32	7/32	Chord	3/8	1	1	1/32			1/32	1	80						
9	9	13	0.125	1/4	1/4	Chord	3/8	1	1	1/32			1/32	1	81						
9	9	105/8	0.125	9/32	9/32	Chord	3/8	1	1	1/32			1/32	1	82						
9	9	53/4	0.125	5/16	5/16	Chord	3/8	1	1	1/32			1/32	1	83						
9	9	107/8	0.125	11/32	11/32	Chord	3/8	1	1	1/32			1/32	1	84						
10	10	27/2	0.25	0	0	Chord	3/8	1	1	1/16			1/16	1	85						
10	10	55/4	0.125	1/16	1/16	Chord	3/8	1	1	1/32			1/32	1	86						
10	10	111/8	0.125	3/32	3/32	Chord	3/8	1	1	1/32			1/32	1	87						
10	10	14	0.125	1/8	1/8	Chord	3/8	1	1	1/32			1/32	1	88						
10	10	113/8	0.125	5/32	5/32	Chord	3/8	1	1	1/32			1/32	1	89						
10	10	57/4	0.125	3/16	3/16	Chord	3/8	1	1	1/32			1/32	1	90						
10	10	115/8	0.125	7/32	7/32	Chord	3/8	1	1	1/32			1/32	1	91						
10	10	29/2	0.125	1/4	1/4	Chord	3/8	1	1	1/32			1/32	1	92						
10	10	117/8	0.125	9/32	9/32	Chord	3/8	1	1	1/32			1/32	1	93						
10	10	59/4	0.125	5/16	5/16	Chord	3/8	1	1	1/32			1/32	1	94						
10	10	119/8	0.125	11/32	11/32	Chord	3/8	1	1	1/32			1/32	1	95						
11	11	15	0.125	0	0	Chord	3/8	1	1	1/32			1/32	1	96						
11	11	121/8	0.125	1/32	1/32	Chord	3/8	1	1	1/32			1/32	1	97						
11	11	61/4	0.125	1/16	1/16	Chord	3/8	1	1	1/32			1/32	1	98						
11	11	123/8	0.125	3/32	3/32	Chord	3/8	1	1	1/32			1/32	1	99						
11	11	31/2	0.125	1/8	1/8	Chord	3/8	1	1	1/32			1/32	1	100						
11	11	125/8	0.125	5/32	5/32	Chord	3/8	1	1	1/32			1/32	1	101						
11	11	63/4	0.125	3/16	3/16	Chord	3/8	1	1	1/32			1/32	1	102						
11	11	127/8	0.125	7/32	7/32	Chord	3/8	1	1	1/32			1/32	1	103						
11	11	16	0.125	1/4	1/4	Chord	3/8	1	1	1/32			1/32	1	104						
11	11	129/8	0.125	9/32	9/32	Chord	3/8	1	1	1/32			1/32	1	105						
11	11	65/4	0.125	5/16	5/16	Chord	3/8	1	1	1/32			1/32	1	106						
11	11	131/8	0.125	11/32	11/32	Chord	3/8	1	1	1/32			1/32	1	107						
12	12	33/2	0.0	0	0	Chord	3/8	2	1	0	grace16		1/16	1	108						
12	12	33/2	0.5	0	0	Chord	3/8	2	1	1/8			1/8	1	109		ornamentTurn				
12	12	17	0.5	1/8	1/8	Chord	3/8	2	1	1/8			1/8	1	110						
12	12	33/2	0.5	0	0	Chord	3/8	2	3	1/8			1/8	1	111						
12	12	17	0.5	1/8	1/8	Chord	3/8	2	3	1/8			1/8	1	112						
13	13	18	0.0	0	0	Dynamic	3/8	1	1	0						p					
13	13	18	0.5	0	0	Chord	3/8	1	1	1/8			1/8	1	113						
13	13	37/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16			1/16	1	114		ornamentTurn				
13	13	75/4	0.125	3/16	3/16	Chord	3/8	1	1	1/32			1/32	1	115						
13	13	151/8	0.125	7/32	7/32	Chord	3/8	1	1	1/32			1/32	1	116						
13	13	19	0.125	1/4	1/4	Chord	3/8	1	1	1/32			1/32	1	117						
13	13	153/8	0.125	9/32	9/32	Chord	3/8	1	1	1/32			1/32	1	118						
13	13	77/4	0.125	5/16	5/16	Chord	3/8	1	1	1/32			1/32	1	119						
13	13	155/8	0.125	11/32	11/32	Chord	3/8	1	1	1/32			1/32	1	120						
14	14	39/2	0.25	0	0	Chord	3/8	1	1	1/16			1/16	1	121						
14	14	79/4	0.125	1/16	1/16	Chord	3/8	1	1	1/32			1/32	1	122						
14	14	159/8	0.125	3/32	3/32	Chord	3/8	1	1	1/32			1/32	1	123						
14	14	20	0.125	1/8	1/8	Chord	3/8	1	1	1/32			1/32	1	124						
14	14	161/8	0.125	5/32	5/32	Chord	3/8	1	1	1/32			1/32	1	125						
14	14	81/4	0.125	3/16	3/16	Chord	3/8	1	1	1/32			1/32	1	126						
14	14	163/8	0.125	7/32	7/32	Chord	3/8	1	1	1/32			1/32	1	127						
14	14	41/2	0.125	1/4	1/4	Chord	3/8	1	1	1/32			1/32	1	128						
14	14	165/8	0.125	9/32	9/32	Chord	3/8	1	1	1/32			1/32	1	129						
14	14	83/4	0.125	5/16	5/16	Chord	3/8	1	1	1/32			1/32	1	130						
14	14	167/8	0.125	11/32	11/32	Chord	3/8	1	1	1/32			1/32	1	131						
15	15	21	0.125	0	0	Chord	3/8	1	1	1/32			1/32	1	132						
15	15	169/8	0.125	1/32	1/32	Chord	3/8	1	1	1/32			1/32	1	133						
15	15	85/4	0.125	1/16	1/16	Chord	3/8	1	1	1/32			1/32	1	134						
15	15	171/8	0.125	3/32	3/32	Chord	3/8	1	1	1/32			1/32	1	135						
15	15	43/2	0.125	1/8	1/8	Chord	3/8	1	1	1/32			1/32	1	136						
15	15	173/8	0.125	5/32	5/32	Chord	3/8	1	1	1/32			1/32	1	137						
15	15	87/4	0.125	3/16	3/16	Chord	3/8	1	1	1/32			1/32	1	138						
15	15	175/8	0.125	7/32	7/32	Chord	3/8	1	1	1/32			1/32	1	139						
15	15	22	0.125	1/4	1/4	Chord	3/8	1	1	1/32			1/32	1	140						
15	15	177/8	0.125	9/32	9/32	Chord	3/8	1	1	1/32			1/32	1	141						
15	15	89/4	0.125	5/16	5/16	Chord	3/8	1	1	1/32			1/32	1	142						
15	15	179/8	0.125	11/32	11/32	Chord	3/8	1	1	1/32			1/32	1	143						
16	16	45/2	0.0	0	0	Chord	3/8	1	1	0	grace16		1/16	1	144						
16	16	45/2	0.5	0	0	Chord	3/8	1	1	1/8			1/8	1	145		ornamentTurn				4
16	16	23	0.375	1/8	1/8	Chord	3/8	1	1	3/32			1/16	3/2	146						
16	16	187/8	0.0	7/32	7/32	Dynamic	3/8	1	1	0						f					
16	16	187/8	0.125	7/32	7/32	Chord	3/8	1	1	1/32			1/32	1	147						
16	16	47/2	0.375	1/4	1/4	Chord	3/8	1	1	3/32			1/16	3/2	148						
16	16	191/8	0.125	11/32	11/32	Chord	3/8	1	1	1/32			1/32	1	149						
16	16	45/2	0.5	0	0	Chord	3/8	2	1	1/8			1/8	1	150						
16	16	23	0.5	1/8	1/8	Chord	3/8	2	1	1/8			1/8	1	151						
16	16	47/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8			1/8	1	152						
17	17	24	0.0	0	0	Chord	3/8	1	1	0	grace16		1/16	1	153						
17	17	24	0.0	0	0	Chord	3/8	1	1	0	grace16		1/16	1	154						
17	17	24	0.25	0	0	Chord	3/8	1	1	1/16			1/16	1	155						
17	17	97/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16			1/16	1	156						
17	17	49/2	0.375	1/8	1/8	Chord	3/8	1	1	3/32			1/16	3/2	157						
17	17	199/8	0.125	7/32	7/32	Chord	3/8	1	1	1/32			1/32	1	158						
17	17	25	0.375	1/4	1/4	Chord	3/8	1	1	3/32			1/16	3/2	159						
17	17	203/8	0.125	11/32	11/32	Chord	3/8	1	1	1/32			1/32	1	160						
17	17	24	0.5	0	0	Chord	3/8	1	2	1/8			1/8	1	161						
17	17	49/2	0.5	1/8	1/8	Chord	3/8	1	2	1/8			1/8	1	162						
17	17	25	0.5	1/4	1/4	Chord	3/8	1	2	1/8			1/8	1	163						
17	17	24	0.5	0	0	Chord	3/8	2	1	1/8			1/8	1	164						
17	17	49/2	0.5	1/8	1/8	Chord	3/8	2	1	1/8			1/8	1	165						
17	17	25	0.5	1/4	1/4	Chord	3/8	2	1	1/8			1/8	1	166						
18	18	51/2	0.0	0	0	Chord	3/8	1	1	0	grace16		1/16	1	167						
18	18	51/2	0.0	0	0	Chord	3/8	1	1	0	grace16		1/16	1	168						
18	18	51/2	0.25	0	0	Chord	3/8	1	1	1/16			1/16	1	169						
18	18	103/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16			1/16	1	170						
18	18	26	0.375	1/8	1/8	Chord	3/8	1	1	3/32			1/16	3/2	171						
18	18	211/8	0.125	7/32	7/32	Chord	3/8	1	1	1/32			1/32	1	172						
18	18	53/2	0.375	1/4	1/4	Chord	3/8	1	1	3/32			1/16	3/2	173						
18	18	215/8	0.125	11/32	11/32	Chord	3/8	1	1	1/32			1/32	1	174						
18	18	51/2	0.5	0	0	Chord	3/8	1	2	1/8			1/8	1	175						
18	18	26	0.5	1/8	1/8	Chord	3/8	1	2	1/8			1/8	1	176						
18	18	53/2	0.5	1/4	1/4	Chord	3/8	1	2	1/8			1/8	1	177						
18	18	51/2	0.5	0	0	Chord	3/8	2	1	1/8			1/8	1	178						
18	18	26	0.5	1/8	1/8	Chord	3/8	2	1	1/8			1/8	1	179						
18	18	53/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8			1/8	1	180						
19	19	27	0.0	0	0	StaffText	3/8	1	1	0											
19	19	27	0.0	0	0	StaffText	3/8	1	1	0											
19	19	27	0.0	0	0	Dynamic	3/8	1	1	0						p					
19	19	27	0.375	0	0	Chord	3/8	1	1	3/32			1/16	3/2	181		ornamentTurn				
19	19	219/8	0.125	3/32	3/32	Chord	3/8	1	1	1/32			1/32	1	182						
19	19	55/2	0.5	1/8	1/8	Chord	3/8	1	1	1/8			1/8	1	183						5
19	19	28	0.125	1/4	1/4	Chord	3/8	1	1	1/32			1/32	1	184						
19	19	225/8	0.125	9/32	9/32	Chord	3/8	1	1	1/32			1/32	1	185						
19	19	113/4	0.125	5/16	5/16	Chord	3/8	1	1	1/32			1/32	1	186		ornamentShortTrill				
19	19	227/8	0.125	11/32	11/32	Chord	3/8	1	1	1/32			1/32	1	187						
19	19	27	0.5	0	0	Chord	3/8	1	3	1/8			1/8	1	188						
19	19	27	0.5	0	0	Chord	3/8	2	1	1/8			1/8	1	189						
19	19	55/2	0.5	1/8	1/8	Chord	3/8	2	1	1/8			1/8	1	190						
19	19	28	0.5	1/4	1/4	Chord	3/8	2	1	1/8			1/8	1	191						
20	20	57/2	0.25	0	0	Chord	3/8	1	1	1/16			1/16	1	192						
20	20	115/4	0.0	1/16	1/16	StaffText	3/8	1	1	0								<i>cresc.</i>			
20	20	115/4	0.5	1/16	1/16	Chord	3/8	1	1	1/8			1/8	1	193						
20	20	117/4	0.5	3/16	3/16	Chord	3/8	1	1	1/8			1/8	1	194						
20	20	119/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16			1/16	1	195						6
20	20	57/2	0.5	0	0	Chord	3/8	2	1	1/8			1/8	1	196						
20	20	29	0.5	1/8	1/8	Chord	3/8	2	1	1/8			1/8	1	197						
20	20	59/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8			1/8	1	198						
21	21	30	0.25	0	0	Chord	3/8	1	1	1/16			1/16	1	199						
21	21	121/4	0.5	1/16	1/16	Chord	3/8	1	1	1/8			1/8	1	200						
21	21	123/4	0.5	3/16	3/16	Chord	3/8	1	1	1/8			1/8	1	201						
21	21	125/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16			1/16	1	202						
21	21	121/4	0.5	1/16	1/16	Chord	3/8	1	2	1/8			1/8	1	203						
21	21	123/4	0.5	3/16	3/16	Chord	3/8	1	2	1/8			1/8	1	204						
21	21	125/4	0.25	5/16	5/16	Chord	3/8	1	2	1/16			1/16	1	205						
21	21	30	0.5	0	0	Chord	3/8	2	1	1/8			1/8	1	206						
21	21	61/2	0.5	1/8	1/8	Chord	3/8	2	1	1/8			1/8	1	207						
21	21	31	0.5	1/4	1/4	Chord	3/8	2	1	1/8			1/8	1	208						
22	22	63/2	0.0	0	0	Dynamic	3/8	1	1	0						f					
22	22	63/2	0.375	0	0	Chord	3/8	1	1	3/32			1/16	3/2	209						
22	22	255/8	0.125	3/32	3/32	Chord	3/8	1	1	1/32			1/32	1	210						
22	22	32	0.375	1/8	1/8	Chord	3/8	1	1	3/32			1/16	3/2	211						7
22	22	259/8	0.125	7/32	7/32	Chord	3/8	1	1	1/32			1/32	1	212						
22	22	65/2	0.375	1/4	1/4	Chord	3/8	1	1	3/32			1/16	3/2	213						8
22	22	263/8	0.125	11/32	11/32	Chord	3/8	1	1	1/32			1/32	1	214						
22	22	63/2	0.375	0	0	Chord	3/8	1	2	3/32			1/16	3/2	215						
22	22	255/8	0.125	3/32	3/32	Chord	3/8	1	2	1/32			1/32	1	216						
22	22	32	0.375	1/8	1/8	Chord	3/8	1	2	3/32			1/16	3/2	217						
22	22	259/8	0.125	7/32	7/32	Chord	3/8	1	2	1/32			1/32	1	218						
22	22	65/2	0.375	1/4	1/4	Chord	3/8	1	2	3/32			1/16	3/2	219						
22	22	263/8	0.125	11/32	11/32	Chord	3/8	1	2	1/32			1/32	1	220						
22	22	63/2	1.5	0	0	Chord	3/8	2	1	3/8			1/4	3/2	221						9
23	23	33	0.375	0	0	Chord	3/8	1	1	3/32			1/16	3/2	222						10
23	23	267/8	0.125	3/32	3/32	Chord	3/8	1	1	1/32			1/32	1	223						
23	23	67/2	0.375	1/8	1/8	Chord	3/8	1	1	3/32			1/16	3/2	224						11
23	23	271/8	0.125	7/32	7/32	Chord	3/8	1	1	1/32			1/32	1	225						
23	23	34	0.0	1/4	1/4	Dynamic	3/8	1	1	0						p					
23	23	34	0.125	1/4	1/4	Chord	3/8	1	1	1/32			1/32	1	226						
23	23	273/8	0.125	9/32	9/32	Chord	3/8	1	1	1/32			1/32	1	227						12
23	23	137/4	0.125	5/16	5/16	Chord	3/8	1	1	1/32			1/32	1	228						12
23	23	275/8	0.125	11/32	11/32	Chord	3/8	1	1	1/32			1/32	1	229						
23	23	33	0.375	0	0	Chord	3/8	1	2	3/32			1/16	3/2	230						
23	23	267/8	0.125	3/32	3/32	Chord	3/8	1	2	1/32			1/32	1	231						
23	23	67/2	0.375	1/8	1/8	Chord	3/8	1	2	3/32			1/16	3/2	232						
23	23	271/8	0.125	7/32	7/32	Chord	3/8	1	2	1/32			1/32	1	233						
23	23	34	0.125	1/4	1/4	Chord	3/8	1	2	1/32			1/32	1	234						
23	23	273/8	0.125	9/32	9/32	Chord	3/8	1	2	1/32			1/32	1	235						
23	23	137/4	0.125	5/16	5/16	Chord	3/8	1	2	1/32			1/32	1	236						
23	23	275/8	0.125	11/32	11/32	Chord	3/8	1	2	1/32			1/32	1	237						
23	23	33	1.5	0	0	Chord	3/8	2	1	3/8			1/4	3/2	238						
24	24	69/2	1.0	0	0	Chord	3/8	1	1	1/4			1/4	1	239						13
24	24	71/2	0.125	1/4	1/4	Chord	3/8	1	1	1/32			1/32	1	240		ornamentShortTrill				
24	24	285/8	0.125	9/32	9/32	Chord	3/8	1	1	1/32			1/32	1	241						
24	24	143/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16			1/16	1	242						
24	24	69/2	1.0	0	0	Chord	3/8	1	2	1/4			1/4	1	243						14
24	24	71/2	0.125	1/4	1/4	Chord	3/8	1	2	1/32			1/32	1	244						
24	24	285/8	0.125	9/32	9/32	Chord	3/8	1	2	1/32			1/32	1	245						
24	24	143/4	0.25	5/16	5/16	Chord	3/8	1	2	1/16			1/16	1	246						
24	24	35	0.5	1/8	1/8	Chord	3/8	2	1	1/8			1/8	1	247						
24	24	71/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8			1/8	1	248						
25	25	36	0.0	0	0	Dynamic	3/8	1	1	0						pp					
25	25	36	0.0	0	0	Chord	3/8	1	1	0	grace32		1/32	1	249						
25	25	36	0.0	0	0	Chord	3/8	1	1	0	grace32		1/32	1	250						
25	25	36	0.5	0	0	Chord	3/8	1	1	1/8			1/8	1	251						
25	25	73/2	0.5	1/8	1/8	Chord	3/8	1	1	1/8			1/8	1	252						
25	25	36	0.5	0	0	Chord	3/8	1	2	1/8			1/8	1	253						
25	25	73/2	0.5	1/8	1/8	Chord	3/8	1	2	1/8			1/8	1	254						
25	25	36	0.5	0	0	Chord	3/8	2	1	1/8			1/8	1	255						
25	25	73/2	0.5	1/8	1/8	Chord	3/8	2	1	1/8			1/8	1	256						
