mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
25	22	251/2	251/2	0.5	7/8	7/8	Chord	2/2	1	2	1/8	1/8	1	290						
25	22	249/2	249/2	0.5	5/8	5/8	Chord	2/2	2	1	1/8	1/8	1	291						
25	22	125	125	0.5	3/4	3/4	Chord	2/2	2	1	1/8	1/8	1	292						
25	22	251/2	251/2	0.5	7/8	7/8	Chord	2/2	2	1	1/8	1/8	1	293						
26	23	126	126	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	294						
26	23	253/2	253/2	1.0	1/8	1/8	Chord	2/2	1	1	1/4	1/4	1	295						
26	23	255/2	255/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	296						
26	23	128	128	1.5	1/2	1/2	Chord	2/2	1	1	3/8	1/4	3/2	297						
26	23	259/2	259/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	298						
26	23	126	126	1.0	0	0	Chord	2/2	1	2	1/4	1/4	1	299						
26	23	127	127	1.0	1/4	1/4	Chord	2/2	1	2	1/4	1/4	1	300						
26	23	128	128	1.0	1/2	1/2	Chord	2/2	1	2	1/4	1/4	1	301						
26	23	126	126	1.0	0	0	Chord	2/2	2	1	1/4	1/4	1	302						
26	23	127	127	1.0	1/4	1/4	Chord	2/2	2	1	1/4	1/4	1	303						
26	23	257/2	257/2	0.5	5/8	5/8	Chord	2/2	2	1	1/8	1/8	1	304						
26	23	129	129	0.5	3/4	3/4	Chord	2/2	2	1	1/8	1/8	1	305						
26	23	259/2	259/2	0.5	7/8	7/8	Chord	2/2	2	1	1/8	1/8	1	306						
27	24	130	130	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	307						
27	24	261/2	261/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	308						
27	24	131	131	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	309						
27	24	263/2	263/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	310						
27	24	132	132	1.5	1/2	1/2	Chord	2/2	1	1	3/8	1/4	3/2	311						
27	24	267/2	267/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	312						
27	24	261/2	261/2	0.5	1/8	1/8	Chord	2/2	1	2	1/8	1/8	1	313						
27	24	131	131	0.5	1/4	1/4	Chord	2/2	1	2	1/8	1/8	1	314						
27	24	263/2	263/2	0.5	3/8	3/8	Chord	2/2	1	2	1/8	1/8	1	315						
27	24	132	132	0.5	1/2	1/2	Chord	2/2	1	2	1/8	1/8	1	316						
27	24	265/2	265/2	0.5	5/8	5/8	Chord	2/2	1	2	1/8	1/8	1	317						
27	24	133	133	1.0	3/4	3/4	Chord	2/2	1	2	1/4	1/4	1	318						
27	24	130	130	0.5	0	0	Chord	2/2	2	1	1/8	1/8	1	319						
27	24	261/2	261/2	0.5	1/8	1/8	Chord	2/2	2	1	1/8	1/8	1	320						
27	24	131	131	1.0	1/4	1/4	Chord	2/2	2	1	1/4	1/4	1	321						
27	24	132	132	2.0	1/2	1/2	Chord	2/2	2	1	1/2	1/2	1	322						
28	25	134	134	1.0	0	0	Chord	2/2	1	1	1/4	1/4	1	323						
28	25	135	135	1.0	1/4	1/4	Chord	2/2	1	1	1/4	1/4	1	324						
28	25	136	136	1.0	1/2	1/2	Chord	2/2	1	1	1/4	1/4	1	325						
28	25	137	137	1.0	3/4	3/4	Chord	2/2	1	1	1/4	1/4	1	326						
28	25	134	134	0.5	0	0	Chord	2/2	1	2	1/8	1/8	1	327						
28	25	269/2	269/2	0.5	1/8	1/8	Chord	2/2	1	2	1/8	1/8	1	328						
28	25	135	135	0.5	1/4	1/4	Chord	2/2	1	2	1/8	1/8	1	329						
28	25	271/2	271/2	0.5	3/8	3/8	Chord	2/2	1	2	1/8	1/8	1	330						
28	25	136	136	0.5	1/2	1/2	Chord	2/2	1	2	1/8	1/8	1	331						
28	25	273/2	273/2	0.5	5/8	5/8	Chord	2/2	1	2	1/8	1/8	1	332						
28	25	137	137	0.5	3/4	3/4	Chord	2/2	1	2	1/8	1/8	1	333						
28	25	275/2	275/2	0.5	7/8	7/8	Chord	2/2	1	2	1/8	1/8	1	334						
28	25	134	134	1.0	0	0	Chord	2/2	2	1	1/4	1/4	1	335						
28	25	135	135	1.0	1/4	1/4	Chord	2/2	2	1	1/4	1/4	1	336						
28	25	136	136	1.0	1/2	1/2	Chord	2/2	2	1	1/4	1/4	1	337						
28	25	137	137	1.0	3/4	3/4	Chord	2/2	2	1	1/4	1/4	1	338						
29	26	138	138	1.0	0	0	Chord	2/2	1	1	1/4	1/4	1	339						
29	26	139	139	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	340						
29	26	279/2	279/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	341						
29	26	140	140	2.0	1/2	1/2	Chord	2/2	1	1	1/2	1/2	1	342						
29	26	138	138	1.5	0	0	Chord	2/2	1	2	3/8	1/4	3/2	343						
29	26	279/2	279/2	0.5	3/8	3/8	Chord	2/2	1	2	1/8	1/8	1	344						
29	26	140	140	0.5	1/2	1/2	Chord	2/2	1	2	1/8	1/8	1	345						
29	26	281/2	281/2	0.5	5/8	5/8	Chord	2/2	1	2	1/8	1/8	1	346						
29	26	141	141	0.5	3/4	3/4	Chord	2/2	1	2	1/8	1/8	1	347						
29	26	283/2	283/2	0.5	7/8	7/8	Chord	2/2	1	2	1/8	1/8	1	348						
29	26	140	140	0.5	1/2	1/2	Chord	2/2	1	3	1/8	1/8	1	349						
29	26	281/2	281/2	0.5	5/8	5/8	Chord	2/2	1	3	1/8	1/8	1	350						
29	26	141	141	1.0	3/4	3/4	Chord	2/2	1	3	1/4	1/4	1	351						
29	26	138	138	1.0	0	0	Chord	2/2	2	1	1/4	1/4	1	352						
29	26	139	139	0.5	1/4	1/4	Chord	2/2	2	1	1/8	1/8	1	353						
29	26	279/2	279/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8	1/8	1	354						
29	26	277/2	277/2	0.5	1/8	1/8	Chord	2/2	2	2	1/8	1/8	1	355						
29	26	139	139	0.5	1/4	1/4	Chord	2/2	2	2	1/8	1/8	1	356						
29	26	279/2	279/2	0.5	3/8	3/8	Chord	2/2	2	2	1/8	1/8	1	357						
29	26	140	140	1.0	1/2	1/2	Chord	2/2	2	2	1/4	1/4	1	358						
29	26	141	141	1.0	3/4	3/4	Chord	2/2	2	2	1/4	1/4	1	359						
30	27	142	142	1.0	0	0	Chord	2/2	1	1	1/4	1/4	1	360						
30	27	143	143	1.0	1/4	1/4	Chord	2/2	1	1	1/4	1/4	1	361						
30	27	144	144	1.5	1/2	1/2	Chord	2/2	1	1	3/8	1/4	3/2	362						
30	27	291/2	291/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	363						
30	27	142	142	2.0	0	0	Chord	2/2	1	2	1/2	1/2	1	364						
30	27	144	144	1.0	1/2	1/2	Chord	2/2	1	2	1/4	1/4	1	365						
30	27	145	145	1.0	3/4	3/4	Chord	2/2	1	2	1/4	1/4	1	366						
30	27	285/2	285/2	0.5	1/8	1/8	Chord	2/2	1	3	1/8	1/8	1	367						
30	27	143	143	0.5	1/4	1/4	Chord	2/2	1	3	1/8	1/8	1	368						
30	27	287/2	287/2	0.5	3/8	3/8	Chord	2/2	1	3	1/8	1/8	1	369						
30	27	144	144	2.0	1/2	1/2	Chord	2/2	1	3	1/2	1/2	1	370						
30	27	285/2	285/2	0.5	1/8	1/8	Chord	2/2	2	1	1/8	1/8	1	371						
30	27	143	143	0.5	1/4	1/4	Chord	2/2	2	1	1/8	1/8	1	372						
30	27	287/2	287/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8	1/8	1	373						
30	27	144	144	0.5	1/2	1/2	Chord	2/2	2	1	1/8	1/8	1	374						
30	27	289/2	289/2	0.5	5/8	5/8	Chord	2/2	2	1	1/8	1/8	1	375						
30	27	145	145	1.0	3/4	3/4	Chord	2/2	2	1	1/4	1/4	1	376						
31	28	146	146	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	377						
31	28	293/2	293/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	378						
31	28	147	147	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	379						
31	28	295/2	295/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	380						
31	28	148	148	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	381						
31	28	297/2	297/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	382						
31	28	149	149	1.0	3/4	3/4	Chord	2/2	1	1	1/4	1/4	1	383						
31	28	146	146	2.0	0	0	Chord	2/2	1	2	1/2	1/2	1	384						
31	28	148	148	1.5	1/2	1/2	Chord	2/2	1	2	3/8	1/4	3/2	385						
31	28	299/2	299/2	0.5	7/8	7/8	Chord	2/2	1	2	1/8	1/8	1	386						
31	28	148	148	1.5	1/2	1/2	Chord	2/2	1	3	3/8	1/4	3/2	387						
31	28	299/2	299/2	0.5	7/8	7/8	Chord	2/2	1	3	1/8	1/8	1	388						
31	28	146	146	2.0	0	0	Chord	2/2	2	1	1/2	1/2	1	389						
31	28	148	148	1.0	1/2	1/2	Chord	2/2	2	1	1/4	1/4	1	390						
31	28	149	149	1.0	3/4	3/4	Chord	2/2	2	1	1/4	1/4	1	391						
32	29	150	150	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	392						
32	29	301/2	301/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	393						
32	29	151	151	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	394						
32	29	303/2	303/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	395						
32	29	152	152	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	396						
32	29	305/2	305/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	397						
32	29	153	153	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	398						
32	29	307/2	307/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	399						
32	29	150	150	1.0	0	0	Chord	2/2	1	2	1/4	1/4	1	400						
32	29	150	150	3.0	0	0	Chord	2/2	1	3	3/4	1/2	3/2	401						
32	29	153	153	1.0	3/4	3/4	Chord	2/2	1	3	1/4	1/4	1	402						
32	29	150	150	1.0	0	0	Chord	2/2	2	1	1/4	1/4	1	403						
32	29	151	151	1.0	1/4	1/4	Chord	2/2	2	1	1/4	1/4	1	404						
32	29	152	152	2.0	1/2	1/2	Chord	2/2	2	1	1/2	1/2	1	405						
33	30	154	154	1.5	0	0	Chord	2/2	1	1	3/8	1/4	3/2	406						
33	30	311/2	311/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	407						
33	30	156	156	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	408						
33	30	313/2	313/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	409						
33	30	157	157	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	410						
33	30	315/2	315/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	411						
33	30	154	154	0.5	0	0	Chord	2/2	1	2	1/8	1/8	1	412						
33	30	309/2	309/2	0.5	1/8	1/8	Chord	2/2	1	2	1/8	1/8	1	413						
33	30	155	155	2.0	1/4	1/4	Chord	2/2	1	2	1/2	1/2	1	414						
33	30	157	157	1.0	3/4	3/4	Chord	2/2	1	2	1/4	1/4	1	415						
33	30	154	154	1.0	0	0	Chord	2/2	2	1	1/4	1/4	1	416						
33	30	155	155	1.0	1/4	1/4	Chord	2/2	2	1	1/4	1/4	1	417						
33	30	156	156	1.0	1/2	1/2	Chord	2/2	2	1	1/4	1/4	1	418						
33	30	157	157	1.0	3/4	3/4	Chord	2/2	2	1	1/4	1/4	1	419						
34	31	158	158	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	420						
34	31	317/2	317/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	421						
34	31	159	159	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	422						
34	31	319/2	319/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	423						
34	31	160	160	1.5	1/2	1/2	Chord	2/2	1	1	3/8	1/4	3/2	424						
34	31	323/2	323/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	425						
34	31	158	158	1.0	0	0	Chord	2/2	1	2	1/4	1/4	1	426						
34	31	159	159	1.0	1/4	1/4	Chord	2/2	1	2	1/4	1/4	1	427						
34	31	160	160	0.5	1/2	1/2	Chord	2/2	1	2	1/8	1/8	1	428						
34	31	321/2	321/2	0.5	5/8	5/8	Chord	2/2	1	2	1/8	1/8	1	429						
34	31	161	161	1.0	3/4	3/4	Chord	2/2	1	2	1/4	1/4	1	430						
34	31	158	158	2.0	0	0	Chord	2/2	2	1	1/2	1/2	1	431						
34	31	160	160	1.0	1/2	1/2	Chord	2/2	2	1	1/4	1/4	1	432						
34	31	161	161	1.0	3/4	3/4	Chord	2/2	2	1	1/4	1/4	1	433						
35	32	162	162	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	434						
35	32	325/2	325/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	435						
35	32	163	163	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	436						
35	32	327/2	327/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	437						
35	32	164	164	1.0	1/2	1/2	Chord	2/2	1	1	1/4	1/4	1	438						
35	32	165	165	1.0	3/4	3/4	Chord	2/2	1	1	1/4	1/4	1	439						
35	32	162	162	1.0	0	0	Chord	2/2	1	2	1/4	1/4	1	440						
35	32	329/2	329/2	0.5	5/8	5/8	Chord	2/2	1	2	1/8	1/8	1	441						
35	32	165	165	0.5	3/4	3/4	Chord	2/2	1	2	1/8	1/8	1	442						
35	32	331/2	331/2	0.5	7/8	7/8	Chord	2/2	1	2	1/8	1/8	1	443						
35	32	162	162	1.0	0	0	Chord	2/2	2	1	1/4	1/4	1	444						
35	32	163	163	1.0	1/4	1/4	Chord	2/2	2	1	1/4	1/4	1	445						
35	32	164	164	1.0	1/2	1/2	Chord	2/2	2	1	1/4	1/4	1	446						
35	32	165	165	1.0	3/4	3/4	Chord	2/2	2	1	1/4	1/4	1	447						
36	33	333/2	333/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	448						
36	33	167	167	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	449						
36	33	335/2	335/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	450						
36	33	168	168	1.0	1/2	1/2	Chord	2/2	1	1	1/4	1/4	1	451						
36	33	169	169	1.0	3/4	3/4	Chord	2/2	1	1	1/4	1/4	1	452						
36	33	166	166	1.0	0	0	Chord	2/2	1	2	1/4	1/4	1	453						
36	33	167	167	1.0	1/4	1/4	Chord	2/2	1	2	1/4	1/4	1	454						
36	33	337/2	337/2	0.5	5/8	5/8	Chord	2/2	1	2	1/8	1/8	1	455						
36	33	169	169	0.5	3/4	3/4	Chord	2/2	1	2	1/8	1/8	1	456						
36	33	339/2	339/2	0.5	7/8	7/8	Chord	2/2	1	2	1/8	1/8	1	457						
36	33	166	166	1.0	0	0	Chord	2/2	2	1	1/4	1/4	1	458						
36	33	167	167	1.0	1/4	1/4	Chord	2/2	2	1	1/4	1/4	1	459						
36	33	168	168	1.0	1/2	1/2	Chord	2/2	2	1	1/4	1/4	1	460						
36	33	169	169	1.0	3/4	3/4	Chord	2/2	2	1	1/4	1/4	1	461						
37	34	170	170	1.0	0	0	Chord	2/2	1	1	1/4	1/4	1	462						
37	34	171	171	1.0	1/4	1/4	Chord	2/2	1	1	1/4	1/4	1	463						
37	34	172	172	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	464						
37	34	345/2	345/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	465						
37	34	173	173	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	466						
37	34	347/2	347/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	467						
37	34	170	170	0.5	0	0	Chord	2/2	2	1	1/8	1/8	1	468						
37	34	341/2	341/2	0.5	1/8	1/8	Chord	2/2	2	1	1/8	1/8	1	469						
37	34	171	171	1.0	1/4	1/4	Chord	2/2	2	1	1/4	1/4	1	470						
37	34	172	172	2.0	1/2	1/2	Chord	2/2	2	1	1/2	1/2	1	471						
37	34	170	170	1.0	0	0	Chord	2/2	2	2	1/4	1/4	1	472						
37	34	171	171	1.0	1/4	1/4	Chord	2/2	2	2	1/4	1/4	1	473						
37	34	172	172	2.0	1/2	1/2	Chord	2/2	2	2	1/2	1/2	1	474						8
38	35	174	174	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	475						
38	35	349/2	349/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	476						
38	35	175	175	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	477						
38	35	351/2	351/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	478						
38	35	176	176	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	479						
38	35	353/2	353/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	480						
38	35	177	177	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	481						
38	35	355/2	355/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	482						
38	35	174	174	1.0	0	0	Chord	2/2	2	1	1/4	1/4	1	483						
38	35	175	175	1.0	1/4	1/4	Chord	2/2	2	1	1/4	1/4	1	484						
38	35	176	176	1.0	1/2	1/2	Chord	2/2	2	1	1/4	1/4	1	485						
38	35	177	177	1.0	3/4	3/4	Chord	2/2	2	1	1/4	1/4	1	486						
38	35	174	174	1.0	0	0	Chord	2/2	2	2	1/4	1/4	1	487						
38	35	175	175	1.0	1/4	1/4	Chord	2/2	2	2	1/4	1/4	1	488						
38	35	176	176	1.0	1/2	1/2	Chord	2/2	2	2	1/4	1/4	1	489						
38	35	177	177	1.0	3/4	3/4	Chord	2/2	2	2	1/4	1/4	1	490						
39	36	178	178	2.0	0	0	Chord	2/2	1	1	1/2	1/2	1	491						
39	36	180	180	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	492						
39	36	361/2	361/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	493						
39	36	181	181	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	494						
39	36	363/2	363/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	495						
39	36	361/2	361/2	0.5	5/8	5/8	Chord	2/2	1	2	1/8	1/8	1	496						
39	36	181	181	0.5	3/4	3/4	Chord	2/2	1	2	1/8	1/8	1	497						
39	36	363/2	363/2	0.5	7/8	7/8	Chord	2/2	1	2	1/8	1/8	1	498						
39	36	178	178	0.5	0	0	Chord	2/2	2	1	1/8	1/8	1	499						
39	36	357/2	357/2	0.5	1/8	1/8	Chord	2/2	2	1	1/8	1/8	1	500						
39	36	179	179	0.5	1/4	1/4	Chord	2/2	2	1	1/8	1/8	1	501						
39	36	359/2	359/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8	1/8	1	502						
39	36	180	180	2.0	1/2	1/2	Chord	2/2	2	1	1/2	1/2	1	503						
39	36	178	178	2.0	0	0	Chord	2/2	2	2	1/2	1/2	1	504						
39	36	180	180	2.0	1/2	1/2	Chord	2/2	2	2	1/2	1/2	1	505						
40	37	182	182	2.0	0	0	Chord	2/2	1	1	1/2	1/2	1	506						
40	37	184	184	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	507						
40	37	369/2	369/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	508						
40	37	185	185	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	509						
40	37	371/2	371/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	510						
40	37	182	182	2.0	0	0	Chord	2/2	1	2	1/2	1/2	1	511						
40	37	184	184	0.5	1/2	1/2	Chord	2/2	1	2	1/8	1/8	1	512						
40	37	369/2	369/2	0.5	5/8	5/8	Chord	2/2	1	2	1/8	1/8	1	513						
40	37	185	185	0.5	3/4	3/4	Chord	2/2	1	2	1/8	1/8	1	514						
40	37	371/2	371/2	0.5	7/8	7/8	Chord	2/2	1	2	1/8	1/8	1	515						
40	37	182	182	0.5	0	0	Chord	2/2	2	1	1/8	1/8	1	516						
40	37	365/2	365/2	0.5	1/8	1/8	Chord	2/2	2	1	1/8	1/8	1	517						
40	37	183	183	0.5	1/4	1/4	Chord	2/2	2	1	1/8	1/8	1	518						
40	37	367/2	367/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8	1/8	1	519						
40	37	184	184	1.0	1/2	1/2	Chord	2/2	2	1	1/4	1/4	1	520						
40	37	185	185	1.0	3/4	3/4	Chord	2/2	2	1	1/4	1/4	1	521						
40	37	182	182	2.0	0	0	Chord	2/2	2	2	1/2	1/2	1	522						
40	37	184	184	1.0	1/2	1/2	Chord	2/2	2	2	1/4	1/4	1	523						
40	37	185	185	1.0	3/4	3/4	Chord	2/2	2	2	1/4	1/4	1	524						
41	38	186	186	2.0	0	0	Chord	2/2	1	1	1/2	1/2	1	525						
41	38	188	188	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	526						
41	38	377/2	377/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	527						
41	38	189	189	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	528						
41	38	379/2	379/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	529						
41	38	186	186	0.5	0	0	Chord	2/2	1	2	1/8	1/8	1	530						
41	38	373/2	373/2	0.5	1/8	1/8	Chord	2/2	1	2	1/8	1/8	1	531						
41	38	187	187	0.5	1/4	1/4	Chord	2/2	1	2	1/8	1/8	1	532						
41	38	375/2	375/2	0.5	3/8	3/8	Chord	2/2	1	2	1/8	1/8	1	533						
41	38	188	188	2.0	1/2	1/2	Chord	2/2	1	2	1/2	1/2	1	534						
41	38	186	186	2.0	0	0	Chord	2/2	2	1	1/2	1/2	1	535						
41	38	188	188	2.0	1/2	1/2	Chord	2/2	2	1	1/2	1/2	1	536						
41	38	186	186	1.0	0	0	Chord	2/2	2	2	1/4	1/4	1	537						
41	38	187	187	1.0	1/4	1/4	Chord	2/2	2	2	1/4	1/4	1	538						
41	38	188	188	1.0	1/2	1/2	Chord	2/2	2	2	1/4	1/4	1	539						
41	38	189	189	1.0	3/4	3/4	Chord	2/2	2	2	1/4	1/4	1	540						
42	39	190	190	2.0	0	0	Chord	2/2	1	1	1/2	1/2	1	541						
42	39	192	192	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	542						
42	39	385/2	385/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	543						
42	39	193	193	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	544						
42	39	387/2	387/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	545						
42	39	190	190	0.5	0	0	Chord	2/2	1	2	1/8	1/8	1	546						
42	39	381/2	381/2	0.5	1/8	1/8	Chord	2/2	1	2	1/8	1/8	1	547						
42	39	191	191	2.0	1/4	1/4	Chord	2/2	1	2	1/2	1/2	1	548						
42	39	190	190	1.5	0	0	Chord	2/2	2	1	3/8	1/4	3/2	549						
42	39	383/2	383/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8	1/8	1	550						
42	39	192	192	1.0	1/2	1/2	Chord	2/2	2	1	1/4	1/4	1	551						
42	39	193	193	1.0	3/4	3/4	Chord	2/2	2	1	1/4	1/4	1	552						
42	39	190	190	1.0	0	0	Chord	2/2	2	2	1/4	1/4	1	553						
42	39	191	191	1.0	1/4	1/4	Chord	2/2	2	2	1/4	1/4	1	554						
42	39	192	192	1.0	1/2	1/2	Chord	2/2	2	2	1/4	1/4	1	555						
42	39	193	193	1.0	3/4	3/4	Chord	2/2	2	2	1/4	1/4	1	556						
43	40	194	194	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	557						
43	40	389/2	389/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	558						
43	40	195	195	1.0	1/4	1/4	Chord	2/2	1	1	1/4	1/4	1	559						
43	40	196	196	1.0	1/2	1/2	Chord	2/2	1	1	1/4	1/4	1	560						
43	40	197	197	1.0	3/4	3/4	Chord	2/2	1	1	1/4	1/4	1	561						
43	40	195	195	1.0	1/4	1/4	Chord	2/2	1	2	1/4	1/4	1	562						
43	40	196	196	1.0	1/2	1/2	Chord	2/2	1	2	1/4	1/4	1	563						
43	40	197	197	1.0	3/4	3/4	Chord	2/2	1	2	1/4	1/4	1	564						
43	40	194	194	1.0	0	0	Chord	2/2	2	1	1/4	1/4	1	565						
43	40	196	196	2.0	1/2	1/2	Chord	2/2	2	1	1/2	1/2	1	566						
43	40	194	194	1.0	0	0	Chord	2/2	2	2	1/4	1/4	1	567						
43	40	195	195	1.0	1/4	1/4	Chord	2/2	2	2	1/4	1/4	1	568						
43	40	196	196	0.5	1/2	1/2	Chord	2/2	2	2	1/8	1/8	1	569						
43	40	393/2	393/2	0.5	5/8	5/8	Chord	2/2	2	2	1/8	1/8	1	570						
43	40	197	197	1.0	3/4	3/4	Chord	2/2	2	2	1/4	1/4	1	571						
44	41	198	198	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	572						
44	41	397/2	397/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	573						
44	41	199	199	1.0	1/4	1/4	Chord	2/2	1	1	1/4	1/4	1	574						
44	41	201	201	1.0	3/4	3/4	Chord	2/2	1	1	1/4	1/4	1	575						
44	41	198	198	1.0	0	0	Chord	2/2	1	2	1/4	1/4	1	576						
44	41	199	199	2.0	1/4	1/4	Chord	2/2	1	2	1/2	1/2	1	577						
44	41	201	201	1.0	3/4	3/4	Chord	2/2	1	2	1/4	1/4	1	578						
44	41	199	199	1.0	1/4	1/4	Chord	2/2	2	1	1/4	1/4	1	579						
44	41	200	200	2.0	1/2	1/2	Chord	2/2	2	1	1/2	1/2	1	580						
44	41	198	198	2.0	0	0	Chord	2/2	2	2	1/2	1/2	1	581						
44	41	200	200	0.5	1/2	1/2	Chord	2/2	2	2	1/8	1/8	1	582						
44	41	401/2	401/2	0.5	5/8	5/8	Chord	2/2	2	2	1/8	1/8	1	583						
44	41	201	201	1.0	3/4	3/4	Chord	2/2	2	2	1/4	1/4	1	584						
45	42	202	202	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	585						
45	42	405/2	405/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	586						
45	42	203	203	1.0	1/4	1/4	Chord	2/2	1	1	1/4	1/4	1	587						
45	42	204	204	1.0	1/2	1/2	Chord	2/2	1	1	1/4	1/4	1	588						
45	42	205	205	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	589						
45	42	411/2	411/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	590						
45	42	202	202	1.0	0	0	Chord	2/2	1	2	1/4	1/4	1	591						
45	42	203	203	2.0	1/4	1/4	Chord	2/2	1	2	1/2	1/2	1	592						
45	42	205	205	1.0	3/4	3/4	Chord	2/2	1	2	1/4	1/4	1	593						9
45	42	203	203	1.0	1/4	1/4	Chord	2/2	2	1	1/4	1/4	1	594						
